fold,period_days,phase,flux_frac,err,n
fold_at_period,2.055465274895589,0.005,0.000769909922694545,0.000838840328335926,43
fold_at_period,2.055465274895589,0.015,0.0015766851698566509,0.0008650750216837003,44
fold_at_period,2.055465274895589,0.025,0.0011814465100654648,0.00105324885858822,44
fold_at_period,2.055465274895589,0.035,0.0030276190931077807,0.001158270135833108,40
fold_at_period,2.055465274895589,0.045,0.0015669466148486855,0.000929322834227559,45
fold_at_period,2.055465274895589,0.055,0.0007990488329718826,0.0010841210731958963,45
fold_at_period,2.055465274895589,0.065,0.0007659549219345418,0.0007716522007884825,43
fold_at_period,2.055465274895589,0.075,0.0004778826487540355,0.000967253421187991,38
fold_at_period,2.055465274895589,0.085,0.0005183281918583749,0.0006575064774903357,39
fold_at_period,2.055465274895589,0.095,-0.001721877826535656,0.0006166171848731005,45
fold_at_period,2.055465274895589,0.105,-0.0032287018141606283,0.0007762260310597563,44
fold_at_period,2.055465274895589,0.115,-0.0019394924110165412,0.0004335033183364556,44
fold_at_period,2.055465274895589,0.125,-0.002620629896514348,0.00060678908303205,41
fold_at_period,2.055465274895589,0.135,-0.0013343449897310067,0.00047200888096750446,42
fold_at_period,2.055465274895589,0.145,-0.005170322824607998,0.0008173369807016614,40
fold_at_period,2.055465274895589,0.155,-0.010983991386094683,0.0005649195760629789,42
fold_at_period,2.055465274895589,0.165,-0.012715960478964672,0.0005310764423946216,44
fold_at_period,2.055465274895589,0.175,-0.012209691083322372,0.0005444263769786106,43
fold_at_period,2.055465274895589,0.185,-0.00852372476143981,0.0008785457015712397,43
fold_at_period,2.055465274895589,0.195,-0.00264144307636649,0.0004962275598865928,43
fold_at_period,2.055465274895589,0.205,-0.0026941813888241573,0.0004974426402515427,43
fold_at_period,2.055465274895589,0.215,-0.0016310601936460056,0.0006197580606125371,42
fold_at_period,2.055465274895589,0.225,-0.0019466121775970624,0.0004763728900723123,41
fold_at_period,2.055465274895589,0.235,-0.0018387564021254965,0.00040438015458973536,40
fold_at_period,2.055465274895589,0.245,-0.00158086473940805,0.00046667507562813147,44
fold_at_period,2.055465274895589,0.255,-0.0017572466394243924,0.00040200557140801095,42
fold_at_period,2.055465274895589,0.265,-0.0013104657532572728,0.00029530106512853514,42
fold_at_period,2.055465274895589,0.275,-0.0010210738889974702,0.00033312573213977625,44
fold_at_period,2.055465274895589,0.285,-4.05747503690046e-05,0.0004329829602487401,44
fold_at_period,2.055465274895589,0.295,-0.0005397961293805986,0.0002732563602215746,43
fold_at_period,2.055465274895589,0.305,-0.0006521784011603304,0.0003957106272231227,44
fold_at_period,2.055465274895589,0.315,9.648565845654655e-05,0.0003694173839570422,42
fold_at_period,2.055465274895589,0.325,-0.0001587778579910104,0.0004937806469616213,37
fold_at_period,2.055465274895589,0.335,-0.0006528577646264244,0.0005869901848255401,41
fold_at_period,2.055465274895589,0.345,-0.00011830244341648477,0.0003859663426610173,43
fold_at_period,2.055465274895589,0.355,0.00016856958233324448,0.00033067663557605545,43
fold_at_period,2.055465274895589,0.365,0.00018228310480572496,0.00039956940662739463,43
fold_at_period,2.055465274895589,0.375,0.00038515976489050807,0.00034986995183817435,46
fold_at_period,2.055465274895589,0.385,0.0,0.0004207742727786935,47
fold_at_period,2.055465274895589,0.395,0.0011886602793576007,0.0006034492337266776,46
fold_at_period,2.055465274895589,0.405,0.000955124941276364,0.0006286971422813548,48
fold_at_period,2.055465274895589,0.415,0.0027175595476714998,0.0004599146375848674,48
fold_at_period,2.055465274895589,0.425,0.004187681356014328,0.00046054690035410734,50
fold_at_period,2.055465274895589,0.435,0.004544034801555186,0.0005460692852066256,48
fold_at_period,2.055465274895589,0.445,0.005315590025137373,0.0006925704198926848,47
fold_at_period,2.055465274895589,0.455,0.0046820417854129825,0.0006610628564360261,47
fold_at_period,2.055465274895589,0.465,0.006335595321718346,0.0005122618767083796,45
fold_at_period,2.055465274895589,0.475,0.005849087001430497,0.0003747913284830962,47
fold_at_period,2.055465274895589,0.485,0.006093030593500082,0.00032736374404361974,48
fold_at_period,2.055465274895589,0.495,0.005906104445154492,0.0003779505758429176,48
fold_at_period,2.055465274895589,0.505,0.005709307846112122,0.0005780489740143011,50
fold_at_period,2.055465274895589,0.515,0.007113716561252481,0.0004945535132147452,50
fold_at_period,2.055465274895589,0.525,0.007372575263534964,0.0006159473331072312,49
fold_at_period,2.055465274895589,0.535,0.007382014242449886,0.0006561430624579975,51
fold_at_period,2.055465274895589,0.545,0.00701150489100244,0.000887793584036642,51
fold_at_period,2.055465274895589,0.555,0.007062716796722546,0.0009054198027593316,51
fold_at_period,2.055465274895589,0.565,0.007111806955646394,0.001190144763594265,48
fold_at_period,2.055465274895589,0.575,0.009382331697857738,0.0011135825581031818,42
fold_at_period,2.055465274895589,0.585,0.005725085793595319,0.0014330125161815762,46
fold_at_period,2.055465274895589,0.595,0.006326433065760084,0.0013301307469161553,48
fold_at_period,2.055465274895589,0.605,0.00417275857414201,0.0017800426640427116,49
fold_at_period,2.055465274895589,0.615,0.005569798649434965,0.0014001003871742144,49
fold_at_period,2.055465274895589,0.625,0.005354288583406919,0.0012606047270330193,50
fold_at_period,2.055465274895589,0.635,0.006990156331691644,0.001386951817154555,49
fold_at_period,2.055465274895589,0.645,-0.013248424848578688,0.005495726312552131,49
fold_at_period,2.055465274895589,0.655,-0.08866396526598463,0.005995957020153026,50
fold_at_period,2.055465274895589,0.665,-0.10331890710341929,0.0031984395601014548,49
fold_at_period,2.055465274895589,0.675,-0.10462304550122059,0.0011582526661272467,49
fold_at_period,2.055465274895589,0.685,-0.04114954015369909,0.00795425121054845,51
fold_at_period,2.055465274895589,0.695,-0.000976757307842191,0.0017403385253556111,47
fold_at_period,2.055465274895589,0.705,0.00636621327494824,0.0009869122181608515,45
fold_at_period,2.055465274895589,0.715,0.005012912663837521,0.0009367842899107467,46
fold_at_period,2.055465274895589,0.725,0.005099651368351776,0.0011163118291772757,46
fold_at_period,2.055465274895589,0.735,0.0034686524249656348,0.0009001715786361727,48
fold_at_period,2.055465274895589,0.745,0.0033725400033939312,0.0011278319149048998,47
fold_at_period,2.055465274895589,0.755,0.004796634860426252,0.0007629089011009616,46
fold_at_period,2.055465274895589,0.765,0.005375807887937456,0.0008233754709103561,48
fold_at_period,2.055465274895589,0.775,0.004869771264229605,0.0008379257753633111,47
fold_at_period,2.055465274895589,0.785,0.006797696326352076,0.001064869520470289,47
fold_at_period,2.055465274895589,0.795,0.005885925858170937,0.001163864592486502,46
fold_at_period,2.055465274895589,0.805,0.005404390124516545,0.0013913104651842043,48
fold_at_period,2.055465274895589,0.815,0.005803600068398307,0.0011665744774352164,47
fold_at_period,2.055465274895589,0.825,0.006093048541748303,0.0013005386958904646,40
fold_at_period,2.055465274895589,0.835,0.004881562382663462,0.0011670236851840507,43
fold_at_period,2.055465274895589,0.845,0.005304541327394441,0.0011575711667352535,44
fold_at_period,2.055465274895589,0.855,0.0044212839236955626,0.0007765155890342515,44
fold_at_period,2.055465274895589,0.865,0.005294278669150998,0.001189029452370648,45
fold_at_period,2.055465274895589,0.875,0.003952848265675879,0.0009009577489361215,43
fold_at_period,2.055465274895589,0.885,0.0033981098141679933,0.0007982229531066716,43
fold_at_period,2.055465274895589,0.895,0.003536060484266801,0.000861844850400474,44
fold_at_period,2.055465274895589,0.905,0.0025094943549770488,0.0005137476597990165,45
fold_at_period,2.055465274895589,0.915,0.0026800919493141784,0.0005356062164345532,45
fold_at_period,2.055465274895589,0.925,0.0016650299701181925,0.0005529727117295055,45
fold_at_period,2.055465274895589,0.935,0.0008386023463426984,0.0004177640456672602,44
fold_at_period,2.055465274895589,0.945,0.0004291720677122024,0.000522020486734433,44
fold_at_period,2.055465274895589,0.955,0.0007258308169832972,0.0006031775386457094,42
fold_at_period,2.055465274895589,0.965,0.000522900785509095,0.0006672213489781318,42
fold_at_period,2.055465274895589,0.975,0.0009310316545453334,0.000786864128071686,44
fold_at_period,2.055465274895589,0.985,0.0006103684740805804,0.0006347083391054787,44
fold_at_period,2.055465274895589,0.995,0.000968253699841104,0.0007063263579726655,44
fold_at_period_flares_masked,2.055465274895589,0.005,0.000769909922694545,0.000838840328335926,43
fold_at_period_flares_masked,2.055465274895589,0.015,0.0015766851698566509,0.0008650750216837003,44
fold_at_period_flares_masked,2.055465274895589,0.025,0.0011814465100654648,0.0011506906642490382,42
fold_at_period_flares_masked,2.055465274895589,0.035,0.0030276190931077807,0.0012803080466701464,38
fold_at_period_flares_masked,2.055465274895589,0.045,0.0015079658818112351,0.0009588692029980512,42
fold_at_period_flares_masked,2.055465274895589,0.055,0.0005214181672361651,0.000746165553240173,42
fold_at_period_flares_masked,2.055465274895589,0.065,0.000541165541424915,0.0008931204371697562,41
fold_at_period_flares_masked,2.055465274895589,0.075,-0.0003127405320509924,0.0009492570964880816,35
fold_at_period_flares_masked,2.055465274895589,0.085,-0.0007149711826414662,0.0007913534206614355,36
fold_at_period_flares_masked,2.055465274895589,0.095,-0.001721877826535656,0.0006166171848731005,45
fold_at_period_flares_masked,2.055465274895589,0.105,-0.0032287018141606283,0.0007762260310597563,44
fold_at_period_flares_masked,2.055465274895589,0.115,-0.0019394924110165412,0.0004335033183364556,44
fold_at_period_flares_masked,2.055465274895589,0.125,-0.002620629896514348,0.00060678908303205,41
fold_at_period_flares_masked,2.055465274895589,0.135,-0.0013343449897310067,0.00047200888096750446,42
fold_at_period_flares_masked,2.055465274895589,0.145,-0.005170322824607998,0.0008173369807016614,40
fold_at_period_flares_masked,2.055465274895589,0.155,-0.010983991386094683,0.0005649195760629789,42
fold_at_period_flares_masked,2.055465274895589,0.165,-0.012715960478964672,0.0005310764423946216,44
fold_at_period_flares_masked,2.055465274895589,0.175,-0.012209691083322372,0.0005444263769786106,43
fold_at_period_flares_masked,2.055465274895589,0.185,-0.00852372476143981,0.0008785457015712397,43
fold_at_period_flares_masked,2.055465274895589,0.195,-0.00264144307636649,0.0004962275598865928,43
fold_at_period_flares_masked,2.055465274895589,0.205,-0.0026941813888241573,0.0004974426402515427,43
fold_at_period_flares_masked,2.055465274895589,0.215,-0.0016310601936460056,0.0006197580606125371,42
fold_at_period_flares_masked,2.055465274895589,0.225,-0.0019466121775970624,0.0004763728900723123,41
fold_at_period_flares_masked,2.055465274895589,0.235,-0.0018387564021254965,0.00040438015458973536,40
fold_at_period_flares_masked,2.055465274895589,0.245,-0.00158086473940805,0.00046667507562813147,44
fold_at_period_flares_masked,2.055465274895589,0.255,-0.0017572466394243924,0.00040200557140801095,42
fold_at_period_flares_masked,2.055465274895589,0.265,-0.0013104657532572728,0.00029530106512853514,42
fold_at_period_flares_masked,2.055465274895589,0.275,-0.0010210738889974702,0.00033312573213977625,44
fold_at_period_flares_masked,2.055465274895589,0.285,-4.05747503690046e-05,0.0004329829602487401,44
fold_at_period_flares_masked,2.055465274895589,0.295,-0.0005397961293805986,0.0002732563602215746,43
fold_at_period_flares_masked,2.055465274895589,0.305,-0.0006521784011603304,0.0003957106272231227,44
fold_at_period_flares_masked,2.055465274895589,0.315,9.648565845654655e-05,0.0003694173839570422,42
fold_at_period_flares_masked,2.055465274895589,0.325,-0.0001587778579910104,0.0004937806469616213,37
fold_at_period_flares_masked,2.055465274895589,0.335,-0.0006528577646264244,0.0005869901848255401,41
fold_at_period_flares_masked,2.055465274895589,0.345,-0.00011830244341648477,0.0003859663426610173,43
