fold,period_days,phase,flux_frac,err,n
fold_at_2p,6.104930517490643,0.125,4.718288891758515e-05,0.00014573968778488336,42
fold_at_2p,6.104930517490643,0.135,-0.006345479687783984,0.0015658286090613918,45
fold_at_2p,6.104930517490643,0.145,-0.021324019944554462,0.00027683097089067026,45
fold_at_2p,6.104930517490643,0.155,-0.00022183501294720243,0.0001962026016949268,44
fold_at_2p,6.104930517490643,0.165,3.7510873687862656e-05,0.00013268173780375524,43
fold_at_2p,6.104930517490643,0.175,0.00022612844524361186,0.00014217131191012793,43
fold_at_2p,6.104930517490643,0.185,0.0005182300360144776,0.00015651215345727332,45
fold_at_2p,6.104930517490643,0.195,0.00028591009835210457,0.0001368737631610168,45
fold_at_2p,6.104930517490643,0.205,0.00019665035088634042,0.00011991241068454681,44
fold_at_2p,6.104930517490643,0.215,0.0003332318263622458,0.00012477466341692266,43
fold_at_2p,6.104930517490643,0.225,6.666623484785639e-05,0.00011124218055983476,44
fold_at_2p,6.104930517490643,0.235,7.716488555686851e-06,0.0001613860395250844,45
fold_at_2p,6.104930517490643,0.245,-0.00013956496443728872,0.00011379298402992045,44
fold_at_2p,6.104930517490643,0.255,-1.8264440084236888e-05,0.00013387581114128087,41
fold_at_2p,6.104930517490643,0.265,3.0264255299838894e-05,8.255183492344858e-05,43
fold_at_2p,6.104930517490643,0.275,0.00029298337024252774,0.00011230999156935601,45
fold_at_2p,6.104930517490643,0.285,-0.00021982420342658848,8.263260488635259e-05,45
fold_at_2p,6.104930517490643,0.295,-6.608843543737253e-05,9.491057997165791e-05,44
fold_at_2p,6.104930517490643,0.305,-5.886693745921212e-05,0.00011617667051609879,42
fold_at_2p,6.104930517490643,0.315,-0.00047066348862323526,0.00011141456624320968,43
fold_at_2p,6.104930517490643,0.325,-6.825825244061168e-05,0.00010976180872431874,45
fold_at_2p,6.104930517490643,0.335,1.97776892414403e-05,0.00012200386274759493,45
fold_at_2p,6.104930517490643,0.345,-0.00025635322847000763,0.00012674608538774788,44
fold_at_2p,6.104930517490643,0.355,0.0001004454350406192,0.0001084052308034313,43
fold_at_2p,6.104930517490643,0.365,0.00013220236292754706,0.00013014407012618985,43
fold_at_2p,6.104930517490643,0.375,5.9907504242673326e-05,8.155756769657565e-05,41
fold_at_2p,6.104930517490643,0.385,-0.00015271247454096137,9.989150899256077e-05,41
fold_at_2p,6.104930517490643,0.395,6.463378413268384e-05,0.000150528678705199,40
fold_at_2p,6.104930517490643,0.405,0.00017609613420521697,0.00010650032423455656,40
fold_at_2p,6.104930517490643,0.415,-0.00024120838398772326,0.00011772681258608108,40
fold_at_2p,6.104930517490643,0.425,-6.854899225422484e-05,0.00017154458996685644,44
fold_at_2p,6.104930517490643,0.435,-2.3917856798227888e-05,0.00015654821224822624,45
fold_at_2p,6.104930517490643,0.445,-0.00010354084449304413,0.00011500881915217294,43
fold_at_2p,6.104930517490643,0.455,0.00012546941308577697,8.484779042396163e-05,44
fold_at_2p,6.104930517490643,0.465,-8.41870853033333e-05,0.00013617051575661848,44
fold_at_2p,6.104930517490643,0.475,4.3076171761136095e-05,0.00012160017044475667,45
fold_at_2p,6.104930517490643,0.485,2.1228135543616133e-05,0.00013890583804295349,45
fold_at_2p,6.104930517490643,0.495,0.0002841757991463023,0.0001053948343358373,43
fold_at_2p,6.104930517490643,0.505,0.00019350353887359617,0.00010978692999764356,43
fold_at_2p,6.104930517490643,0.515,0.00012447507160584514,8.87650937953264e-05,45
fold_at_2p,6.104930517490643,0.525,9.186839733077434e-05,0.00012970558635632995,43
