fold,period_days,phase,flux_frac,err,n
fold_at_period,6.520391755921053,0.005,0.0006986444039118744,0.00023380651898319556,79
fold_at_period,6.520391755921053,0.015,-0.004112736702377107,0.0008400628060501574,78
fold_at_period,6.520391755921053,0.025,-0.053869420637893795,0.0015803283831054503,84
fold_at_period,6.520391755921053,0.035,-0.04535081817061348,0.002216387119345477,83
fold_at_period,6.520391755921053,0.045,-0.0010472729384879975,0.0005261286850772294,78
fold_at_period,6.520391755921053,0.055,0.00031753430625647283,0.00020407141035617835,83
fold_at_period,6.520391755921053,0.065,0.0004283871710892839,0.00022788547283015442,83
fold_at_period,6.520391755921053,0.075,5.5684239853359685e-05,0.00017857922395061738,80
fold_at_period,6.520391755921053,0.085,0.00035508665236116954,0.00016575649779806877,82
fold_at_period,6.520391755921053,0.095,0.00022351572823298138,0.00020488576462342127,82
fold_at_period,6.520391755921053,0.105,0.00023799837532489931,0.00018955170662155236,81
fold_at_period,6.520391755921053,0.115,0.00045827730095626684,0.00018280298288578383,81
fold_at_period,6.520391755921053,0.125,0.0005459921913655297,0.0001840447822145486,82
fold_at_period,6.520391755921053,0.135,0.000538341422160693,0.0001632498473860409,81
fold_at_period,6.520391755921053,0.145,0.0005136461189978458,0.00011052066496642614,83
fold_at_period,6.520391755921053,0.155,0.0005128416698820804,0.00011805549941480027,83
fold_at_period,6.520391755921053,0.165,0.0007578668894128171,0.00010581143117023785,85
fold_at_period,6.520391755921053,0.175,0.0009233633124451357,0.00013300742732895565,86
fold_at_period,6.520391755921053,0.185,0.0007221364144487374,0.0001025626495731594,85
fold_at_period,6.520391755921053,0.195,0.0003976313261899733,7.9347343909571e-05,85
fold_at_period,6.520391755921053,0.205,0.0004057404870569936,0.00010442720341303312,87
fold_at_period,6.520391755921053,0.215,1.5531572390314885e-05,9.749344392798432e-05,84
fold_at_period,6.520391755921053,0.225,0.0002755555214594141,0.00012209556116013,88
fold_at_period,6.520391755921053,0.235,0.0002684911647317101,0.00011170401880481097,86
fold_at_period,6.520391755921053,0.245,0.00036325283466731584,0.0001281404608354612,85
fold_at_period,6.520391755921053,0.255,0.0004375868743050626,0.00014952569567891778,88
fold_at_period,6.520391755921053,0.265,0.0003812777960501279,0.00017691389077742213,81
fold_at_period,6.520391755921053,0.275,0.00041051950265624804,0.00015373226068046502,85
fold_at_period,6.520391755921053,0.285,0.00026345903110724933,0.00012608164740356744,87
fold_at_period,6.520391755921053,0.295,0.00016913115056582662,0.00012114019029117254,85
fold_at_period,6.520391755921053,0.305,0.0002674515401190902,0.00011880749449312207,90
fold_at_period,6.520391755921053,0.315,-7.3649871136782785e-06,9.703756636723528e-05,84
fold_at_period,6.520391755921053,0.325,0.0,0.00012222478253321999,86
fold_at_period,6.520391755921053,0.335,-9.299187248784646e-05,0.0001284715946808167,88
fold_at_period,6.520391755921053,0.345,0.0,0.00014090803155837438,83
fold_at_period,6.520391755921053,0.355,0.0,8.803202505796249e-05,87
fold_at_period,6.520391755921053,0.365,-2.086139509771545e-05,8.273153494517987e-05,83
fold_at_period,6.520391755921053,0.375,-3.9079114683149285e-06,0.00011508636067552883,86
fold_at_period,6.520391755921053,0.385,0.0,8.278990459613255e-05,90
fold_at_period,6.520391755921053,0.395,-0.00012484240910864974,8.818460419602009e-05,82
fold_at_period,6.520391755921053,0.405,-5.141340840175701e-06,7.381660661381045e-05,83
fold_at_period,6.520391755921053,0.415,0.0,7.123884596159743e-05,85
fold_at_period,6.520391755921053,0.425,7.337511186089607e-05,6.513803059597398e-05,82
fold_at_period,6.520391755921053,0.435,3.2534542520945564e-05,7.048932466658093e-05,88
fold_at_period,6.520391755921053,0.445,-0.00013991940905810907,6.704877366533248e-05,81
fold_at_period,6.520391755921053,0.455,-9.778702285412333e-06,8.831062314751427e-05,88
fold_at_period,6.520391755921053,0.465,6.773974131679683e-05,9.146736113234545e-05,88
fold_at_period,6.520391755921053,0.475,0.00035470874059262414,0.00011606642424358167,85
fold_at_period,6.520391755921053,0.485,0.0002945486723701096,0.00010519759672008562,82
fold_at_period,6.520391755921053,0.495,-0.07617448600411053,0.012259043721564286,72
fold_at_period,6.520391755921053,0.505,-0.2992208784594209,0.003886151136097342,74
fold_at_period,6.520391755921053,0.515,-0.054975657427901004,0.008999715467274981,81
fold_at_period,6.520391755921053,0.525,4.505058983284016e-05,0.00016535097440079614,75
fold_at_period,6.520391755921053,0.535,-6.06002162583108e-05,0.00018570355844280137,86
fold_at_period,6.520391755921053,0.545,0.0004411559612700344,0.00019997125029309039,87
fold_at_period,6.520391755921053,0.555,-0.0001877982544848944,0.00020278693841086615,82
fold_at_period,6.520391755921053,0.565,-2.0962512319977478e-05,0.00017149808885725057,89
fold_at_period,6.520391755921053,0.575,-0.00023384288889921612,0.00015871736926373215,84
fold_at_period,6.520391755921053,0.585,-0.000120947940676297,0.00017177829573411814,86
fold_at_period,6.520391755921053,0.595,-6.312728244950438e-05,0.00018044657539043323,81
fold_at_period,6.520391755921053,0.605,-2.1874484328443522e-05,0.00014222117995533622,81
fold_at_period,6.520391755921053,0.615,-1.1379680897039002e-05,0.00015221927567446678,87
fold_at_period,6.520391755921053,0.625,-7.564427130324347e-05,0.00014908744826899625,81
fold_at_period,6.520391755921053,0.635,-8.237213678768951e-05,0.000127509358045115,82
fold_at_period,6.520391755921053,0.645,-2.8484072297829677e-05,0.00013287835269400373,85
fold_at_period,6.520391755921053,0.655,0.0,9.002564318413476e-05,80
fold_at_period,6.520391755921053,0.665,-0.00017017182545098208,9.062898731359962e-05,72
fold_at_period,6.520391755921053,0.675,-0.00017364776592565523,0.00011589011693114816,73
fold_at_period,6.520391755921053,0.685,-0.00021252244135783194,0.00012746711955374478,69
fold_at_period,6.520391755921053,0.695,-0.00030167416196230645,0.00012283256914738427,74
fold_at_period,6.520391755921053,0.705,-0.00038227089945752635,9.909898768783379e-05,73
fold_at_period,6.520391755921053,0.715,-0.00048386459326571485,0.00012106739225438965,74
fold_at_period,6.520391755921053,0.725,-0.00048247269906454004,0.00017922021070939566,70
fold_at_period,6.520391755921053,0.735,-0.0004479142751083742,0.0001950609811196493,65
fold_at_period,6.520391755921053,0.745,-0.0004872996163739485,0.00029624032981955206,58
fold_at_period,6.520391755921053,0.755,-0.0004919375866771492,0.0002953102658711111,60
fold_at_period,6.520391755921053,0.765,-0.00032989883938971953,0.0002607853488005282,63
fold_at_period,6.520391755921053,0.775,-0.0010291908611048117,0.00025708266064067883,60
fold_at_period,6.520391755921053,0.785,-0.0004773179838835073,0.00023314921218399326,60
fold_at_period,6.520391755921053,0.795,-0.00038389516970432913,0.00013957229731239156,60
fold_at_period,6.520391755921053,0.805,-0.00021750805097980885,0.00013690586492017047,58
fold_at_period,6.520391755921053,0.815,-0.00010512861972483689,0.00013974668678720098,60
fold_at_period,6.520391755921053,0.825,3.4809101088106864e-05,0.00011043364088644276,60
fold_at_period,6.520391755921053,0.835,7.338461650341355e-05,0.00012437767119337373,58
fold_at_period,6.520391755921053,0.845,0.0,0.0001533872554322976,72
fold_at_period,6.520391755921053,0.855,0.0003041162703182332,9.781204225689084e-05,76
fold_at_period,6.520391755921053,0.865,0.0006954441503705944,0.00011750081844444623,77
fold_at_period,6.520391755921053,0.875,0.0012997484223067346,9.494194914340512e-05,78
fold_at_period,6.520391755921053,0.885,0.0017058432275285362,0.00012269379044345922,78
fold_at_period,6.520391755921053,0.895,0.0016372186286855994,0.00010548305312713078,82
fold_at_period,6.520391755921053,0.905,0.001843516627791253,0.00012107228577005388,80
fold_at_period,6.520391755921053,0.915,0.0016540410895620195,0.00014939874915820045,81
fold_at_period,6.520391755921053,0.925,0.0019890112052181053,0.0001296015403943671,82
fold_at_period,6.520391755921053,0.935,0.0014259139136620913,0.00017599697871922612,75
fold_at_period,6.520391755921053,0.945,0.0020241173553181557,0.00016792871778155814,83
fold_at_period,6.520391755921053,0.955,0.002013136299533924,0.000171117552079098,75
fold_at_period,6.520391755921053,0.965,0.0018269310628016289,0.00015795423171522654,79
fold_at_period,6.520391755921053,0.975,0.001682635718399772,0.00018308615577066492,84
fold_at_period,6.520391755921053,0.985,0.0014166724738385872,0.0001791869600848967,78
fold_at_period,6.520391755921053,0.995,0.0010371698044853161,0.0001820879432421909,81
fold_at_period_flares_masked,6.520391755921053,0.005,0.0006986444039118744,0.00023380651898319556,79
fold_at_period_flares_masked,6.520391755921053,0.015,-0.004112736702377107,0.0008400628060501574,78
fold_at_period_flares_masked,6.520391755921053,0.025,-0.053869420637893795,0.0015803283831054503,84
fold_at_period_flares_masked,6.520391755921053,0.035,-0.04535081817061348,0.002216387119345477,83
fold_at_period_flares_masked,6.520391755921053,0.045,-0.0011990457512583985,0.0006112176123061465,68
fold_at_period_flares_masked,6.520391755921053,0.055,-1.2251337606961066e-05,0.00022320035224020172,74
fold_at_period_flares_masked,6.520391755921053,0.065,0.00039302900061399804,0.00023262920332272702,81
fold_at_period_flares_masked,6.520391755921053,0.075,5.5684239853359685e-05,0.00017857922395061738,80
fold_at_period_flares_masked,6.520391755921053,0.085,0.00035508665236116954,0.00016575649779806877,82
fold_at_period_flares_masked,6.520391755921053,0.095,0.00022351572823298138,0.00020488576462342127,82
fold_at_period_flares_masked,6.520391755921053,0.105,0.00023799837532489931,0.00018955170662155236,81
fold_at_period_flares_masked,6.520391755921053,0.115,0.00045827730095626684,0.00018280298288578383,81
fold_at_period_flares_masked,6.520391755921053,0.125,0.0005466631341741746,0.0001682849395408322,75
fold_at_period_flares_masked,6.520391755921053,0.135,0.0005668676761825253,0.0001683027177790405,76
fold_at_period_flares_masked,6.520391755921053,0.145,0.0005136461189978458,0.00011052066496642614,83
fold_at_period_flares_masked,6.520391755921053,0.155,0.0005128416698820804,0.00011805549941480027,83
fold_at_period_flares_masked,6.520391755921053,0.165,0.0007578668894128171,0.00010581143117023785,85
fold_at_period_flares_masked,6.520391755921053,0.175,0.0009233633124451357,0.00013300742732895565,86
fold_at_period_flares_masked,6.520391755921053,0.185,0.0007221364144487374,0.0001025626495731594,85
fold_at_period_flares_masked,6.520391755921053,0.195,0.0003976313261899733,7.9347343909571e-05,85
fold_at_period_flares_masked,6.520391755921053,0.205,0.0004057404870569936,0.00010442720341303312,87
fold_at_period_flares_masked,6.520391755921053,0.215,1.5531572390314885e-05,9.749344392798432e-05,84
fold_at_period_flares_masked,6.520391755921053,0.225,0.0002755555214594141,0.00012209556116013,88
fold_at_period_flares_masked,6.520391755921053,0.235,0.0002684911647317101,0.00011170401880481097,86
fold_at_period_flares_masked,6.520391755921053,0.245,0.00036325283466731584,0.0001281404608354612,85
fold_at_period_flares_masked,6.520391755921053,0.255,0.0004375868743050626,0.00014952569567891778,88
fold_at_period_flares_masked,6.520391755921053,0.265,0.0003812777960501279,0.00017691389077742213,81
fold_at_period_flares_masked,6.520391755921053,0.275,0.00041051950265624804,0.00015373226068046502,85
fold_at_period_flares_masked,6.520391755921053,0.285,0.00026345903110724933,0.00012608164740356744,87
fold_at_period_flares_masked,6.520391755921053,0.295,0.00016913115056582662,0.00012114019029117254,85
fold_at_period_flares_masked,6.520391755921053,0.305,0.0002674515401190902,0.00011880749449312207,90
fold_at_period_flares_masked,6.520391755921053,0.315,-7.3649871136782785e-06,9.703756636723528e-05,84
fold_at_period_flares_masked,6.520391755921053,0.325,0.0,0.00012222478253321999,86
fold_at_period_flares_masked,6.520391755921053,0.335,-9.299187248784646e-05,0.0001284715946808167,88
fold_at_period_flares_masked,6.520391755921053,0.345,0.0,0.00014090803155837438,83
fold_at_period_flares_masked,6.520391755921053,0.355,0.0,8.803202505796249e-05,87
fold_at_period_flares_masked,6.520391755921053,0.365,-2.086139509771545e-05,8.273153494517987e-05,83
fold_at_period_flares_masked,6.520391755921053,0.375,-3.9079114683149285e-06,0.00011508636067552883,86
fold_at_period_flares_masked,6.520391755921053,0.385,0.0,8.146902859068165e-05,89
fold_at_period_flares_masked,6.520391755921053,0.395,-0.00018975771677398612,7.910105009853291e-05,73
fold_at_period_flares_masked,6.520391755921053,0.405,-8.111189973419863e-05,6.40950021807756e-05,76
fold_at_period_flares_masked,6.520391755921053,0.415,-3.7806607555812555e-05,6.430364709762856e-05,79
fold_at_period_flares_masked,6.520391755921053,0.425,4.809677477402019e-06,5.921740077829282e-05,74
fold_at_period_flares_masked,6.520391755921053,0.435,-7.373227649282166e-05,6.24615847213754e-05,78
fold_at_period_flares_masked,6.520391755921053,0.445,-0.00011968011318713723,6.555854699250913e-05,80
fold_at_period_flares_masked,6.520391755921053,0.455,-5.217718415451156e-05,7.920731152750146e-05,85
fold_at_period_flares_masked,6.520391755921053,0.465,-9.383453164757416e-06,8.351145429402629e-05,78
fold_at_period_flares_masked,6.520391755921053,0.475,0.00030834978706262284,0.00010130917925421422,76
fold_at_period_flares_masked,6.520391755921053,0.485,0.0001656281100187451,0.00011355447400211056,72
fold_at_period_flares_masked,6.520391755921053,0.495,-0.07831180280666783,0.012126344942795797,69
fold_at_period_flares_masked,6.520391755921053,0.505,-0.2992208784594209,0.003886151136097342,74
fold_at_period_flares_masked,6.520391755921053,0.515,-0.07990850879037698,0.012088522357252518,76
fold_at_period_flares_masked,6.520391755921053,0.525,-0.00015968236316715734,0.00014135692049000438,66
fold_at_period_flares_masked,6.520391755921053,0.535,-0.0003658035909458457,0.00018103018514200475,73
fold_at_period_flares_masked,6.520391755921053,0.545,0.00023502197027736038,0.00016616010272823133,75
fold_at_period_flares_masked,6.520391755921053,0.555,-0.0001751794286527497,0.0001840501566092457,79
fold_at_period_flares_masked,6.520391755921053,0.565,-3.1320772468368396e-05,0.0001735489271657012,81
fold_at_period_flares_masked,6.520391755921053,0.575,-0.00029812399859191485,0.00015401160772223832,76
fold_at_period_flares_masked,6.520391755921053,0.585,-0.0001703903387805239,0.00013122831075089696,77
fold_at_period_flares_masked,6.520391755921053,0.595,-9.924279603301667e-05,0.00014685428685861762,71
fold_at_period_flares_masked,6.520391755921053,0.605,-0.000135160831240988,0.00012018079826149981,72
fold_at_period_flares_masked,6.520391755921053,0.615,-8.773107246928813e-05,0.00014414274120453047,79
fold_at_period_flares_masked,6.520391755921053,0.625,-0.0001139165950845289,0.00015228603171478034,79
fold_at_period_flares_masked,6.520391755921053,0.635,-8.237213678768951e-05,0.000127509358045115,82
fold_at_period_flares_masked,6.520391755921053,0.645,-2.8484072297829677e-05,0.00013287835269400373,85
fold_at_period_flares_masked,6.520391755921053,0.655,0.0,9.002564318413476e-05,80
fold_at_period_flares_masked,6.520391755921053,0.665,-0.00017017182545098208,9.062898731359962e-05,72
fold_at_period_flares_masked,6.520391755921053,0.675,-0.00017364776592565523,0.00011589011693114816,73
fold_at_period_flares_masked,6.520391755921053,0.685,-0.00021252244135783194,0.00012746711955374478,69
fold_at_period_flares_masked,6.520391755921053,0.695,-0.00030167416196230645,0.00012283256914738427,74
fold_at_period_flares_masked,6.520391755921053,0.705,-0.00038227089945752635,9.909898768783379e-05,73
fold_at_period_flares_masked,6.520391755921053,0.715,-0.00048386459326571485,0.00012106739225438965,74
fold_at_period_flares_masked,6.520391755921053,0.725,-0.00048247269906454004,0.00017922021070939566,70
fold_at_period_flares_masked,6.520391755921053,0.735,-0.0004479142751083742,0.0001950609811196493,65
fold_at_period_flares_masked,6.520391755921053,0.745,-0.0004872996163739485,0.00029624032981955206,58
fold_at_period_flares_masked,6.520391755921053,0.755,-0.0004919375866771492,0.0002953102658711111,60
fold_at_period_flares_masked,6.520391755921053,0.765,-0.00032989883938971953,0.0002607853488005282,63
fold_at_period_flares_masked,6.520391755921053,0.775,-0.0010291908611048117,0.00025708266064067883,60
fold_at_period_flares_masked,6.520391755921053,0.785,-0.0004773179838835073,0.00023314921218399326,60
fold_at_period_flares_masked,6.520391755921053,0.795,-0.00038389516970432913,0.00013957229731239156,60
fold_at_period_flares_masked,6.520391755921053,0.805,-0.00021750805097980885,0.00013690586492017047,58
fold_at_period_flares_masked,6.520391755921053,0.815,-0.00010512861972483689,0.00013974668678720098,60
fold_at_period_flares_masked,6.520391755921053,0.825,3.4809101088106864e-05,0.00011043364088644276,60
fold_at_period_flares_masked,6.520391755921053,0.835,7.338461650341355e-05,0.00012437767119337373,58
fold_at_period_flares_masked,6.520391755921053,0.845,0.0,0.0001533872554322976,72
fold_at_period_flares_masked,6.520391755921053,0.855,0.0003041162703182332,9.781204225689084e-05,76
fold_at_period_flares_masked,6.520391755921053,0.865,0.0006954441503705944,0.00011750081844444623,77
fold_at_period_flares_masked,6.520391755921053,0.875,0.0012997484223067346,9.494194914340512e-05,78
fold_at_period_flares_masked,6.520391755921053,0.885,0.0017058432275285362,0.00012269379044345922,78
fold_at_period_flares_masked,6.520391755921053,0.895,0.0016372186286855994,0.00010548305312713078,82
fold_at_period_flares_masked,6.520391755921053,0.905,0.001843516627791253,0.00012107228577005388,80
fold_at_period_flares_masked,6.520391755921053,0.915,0.0016540410895620195,0.00014939874915820045,81
fold_at_period_flares_masked,6.520391755921053,0.925,0.0019890112052181053,0.0001296015403943671,82
fold_at_period_flares_masked,6.520391755921053,0.935,0.0014259139136620913,0.00017599697871922612,75
fold_at_period_flares_masked,6.520391755921053,0.945,0.0020241173553181557,0.00016792871778155814,83
fold_at_period_flares_masked,6.520391755921053,0.955,0.002013136299533924,0.000171117552079098,75
