fold,period_days,phase,flux_frac,err,n
fold_at_period,4.194131011677574,0.005,0.0008763950753125638,0.00019175193501393419,79
fold_at_period,4.194131011677574,0.015,0.0011125113412967513,0.000186758828683319,78
fold_at_period,4.194131011677574,0.025,0.0011637507502577638,0.00019290299754900033,80
fold_at_period,4.194131011677574,0.035,-0.011596029328341528,0.0016576129063642555,80
fold_at_period,4.194131011677574,0.045,-0.06285901779816733,0.0014634833057538994,80
fold_at_period,4.194131011677574,0.055,-0.06153973957976322,0.0015260357543656186,83
fold_at_period,4.194131011677574,0.065,-0.014814165364657184,0.0015968463391880208,67
fold_at_period,4.194131011677574,0.075,0.0011832212409048637,0.00014444889394520362,79
fold_at_period,4.194131011677574,0.085,0.0008010959441466792,0.00015924435619569857,83
fold_at_period,4.194131011677574,0.095,0.0007506551614367973,0.00012798772746285255,84
fold_at_period,4.194131011677574,0.105,0.0004371615493665715,0.00011782033633905099,83
fold_at_period,4.194131011677574,0.115,0.0001544299996028009,0.00011651435126426438,86
fold_at_period,4.194131011677574,0.125,-5.05069246747869e-05,0.00016150264641641692,83
fold_at_period,4.194131011677574,0.135,-0.0001050325567044097,0.0001519662567165384,86
fold_at_period,4.194131011677574,0.145,-0.00011689088675637116,0.0001770488217175555,83
fold_at_period,4.194131011677574,0.155,-0.00034178027045983495,0.00011644094479036652,85
fold_at_period,4.194131011677574,0.165,-0.0005499235573828143,0.0001523039147632387,82
fold_at_period,4.194131011677574,0.175,-0.0007286627222407027,0.0001734564348048644,79
fold_at_period,4.194131011677574,0.185,-0.00041068940196598014,0.00016981094085112935,82
fold_at_period,4.194131011677574,0.195,-0.0005880449147705469,0.00016034119210800928,78
fold_at_period,4.194131011677574,0.205,-0.0007290711981892128,0.00015797306102042165,76
fold_at_period,4.194131011677574,0.215,-0.00026312519538340684,0.00013944572364381396,79
fold_at_period,4.194131011677574,0.225,-0.0006900723202497572,0.00015001386634094717,80
fold_at_period,4.194131011677574,0.235,-0.00030147094019372656,0.00014015677274664302,80
fold_at_period,4.194131011677574,0.245,0.0,0.00012462636749275096,80
fold_at_period,4.194131011677574,0.255,8.101523866699267e-05,0.0001564919425860393,79
fold_at_period,4.194131011677574,0.265,2.7350784181590093e-05,0.0001376409800963696,80
fold_at_period,4.194131011677574,0.275,-0.00022869840093259208,0.00012788806425420324,74
fold_at_period,4.194131011677574,0.285,9.795158061365328e-05,0.00013657413597180736,75
fold_at_period,4.194131011677574,0.295,0.0003425403414775152,0.0001055356010069707,74
fold_at_period,4.194131011677574,0.305,0.0003545659371861909,0.0001314336253378216,73
fold_at_period,4.194131011677574,0.315,3.964572117631793e-05,0.00012094299905855356,76
fold_at_period,4.194131011677574,0.325,8.875414215792077e-05,0.0001433720359539148,77
fold_at_period,4.194131011677574,0.335,0.0005746127328281059,0.00016231381437971395,75
fold_at_period,4.194131011677574,0.345,0.0008262442881010745,0.0001408290660147735,74
fold_at_period,4.194131011677574,0.355,0.0009785004549367482,0.00015583323154151035,73
fold_at_period,4.194131011677574,0.365,0.0009429920711687689,0.00015926517542579776,75
fold_at_period,4.194131011677574,0.375,0.001206872234313039,0.00016339233111175802,72
fold_at_period,4.194131011677574,0.385,0.0011966408924095617,0.00017730229816770402,73
fold_at_period,4.194131011677574,0.395,0.0008304099825047206,0.0001839879846666791,73
fold_at_period,4.194131011677574,0.405,0.0008475301353048081,0.0001571694947659568,69
fold_at_period,4.194131011677574,0.415,0.0006967041587813139,0.00015857309956514567,73
fold_at_period,4.194131011677574,0.425,0.0004747223711301096,0.00015495154681275243,75
fold_at_period,4.194131011677574,0.435,0.00040998175887974053,0.000161889531148799,74
fold_at_period,4.194131011677574,0.445,0.0004073603123995184,0.00015673360261415675,73
fold_at_period,4.194131011677574,0.455,0.0007188052945208412,0.0002193236105976954,79
fold_at_period,4.194131011677574,0.465,-0.00014513777882896317,0.00017133266963344012,79
fold_at_period,4.194131011677574,0.475,0.0,0.0001350228000079331,77
fold_at_period,4.194131011677574,0.485,5.233169490526102e-05,0.00016665380769560046,74
fold_at_period,4.194131011677574,0.495,-0.0001970121509999867,0.00015605745410377346,77
fold_at_period,4.194131011677574,0.505,-0.00020577497324503202,0.00017000931930441352,75
fold_at_period,4.194131011677574,0.515,-0.00032022912358231626,0.0001763604892190866,76
fold_at_period,4.194131011677574,0.525,-0.001299162413970878,0.00028258922632376775,77
fold_at_period,4.194131011677574,0.535,-0.07446640529206194,0.007076951760416113,74
fold_at_period,4.194131011677574,0.545,-0.2407924460643246,0.0023315904756855067,77
fold_at_period,4.194131011677574,0.555,-0.1789876784480242,0.007399160204089386,76
fold_at_period,4.194131011677574,0.565,-0.020093924836795507,0.0030534003144784888,71
fold_at_period,4.194131011677574,0.575,-0.0011420580337428987,0.00020638954571955802,74
fold_at_period,4.194131011677574,0.585,-0.0012117450784306927,0.00021365975898919,73
fold_at_period,4.194131011677574,0.595,-0.0010059849640523533,0.00026423981636786804,73
fold_at_period,4.194131011677574,0.605,-0.0010788142880695517,0.00023037923489932724,72
fold_at_period,4.194131011677574,0.615,-0.001518022430653465,0.0002420077279077451,71
fold_at_period,4.194131011677574,0.625,-0.0013253292137391237,0.00022116261188128293,76
fold_at_period,4.194131011677574,0.635,-0.001155562982175673,0.00015821973477412533,77
fold_at_period,4.194131011677574,0.645,-0.0013665576725275241,0.00018380628394499597,76
fold_at_period,4.194131011677574,0.655,-0.0014737880217656762,0.00012458043134064314,76
fold_at_period,4.194131011677574,0.665,-0.0013934391681219571,0.0001885030801796643,76
fold_at_period,4.194131011677574,0.675,-0.0012723270705126133,0.0001606478195341809,75
fold_at_period,4.194131011677574,0.685,-0.0007116943081810767,0.00013232619595540036,75
fold_at_period,4.194131011677574,0.695,-0.0009306425195500512,0.00015622825621846797,78
fold_at_period,4.194131011677574,0.705,-0.0006286523511535025,0.00016764826246131297,77
fold_at_period,4.194131011677574,0.715,-0.0004847661288009397,0.0001402565587365027,78
fold_at_period,4.194131011677574,0.725,-0.0009179808381610255,0.00014186457707651785,78
fold_at_period,4.194131011677574,0.735,-0.0006091854391919727,0.00015887587373774944,77
fold_at_period,4.194131011677574,0.745,-0.0003561636343892838,0.00015653718570514605,78
fold_at_period,4.194131011677574,0.755,8.237914307729355e-05,0.00016198278340701403,77
fold_at_period,4.194131011677574,0.765,-8.708358242048853e-05,0.00016107606434880153,78
fold_at_period,4.194131011677574,0.775,0.00020171418759296067,0.0001430344950306527,79
fold_at_period,4.194131011677574,0.785,0.0002603149443189956,0.00015262431681604453,77
fold_at_period,4.194131011677574,0.795,0.0009560131132427818,0.00015588117916589782,78
fold_at_period,4.194131011677574,0.805,0.0010395037763855086,0.00021354072598017722,75
fold_at_period,4.194131011677574,0.815,0.001122989469308111,0.00017092116050312518,78
fold_at_period,4.194131011677574,0.825,0.001360467774128904,0.00023136313169622947,80
fold_at_period,4.194131011677574,0.835,0.001546777925203635,0.0002001311422173721,79
fold_at_period,4.194131011677574,0.845,0.0016826751396262773,0.00022335071334977577,80
fold_at_period,4.194131011677574,0.855,0.0015275711653710555,0.00021119334065516777,73
fold_at_period,4.194131011677574,0.865,0.0018256747139187013,0.0001794860430204298,77
fold_at_period,4.194131011677574,0.875,0.0018326836212551045,0.00019142290837944034,76
fold_at_period,4.194131011677574,0.885,0.002338338267007689,0.00017910992581989492,73
fold_at_period,4.194131011677574,0.895,0.002465639671082265,0.0002070328478745537,73
fold_at_period,4.194131011677574,0.905,0.002452534740739698,0.0002026222152567861,78
fold_at_period,4.194131011677574,0.915,0.0023548616512469867,0.0001695486230825808,78
fold_at_period,4.194131011677574,0.925,0.0020826659136474746,0.00021260964093735345,75
fold_at_period,4.194131011677574,0.935,0.0021681242307564075,0.00015774883062240515,80
fold_at_period,4.194131011677574,0.945,0.0020763634402756193,0.00015513665404360207,81
fold_at_period,4.194131011677574,0.955,0.0022168683148882096,0.00016230280143080344,77
fold_at_period,4.194131011677574,0.965,0.001941398388502269,0.00016897006786835162,74
fold_at_period,4.194131011677574,0.975,0.002048247498756428,0.00017795282556019648,77
fold_at_period,4.194131011677574,0.985,0.001602040998551546,0.00021538896103084554,75
fold_at_period,4.194131011677574,0.995,0.001596065275967673,0.0001602043617744533,77
fold_at_period_flares_masked,4.194131011677574,0.005,0.0008693231050713734,0.00018539817623471582,77
fold_at_period_flares_masked,4.194131011677574,0.015,0.0010300179912076102,0.00017517091971441264,76
fold_at_period_flares_masked,4.194131011677574,0.025,0.0011637507502577638,0.00019290299754900033,80
fold_at_period_flares_masked,4.194131011677574,0.035,-0.011596029328341528,0.0016576129063642555,80
fold_at_period_flares_masked,4.194131011677574,0.045,-0.06285901779816733,0.0014634833057538994,80
fold_at_period_flares_masked,4.194131011677574,0.055,-0.06153973957976322,0.0015260357543656186,83
fold_at_period_flares_masked,4.194131011677574,0.065,-0.014814165364657184,0.0015968463391880208,67
fold_at_period_flares_masked,4.194131011677574,0.075,0.0011832212409048637,0.00014444889394520362,79
fold_at_period_flares_masked,4.194131011677574,0.085,0.0008010959441466792,0.00015924435619569857,83
fold_at_period_flares_masked,4.194131011677574,0.095,0.0007506551614367973,0.00012798772746285255,84
fold_at_period_flares_masked,4.194131011677574,0.105,0.0004371615493665715,0.00011782033633905099,83
fold_at_period_flares_masked,4.194131011677574,0.115,0.0001544299996028009,0.00011651435126426438,86
fold_at_period_flares_masked,4.194131011677574,0.125,-5.05069246747869e-05,0.00016150264641641692,83
fold_at_period_flares_masked,4.194131011677574,0.135,-0.0001050325567044097,0.0001519662567165384,86
fold_at_period_flares_masked,4.194131011677574,0.145,-0.00011689088675637116,0.0001770488217175555,83
fold_at_period_flares_masked,4.194131011677574,0.155,-0.00034178027045983495,0.00011644094479036652,85
fold_at_period_flares_masked,4.194131011677574,0.165,-0.0005499235573828143,0.0001523039147632387,82
fold_at_period_flares_masked,4.194131011677574,0.175,-0.0007286627222407027,0.0001734564348048644,79
fold_at_period_flares_masked,4.194131011677574,0.185,-0.00041068940196598014,0.00016981094085112935,82
fold_at_period_flares_masked,4.194131011677574,0.195,-0.0005880449147705469,0.00016034119210800928,78
fold_at_period_flares_masked,4.194131011677574,0.205,-0.0007290711981892128,0.00015797306102042165,76
fold_at_period_flares_masked,4.194131011677574,0.215,-0.00026312519538340684,0.00013944572364381396,79
fold_at_period_flares_masked,4.194131011677574,0.225,-0.0006900723202497572,0.00015001386634094717,80
fold_at_period_flares_masked,4.194131011677574,0.235,-0.00030147094019372656,0.00014015677274664302,80
fold_at_period_flares_masked,4.194131011677574,0.245,0.0,0.00012462636749275096,80
fold_at_period_flares_masked,4.194131011677574,0.255,8.101523866699267e-05,0.0001564919425860393,79
fold_at_period_flares_masked,4.194131011677574,0.265,2.7350784181590093e-05,0.0001376409800963696,80
fold_at_period_flares_masked,4.194131011677574,0.275,-0.00022869840093259208,0.00012788806425420324,74
fold_at_period_flares_masked,4.194131011677574,0.285,9.795158061365328e-05,0.00013657413597180736,75
fold_at_period_flares_masked,4.194131011677574,0.295,0.0003425403414775152,0.0001055356010069707,74
fold_at_period_flares_masked,4.194131011677574,0.305,0.0003545659371861909,0.0001314336253378216,73
fold_at_period_flares_masked,4.194131011677574,0.315,3.964572117631793e-05,0.00012094299905855356,76
fold_at_period_flares_masked,4.194131011677574,0.325,8.875414215792077e-05,0.0001433720359539148,77
fold_at_period_flares_masked,4.194131011677574,0.335,0.0005746127328281059,0.00016231381437971395,75
fold_at_period_flares_masked,4.194131011677574,0.345,0.0008262442881010745,0.0001408290660147735,74
fold_at_period_flares_masked,4.194131011677574,0.355,0.0009785004549367482,0.00015583323154151035,73
fold_at_period_flares_masked,4.194131011677574,0.365,0.0009429920711687689,0.00015926517542579776,75
fold_at_period_flares_masked,4.194131011677574,0.375,0.001206872234313039,0.00016339233111175802,72
fold_at_period_flares_masked,4.194131011677574,0.385,0.0011966408924095617,0.00017730229816770402,73
fold_at_period_flares_masked,4.194131011677574,0.395,0.0008304099825047206,0.0001839879846666791,73
fold_at_period_flares_masked,4.194131011677574,0.405,0.0008475301353048081,0.0001571694947659568,69
fold_at_period_flares_masked,4.194131011677574,0.415,0.0006967041587813139,0.00015857309956514567,73
fold_at_period_flares_masked,4.194131011677574,0.425,0.0004747223711301096,0.00015495154681275243,75
fold_at_period_flares_masked,4.194131011677574,0.435,0.00040998175887974053,0.000161889531148799,74
fold_at_period_flares_masked,4.194131011677574,0.445,0.0004073603123995184,0.00015673360261415675,73
fold_at_period_flares_masked,4.194131011677574,0.455,0.0007188052945208412,0.0002193236105976954,79
fold_at_period_flares_masked,4.194131011677574,0.465,-0.00014513777882896317,0.00017133266963344012,79
fold_at_period_flares_masked,4.194131011677574,0.475,0.0,0.0001350228000079331,77
fold_at_period_flares_masked,4.194131011677574,0.485,5.233169490526102e-05,0.00016665380769560046,74
fold_at_period_flares_masked,4.194131011677574,0.495,-0.0001970121509999867,0.00015605745410377346,77
fold_at_period_flares_masked,4.194131011677574,0.505,-0.00020577497324503202,0.00017000931930441352,75
fold_at_period_flares_masked,4.194131011677574,0.515,-0.00032022912358231626,0.0001763604892190866,76
fold_at_period_flares_masked,4.194131011677574,0.525,-0.001299162413970878,0.00028258922632376775,77
fold_at_period_flares_masked,4.194131011677574,0.535,-0.07446640529206194,0.007076951760416113,74
fold_at_period_flares_masked,4.194131011677574,0.545,-0.2407924460643246,0.0023315904756855067,77
fold_at_period_flares_masked,4.194131011677574,0.555,-0.1789876784480242,0.007399160204089386,76
fold_at_period_flares_masked,4.194131011677574,0.565,-0.020093924836795507,0.0030534003144784888,71
fold_at_period_flares_masked,4.194131011677574,0.575,-0.0011420580337428987,0.00020638954571955802,74
fold_at_period_flares_masked,4.194131011677574,0.585,-0.0012117450784306927,0.00021365975898919,73
fold_at_period_flares_masked,4.194131011677574,0.595,-0.0010059849640523533,0.00026423981636786804,73
fold_at_period_flares_masked,4.194131011677574,0.605,-0.0010788142880695517,0.00023037923489932724,72
fold_at_period_flares_masked,4.194131011677574,0.615,-0.001518022430653465,0.0002420077279077451,71
fold_at_period_flares_masked,4.194131011677574,0.625,-0.0013253292137391237,0.00022116261188128293,76
fold_at_period_flares_masked,4.194131011677574,0.635,-0.001155562982175673,0.00015821973477412533,77
fold_at_period_flares_masked,4.194131011677574,0.645,-0.0013665576725275241,0.00018380628394499597,76
fold_at_period_flares_masked,4.194131011677574,0.655,-0.0014737880217656762,0.00012458043134064314,76
fold_at_period_flares_masked,4.194131011677574,0.665,-0.0013934391681219571,0.0001885030801796643,76
fold_at_period_flares_masked,4.194131011677574,0.675,-0.0012723270705126133,0.0001606478195341809,75
fold_at_period_flares_masked,4.194131011677574,0.685,-0.0007116943081810767,0.00013232619595540036,75
fold_at_period_flares_masked,4.194131011677574,0.695,-0.0009306425195500512,0.00015622825621846797,78
fold_at_period_flares_masked,4.194131011677574,0.705,-0.0006286523511535025,0.00016764826246131297,77
fold_at_period_flares_masked,4.194131011677574,0.715,-0.0004847661288009397,0.0001402565587365027,78
fold_at_period_flares_masked,4.194131011677574,0.725,-0.0009179808381610255,0.00014186457707651785,78
fold_at_period_flares_masked,4.194131011677574,0.735,-0.0006091854391919727,0.00015887587373774944,77
fold_at_period_flares_masked,4.194131011677574,0.745,-0.0003561636343892838,0.00015653718570514605,78
fold_at_period_flares_masked,4.194131011677574,0.755,8.237914307729355e-05,0.00016198278340701403,77
fold_at_period_flares_masked,4.194131011677574,0.765,-8.708358242048853e-05,0.00016107606434880153,78
fold_at_period_flares_masked,4.194131011677574,0.775,0.00020171418759296067,0.0001430344950306527,79
fold_at_period_flares_masked,4.194131011677574,0.785,0.0002603149443189956,0.00015262431681604453,77
fold_at_period_flares_masked,4.194131011677574,0.795,0.0009560131132427818,0.00015588117916589782,78
fold_at_period_flares_masked,4.194131011677574,0.805,0.0010395037763855086,0.00021354072598017722,75
fold_at_period_flares_masked,4.194131011677574,0.815,0.001122989469308111,0.00017092116050312518,78
fold_at_period_flares_masked,4.194131011677574,0.825,0.001360467774128904,0.00023136313169622947,80
fold_at_period_flares_masked,4.194131011677574,0.835,0.001546777925203635,0.0002001311422173721,79
fold_at_period_flares_masked,4.194131011677574,0.845,0.0016826751396262773,0.00022335071334977577,80
