n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac,rejected_shared_epoch
721,0.2537303150844502,3,0.004160887656033287,0.8246568727868346,1.002447975367857,0.040122450254586,0.28796326492362423,0,0.0,0.0,714209400006073,179.807262,40.7111183,19.067293167114258,2.1876392364501953,1.5163286515070076,main_sequence,0.014825276000936704,7.461486383311437,0.10510785751744582,0.5408576613204451,True,True,False,0.9171974522292994,
