source_id,ra,dec,ccd,sep_arcsec,g_n_epochs,g_n_seasons,g_baseline_yr,g_mag_med,g_slope_var_yr,g_slope_sigma,g_v_first,g_v_last,g_amp_first_mmag,g_amp_last_mmag,g_amp_growth,g_monotonic_frac,g_rank_rho,g_rank_p,g_slope_sigma_loo_min,g_frac_seasons_positive,g_score,r_n_epochs,r_n_seasons,r_baseline_yr,r_mag_med,r_slope_var_yr,r_slope_sigma,r_v_first,r_v_last,r_amp_first_mmag,r_amp_last_mmag,r_amp_growth,r_monotonic_frac,r_rank_rho,r_rank_p,r_slope_sigma_loo_min,r_frac_seasons_positive,r_score,is_candidate,n_bands_candidate,g_n_per_season,g_v_exc,r_n_per_season,r_v_exc
622105400002046_622205400012108,169.4689497,24.7149637,622_0x5_0x4,0.04991177607129286,149,6,4.984013027104741,20.788933749999998,-0.0004290600969375872,0.10340545943706848,-0.0008392717007910263,-0.0029777128133387835,0.0,0.0,inf,0.6,-0.02857142857142857,1.0,-0.7260278115647542,0.5,0.0,435,7,6.921287835728949,19.35559365,0.000991956716138676,1.1699695413564417,-0.003794149089609802,0.0030714688633704493,0.0,55.42083419951787,inf,0.8333333333333334,0.9642857142857143,0.001388888888888889,0.779276410319813,0.2857142857142857,0.4083554579169813,False,0,"27,26,39,15,19,20","-0.00993315,0.0182515,0.00185126,-0.00499449,-0.0148091,0.00187353","56,62,111,80,79,32,13","-0.00292295,-0.00307248,-0.00166264,-0.00155487,-0.00130582,0.00224178,0.00897052"
622105400002960_622205400005948,169.6406452,24.5264541,622_0x5_0x4,0.01415547174882235,309,7,5.4832879242984145,16.9722424,-2.9585833674454335e-05,0.7857710179381148,0.00010973168029700843,-5.2495964220428414e-05,10.47528903166917,0.0,0.0,0.6666666666666666,-0.39285714285714285,1.0,-1.3514861150692552,0.7142857142857143,0.0,486,7,6.921333054483219,15.70547865,2.983586414136627e-05,1.2226470075810403,1.4796788515383706e-05,0.00022130074120609264,3.846659396851209,14.876180329845852,3.867298555734663,0.6666666666666666,0.9285714285714286,0.003373015873015873,0.9736468515223903,1.0,0.34256452175784596,False,0,"44,54,75,45,36,36,18","0.000406296,0.000140828,-4.58421e-05,9.1423e-05,-0.000133841,0.000187265,9.50518e-06","60,72,124,87,89,32,16","4.49588e-05,2.13537e-05,8.28478e-05,5.62445e-05,0.000136191,0.000190639,0.000279411"
622105400002003_622205400004066,169.56093155000002,24.71961455,622_0x5_0x4,0.012141800899019154,308,7,5.4832879242984145,18.5241051,-7.562660488102618e-06,0.04705989709837249,-0.0002925934737003865,-0.00033406171863036835,0.0,0.0,inf,0.6666666666666666,-0.25,1.0,-0.2853580311771566,0.0,0.0,481,7,6.922753473237517,18.1741276,0.00020028565843863144,1.4108185643074846,-0.0008506326599949347,0.000535895577600764,0.0,23.149418515391787,inf,0.8333333333333334,0.8928571428571429,0.006150793650793651,0.91373145267085,0.2857142857142857,0.3329580316379795,False,0,"44,54,74,45,36,36,18","-0.000331684,-0.000643774,-2.67225e-07,-0.000126237,-0.000385711,-0.000506718,-0.000390286","59,72,123,86,89,34,14","-0.000996472,-0.000706359,-0.000450988,0.000273574,-0.000369753,-5.99165e-05,0.00060067"
623108300002898_623208300011166,170.3778577,24.7438491,623_0x8_0x3,0.17163782873534414,157,4,2.5289478288843275,20.9276886,0.001595489368114545,0.18462833924093333,-0.001006216697626876,0.0030286926758744297,0.0,55.033559542105124,inf,0.6666666666666666,0.4,0.375,0.0,0.5,0.17083333333333334,390,5,4.151935223271731,19.8179636,0.0019929398136829114,1.1064171008454595,-0.001255966532303322,0.007018590477987358,0.0,83.77702834302109,inf,1.0,1.0,0.008333333333333333,0.8378353055056831,0.8,0.3259044787055562,False,0,"25,65,42,19","-0.00915375,0.0223459,-0.00618502,0.00475548","80,122,103,66,15","-0.000124084,0.000418892,0.0037942,0.00724536,0.0139217"
623108300008586_623208300010972,170.1044694,24.7586833,623_0x8_0x3,0.10495257715935748,117,4,2.973220428747436,21.232769975,-0.0006470692211090426,0.06892794348911424,-0.004566080307204845,-0.006489959734219943,0.0,0.0,inf,0.3333333333333333,-0.2,1.0,-0.15827888605973706,0.0,0.0,329,5,3.9835126245037613,20.2747812,0.005062798862346134,1.4537243625014864,-0.006829345458404059,0.013338377725075047,0.0,115.49189462934204,inf,1.0,1.0,0.008333333333333333,0.7209159823614472,0.8,0.3259044787055562,False,0,"18,42,31,19","-9.90129e-05,-0.0106208,-0.00489784,-0.00345728","63,108,87,58,9","-0.00664676,0.00194149,0.00454521,0.00994367,0.0213568"
623108300010676_623208300013474,170.15734635,24.4796257,623_0x8_0x3,0.02733704923782172,358,5,4.441498022450366,18.9193268,-0.00015627151059933986,0.39604972212520134,0.0004260370949895509,-0.0002680425103027486,20.64066605004671,0.0,0.0,0.5,-0.1,1.0,-0.6829098413724344,0.6,0.0,504,5,4.334937717043114,18.3593197,0.0002456384702992664,1.1692224698190754,-0.00028464440707764435,0.0007801830625794202,0.0,27.93175724116584,inf,1.0,1.0,0.008333333333333333,0.6889038625510182,0.8,0.3259044787055562,False,0,"65,126,77,57,23","0.00131392,-0.000166989,0.000140028,-6.89452e-05,0.000385781","90,151,131,107,21","-0.000178323,7.09842e-05,0.000128858,0.000905895,0.00104974"
623108300003261_623208300004332,170.1289959,24.67890355,623_0x8_0x3,0.03740548322329435,354,5,4.427719107186857,19.48318575,-0.00035885030108846993,0.38981460612059915,0.0007372385377002944,-0.0008516497970488807,27.152136890128823,0.0,0.0,0.75,0.0,1.0,-0.8410898835147441,0.4,0.0,517,5,4.343054605065028,18.5336313,0.0004103322532880888,1.500702536529016,-2.7834442494673723e-05,0.0017542609397548697,0.0,41.883898335217914,inf,1.0,1.0,0.008333333333333333,0.6798767189098744,0.8,0.3259044787055562,False,0,"64,125,78,57,21","0.00170892,-4.18657e-06,-0.000371368,-0.00109561,0.00332396","95,150,132,113,21","-2.78282e-05,0.000716377,0.00091646,0.00108906,0.00765028"
623108300003411_623208300004543,170.09910580000002,24.65343515,623_0x8_0x3,0.04850127888993792,114,4,2.4550076052019008,21.27548505,0.006140588016140878,0.3969495089429265,-0.007178231965995831,0.007896958314041677,0.0,88.86483170547096,inf,0.6666666666666666,0.4,0.375,0.0,0.75,0.17083333333333334,401,5,4.334932535797401,20.006375300000002,0.0022373575453617216,0.9688646735406347,-0.005461447855411751,0.004237346162188587,0.0,65.09490119962229,inf,1.0,1.0,0.008333333333333333,0.4806515360734533,0.4,0.3259044787055562,False,0,"17,51,31,11","0.016551,-0.00855031,0.0112654,0.019139","77,122,109,75,13","-0.00361026,-0.00353377,-0.00166305,0.00603192,0.016182"
623108300003585_623208300025956,169.64889295,24.61329915,623_0x8_0x3,0.05198707116446828,220,5,4.509553451608486,20.5836582,-0.005431610025630414,1.2902850581748533,0.008296200503928828,-0.016197935234944068,91.08348096075834,0.0,0.0,0.75,-0.7,1.0,-1.4587275053432847,0.2,0.0,497,5,4.356932181245728,19.07094,0.0006973848023803423,1.2657060878417115,-0.0007057833457702507,0.002332674942432355,0.0,48.29777367987426,inf,1.0,1.0,0.008333333333333333,0.9421395860610903,0.8,0.3259044787055562,False,0,"37,75,53,38,11","0.0124979,-0.00417873,-0.00507921,-0.00184292,-0.0205963","93,148,128,104,19","-0.000433041,3.45975e-05,0.00109908,0.00198312,0.00208246"
622105400007083_623208300005304,169.688931,24.5511249,623_0x8_0x3,0.04047451743953575,213,7,5.457330532101298,20.19295215,-0.00046440786987925637,0.23403126447921244,-0.0033873936081072254,-0.005921820855747418,0.0,0.0,inf,0.5,-0.4642857142857143,1.0,-0.3464298175229684,0.0,0.0,507,5,4.343051325256684,18.9172554,0.0007295341548420699,1.5606424949658504,-0.0015166416926807446,0.0016517625853261222,0.0,40.64188215777072,inf,1.0,1.0,0.008333333333333333,0.7780426699016146,0.4,0.3259044787055562,False,0,"32,39,49,32,22,25,13","-0.00492104,-1.13891e-05,-0.00767042,-0.00422682,-0.00197797,-0.00545686,-0.00795398","93,151,129,111,18","-0.000969831,-0.000779043,-0.000221238,0.00235366,0.00401419"
623108300010426_623208300013192,170.4155687,24.5217032,623_0x8_0x3,0.16926271390357805,85,4,2.1614418079397724,21.26816465,0.014226764031174682,0.9853193897021605,-0.02297552360361221,0.007774798965062519,0.0,88.1748204708267,inf,1.0,1.0,0.041666666666666664,0.34793517523923373,0.25,0.24435797819968735,293,5,3.980933388364142,20.276920349999997,0.005538317862173915,1.47499082757416,-0.000968901302527637,0.021078773190374017,0.0,145.18530638592193,inf,1.0,1.0,0.008333333333333333,0.5216013589026899,0.8,0.3259044787055562,False,0,"13,27,27,10","-0.0276161,-0.00419561,-0.0030388,0.0248117","60,95,77,50,8","-0.00118064,0.00903315,0.0120396,0.0137327,0.0497891"
623108300002776_623208300003628,170.44312854999998,24.7665335,623_0x8_0x3,0.08692762511400075,320,5,4.4195472722792655,19.9598389,0.00024970705550290593,0.15883015842686074,-0.002135597551507413,-0.001032005415490658,0.0,0.0,inf,0.25,0.1,0.475,0.0,0.4,0.15,438,5,4.3624023690623,19.769577,0.0007621619403608298,0.526774975166331,-0.005976533494329616,-0.002651676440090413,0.0,0.0,inf,1.0,1.0,0.008333333333333333,0.29412232010915057,0.2,0.3259044787055562,False,0,"53,111,74,53,21","-0.00065643,-0.00535941,0.00191506,0.00129976,-0.0050402","87,130,113,85,19","-0.00536059,-0.00498342,-0.00466101,-0.00389686,0.0121239"
623108400009105_623208400005545,170.53663755,24.573302650000002,623_0x8_0x4,0.04461788788004882,72,5,5.673549921423687,21.473028149999998,0.00025711376669296877,0.03171512355558595,-0.01702086222891313,-0.015562114438095288,0.0,0.0,inf,0.25,0.0,1.0,0.0,0.4,0.15,483,6,5.50256879479809,20.241220975,0.003588680378412332,1.95704837997062,-0.004775914686616769,0.014971045978139131,0.0,122.35622574327442,inf,0.8,0.9428571428571428,0.008333333333333333,1.1978858808217605,0.8333333333333334,0.3134044787055562,False,0,"12,12,12,14,10","-0.0347376,0.075297,0.00689484,-0.0232372,-0.025019","66,111,89,76,65,67","-0.00643758,0.00191341,0.00587449,0.00786425,0.00599225,0.0171393"
622105400010355_622205400003842,169.8499123,24.7371887,622_0x5_0x4,0.03210987045594426,123,6,5.1550366788501,20.9401989,0.0013672358686920895,0.28325872412857045,-0.011464218830959251,-0.004416067779212051,0.0,0.0,inf,0.4,0.3142857142857143,0.28194444444444444,0.0499951608645787,0.16666666666666666,0.15,293,6,4.503081444763858,20.0984068,0.002709863701754606,0.8971551203190455,-0.0034697951787328344,0.008732941774477431,0.0,93.45021013607959,inf,0.8,0.9428571428571428,0.008333333333333333,0.6557538599491115,0.6666666666666666,0.3134044787055562,False,0,"22,21,30,16,17,15","-0.00370864,-0.0204259,-0.0151675,0.00453871,-0.00223579,-0.0078287","45,47,85,46,42,19","-0.00297996,-0.00104878,0.00128757,0.00385041,0.0103566,0.00605085"
623108300021392_623208300017596,170.2648517,24.7719051,623_0x8_0x3,0.10464911983330767,359,5,4.4453843290896495,18.5081501,-0.0008261700420129905,0.3009088091586505,0.016256939122573234,0.01258429576464535,127.50270241282429,112.17974756900351,0.8798225092186,0.25,0.4,0.25833333333333336,-0.6537580006512229,1.0,0.0,517,5,4.343054605065028,17.8991547,0.004036383544573449,3.9806387089762727,0.005264401573027232,0.022794635714095648,72.55619596579766,150.97892473486374,2.080855021754915,1.0,1.0,0.008333333333333333,1.755441812138486,1.0,0.2938353866621564,False,1,"62,127,79,57,25","0.0142823,0.0186079,0.0212501,0.00955613,0.0469838","95,151,131,114,21","0.00541917,0.0118111,0.0134742,0.0203202,0.0402008"
623108400009111_623208400020717,170.5261286,24.5723729,623_0x8_0x4,0.058005341913120775,287,7,6.462289496235454,20.8956833,0.0009161565409392264,0.3207129643667015,-0.005124408465768303,0.0007960603256506665,0.0,28.2145410320754,inf,0.6666666666666666,0.32142857142857145,0.2488095238095238,0.0,0.2857142857142857,0.17083333333333334,625,7,5.870128463244345,19.585949900000003,0.00046255511654081955,0.7182376364537075,-0.005204395032170659,-0.002489137076745089,0.0,0.0,inf,0.6666666666666666,0.8571428571428571,0.011904761904761904,0.17600750892245717,0.0,0.27866591670721946,False,0,"31,71,53,31,29,41,25","-0.0134362,0.00810012,-0.000762187,-0.0200316,-0.00502625,-0.00289723,0.0147408","91,138,122,93,85,82,9","-0.00473205,-0.00410968,-0.00466458,-0.00418537,-0.00402138,-0.00117658,-0.00357428"
622105400001663_622205400003349,169.4505983,24.7995926,622_0x5_0x4,0.048435615140039794,243,7,5.457330532101298,19.9674473,-0.0002663794801624328,0.1726754461601378,-0.0034047245355210737,-0.00485844540573679,0.0,0.0,inf,0.6666666666666666,-0.03571428571428571,1.0,-0.9013325247351194,0.14285714285714285,0.0,478,7,6.92543243162218,18.544992450000002,0.00019913578862761156,0.8484946296867886,-0.0008829964797278735,0.0004961049691304468,0.0,22.27341395319646,inf,0.6666666666666666,0.8571428571428571,0.011904761904761904,0.5818212119575633,0.42857142857142855,0.27866591670721946,False,0,"32,45,60,34,30,28,13","-0.0091805,0.00606187,-0.00381116,-0.00580474,-0.00767784,-0.00060223,-0.00803605","58,72,123,86,88,33,14","-0.000679527,-0.000395612,-0.00105545,7.87425e-05,-0.000355862,0.000487232,0.000541112"
623108300004236_623208300005590,170.19207175000003,24.5324393,623_0x8_0x3,0.05844973659924522,358,5,4.446766737850771,19.0835142,-0.0006995243226829758,0.7174947376076639,0.004421423745632109,0.0013108022552078625,66.49378727093314,36.20500317922735,0.5444870064583294,0.5,-0.3,1.0,-1.2275736194041267,1.0,0.0,513,5,4.3416822414784395,18.7037697,0.0013145126409092873,2.3446336938879986,0.0014617290724896219,0.0071689252617244,38.23256560171737,84.6695060911802,2.2145912720902237,1.0,1.0,0.008333333333333333,1.6145067402475357,1.0,0.25660370859587006,False,0,"65,123,80,56,25","0.00729892,0.00296368,0.00194393,0.00265155,0.00615025","94,149,131,114,21","0.00170684,0.00314819,0.00464228,0.00616307,0.0108511"
622105400002094_622205400012211,169.7470051,24.698524499999998,622_0x5_0x4,0.020896441702222192,194,7,5.435478680219027,20.406394,-0.0007799899242854606,0.21847064839336297,0.0009869084225375844,-0.003252710181701689,31.415098639628436,0.0,0.0,0.5,0.0,1.0,-0.6332441576473068,0.7142857142857143,0.0,304,6,4.541241855989039,20.054858199999998,0.0018625533807443773,0.7175391381788987,-0.004287320150840876,0.004170985220809379,0.0,64.5831651501332,inf,0.6,0.8857142857142857,0.016666666666666666,0.5339586601521262,0.5,0.2532843125447584,False,0,"27,39,43,28,21,23,12","0.0187537,0.00027903,-0.0140989,0.0045023,0.0144993,0.0232483,-0.0130755","47,49,81,44,53,23","-0.00416056,-0.00149681,-0.00232394,0.00467704,0.000981339,0.00543113"
622105400006459_623208300004246,169.56589730000002,24.67363015,623_0x8_0x3,0.0319334728602215,228,7,5.444969072416148,19.9737053,-0.0016625734939352606,0.7901232497411855,0.006036000871301565,-0.003016660383794785,77.69170400565022,0.0,0.0,0.6666666666666666,-0.42857142857142855,1.0,-1.1730790714997021,0.42857142857142855,0.0,345,4,3.1294021409993262,19.490932475,0.0011436395616657765,0.8697583990857625,-0.0006739721399301779,0.002904935952878234,0.0,53.89745775895403,inf,1.0,1.0,0.041666666666666664,0.5650715803550829,0.75,0.24435797819968735,False,0,"34,42,51,30,29,29,12","0.0187242,0.0136045,-0.00216306,-0.00301857,-0.000429061,0.00444883,-0.00191867","89,132,80,35","-0.000199441,0.000572293,0.00196836,0.00719727"
623108300015051_623208300004839,170.3508278,24.6235101,623_0x8_0x3,0.05830022722916763,116,4,2.5113069911019745,21.2425251,0.02113747339294773,1.8078142972620086,-0.0317739629184965,0.021308721787445112,0.0,145.97507248652116,inf,1.0,1.0,0.041666666666666664,1.2246854796099995,0.5,0.24435797819968735,216,4,2.924172180424372,20.773992550000003,0.008949861859129242,1.3344372025130389,-0.010257340534270588,0.01591359653283629,0.0,126.14910436795138,inf,1.0,1.0,0.041666666666666664,0.38236612609061404,0.75,0.24435797819968735,False,0,"18,40,39,11","-0.0283722,-0.00951025,0.0195892,0.0341834","41,66,66,37","-0.0111843,0.00745411,0.00860464,0.0244772"
623108300003192_623208300004230,169.5670704,24.67477385,623_0x8_0x3,0.0771603108652956,310,5,4.485110211362088,18.977861400000002,0.00021049757499039286,0.5915992577549601,-0.0010659141020974347,-0.00012180927904106669,0.0,0.0,inf,0.5,0.3,0.3416666666666667,0.0,0.2,0.15,428,4,3.14705709568789,18.73159835,0.00043444988013425606,1.1330414034393457,-0.0006003327109158195,0.0007669058670814443,0.0,27.693065324760354,inf,1.0,1.0,0.041666666666666664,0.8150306638030408,0.5,0.24435797819968735,False,0,"65,129,69,22,16","-0.00136686,-0.000554146,-0.000619277,0.00267687,-0.00110679","96,152,100,68","-0.000439096,-0.00014872,0.000543488,0.00116228"
622105400007135_623208300005365,169.5669054,24.542736,623_0x8_0x3,0.02302068018804979,99,6,5.198937435181382,20.91388655,0.001977901201410405,0.33503297351525924,0.0020662752389602073,0.012349259838062994,45.45630032195985,111.12722365857519,2.444704537577376,0.6,0.2571428571428571,0.32916666666666666,0.0,0.6666666666666666,0.11350334155094494,160,4,3.034967931690631,20.41539385,0.01011792533460814,1.2886309592716698,0.0024560091050533795,0.03316358803082928,49.5581386358828,182.10872585032624,3.6746482184960345,1.0,1.0,0.041666666666666664,0.9336661256980369,1.0,0.24435797819968735,False,0,"17,20,25,14,12,10","-0.0154421,0.0266624,0.026814,0.0207797,0.0479609,-0.00964084","53,66,26,10","0.00352695,0.0134279,0.0576579,0.0614412"
