source_id,ra,dec,parallax,dist_pc,pmra,pmdec,vtan_kms,phot_g_mean_mag,bp_rp,w1_w2,ir_excess_z
2449996684492859904,22.891421085306582,-19.023172417328748,11.291752454400367,88.56021277815938,-14.29539766433678,-38.96852482018686,17.427138679450458,6.8023796,0.33692503,0.13999999999999968,12.514612871313785
2353321574864436736,20.83415130574838,-20.726770913552308,2.0006936354000193,499.82665127040286,45.500209597289206,-26.442454166474334,124.70239378415978,15.83843,1.4448614,0.11500000000000021,6.9975466432853155
2450402610442614912,22.239816830875164,-17.937377305633326,13.480768469747812,74.17974741158856,71.08201313430408,-4.958873507016589,25.058564095156726,6.5426326,0.6078172,0.12099999999999955,11.090794640445731
2460244407740948864,27.62022885853472,-12.34264047529208,17.10148274904163,58.47446181565983,16.87680464542291,-13.562557275611189,6.002093551368307,7.4646373,0.5896263,0.05999999999999961,6.519588741343066
2461043306017773696,27.395592738749468,-10.686824077584253,42.58480732836244,23.48255311546232,-147.8672140973054,-93.47982764635981,19.47536145657203,4.5682287,0.4598174,0.2829999999999999,23.230718503636453
2457342173784313728,24.362153007250928,-12.440909636032554,3.0605863641438336,326.73477596171,25.651021625606287,3.3865838213611794,40.07830059219731,8.127959,1.2005076,0.03200000000000003,4.383978725658898
2451793252132675968,23.158213594914393,-16.14828185949503,9.043739197791355,110.5737326264581,13.995560897477114,18.636874589181982,12.217778072116188,8.043454,1.1388025,0.07500000000000018,7.475185755555523
2451154710754640640,20.770743114951834,-17.844313238422522,10.14259873931092,98.5940611181015,-0.32478322015671957,-58.30105982380837,27.251524334308225,15.255715,1.7856216,0.18400000000000105,5.39577443414606
2353865798760395008,21.711680074744397,-19.64242582789524,3.2134539927335606,311.19163437885067,65.1196136596475,3.9772925835728747,96.25097027287349,7.9787416,1.2008433,0.07499999999999929,6.455529112508687
2450171403762115968,22.8532352852892,-18.387877329425873,7.957396904677234,125.66923731204304,196.59767317750817,-268.95674396779435,198.48357879991084,13.4409,1.380868,0.03200000000000003,4.19127636409127
2451838022871837312,23.65784669926401,-15.676374654617884,17.472520369020444,57.23272767064816,94.35147827501098,-3.1301297730977367,25.61467611977251,5.6112013,0.07496452,0.16900000000000048,14.687809118428229
2449995962938355456,22.9131733634494,-19.03219557552604,4.527269573427716,220.88368801128698,19.824486345238633,-7.692560472086093,22.267883193347345,7.108573,1.1788392,0.13199999999999967,9.20153776484452
2460691634095528064,28.561805541493904,-11.628845080602085,3.7460083306486633,266.95082117632097,-18.804899934470452,-42.759168739591956,59.11702647680642,7.7502337,1.2043815,0.0389999999999997,4.721207858401877
2461345362477739648,30.702332605778835,-11.130867767603307,3.071332266091474,325.5916043471855,65.9368147641,-207.46180244437295,336.0195393529901,14.385021,1.05762,0.010000000000001563,4.04669642419156
2450710508057018240,25.064919804294874,-16.988807359904197,3.108189320647621,321.73072385167336,43.73744619698655,0.5328791347782004,66.71677485726558,8.098826,1.2401958,0.041999999999999815,4.865734629577451
2449977443039293952,22.32799218164143,-19.219717529755624,2.223498072791742,449.7417885073482,46.85935885419761,-42.69865459349431,135.16919582044204,15.89857,1.601964,0.0710000000000015,4.121733526180391
2450585266810809216,24.31290614618393,-17.457727474323768,21.817616461269804,45.83452100623274,-59.85539896379508,-318.3505108466722,70.38802874066242,15.227241,0.053934097,0.032999999999999474,4.496268097477939
2454341129811373568,25.204872646241647,-12.984165758086343,7.71611845576215,129.59883984845155,-3.4649526849422108,-53.86623227033601,33.164328660540235,8.366576,1.0508795,0.018000000000000682,4.537205081669266
2454146688051911680,25.980407296279335,-13.150070179433994,2.07775555551696,481.2885699401695,28.065448514768665,5.403204354204902,65.21346654771895,8.386005,1.0814166,0.02200000000000024,4.782459410408118
2460011895391355776,29.691978588773132,-11.30134881828192,7.598754757580683,131.60050980752843,71.15267345807736,-88.40610228550827,70.80181683118202,6.135778,1.2950091,0.30200000000000005,17.295036950678657
2451580320537911680,20.75300188362068,-16.488243384163805,26.539570316027298,37.67958516630912,-137.85109641501765,-175.95037039361276,39.92827230931011,7.772666,0.8187895,0.05900000000000016,7.568717964089518
2452520029318637440,24.607085819646706,-15.872053929770082,4.231534420401074,236.32089465674673,49.507341577961114,-20.5843564381254,60.06959216646724,7.0682616,1.382339,0.12700000000000067,8.767957451317367
2459737086203882624,30.47510226764742,-11.822013427219991,7.789825917610044,128.3725734793833,2.1620314450136884,-18.872738910643235,11.560996207460011,7.9360485,0.65767574,0.038000000000000256,4.870957105601168
2353587381800523776,19.620156372305647,-20.190444491597983,2.8556550004420265,350.182357408444,6.399875525136009,1.9895644620462312,11.126418568260767,7.3410077,1.4612226,0.1429999999999998,8.177855715646674
2459066414175092992,27.863075868945803,-13.656986737281334,2.3576514017839947,424.15091528939223,21.73338524719328,10.35821089248648,48.4120701181334,7.658019,1.6311803,0.08800000000000008,4.7587287074991185
2459249968193233152,27.518651445144357,-13.70425653515073,2.8102483347654443,355.84043859364635,6.791757545453438,-3.3029710651277773,12.740683701239169,8.029354,1.0559344,0.041999999999999815,6.008731054102491
2459421182769560832,28.17622804139297,-12.727876282910628,2.299354554863642,434.90465525848526,6.677707145689359,10.927997569024903,26.405227935450213,6.9638796,1.5245757,0.15800000000000036,8.810164147268864
2463612349295754368,26.106587574334682,-11.297581128800667,11.012960219353168,90.80210770603634,79.2170732313052,58.361968823420256,42.35681585581911,7.263046,0.7050915,0.06599999999999984,7.493780162464778
2464038478770969856,26.630116294263534,-10.597991793984992,4.364101618065523,229.14223533669008,16.95775003932695,-7.811777307668994,20.28238090482107,7.245747,1.1766157,0.08300000000000018,6.840933835643582
5021188958006045184,31.31789163703852,-28.55833363971676,2.8033612243605086,356.71464358936333,4.088179621947587,-29.10129789600397,49.697414679385844,6.792242,1.6776023,0.18299999999999983,6.744690964683799
5025441422305676672,26.435594454759595,-26.30758113519949,2.549782528806763,392.19030984104205,0.7642047227755544,-16.110823438098613,29.988827561759027,7.752155,1.4554334,0.07999999999999918,5.522160302833552
