source_id,ra,dec,l,b,ecl_lat,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,ipd_frac_multi_peak,phot_bp_rp_excess_factor,random_index,wise_angular_distance,wise_number_of_neighbours,wise_number_of_mates,tmass_angular_distance,tmass_number_of_neighbours,tmass_number_of_mates,wise_designation,wise_ra,wise_dec,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,cc_flags,ext_flag,var_flag,ph_qual,w1mjd_mean,w2mjd_mean,tmass_designation,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,tmass_ph_qual,track,dec_band_index,dec_lo,dec_hi,is_locus_sample,tmass_cc_flg,w1snr,w1rchi2,w2snr,w2rchi2,w3snr,w4snr,jk,lum_class,resid_w1,sig_w1,resid_w2,sig_w2,resid_w3,sig_w3,resid_gks,sig_gks,etz,nearby,distance_pc,w1_only_methane_like,w2_only_single_band,saturated,poor_wise_phot_qual,poor_tmass_phot_qual,wise_artifact,extended,bad_profile_fit,wise_variable,gaia_variable,lpv_colour,crowded_match,blend_flux_theft,neighbours_checked,multi_peak,ks_too_bright_for_g,gks_photospheric,gks_unmeasured,bad_astrometry,high_pm_epoch_risk,pm_total_mas_yr,pass_w1,pass_w2,pass_w3,w3_status,w4_status,first_veto,vetoes
4035310723147426816,269.7504010255516,-40.95175836006597,350.9702690382803,-8.418913363344318,-17.512648775068268,0.4536828319981877,0.030975133,14.646679,-1.8596115327921696,-3.8483854926226173,1.0573237,14.87568,15.174611,14.415957,0.75865364,NOT_AVAILABLE,0,0,1.1935139,332636471,0.14009814,1,0,0.06262615,1,0,J175900.10-405706.3,269.7504534,-40.9517654,13.814,0.028,14.046,0.048,12.424,,8.784,,0000,0,22nn,AAUU,55363.19874113,55363.04865997,17590010-4057063,13.935,0.022,13.764,0.035,13.536,0.037,AAA,deficit,9,-45.0,-40.0,False,,,,,,,,0.3990001678466797,dwarf,-0.32252010101295286,-5.559999658711122,-0.5200797393800746,-7.144355198691787,,,0.03618488400752495,0.5627510764817352,False,False,2204.1830315589164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.2741345267459545,True,True,False,unmeasured,unmeasured,,
4144129698154066944,272.2876166513376,-16.791978768618986,13.218906982398943,1.4090293825302997,6.629795594247947,1.0141678696614642,0.024832627,40.840137,-0.2740337104558855,-2.9120790313337928,1.0550238,14.753792,15.255742,14.079598,1.1761436,NOT_AVAILABLE,0,0,1.239991,381906824,0.14290084,1,0,0.021241615,1,0,J180909.03-164730.9,272.2876259,-16.7919355,13.087,0.055,14.607,0.264,10.82,0.387,8.413,0.395,0000,0,1nnn,ABCC,55365.63016626,55365.63016626,18090902-1647310,13.206,0.029,12.83,0.028,12.714,0.034,AAA,deficit,14,-20.0,-15.0,False,,,,,,,,0.4920005798339844,dwarf,-0.424040362999425,-5.708545862712672,-1.9020004417406158,-7.04356269569873,,,0.030865635577356,0.3778413130366616,False,False,986.0300547026859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.924944231810272,True,True,False,unmeasured,unmeasured,,
6027701242312388480,254.06589955128013,-31.41974955204106,351.8764577368449,7.3601892021779625,-8.735767717902661,0.7029153831163933,0.028102081,25.01293,0.8332525355781937,-3.9443029654840345,1.0113494,14.939273,15.380793,14.310831,1.0699615,NOT_AVAILABLE,0,0,1.2338157,349404761,0.48885974,1,0,0.022704566,1,0,J165615.80-312511.5,254.0658562,-31.4198745,13.575,0.082,13.859,0.094,10.807,,7.774,,0000,0,00nn,AAUU,55366.27081846,55414.84863421,16561581-3125110,13.546,0.026,13.174,0.024,13.09,0.037,AAA,deficit,11,-35.0,-30.0,False,,,,,,,,0.45599937438964844,dwarf,-0.5321000627144813,-5.4807860707839655,-0.7776199898504714,-7.0431649561823715,,,0.020703429763670567,0.280389504011065,False,False,1422.6463440968876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.031356554755934,True,True,False,unmeasured,unmeasured,,
504860009654887808,29.029746365932542,56.55437819857735,131.79792858774698,-5.199861356428959,41.236586769097414,0.4336246491365087,0.033224378,13.0514,-0.5853561081656011,-1.315676747609404,0.9838012,10.052329,10.065352,9.984215,0.08113766,NOT_AVAILABLE,0,0,1.1647589,934143202,0.087339126,1,0,0.032783683,1,0,J015607.13+563315.8,29.0297222,56.5543999,10.026,0.023,10.054,0.02,9.956,0.052,8.648,,0000,0,000n,AAAU,55335.58362129,55335.58362129,01560713+5633157,9.873,0.025,9.81,0.03,9.749,0.02,AAA,deficit,29,55.0,60.0,False,,,,,,,,0.12400054931640625,blue,-0.3031003896362381,-7.301357891480766,-0.30999009437288627,-6.998709968276114,-0.252860801931819,-2.532074747293971,0.08253669738769531,1.5360524791511703,False,False,2306.1419640035074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.4400163462845963,True,True,False,deficit,unmeasured,,
5961763117681796096,263.1505698629425,-38.8853814033121,350.13948924748945,-3.0162744976900173,-15.577500694618305,0.9277236862232312,0.029718582,31.216957,-2.619653548842478,0.8355543942885149,0.8894412,14.987352,15.439213,14.367834,1.0713787,NOT_AVAILABLE,0,0,1.2230922,862283515,0.28185079,1,0,0.015040025,1,0,J173236.12-385307.1,263.1505173,-38.8853186,13.507,0.059,14.424,0.18,12.015,,8.489,,0000,0,nnnn,ABUU,55357.30093366,55353.23698082,17323614-3853073,13.596,0.022,13.259,0.03,13.135,0.033,AAA,deficit,10,-40.0,-35.0,False,,,,,,,,0.4609994888305664,dwarf,-0.419599990998016,-5.456592744726525,-1.2977199353007454,-6.886900161663508,,,0.02139561950025337,0.29706703395635625,False,False,1077.90715581598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.7496792288879512,True,True,False,unmeasured,unmeasured,,
4661535234258618624,73.81080914719114,-68.18306245054563,279.3407054754888,-35.727037089364956,-83.58419133051798,-0.02862176444963251,0.019721918,-1.4512668,1.7604367655128161,-0.2294837693994789,0.95868194,14.594247,14.53138,14.692085,-0.16070557,NOT_AVAILABLE,0,0,1.1531113,1271547765,0.19656616,1,0,0.13799106,1,0,J045514.56-681059.1,73.8106768,-68.1830906,15.169,0.028,15.488,0.057,13.129,,9.714,,0000,0,3nnn,AAUU,55442.36598211,55442.36598211,04551457-6810591,14.844,0.035,14.854,0.076,14.636,0.095,AAA,deficit,4,-70.0,-65.0,False,,,,,,,,0.20800018310546875,blue,-0.5309999885559087,-5.03358628087622,-0.8275004043579095,-6.8826958329626065,,,-0.1898975372314453,-1.6981133897888514,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.775331069346509,True,True,False,unmeasured,unmeasured,,
6560645321546655488,329.88770282224345,-49.26501905127528,347.1790498187862,-50.39520551364482,-34.4010493858223,1.2213033610930644,0.014615981,83.559456,10.524207278103495,-0.7987518602539883,1.0435735,13.803921,14.085646,13.362372,0.7232733,NOT_AVAILABLE,0,1,1.1916397,225609929,0.81828153,1,0,0.06390853,1,0,J215933.12-491554.1,329.8880247,-49.2650438,14.184,0.225,14.041,0.217,11.14,,8.879,,0000,0,nnnn,BBUU,55418.19974158,55418.19974158,21593302-4915540,12.871,0.022,12.59,0.023,12.574,0.026,AAA,deficit,8,-50.0,-45.0,False,,,,,,,,0.2969999313354492,dwarf,-1.659679899749723,-7.252777842071134,-1.49091949233925,-6.729940159198325,,,-0.019046365083341232,-0.3430960134716105,False,False,818.7973863471576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10.554475039846642,True,True,False,unmeasured,unmeasured,,
4100495991564383104,281.2931693601421,-14.935879702453919,18.897747120672246,-5.394881059350338,8.072529650819595,0.6013162631719913,0.024296958,24.748623,1.0229936170089666,-0.2043824762742268,0.95944184,10.090049,10.29076,9.735944,0.55481625,NOT_AVAILABLE,0,0,1.1860659,1515602993,0.058371022,1,0,0.011965015,1,0,J184510.36-145609.1,281.2931825,-14.9358871,9.199,0.023,9.242,0.019,9.294,0.061,8.282,0.337,0000,0,000n,AAAB,55373.76370752,55373.76370752,18451035-1456091,9.239,0.021,9.085,0.022,8.94,0.026,AAA,deficit,15,-15.0,-10.0,False,,,,,,,,0.29900074005126953,dwarf,-0.30856063034091413,-6.477941454282029,-0.3256401817412123,-6.711443873434515,-0.42336082473461295,-3.6297189422644514,0.17720430723420544,2.8838933137335907,False,False,1663.0183835789178,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.043210495081924,True,True,False,deficit,unmeasured,,
5597797624687631232,119.82566571442206,-28.378968296891216,245.62363126140914,0.674087835388517,-47.70563319609706,0.28173906973880003,0.0349826,8.053691,-1.7338067754548567,2.4403522736093524,2.7006981,12.002298,12.158978,11.684089,0.47488976,NOT_AVAILABLE,0,0,1.192048,747558785,0.14063357,1,0,0.07273597,1,0,J075918.16-282244.4,119.8256698,-28.379011,11.315,0.024,11.34,0.021,10.962,0.115,8.86,,0000,0,120n,AABU,55421.2588975,55418.39371914,07591815-2822443,11.389,0.027,11.23,0.025,11.033,0.023,AAA,deficit,12,-30.0,-25.0,False,,,,,,,,0.3559999465942383,dwarf,-0.3281403535460113,-6.949297897531969,-0.3220400715639405,-6.556191392569162,-0.008819844208366165,-0.054326728832119454,0.1509059781747052,2.354313351452557,False,False,3549.383480704678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.993560614706758,True,True,False,normal,unmeasured,,
5338773271003756928,164.8571959681812,-59.19441429982203,289.0181772048527,0.6175524592810724,-57.272285256502016,0.46009862466124574,0.016208969,28.385433,-10.32663354514796,3.095776045767283,0.97810966,14.346917,14.635477,13.894826,0.74065113,NOT_AVAILABLE,0,0,1.1942974,752699414,0.13631657,1,0,0.08316897,1,0,J105925.75-591139.9,164.8572951,-59.1944331,13.263,0.033,13.393,0.033,12.848,,9.015,,0000,0,nnnn,AAUU,55398.17357806,55398.17357806,10592573-5911399,13.373,0.021,13.12,0.024,13.008,0.034,AAA,deficit,6,-60.0,-55.0,False,,,,,,,,0.36499977111816406,dwarf,-0.3006000045770775,-5.164657181292382,-0.3985996810922523,-6.545752828120539,,,0.06555769618535079,1.057820637793971,False,False,2173.447053305722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10.780685956900964,True,True,False,unmeasured,unmeasured,,
4036581101407792640,268.75232857992853,-38.78766203104143,352.4979121285488,-6.693592853078546,-15.352748744469613,0.4856914450060795,0.0287396,16.899729,1.5843765026430512,-3.059122127540368,0.8708364,14.839001,15.147718,14.356653,0.7910652,NOT_AVAILABLE,0,0,1.2021093,1750719749,0.05769959,1,0,0.025477791,1,0,J175500.56-384715.6,268.7523397,-38.7876688,13.819,0.037,14.104,0.069,12.059,,8.756,,0000,0,11nn,AAUU,55342.22106353,55342.22106353,17550055-3847155,13.893,0.021,13.657,0.021,13.561,0.035,AAA,deficit,10,-40.0,-35.0,False,,,,,,,,0.3319997787475586,dwarf,-0.30558042709296596,-5.043217705191385,-0.5618803193673653,-6.542702245934794,,,-0.0797123260708763,-1.2552110786386195,False,False,2058.920350115458,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.4450656152437116,True,True,False,unmeasured,unmeasured,,
5597212821942742144,118.70544725556229,-29.98388392724173,246.48469526226518,-0.9964858219278735,-49.52722854329955,0.2439912179095061,0.012812036,19.043907,-2.1602603861710348,3.387578857328405,0.9866004,12.714499,12.947804,12.304043,0.64376163,NOT_AVAILABLE,0,0,1.1993088,606224542,0.01771937,1,0,0.017752564,1,0,J075449.30-295902.0,118.7054504,-29.9838939,11.902,0.023,11.927,0.024,11.883,0.296,8.868,,0000,0,01nn,AABU,55417.58633865,55417.58633865,07544931-2959020,11.957,0.028,11.731,0.023,11.618,0.024,AAA,deficit,12,-30.0,-25.0,False,,,,,,,,0.33899974822998047,dwarf,-0.3311602857965032,-7.066625592921332,-0.32676013519390756,-6.462311721494486,,,-0.009520023884761697,-0.16517510589715576,False,False,4098.508169957535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.017762493064796,True,True,False,unmeasured,unmeasured,,
3374410363994499456,90.86236800104432,18.73231912844591,190.86224489546635,-1.6479275778201126,-4.704508637887234,0.46037444117938536,0.0286556,16.065775,-0.3110285331221024,-1.109729692319301,1.0151417,10.474487,10.669244,10.123173,0.54607105,NOT_AVAILABLE,0,0,1.1878836,561324317,0.015224285,1,0,0.07510605,1,0,J060326.96+184356.3,90.8623686,18.7323166,9.645,0.022,9.629,0.021,9.286,0.039,7.57,0.188,0000,0,110n,AAAB,55374.73716719,55374.73716719,06032696+1843564,9.61,0.023,9.503,0.022,9.357,0.02,AAA,deficit,21,15.0,20.0,False,,,,,,,,0.25299930572509766,dwarf,-0.34031999862872103,-7.5447154447321365,-0.3025195645214698,-6.447347298784769,0.0036801374887877603,0.0376752550045642,0.15665074620483177,2.63415773991956,False,False,2172.1449119508115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1524924027650583,True,True,False,normal,unmeasured,,
6651936255880310528,271.6411308122789,-56.26606566145614,337.539532643285,-16.44252405003507,-32.83296331930887,0.5178245147253141,0.024130065,21.459723,0.6255252005695155,-4.410949990599743,1.0000037,14.837371,15.132242,14.37471,0.7575321,NOT_AVAILABLE,0,0,1.1973193,21098485,0.5857929,1,0,0.07595427,1,0,J180633.88-561557.2,271.6411739,-56.2658981,14.003,0.068,14.044,0.075,11.552,,9.232,,0000,0,20nn,AAUU,55374.68928507,55374.68928507,18063386-5615578,13.872,0.032,13.514,0.028,13.432,0.046,AAA,deficit,6,-60.0,-55.0,False,,,,,,,,0.4399995803833008,dwarf,-0.6165000976568261,-6.876364766585832,-0.6202999240858925,-6.323797982013407,,,0.0954179276595819,1.4305716522948526,False,False,1931.156157275523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.455082669953432,True,True,False,unmeasured,unmeasured,,
4036528805880888448,269.6325177054301,-38.94533994613929,352.698302664185,-7.368109595110064,-15.506437435495176,0.23224425254646705,0.06385128,3.6372683,-0.3372431383928825,-1.5693737494329516,2.8552425,14.663254,14.957375,14.159164,0.79821014,NOT_AVAILABLE,0,8,1.2227716,1557973918,0.097726606,1,0,0.07736223,1,0,J175831.80-385643.3,269.6325087,-38.9453636,13.47,0.038,13.595,0.042,11.879,,8.907,,0000,0,22nn,AAUU,55353.88180988,55350.31492451,17583181-3856432,13.553,0.023,13.327,0.022,13.198,0.035,AAA,deficit,10,-40.0,-35.0,False,,,,,,,,0.35500049591064453,dwarf,-0.31820035629393556,-5.167560384583677,-0.41220002593789884,-6.193406394312223,,,0.09559707195148759,1.5079891069306175,False,False,4305.811614433479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.605199956330152,True,True,False,unmeasured,unmeasured,,
5956979902857908736,267.7457755138112,-41.4629325840786,349.7735909329466,-7.355612604282672,-18.03755105534383,0.31521917618587536,0.02289725,13.766684,1.4539106746746489,-3.249742676188082,0.85385495,13.866999,14.016906,13.598039,0.4188671,NOT_AVAILABLE,0,0,1.170951,709871246,0.10981464,1,0,0.03357025,1,0,J175058.98-412746.4,267.7457588,-41.4628989,13.304,0.032,13.407,0.04,12.411,,9.054,,0000,0,21nn,AAUU,55376.81564032,55364.95759603,17505898-4127464,13.271,0.021,13.182,0.021,13.057,0.029,AAA,deficit,9,-45.0,-40.0,False,,,,,,,,0.21399974822998047,dwarf,-0.3007801206183653,-5.405258299046926,-0.38477984412941474,-6.159928924577467,,,0.06298255920410156,0.9384391293261845,False,False,3172.39582978394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.560152203399592,True,True,False,unmeasured,unmeasured,,
3105247645473647104,101.42017840805555,-4.4428080117124225,216.23505999822123,-3.302625272004884,-27.374317163871968,0.507213696587226,0.032063138,15.819216,-0.6842810650013184,-0.9701737090652461,2.1110857,13.457216,13.701737,13.052909,0.6488285,NOT_AVAILABLE,0,0,1.1898274,701430747,1.3331518,1,0,0.021709215,1,0,J064540.84-042635.4,101.4201956,-4.4431765,12.966,0.117,12.999,0.119,11.891,,8.532,,0000,0,nnnn,BBUU,55380.29523256,55380.29523256,06454084-0426340,12.5,0.068,12.361,0.03,12.247,0.027,AAA,deficit,17,-5.0,0.0,False,,,,,,,,0.25300025939941406,dwarf,-0.7713205517570594,-6.181722578107464,-0.7825200222751018,-6.1384734355634425,,,0.09468376911900056,1.606039875521901,False,False,1971.5555923045329,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.1872142189515569,True,True,False,unmeasured,unmeasured,,
6083008021518329856,203.9420971841208,-48.020099844469804,310.55306294112484,14.194583385813191,-35.034268950648816,0.8237104085085077,0.029256897,28.1544,0.41118353612655956,-0.5265673247377917,0.9794287,14.84286,15.170452,14.346265,0.8241873,NOT_AVAILABLE,0,0,1.2013739,971856146,0.6453641,1,0,0.093781345,1,0,J133546.14-480112.8,203.9422522,-48.0202448,13.963,0.087,14.053,0.088,12.12,,9.475,,0000,0,nnnn,AAUU,55326.5543942,55329.10171487,13354610-4801124,13.774,0.028,13.475,0.039,13.417,0.046,AAA,deficit,8,-50.0,-45.0,False,,,,,,,,0.35700035095214844,dwarf,-0.5920805072030041,-5.694228541062708,-0.6508801782212111,-6.121603588238706,,,0.0015325654203475203,0.022671453524481484,False,False,1214.0188950758795,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6680905985441321,True,True,False,unmeasured,unmeasured,,
5957956028682329472,268.01246424027994,-39.91843994590165,351.2235931142878,-6.759295761796047,-16.49012559097624,0.9467870094978424,0.02860426,33.09951,-4.664501797269324,-6.656132422347628,1.0320599,14.8738785,15.261912,14.303407,0.95850563,NOT_AVAILABLE,0,0,1.21916,1224376672,0.12829039,1,0,0.037765935,1,0,J175203.00-395506.2,268.0125008,-39.918401,13.458,0.035,13.626,0.052,12.723,,8.944,,0000,0,31nn,AAUU,55389.76243347,55369.20354851,17520300-3955062,13.647,0.026,13.28,0.023,13.185,0.033,AAA,deficit,10,-40.0,-35.0,False,,,,,,,,0.46199989318847656,dwarf,-0.32069983932509794,-5.301404876007352,-0.44973975654560483,-5.896381921176998,,,0.05072790644044223,0.7719442259860505,False,False,1056.2037606857118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.127833403838691,True,True,False,unmeasured,unmeasured,,
3031208804505051136,108.86565089478063,-16.208311681171846,230.0564510509083,-2.169502825644409,-38.137025413630255,0.09154376568100939,0.02006614,4.5621014,-0.6543225821117071,1.5201593216732703,1.0735338,14.682433,15.029552,14.145259,0.88429356,NOT_AVAILABLE,0,0,1.2171403,893514609,0.04960504,1,0,0.113467254,1,0,J071527.75-161229.9,108.8656611,-16.2083246,13.245,0.026,13.274,0.032,12.104,,8.776,,0000,0,nnnn,AAUU,55383.95394306,55383.95394306,07152776-1612299,13.279,0.023,13.047,0.023,12.969,0.027,AAA,deficit,14,-20.0,-15.0,False,,,,,,,,0.3100004196166992,dwarf,-0.3249003723146438,-6.538866440737326,-0.3271000785878847,-5.880599248287484,,,0.19940067315837906,3.2866198134120332,False,False,10923.736778368606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6549992159307716,True,True,False,unmeasured,unmeasured,,
5351606598903578368,158.90298451057194,-57.248667628022126,285.34108209252884,0.9095205230264232,-58.11236594257339,0.8048916171118907,0.061725505,13.039855,1.1101418881959275,4.997530087368498,2.9368217,14.887051,15.248406,14.321032,0.92737484,NOT_AVAILABLE,0,0,1.2288653,640666578,0.09149293,1,0,0.067558244,1,0,J103536.72-571455.1,158.9030067,-57.2486536,13.357,0.037,13.475,0.039,12.215,,9.056,,0000,0,11nn,AAUU,55438.93520556,55438.93520556,10353671-5714552,13.654,0.026,13.294,0.023,13.107,0.03,AAA,deficit,6,-60.0,-55.0,False,,,,,,,,0.5469999313354492,dwarf,-0.30675955261144455,-5.193251875725601,-0.37523992675731954,-5.770139096556705,,,0.19507543989675424,3.0659130602286395,False,False,1242.4032984567493,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.119347808664752,True,True,False,unmeasured,unmeasured,,
505375096491527552,29.319272528650856,57.86826147162847,131.61961072180904,-3.8886529851820404,42.32621502902855,0.25860395507113265,0.016685825,15.498422,-0.7376198932985448,-1.1727385655135456,0.9828025,12.9793415,13.318983,12.459626,0.8593569,NOT_AVAILABLE,0,0,1.209768,1641096987,0.021802623,1,0,0.03902951,1,0,J015716.62+575205.7,29.3192648,57.8682663,12.009,0.023,11.961,0.023,11.288,0.158,9.006,,0000,0,11nn,AABU,55330.43155324,55330.43155324,01571662+5752057,12.106,0.021,11.874,0.029,11.646,0.027,AAA,deficit,29,55.0,60.0,False,,,,,,,,0.46000003814697266,dwarf,-0.41050036773676424,-8.05196785239627,-0.3237002628327908,-5.661222325463141,0.2514000717166928,1.2021187508712623,-0.13903905848201292,-2.3221220935369242,False,False,3866.9168834828374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3854237077632696,True,True,False,excess,unmeasured,,
2952446216759417472,100.82281089077759,-13.29013783635581,223.9186472088687,-7.7935970606338785,-36.23871389495207,0.5587475942090392,0.023159264,24.126312,-0.7462963310688904,1.0859531717410063,1.1463532,14.186052,14.424223,13.783419,0.6408043,NOT_AVAILABLE,0,0,1.1922826,345155337,1.1190467,1,0,0.06804085,1,0,J064317.47-131725.6,100.822795,-13.2904499,13.664,0.118,13.756,0.127,12.094,,8.039,,0000,0,nnnn,BBUU,55376.98482482,55376.98482482,06431747-1317244,13.26,0.029,13.061,0.027,13.027,0.034,AAA,deficit,15,-15.0,-10.0,False,,,,,,,,0.2329998016357422,dwarf,-0.6905199505620983,-5.406498136780325,-0.7627196194478899,-5.572410791217918,,,0.058584978622092665,0.9379354652459552,False,False,1789.7168781828866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.3176693458456255,True,True,False,unmeasured,unmeasured,,
228086063620072832,65.60019239990862,40.98343881713364,160.11346145955423,-6.182830215925571,19.163219091183798,0.13557991766272343,0.024387777,5.559339,0.6452957783150954,-0.3368243160034279,1.015247,14.515348,14.778342,14.084391,0.6939516,NOT_AVAILABLE,0,0,1.1952398,1054181949,0.044426266,1,0,0.19196968,1,0,J042224.04+405900.3,65.600175,40.9834371,13.386,0.026,13.433,0.032,12.369,,8.989,,0000,0,00nn,AAUU,55352.22752526,55352.22752526,04222404+4059001,13.498,0.028,13.345,0.036,13.131,0.028,AAA,deficit,26,40.0,45.0,False,,,,,,,,0.3670005798339844,dwarf,-0.30048076965473486,-5.885406716725142,-0.31528035217046263,-5.50866924622876,,,0.18841211887956844,3.192478120386869,False,False,7375.723611867495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7279129490278778,True,True,False,unmeasured,unmeasured,,
6662062689251754240,284.2110638651723,-48.617777932352894,347.9420161601999,-20.855341293640738,-25.689050406401734,0.2190493062370903,0.016955346,12.9191885,2.4831092577359275,-3.599391047804553,1.0194825,13.998227,14.528274,13.31342,1.2148533,NOT_AVAILABLE,0,0,1.2360172,487729790,1.039895,1,0,0.08548451,1,0,J185650.54-483703.9,284.2106215,-48.617761,12.544,0.144,12.525,0.133,10.652,,9.098,,0000,0,33nn,BBUU,55373.90877564,55373.90877564,18565064-4837039,12.39,0.026,11.869,0.026,11.764,0.025,AAA,deficit,8,-50.0,-45.0,False,,,,,,,,0.6260004043579102,giant,-0.8511200999473525,-5.728734456282456,-0.7579402670231951,-5.4706739883658555,,,0.03200041345553428,0.6807813209367394,False,False,4565.182228505392,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.372807736554333,True,True,False,unmeasured,unmeasured,,
1832332489872319232,304.868495236911,25.03498302884643,65.25165346511193,-6.270990557079625,43.153322737850075,0.6738887222563203,0.02150834,31.331509,-6.595923969160692,-8.369211689468674,1.0473522,14.784978,15.427822,14.01387,1.4139519,NOT_AVAILABLE,0,0,1.2575303,1768363595,0.042960726,1,0,0.029866103,1,0,J201928.44+250206.0,304.8685126,25.0350063,12.288,0.022,12.361,0.022,12.332,,9.078,,0000,0,11nn,AAUU,55382.25788439,55382.25788439,20192844+2502061,13.015,0.023,12.47,0.024,12.083,0.022,AAA,deficit,23,25.0,30.0,False,,,,,,,,0.9320001602172852,dwarf,-0.33386998542741664,-7.2293443984999275,-0.3635998174281123,-5.43462798600158,,,0.2905996704066629,2.570662252965369,False,False,1483.9245219177892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.655980354246513,True,True,False,unmeasured,unmeasured,,
5593353471714611456,112.16860126583457,-31.02257319994843,244.61165232615906,-6.409278098995469,-52.04834325326918,0.5537795136570489,0.014780614,37.466614,-0.46624399247391646,3.1274216662979413,1.0130615,14.298595,14.571532,13.854864,0.7166681,NOT_AVAILABLE,0,0,1.1974586,1447068138,1.2859886,1,0,0.05902047,1,0,J072840.46-310122.5,112.1686201,-31.0229348,13.746,0.139,13.806,0.141,12.356,,8.348,,0000,0,nnnn,BBUU,55406.22859888,55408.64923943,07284046-3101212,13.355,0.027,13.109,0.033,13.03,0.029,AAA,deficit,11,-35.0,-30.0,False,,,,,,,,0.3249998092651367,dwarf,-0.7640005455016216,-5.243980943599345,-0.7960004768348284,-5.354992962298059,,,0.035181891458705206,0.5964808762594849,False,False,1805.7728307719447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.1619850947384003,True,True,False,unmeasured,unmeasured,,
894174365252390016,116.38489569287624,34.513403035749455,185.46880709423752,25.459445929309606,13.074775027310805,3.7814891064149534,0.040935736,92.376236,-3.517464103302605,0.4792679684569503,1.339694,14.982146,15.968091,13.989308,1.9787827,NOT_AVAILABLE,0,2,1.342858,1301294300,1.1527284,1,0,0.08717191,1,0,J074532.28+343047.9,116.384523,34.5133323,12.871,0.189,12.77,0.17,10.817,,8.824,,0000,0,33nn,BBUU,55385.07808066,55385.07808066,07453237+3430483,12.744,0.022,12.074,0.018,11.871,0.022,AAA,deficit,24,30.0,35.0,False,,,,,,,,0.8730001449584961,dwarf,-1.1116401628116002,-5.757353775638075,-1.011419789886364,-5.246382117082783,,,0.008069072209763828,0.15206207851255815,False,False,264.44608773395396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.549965000336095,True,True,False,unmeasured,unmeasured,,
5954213394124535168,267.79555034512777,-45.956529459313025,345.84370354544154,-9.611274872386849,-22.529942633863296,0.9946652308592244,0.058996145,16.859835,2.7556617960615912,-14.004934253228624,2.1359618,14.627118,14.96166,14.118105,0.84355545,NOT_AVAILABLE,0,0,1.205602,1540162766,1.3767203,1,0,0.04681669,1,0,J175110.90-455724.7,267.7954483,-45.9568847,13.666,0.096,13.718,0.102,12.006,,8.34,,0000,0,nnnn,AAUU,55387.61287,55372.27569041,17511092-4557232,13.521,0.029,13.227,0.031,13.16,0.034,AAA,deficit,8,-50.0,-45.0,False,,,,,,,,0.36100006103515625,dwarf,-0.5518405038453639,-5.144458935605497,-0.5722401776120531,-5.016165658472916,,,0.02138606314838354,0.33989336809609766,False,False,1005.363381543122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,14.273466830855417,True,True,False,unmeasured,unmeasured,,
