n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac,rejected_shared_epoch
862,0.8106173802061644,38,0.04408352668213457,6.832548823331354,179.1618301403304,0.12060525394127343,0.9389662574588289,8,0.008284055452929664,0.7828069320316375,568212100000397,128.0661713,20.710349,,,,unknown,0.0008129927850130814,1.218572774686182,0.0059660951498966925,0.01044066651231921,False,False,False,0.8823529411764706,True
598,0.8142581460792798,42,0.07023411371237458,9.286778926720793,0.9959206465030312,0.1442221727322774,0.9336565097062941,10,0.00769227949134088,0.8142581460792798,568212100000204,128.5740758,20.741270749999998,,,,unknown,0.0020151638642884042,2.2736558778134404,0.014884718682862234,0.08854825769500889,False,False,False,0.9411764705882353,True
866,0.7571258352843406,44,0.050808314087759814,6.421718448809182,179.1618301403304,0.1429786099841369,0.9331233421973661,11,0.007994358269130914,0.7571258352843406,568212100000343,128.8117974,20.729105,,,,unknown,-0.0005828921957469433,0.5714776739156876,-0.004305449551713184,0.0,False,False,False,0.8888888888888888,True
874,0.5649204005837449,38,0.043478260869565216,2.9860535291340113,181.5259986362861,0.07634663755876551,0.9016602196878517,10,0.004866333597519776,0.5649204005837449,568212100000402,128.6226919,20.7197592,,,,unknown,0.001975933166573914,3.017653750896199,0.014500258180553175,0.04762108522099731,False,False,False,0.9090909090909091,True
124,0.4802176503421899,27,0.21774193548387097,3.5104018401902453,1.0136178248451804,0.19975861560635222,0.8778827493809853,6,0.010937925449507932,0.4802176503421899,1613206400009453,128.05019049999999,20.778913250000002,,,,unknown,0.0019240370537389757,2.5541979358365743,0.012901111811937451,0.17882694567089052,False,False,False,1.0,True
118,0.5618577319996414,36,0.3050847457627119,9.119553403308787,0.502544946534207,0.40169206568169946,0.8297166129854742,5,0.006591922436671981,0.5618577319996414,1613206400008328,127.53295605,20.876330250000002,,,,unknown,0.0015050019012175478,0.9507458977346301,0.010091384553667813,0.01765992296891867,False,False,False,1.0,
123,0.5665018743729775,36,0.2926829268292683,6.519273667365392,1.0136178248451804,0.30395216747889325,0.8006193882204323,4,0.016064987178633243,0.5665018743729775,1613206400009412,127.5400039,20.7861389,,,,unknown,0.002526553783185538,1.1910352773567838,0.016941125324175927,0.02964696931730787,False,False,False,1.0,True
109,0.8196644320303055,30,0.27522935779816515,23.948784455088145,0.502544946534207,0.5020080043118336,0.79,4,0.0,0.8196644320303055,1613205300009179,128.8117909,20.7291181,,,,unknown,0.0003935934786480262,0.27597550339832433,0.0026369614751149476,0.004614682581451158,False,False,False,1.0,
123,0.5659148429350129,35,0.2845528455284553,13.05118233834402,0.502544946534207,0.42799706598473886,0.7847335052872508,4,0.008955791639109163,0.5659148429350129,1613205300008741,128.9352598,20.7672392,,,,unknown,0.0016737474279906472,0.8198425788139927,0.011220588330155455,0.019636029577772045,False,False,False,1.0,
1039,0.6902911040718901,39,0.03753609239653513,1.152138576669984,17.55145897713034,0.061361469042258886,0.7803063492243089,8,0.010137841554404167,0.6902911040718901,567209100000212,127.2069525,20.7281673,,,,unknown,-0.002192267251140819,0.8457304751490032,-0.01621384550456098,0.0,False,False,False,0.8461538461538461,
