n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac
927,0.571461599790386,50,0.05393743257820928,1.3786847528107629,0.49924415703066516,0.03768339231119223,0.8314160674752882,8,0.0,0.571461599790386,670213200002153,175.0983345,36.7354506,,,,unknown,0.013230412254240233,2.5159013741135077,0.09808446112801325,0.23414780697402315,False,False,False,1.0
996,0.5365990924512324,58,0.05823293172690763,1.14587130345563,0.14948435887714648,0.01875428151642843,0.8231259937524094,10,0.0,0.5365990924512324,671216200001342,176.00742935,36.7362391,,,,unknown,0.004174378580552656,0.8363869201008339,0.029411778985004605,0.05147061322375806,False,False,False,1.0
971,0.28657086675931276,35,0.03604531410916581,1.095968093743395,0.37462766363298433,0.0256336891232249,0.8180679788876363,6,0.0,0.25439728631637926,671216200006226,176.2964109,36.7596679,,,,unknown,0.0033882016700607412,0.6394576500558112,0.023877204121605856,0.041785107212810244,False,False,False,0.6495726495726496
927,0.4529098193384008,35,0.037756202804746494,1.137983146007491,0.4992259799317579,0.04979405559372363,0.8133407720823324,6,0.0,0.4529098193384008,670213200001717,175.3232044,36.7918823,,,,unknown,0.016027112805694414,3.4763090826677465,0.11881796974849375,0.2460361736732838,False,False,False,1.0
928,0.5154755603116352,50,0.05387931034482758,1.0540564750992996,0.9972335333511904,0.05028901304704255,0.8081566845918452,8,0.0,0.5154755603116352,670213200002057,175.2404851,36.74817145,,,,unknown,0.0178494321465775,3.6361202726891175,0.13232784435549164,0.2824633494372397,False,False,False,1.0
927,0.5602447428788657,56,0.06040992448759439,1.2108797409946468,0.9969435040911582,0.06140857392312682,0.7994950874647775,10,0.004911708272654403,0.5602447428788657,670213200002128,175.0804468,36.7402863,,,,unknown,0.008660485213352291,2.106119605826865,0.06420503072279868,0.133192137098231,False,False,False,1.0
996,0.47444515999577197,36,0.03614457831325301,1.4802191844436166,0.9973775486525888,0.030774937786312056,0.7863001588066009,5,0.00776017030804083,0.47444515999577197,671216200001208,175.9957789,36.764492450000006,,,,unknown,0.008950490101116036,1.593484589440095,0.06306323961317474,0.11036066932305579,False,False,False,0.5
927,0.3303559474466957,31,0.03344120819848975,0.9540125594151758,0.9973060670352609,0.12343625507024347,0.782969123478927,6,0.0,0.3303559474466957,670213200001917,175.4842571,36.7601666,,,,unknown,0.0088640551592756,2.1166717918730704,0.06571420882428583,0.17749986544250018,False,False,False,1.0
997,0.39374349991424173,37,0.037111334002006016,1.1005156043842526,0.13381322854104175,0.02485306833685618,0.7585750157619984,4,0.0,0.39374349991424173,671216200001250,176.1714809,36.760484,,,,unknown,0.005719265776568639,1.047171882775491,0.04030458918060679,0.07053303106606187,False,False,False,1.0
997,0.44654407643879945,40,0.04012036108324975,1.075311951689181,0.6027958345826705,0.019989989273755834,0.7585217203192242,4,0.0,0.44654407643879945,671216200001369,176.1945793,36.7369151,,,,unknown,0.005725084356289233,1.2026256939221251,0.04034559365118306,0.07060478888957034,False,False,False,0.6666666666666666
998,0.3607885761404127,41,0.041082164328657314,1.102135515071984,0.11710915535161627,0.02731431491744894,0.7579338364290844,4,0.0,0.3607885761404127,671216200015683,176.0499186,36.77143955,,,,unknown,0.008136474511097188,1.3012942388277773,0.05733904933947687,0.10034333634408452,False,False,False,0.43902439024390244
927,0.374483791067844,41,0.04422869471413161,1.186910241657885,0.4992259799317579,0.05403120820679294,0.7550052520374352,4,0.0,0.374483791067844,670213200001999,175.4329519,36.7506485,,,,unknown,0.014330060192892138,2.579315150676719,0.10623676760346983,0.18591434330607218,False,False,False,1.0
997,0.22741435943072275,28,0.028084252758274825,0.9338551203781741,0.16137245262810723,0.023053562841504456,0.7530839311475487,4,0.0,0.22741435943072275,671216200001527,176.5606444,36.7220706,,,,unknown,0.004571091778664831,0.8045971844869078,0.03220693536053509,0.05636213688093639,False,False,False,0.14285714285714285
995,0.310379390531189,35,0.035175879396984924,0.9978810922936863,0.4991965948446174,0.027592546740943042,0.7517222359777171,4,0.0,0.310379390531189,671216200001496,176.2915871,36.7188591,,,,unknown,0.0033374839764128456,0.6185148695346376,0.023510608722004094,0.04114356526350716,False,False,False,0.5
732,0.24542542462396766,49,0.06693989071038252,0.8598532697186299,0.9971623985763387,0.060480268576499664,0.7479933080066725,8,0.017954203806792534,0.24542542462396766,670214200010755,173.54630755,36.7706961,,,,unknown,1.4164877518809069e-05,0.0024426612157142646,0.00010480035017528188,0.00018340061280674327,False,False,False,0.963855421686747
928,0.40088505673496266,28,0.03017241379310345,1.176641418877373,0.9973060670352609,0.08329724881459226,0.7456093104882647,4,0.0,0.40088505673496266,670213200001930,175.3977869,36.760365050000004,,,,unknown,0.011270831785428268,2.3190199373751517,0.0835569928506131,0.14622473748857293,False,False,False,1.0
942,0.2381793579317787,27,0.028662420382165606,0.7469985408905264,0.9972317283741892,0.05456808132585209,0.7436295756022444,4,0.0,0.231825483037558,670214100029183,174.21889034999998,36.724770250000006,,,,unknown,0.005493843068722332,1.9506053463892885,0.04069906225596589,0.0712233589479403,False,False,False,0.9924242424242424
969,0.22478801216556155,27,0.02786377708978328,1.295623933264157,0.9970159955893305,0.031706220287416036,0.7382255699096246,3,0.0,0.22478801216556155,670214100002447,173.9392957,36.7757103,,,,unknown,0.006593864702896335,2.558668898263613,0.048839216395908616,0.08546862869284007,False,False,False,1.0
922,0.33752203129365865,62,0.06724511930585683,0.862386619544022,0.9972335333511904,0.09246309488794603,0.7317918167129773,7,0.020156418273546306,0.3214251490056129,670213200008188,175.5270097,36.7809078,,,,unknown,0.01321761921780468,3.2405157053920677,0.09798961917895985,0.19072308999454513,False,False,False,0.98
968,0.21506366717706515,25,0.025826446280991736,1.0838701187942357,0.19862395924169496,0.02077650223742286,0.7287992564564273,3,0.0,0.21506366717706515,670214100001993,173.83648655000002,36.8334529,,,,unknown,0.009843218327024625,2.86582872065102,0.07290642006872962,0.1275862351202768,False,False,False,0.75
968,0.3171126685513954,28,0.028925619834710745,1.1270866451868784,0.9972335333511904,0.03375616364792659,0.7274983496168348,3,0.0,0.3171126685513954,670214100002531,173.84225625,36.76615475,,,,unknown,0.009289527350248253,2.816316029797339,0.0688053602730433,0.12040938047782578,False,False,False,1.0
998,0.4527515854929196,48,0.04809619238476954,0.9086655535348855,0.9969247398327168,0.028963920873152568,0.72719590668434,4,0.008038305684571414,0.4527515854929196,671216200019685,176.1572324,36.74172715,,,,unknown,0.0031539988464959947,0.5558005586590695,0.022226739016908695,0.03889679327959021,False,False,False,1.0
889,0.3299093347578358,29,0.03262092238470191,1.107120394543319,1.000334247316277,0.0437110005613821,0.7233139235041846,3,0.0,0.21713014959107413,714203400006851,174.3347358,36.8898643,,,,unknown,0.01473942556052631,1.6595299226995364,0.10387411731767367,0.1817797053059289,False,False,False,0.6911764705882353
996,0.44853443385958036,27,0.02710843373493976,0.9486027611510938,0.4850456126131735,0.02416565193257945,0.7227503044202263,3,0.0,0.44853443385958036,671216200001149,176.00149305000002,36.777383549999996,,,,unknown,0.007954383255461168,1.4577838273581303,0.05604488374906135,0.09807854656085735,False,False,False,1.0
927,0.21325272382842297,22,0.023732470334412083,1.0478804152571963,0.9973060670352609,0.034764803373248714,0.7224433839034572,3,0.0,0.21325272382842297,670213200001778,175.5845367,36.7755841,,,,unknown,0.013397998846593536,2.6571257259395575,0.09932687446233589,0.17382203030908777,False,False,False,1.0
991,0.3143201927669934,108,0.10898082744702321,0.7740124507152044,1.0000271533815877,0.02840364584855312,0.7206933184325328,13,0.028119005461443265,0.3143201927669934,671216200001325,176.1166108,36.7437862,,,,unknown,0.002827793389839354,0.6198319659800461,0.01992791650495573,0.03487385388367252,False,False,False,0.7152777777777778
997,0.34864450697192473,38,0.03811434302908726,1.1759107917054072,0.49895083304177823,0.022788583737784984,0.7037180723809889,2,0.0,0.34864450697192473,671216200001500,176.3366973,36.7200609,,,,unknown,0.012605224014388397,1.9983035193729324,0.08883104847319316,0.15545433482808801,False,False,False,0.75
969,0.309848773700524,25,0.025799793601651185,1.1723127804715703,1.000435028448985,0.02290546662698245,0.7034671268401995,2,0.0,0.309848773700524,670214100002848,173.9749158,36.7277022,,,,unknown,0.009185263307403595,2.767719667182311,0.06803310085004273,0.11905792648757477,False,False,False,1.0
877,0.3367323372896772,75,0.08551881413911061,0.8779491018229797,0.9972287603736336,0.11290681268618594,0.7033787757047896,13,0.02544020302026107,0.3367323372896772,714203400025788,174.309074,36.8978248,,,,unknown,0.006046578447794254,1.4002032419974113,0.042612424395204566,0.07457174269160798,False,False,False,0.7155172413793104
741,0.24853188167578777,7,0.009446693657219974,1.230175301862904,0.4986271358046494,0.04578473850574466,0.700075096560051,2,0.0,0.24853188167578777,670214200003119,173.5659735,36.72699,,,,unknown,0.010647287546603799,1.5228146833251455,0.07877516120120533,0.1378565321021093,False,False,False,1.0
955,0.22755927997718073,37,0.0387434554973822,0.7394898279618414,0.9999954410850023,0.06781956412734257,0.6995561269088058,5,0.02336600128433047,0.21027639383243857,670214100016101,174.3090825,36.8978411,,,,unknown,0.005828884343565972,1.8374002200512913,0.04317322601588281,0.07555314552779491,False,False,False,0.9739130434782609
927,0.26802140048116485,42,0.045307443365695796,1.3343573842064809,0.9972335333511904,0.08023084747807653,0.6992601429052193,3,0.008910681967915522,0.26802140048116485,670213200001779,175.9957566,36.7644965,,,,unknown,0.0067690907801480115,1.8932865971358728,0.05018306374275168,0.08782036154981543,False,False,False,0.6666666666666666
741,0.19014296339102998,30,0.04048582995951417,1.0237052728173697,0.1861249733248657,0.03528495329528958,0.6984942140667899,3,0.0,0.19014296339102998,670214200002439,173.6825463,36.7958903,,,,unknown,0.0058277108933975615,1.0217961498304753,0.04311697820238237,0.07545471185416913,False,False,False,0.6666666666666666
992,0.25342551389076917,26,0.02620967741935484,1.0692955449060753,0.2497017821370926,0.026268795576989704,0.6962770940212677,2,0.0,0.25342551389076917,671216200001419,176.2112939,36.7291786,,,,unknown,0.006962717229310976,1.747789394622236,0.04905781694971853,0.17513689394772175,False,False,False,0.5277777777777778
963,0.23554746000157545,34,0.035306334371754934,1.0479018322623608,3.2137196292613934,0.02577045688367389,0.6951429728706395,2,0.0,0.23554746000157545,670214100022222,173.8423375,36.8314251,,,,unknown,0.0052318996308657675,1.9450625171078362,0.03879411698028018,0.06788970471549031,False,False,False,0.86
927,0.3895104195633663,24,0.025889967637540454,1.063928009048312,1.00036203893129,0.029532890521492192,0.6949758133864511,2,0.0,0.3895104195633663,670213200002367,175.3089926,36.702567,,,,unknown,0.008263049638107466,1.736044057447758,0.061258618057653105,0.1697025816008929,False,False,False,1.0
959,0.37119815401416256,20,0.020855057351407715,1.031888265339846,0.2863130879082873,0.02317123836334893,0.6949619244113862,2,0.0,0.33535361342929637,671216200001510,176.2231833,36.7148869,,,,unknown,0.0068006208185117396,1.5264386252119921,0.04791573764328524,0.08385254087574916,False,False,False,0.7368421052631579
928,0.5146455855746637,27,0.029094827586206896,1.1204580394271333,0.49924415703066516,0.04125952946905754,0.6948496235249108,2,0.0,0.5146455855746637,670213200002155,175.18218645000002,36.733341,,,,unknown,0.011159741963670972,2.2669852594932673,0.08273342174077264,0.16561682137968542,False,False,False,1.0
919,0.31567807277253046,11,0.011969532100108813,0.9542894818533705,0.10098517125665955,0.02409298260792511,0.6927721052176224,2,0.0,0.31567807277253046,670213200001736,175.337932,36.7893243,,,,unknown,0.014266234951720226,2.6823850609044095,0.10574400194138019,0.18505200339741532,False,False,False,0.9090909090909091
966,0.2574507906454334,15,0.015527950310559006,0.9351082574639977,0.15304819305270426,0.024405867085341534,0.6926782398743976,2,0.0,0.2574507906454334,670214100002651,173.93769225,36.749934550000006,,,,unknown,0.009697529170602636,3.385537716408698,0.071827334500913,0.1773741860226269,False,False,False,0.6666666666666666
923,0.27286433284141653,27,0.02925243770314193,0.9823077193692137,2.7916846395730213,0.026454651288520696,0.6920636046134439,2,0.0,0.21887235545984218,670213200001796,175.9983247,36.7622423,,,,unknown,0.012412995364136556,2.336818684999636,0.09204145337699862,0.22357254340974758,False,False,False,0.8043478260869565
950,0.379877170453058,24,0.02526315789473684,0.8260020274608076,1.0252690797352264,0.02679744777338029,0.6919607656679859,2,0.0,0.2635417018660767,670214100009967,174.4168056,36.77946385,,,,unknown,0.0074645757120859494,2.591800004563906,0.055349335249887256,0.15936133668730268,False,False,False,0.9708029197080292
991,0.41504060573355517,45,0.045408678102926335,1.1340430818825311,0.9972265666821476,0.044981493464360416,0.6913738766152223,3,0.0,0.18536429694481404,671216200001221,175.9983366,36.7622367,,,,unknown,0.007099185329723708,1.4897187444086604,0.05002910503018668,0.1321937909456838,False,False,False,0.55
740,0.22186250239729,25,0.033783783783783786,0.8863260782509161,0.14058910296031907,0.03850020689519605,0.6884499379314412,2,0.0,0.22186250239729,670214200003181,173.6705988,36.72020195,,,,unknown,-0.0005226680922836799,0.1281019482848377,-0.003867018998421483,0.0,False,False,False,1.0
714,0.42918098474732314,10,0.014005602240896359,0.6684506674979667,0.32347537821130606,0.05096512236750003,0.68471046328975,2,0.0,0.3259970583416658,714203400013837,174.65360655,36.8636936,,,,unknown,-0.004414609526729965,1.0244915199778333,-0.03118334314186216,0.0,False,False,False,0.9178571428571428
968,0.29759056585220833,25,0.025826446280991736,1.1485455320711517,0.9973060670352609,0.04601319683228647,0.6839446083038038,2,0.003721388190259783,0.29759056585220833,670214100001615,173.83310985,36.8810073,,,,unknown,0.008394951030210394,2.8971491140786743,0.06217944232574395,0.10881402407005189,False,False,False,0.6666666666666666
923,0.4138498290278354,78,0.08450704225352113,1.0356043630404854,0.9972317283741892,0.10220514938716983,0.6832417318773861,13,0.033934804553440195,0.4138498290278354,670213200023345,175.1385538,36.724096,,,,unknown,0.017714577468543283,4.4599891126329005,0.1313278448979074,0.34662285758197,False,False,False,0.9787234042553191
962,0.42990114599465645,77,0.08004158004158005,0.7661438806221162,0.9997994929132739,0.032288934954637465,0.6829245404762764,7,0.0424629263457775,0.42990114599465645,671216200001429,176.2108886,36.727048100000005,,,,unknown,-0.01343480867590981,1.6603347222941183,-0.0946772655016338,0.0,False,False,False,0.8117647058823529
996,0.4531559135913641,11,0.01104417670682731,1.3607188552340614,0.4992344258428486,0.02991645789989639,0.6826681939440747,1,0.0,0.4531559135913641,671216200001319,176.1787257,36.7473783,,,,unknown,0.008311126680420885,1.6437940316041155,0.058546991926655266,0.1024572358716467,False,False,False,1.0
997,0.3558647535128223,8,0.00802407221664995,1.3832340946391313,0.4992344258428486,0.03541189482536353,0.6823704772307388,1,0.0,0.3558647535128223,671216200001528,176.318922,36.7141283,,,,unknown,0.005412666505029677,1.117327747392369,0.03814393462017733,0.06675188558531032,False,False,False,1.0
997,0.4122840570033687,10,0.010030090270812437,1.3363810173642243,0.9997994929132739,0.02658161039531114,0.6822083779232602,1,0.0,0.4122840570033687,671216200006216,176.2969185,36.7630838,,,,unknown,0.008391811086108014,1.52809791273957,0.05913844740220668,0.10349228295386168,False,False,False,1.0
998,0.4154640529636162,14,0.014028056112224449,1.416493376821677,0.9973775486525888,0.043543646652528516,0.6819265086135421,1,0.0,0.4154640529636162,671216200001490,176.22740614999998,36.7177794,,,,unknown,0.008828958449429962,1.642138584210738,0.062219095439627906,0.10888341701934882,False,False,False,0.5
923,0.29010519177168015,22,0.023835319609967497,0.9163399638522393,0.5085958794530255,0.04335570095076807,0.6804424446803686,3,0.0,0.18387462719070546,670213200002026,175.8060747,36.7378854,,,,unknown,0.012402383462961032,2.6249281259598503,0.09196276690539079,0.16093484208443387,False,False,False,0.875
32,0.39122950993607686,8,0.25,3.1733033785540643,0.1364848207398307,0.6001604421357438,0.6803982027132439,2,0.0,0.29497332017608535,1712205200001131,173.85019835,36.73652285,,,,unknown,0.16156346314882497,3.6606178354734147,0.27611728089290594,0.6528494268378732,False,False,False,0.5
