n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac
43,0.0903796831176269,1,0.023255813953488372,1.1386657972796312,0.2092922127717022,0.29037911545955164,0.22120621319891237,0,0.0,0.0,1579215200000189,239.9272511,19.0411739,17.340696334838867,1.369924545288086,0.7541201745836149,main_sequence,0.00487417468911147,12.279513166214072,0.02724712520202517,0.697682469103544,True,True,False,
