source_id,simbad_id,simbad_otype,simbad_sptype,simbad_n_match,candidate_class
1.199501047705727e+18,,,,0,unexamined
1.199600106830761e+18,,,,0,unexamined
1.1994963404215828e+18,,,,0,unexamined
1.199949270491973e+18,,,,0,unexamined
1.1997423561471314e+18,,,,0,unexamined
1.1998711020861773e+18,,,,0,unexamined
1.1995569123418547e+18,,,,0,unexamined
