key,name,pdes,kind,class,is_comet,neo,H,H_effective,diameter_m,diameter_measured,albedo,a_au,e,i_deg,q_au,moid_au,tisserand_j,comet_like_dynamics,A_magnitude_au_day2,A_sigma_au_day2,A_snr,epsilon_1au,epsilon_1au_rho_1000,g_law_assumed,epsilon_at_perihelion,del_vigna_R,a2_snr,orbit_rms_arcsec,data_arc_days,n_obs_used,condition_code,reliable,tier,known_as,standing_exceedance,components_fitted,fails
20450237,450237 (2002 XY38),450237,an,ATE,False,Y,23.18,23.18,96.0,True,0.134,0.9113550382011911,0.2177118042465844,2.121508602441165,0.7129422885251949,0.00271433,6.52691094387221,False,1.118847906538185e-13,7.765e-15,14.408859066815003,0.06321821509908655,0.031609107549543276,radiation,0.06321821509908655,0.47446505445563103,14.408859066815003,0.50557,7342.0,145.0,0.0,True,ordinary,,,A2,
20450649,450649 (2006 UY64),450649,an,ATE,False,Y,19.42,19.42,463.9390865832081,False,,0.9315631484225181,0.1573488928147933,26.21646024025905,0.7849827184311718,0.0535027,6.336396440402508,False,1.607269629793185e-14,3.197e-15,5.027430809487598,0.04388838952961681,0.021944194764808404,radiation,0.04388838952961681,0.329390937335092,5.027430809487598,0.26737,6994.0,777.0,0.0,True,ordinary,,,A2,
20452334,452334 (2001 LB),452334,an,APO,False,Y,21.07,21.07,217.00061421165046,False,,1.23597701995924,0.1890058930401017,20.79835932032024,1.0023700795248,0.0725243,5.105475681014543,False,2.652254308260587e-14,5.02e-15,5.283375116056946,0.03387474774387936,0.01693737387193968,radiation,0.03387474774387936,0.25423659949555766,5.283375116056946,0.45737,8039.0,176.0,0.0,True,ordinary,,,A2,
20452639,452639 (2005 UY6),452639,an,APO,False,Y,18.14,18.14,2249.0,True,0.018,2.248758764046847,0.8728379282718522,12.21905224178176,0.2859568232530261,0.179668,2.941380357558406,True,5.381352489049309e-13,4.775e-14,11.269848144605882,7.123293497353811,3.5616467486769054,radiation,7.123293497353811,53.461709284706664,11.269848144605882,0.39625,7587.0,219.0,0.0,True,interest,,,A2,
20452807,452807 (2006 KV89),452807,an,APO,False,Y,21.52,21.52,176.3847212575825,False,,1.149915836489343,0.2726904499784147,3.553891312890827,0.8363447695997587,0.0138784,5.4286365734376885,False,8.864539691873133e-14,1.918e-14,4.621762091696107,0.0920273879043742,0.0460136939521871,radiation,0.0920273879043742,0.6906835244402416,4.621762091696107,0.49415,5607.0,143.0,0.0,True,ordinary,,,A2,
20455176,455176 (1999 VF22),455176,an,APO,False,Y,20.71,20.71,256.1303029031111,False,,1.312745857256075,0.7385524161085788,3.918987041840221,0.3432142326430733,0.0340678,4.640137617028705,False,4.935333814653443e-14,5.636e-15,8.756802368086309,0.07440077149451811,0.037200385747259056,radiation,0.07440077149451811,0.5583923247968695,8.756802368086309,0.40951,9237.0,524.0,0.0,True,ordinary,,,A2,
20455184,455184 (2000 ED14),455184,an,ATE,False,Y,21.23,21.23,201.58627651322385,False,,0.834917698601806,0.5666569199005519,13.77931544120574,0.3618058071416493,0.0354963,6.874471739058229,False,6.579782618565296e-14,7.115e-15,9.247761937547851,0.07806789188495676,0.03903394594247838,radiation,0.07806789188495676,0.585914779725686,9.247761937547851,0.44206,9055.0,168.0,0.0,True,ordinary,,,A2,
20455415,455415 (2003 GA),455415,an,AMO,False,Y,21.45,21.45,182.16333268081323,False,,1.281555952605678,0.1912155910068799,3.842612293972131,1.036502473719799,0.0611306,5.032959182883846,False,6.949841436506986e-14,2.097e-14,3.3141828500271746,0.07451364396740004,0.03725682198370002,radiation,0.07451364396740004,0.5592394547563048,3.3141828500271746,0.45352,8323.0,362.0,0.0,True,ordinary,,,A2,
20456946,456946 (2008 AF32),456946,an,AMO,False,Y,21.31,21.31,194.29470406773268,False,,1.210531814527867,0.1108099689788354,27.18366660670908,1.076392821712141,0.184437,5.15201141740808,False,6.459417763890485e-14,1.61e-14,4.012060722913345,0.07386764949850838,0.03693382474925419,radiation,0.07386764949850838,0.5543911400675666,4.012060722913345,0.46481,6018.0,161.0,0.0,True,ordinary,,,A2,
20457662,457662 (2009 DZ),457662,an,APO,False,Y,22.0,22.0,141.4037617489543,False,,1.453455796639634,0.3022083589519442,14.11470005539547,1.014209305527979,0.0440456,4.557798695044802,False,8.616976488701334e-14,1.872e-14,4.603085731143875,0.07171595966025937,0.035857979830129685,radiation,0.07171595966025937,0.5382422874832866,4.603085731143875,0.3988,5152.0,193.0,0.0,True,ordinary,,,A2,
20462959,462959 (2011 DU),462959,an,APO,False,Y,21.08,21.08,216.00358695488617,False,,1.171603703917023,0.3179223759311483,2.922935612447532,0.7991246707179894,0.0177969,5.340644081086761,False,8.609598609384466e-14,1.055e-14,8.160756975719872,0.10945706805395425,0.054728534026977124,radiation,0.10945706805395425,0.8214966789773146,8.160756975719872,0.36774,5394.0,650.0,0.0,True,ordinary,,,A2,
20465617,465617 (2009 EK1),465617,an,APO,False,Y,21.36,21.36,189.87201664958243,False,,1.240905162463472,0.2290458278206791,9.124513686681428,0.956681012280072,0.0325644,5.132637676133388,False,9.389113249759669e-14,3.13e-14,2.9997166932139514,0.10492657182119186,0.05246328591059593,radiation,0.10492657182119186,0.7874944196851236,2.9997166932139514,0.5177,7813.0,86.0,0.0,False,untestable,,,A2,only_86_observations|a_snr_3.0_below_3
20467336,467336 (2002 LT38),467336,an,ATE,False,Y,20.61,20.61,268.20135219077207,False,,0.8452857329782393,0.313653442486565,6.17618182766695,0.5801589529448352,0.0344397,6.91787637188932,False,2.426105721135765e-14,3.997e-15,6.069816665338417,0.038297517936975854,0.019148758968487927,radiation,0.038297517936975854,0.28743035381499266,6.069816665338417,0.28929,7698.0,836.0,0.0,True,ordinary,,,A2,
20467351,467351 (2003 KO2),467351,an,ATE,False,Y,20.37,20.37,299.54423326692387,False,,0.7276854316322232,0.5108401874675466,23.48993444351741,0.3559544693198158,0.00160293,7.741624906829885,False,3.273576715771244e-14,3.844e-15,8.516068459342467,0.05771429955971505,0.028857149779857524,radiation,0.05771429955971505,0.43315709310281475,8.516068459342467,0.42639,8414.0,484.0,0.0,True,ordinary,,,A2,
20467460,467460 (2006 JF42),467460,an,ATE,False,Y,19.05,19.05,550.1244699235867,False,,0.6715289596830054,0.5818843331891911,5.935969884637553,0.2807767787606286,0.00318674,8.331211192729459,False,3.623362404895256e-14,5.818e-15,6.227848753687273,0.11732016906819798,0.05866008453409899,radiation,0.11732016906819798,0.8805107882030457,6.227848753687273,0.38303,6903.0,368.0,0.0,True,ordinary,,,A2,
20468468,468468 (2004 KH17),468468,an,ATE,False,Y,22.01,22.01,197.0,True,0.072,0.7121514162111667,0.4981045719242602,22.13213605672838,0.3574255398940479,0.00344174,7.902245298899283,False,6.673085202971823e-14,4.061e-15,16.432123129701605,0.07737360630663884,0.03868680315331942,radiation,0.07737360630663884,0.5807040308266848,16.432123129701605,0.41603,7673.0,248.0,0.0,True,ordinary,,,A2,
20468540,468540 (2006 MD12),468540,an,ATE,False,Y,19.45,19.45,457.5736036795008,False,,0.8385930652579785,0.6051741990833326,27.27334709304428,0.3310981786336445,0.227716,6.7741806487402,False,2.751968294606512e-14,6.035e-15,4.560013744169862,0.07411469613470624,0.03705734806735312,radiation,0.07411469613470624,0.5562452733345842,4.560013744169862,0.43505,7359.0,334.0,0.0,True,ordinary,,,A2,
20469219,469219 Kamo`oalewa (2016 HO3),469219,an,APO,False,Y,24.31,24.31,48.80462308619063,False,,1.000810460069075,0.1022387734111659,7.802609738007058,0.8984888262145485,0.0301328,6.064554627016211,False,1.351890014680316e-13,1.779e-14,7.599156912199641,0.03883311836738869,0.019416559183694344,radiation,0.03883311836738869,0.291450139678671,7.599156912199641,0.34197,7660.0,333.0,0.0,True,ordinary,,,A2,
20469445,469445 (2002 LT24),469445,an,ATE,False,Y,22.14,22.14,143.0,True,0.136,0.7201010047762569,0.4957928132894216,0.7661254427709275,0.3630801017656973,0.011347,7.873334719216623,False,5.985522181874092e-14,1.277e-15,46.871747704573934,0.050377663970314804,0.025188831985157402,radiation,0.050377663970314804,0.3780942097393741,46.871747704573934,0.40714,8065.0,287.0,0.0,True,ordinary,,,A2,
20469737,469737 (2005 NW44),469737,an,ATE,False,Y,20.39,20.39,296.7979952292787,False,,0.7793374400986509,0.4833613652812594,6.073064554833538,0.4026358310377653,0.0535976,7.351701288475962,False,2.800353749681288e-14,6.374e-15,4.393400925135375,0.04891857556635318,0.02445928778317659,radiation,0.04891857556635318,0.3671434662241362,4.393400925135375,0.34908,7331.0,377.0,0.0,True,ordinary,,,A2,
20470975,470975 (2009 SC15),470975,an,AMO,False,Y,21.43,21.43,183.84886924545816,False,,1.264880662643464,0.1790376257926787,6.841481866848859,1.038419431892708,0.0555963,5.077682859917004,False,1.098432582278891e-13,2.113e-14,5.198450460382825,0.11885961329597584,0.05942980664798792,radiation,0.11885961329597584,0.8920646178741177,5.198450460382825,0.41053,8655.0,337.0,0.0,True,ordinary,,,A2,
20474158,474158 (1999 FA),474158,an,APO,False,Y,20.71,20.71,256.1303029031111,False,,1.07823910510354,0.1327006293692529,12.02931257450167,0.93515609724576,0.00632984,5.709231653062138,False,4.74072040863329e-14,7.825e-15,6.058428637231041,0.07146695017769357,0.035733475088846785,radiation,0.07146695017769357,0.5363734226708213,6.058428637231041,0.35443,17487.0,297.0,0.0,True,ordinary,,,A2,
20474163,474163 (1999 SO5),474163,an,APO,False,Y,20.81,20.81,244.60254032789598,False,,1.085122393376224,0.06446668650418924,13.3691976068489,1.015168148223763,0.0147635,5.682782466871824,False,5.766484187526932e-14,4.099e-15,14.068026805384074,0.08301795130137322,0.04150897565068661,radiation,0.08301795130137322,0.6230659426759125,14.068026805384074,0.55465,9504.0,351.0,0.0,True,ordinary,,,A2,
20474179,474179 (1999 VS6),474179,an,APO,False,Y,19.08,19.08,542.5764792293777,False,,1.197536265300282,0.223066745035346,27.97084344803174,0.9304057485379637,0.121905,5.1718813006370725,False,3.788490690419212e-14,1.136e-14,3.334938988045081,0.12098377477454192,0.06049188738727096,radiation,0.12098377477454192,0.9080068647411125,3.334938988045081,0.4115,9113.0,632.0,0.0,True,ordinary,,,A2,
20474231,474231 (2001 HZ7),474231,an,APO,False,Y,20.02,20.02,351.93378726154515,False,,1.469582629144125,0.4984280093207868,5.427074021395338,0.7371014847674106,0.046703,4.458636994968657,False,3.243991681579248e-14,9.509e-15,3.4114961421592676,0.06719556936534021,0.03359778468267011,radiation,0.06719556936534021,0.5043158752288776,3.4114961421592676,0.4367,9164.0,323.0,0.0,True,ordinary,,,A2,
20475534,475534 (2006 TS7),475534,an,ATE,False,Y,21.25,21.25,199.738122421289,False,,0.9469028970718839,0.5803504910077816,5.500677140526308,0.3973673358195252,0.0153357,6.187767149105219,False,3.891652257399514e-14,6.912e-15,5.630283937209945,0.04575040392747226,0.02287520196373613,radiation,0.04575040392747226,0.3433657191490193,5.630283937209945,0.39987,7254.0,224.0,0.0,True,ordinary,,,A2,
20477465,477465 (2009 XZ1),477465,an,ATE,False,Y,21.7,21.7,162.35324114534444,False,,0.855775626053175,0.5338126744608263,8.16038008932418,0.3989517503713417,0.0422187,6.760346520756763,False,5.174092666436202e-14,1.349e-14,3.835502347246999,0.049441895097075736,0.024720947548537868,radiation,0.049441895097075736,0.3710710815364763,3.835502347246999,0.37747,8409.0,191.0,0.0,True,ordinary,,,A2,
20477719,477719 (2010 SG15),477719,an,AMO,False,Y,25.26,25.26,31.510911292041335,False,,2.0780225972354,0.4762113688892358,0.8281808953431232,1.088444611623165,0.0904271,3.6156566817912337,False,1.59199720365078e-13,1.469e-14,10.837285252898436,0.02952590423654747,0.014762952118273736,radiation,0.02952590423654747,0.22159767939490058,10.837285252898436,0.55787,5446.0,131.0,0.0,True,ordinary,,,A2,
20478784,478784 (2012 UV136),478784,an,APO,False,Y,25.6,25.6,26.943931338486657,False,,1.008811672000636,0.1396687274636232,2.101766787981439,0.867912229521857,0.0117105,6.030264983879577,False,7.5633203495266e-14,1.648e-14,4.589393415974879,0.011994258427990194,0.005997129213995097,radiation,0.011994258427990194,0.09001925266747221,4.589393415974879,0.49456,3146.0,148.0,0.0,False,ordinary,,,A2,arc_3146d_below_3650d
20480808,480808 (1994 XL1),480808,an,ATE,False,Y,20.64,20.64,264.5214916843097,False,,0.6708817817455769,0.5261707453157068,28.16852267949661,0.3178834146257773,0.0355774,8.295862818882622,False,4.574276553252413e-14,1.678e-15,27.26028935192141,0.0712169424269666,0.0356084712134833,radiation,0.0712169424269666,0.5344970656607877,27.26028935192141,0.41756,10594.0,298.0,0.0,True,ordinary,,,A2,
20480820,480820 (1998 VF32),480820,an,ATE,False,Y,20.97,20.97,227.22753808559918,False,,0.8507872487983439,0.4437798979956015,23.74784802346278,0.4732249703106564,0.0362829,6.780450443622655,False,2.736865926540816e-14,3.386e-15,8.082888146901405,0.03660281012849149,0.018301405064245744,radiation,0.03660281012849149,0.27471124063885144,8.082888146901405,0.43307,9074.0,160.0,0.0,True,ordinary,,,A2,
20480883,480883 (2001 YE4),480883,an,ATE,False,Y,20.9,20.9,234.67183166098505,False,,0.6768504337481436,0.5404284807056908,4.853290407699069,0.3110611821726465,0.0311713,8.293827257168143,False,6.949630407193808e-14,9.158e-16,75.88589656250063,0.0959892536700464,0.0479946268350232,radiation,0.0959892536700464,0.7204181009908334,75.88589656250063,0.37005,8762.0,456.0,0.0,True,ordinary,,,A2,
20481442,481442 (2006 WO3),481442,an,ATE,False,Y,21.58,21.58,171.57774791998736,False,,0.7997124364301916,0.4474337189788999,21.21405738718898,0.4418941268845539,0.131592,7.161464108453191,False,6.141290694965418e-14,6.969e-15,8.812298313912208,0.06201840049865999,0.031009200249329995,radiation,0.06201840049865999,0.46546021148694244,8.812298313912208,0.44322,7331.0,311.0,0.0,True,ordinary,,,A2,
20481965,481965 (2009 EB1),481965,an,APO,False,Y,20.69,20.69,258.5002474166605,False,,1.10644239100505,0.4542766476302303,12.50762899851746,0.6038114508232998,0.199118,5.505748656353887,False,4.263823660255543e-14,1.088e-14,3.918955570087815,0.06487242632204919,0.032436213161024595,radiation,0.06487242632204919,0.4868802328461298,3.918955570087815,0.41279,8304.0,190.0,0.0,True,ordinary,,,A2,
20483422,483422 (2000 CE59),483422,an,APO,False,Y,20.53,20.53,278.26652405874063,False,,1.137494962088252,0.1667232001391012,12.2649802645358,0.947848161866793,0.00856274,5.476204502076026,False,2.484259807448553e-14,7.653e-15,3.2461254507363817,0.040687210827175024,0.020343605413587512,radiation,0.040687210827175024,0.3053654657997814,3.2461254507363817,0.3932,8395.0,395.0,0.0,True,ordinary,,,A2,
20483423,483423 (2000 DO1),483423,an,APO,False,Y,20.53,20.53,278.26652405874063,False,,1.429670516756234,0.6821556084068588,3.460638760364191,0.4544127555770368,0.0137179,4.405365465838288,False,8.884890881946352e-14,2.859e-14,3.10769180900537,0.14551675610027057,0.07275837805013528,radiation,0.14551675610027057,1.092131682286602,3.10769180900537,0.41466,8337.0,281.0,0.0,True,ordinary,,,A2,
20483459,483459 (2002 EM6),483459,an,APO,False,Y,20.31,20.31,307.93635380819626,False,,1.160002352729131,0.1414321988312837,31.75875236340298,0.9959406693331879,0.0510949,5.281317714197153,False,4.400515072715558e-14,9.232e-15,4.766589116892936,0.07975619364826515,0.039878096824132576,radiation,0.07975619364826515,0.5985858142813141,4.766589116892936,0.50925,7489.0,369.0,0.0,True,ordinary,,,A2,
20483656,483656 (2005 ES70),483656,an,ATE,False,Y,23.77,23.77,62.583660758422425,False,,0.7633063361642355,0.3862773829374639,20.81479467776806,0.4684583622511305,0.0527551,7.478611396767857,False,1.384172359769473e-13,2.878e-15,48.09493953333819,0.05098601611923374,0.02549300805961687,radiation,0.05098601611923374,0.3826600114630168,48.09493953333819,0.4527,7312.0,227.0,0.0,True,ordinary,nongrav_detected: 2005ES70,,A2,
20484403,484403 (2007 XF25),484403,an,AMO,False,Y,21.42,21.42,184.6974770688148,False,,1.183056174943266,0.132278900529922,24.48859024955007,1.026562804856636,0.0664474,5.2592693144623714,False,8.543301970339419e-14,1.791e-14,4.770129520010842,0.09287239887388557,0.046436199436942785,radiation,0.09287239887388557,0.6970254968454479,4.770129520010842,0.47491,6609.0,106.0,0.0,True,ordinary,,,A2,
20488453,488453 (1994 XD),488453,an,APO,False,Y,19.24,19.24,504.0353114614941,False,,2.344274193349961,0.7335989561502413,4.33030651901704,0.6245170921784806,0.0200237,3.129645701944721,False,2.193382680735358e-14,2.31e-15,9.495163120066485,0.06506917735915714,0.03253458867957857,radiation,0.06506917735915714,0.48835688781636766,9.495163120066485,0.30527,10641.0,658.0,0.0,True,ordinary,,,A2,
20488803,488803 (2005 GB120),488803,an,ATE,False,Y,20.48,20.48,209.0,True,0.283,0.7911299645326325,0.3946966311441658,9.150430865641122,0.4788736327343991,0.0736947,7.285786185550906,False,4.529081762626408e-14,8.127e-15,5.572882690570208,0.055712980187552726,0.027856490093776363,radiation,0.055712980187552726,0.41813680024247696,5.572882690570208,0.47523,6988.0,239.0,0.0,True,ordinary,,,A2,
20490354,490354 (2009 FF19),490354,an,APO,False,Y,21.41,21.41,185.55000188791342,False,,1.212783755155309,0.4092812610048356,0.5584957522698182,0.7164140905191644,0.00418066,5.172140412999722,False,7.826789862346791e-14,2.468e-14,3.171308696250726,0.08547607669986415,0.042738038349932075,radiation,0.08547607669986415,0.6415146540042179,3.171308696250726,0.45463,7581.0,162.0,0.0,True,ordinary,,,A2,
20491007,491007 (2011 GL62),491007,an,APO,False,Y,19.53,19.53,441.0227196705144,False,,1.139857251737167,0.7069662724348962,15.69430140690266,0.3340166193686571,0.0538271,5.2031299491990675,False,3.946009442017296e-14,8.591e-15,4.593189898751363,0.10242807867295971,0.051214039336479854,radiation,0.10242807867295971,0.7687427405088775,4.593189898751363,0.5191,9542.0,232.0,0.0,True,ordinary,,,A2,
20494710,494710 (2005 MO13),494710,an,ATE,False,Y,20.75,20.75,251.45539802021483,False,,0.8634831348217279,0.4107374972944662,6.317469754701788,0.5088182330690713,0.0428831,6.765467293565375,False,5.358337315487564e-14,5.332e-15,10.049394815242993,0.07930324452262089,0.03965162226131044,radiation,0.07930324452262089,0.5951863426064559,10.049394815242993,0.46314,8787.0,449.0,0.0,True,ordinary,,,A2,
20497113,497113 (2004 EK1),497113,an,APO,False,Y,22.29,22.29,123.725997286461,False,,1.249529400001627,0.250721453031672,11.64307303182196,0.9362455732274257,0.0353159,5.094248076042861,False,4.190865998837816e-14,4.867e-15,8.610778711398842,0.030518605192584678,0.015259302596292339,radiation,0.030518605192584678,0.22904809400129394,8.610778711398842,0.40749,7713.0,262.0,0.0,True,ordinary,,,A2,
20499998,499998 (2011 PT),499998,an,AMO,False,Y,24.01,24.01,56.03520474220009,False,,1.315894918507801,0.2165770488863741,2.220712069309112,1.030902280412805,0.0452604,4.936090131744287,False,2.121215657579154e-13,3.011e-14,7.044887604049,0.0699593443135112,0.0349796721567556,radiation,0.0699593443135112,0.5250585461383889,7.044887604049,0.51285,2300.0,205.0,0.0,False,ordinary,,,A2,arc_2300d_below_3650d
20506590,506590 (2005 XB1),506590,an,APO,False,Y,21.97,21.97,99.0,True,0.287,1.131510928020625,0.4188608572086158,8.709921432337019,0.6575652907689893,0.0703273,5.4365542015792165,False,1.13735536717676e-13,1.433e-14,7.936883232217445,0.06627218951805462,0.03313609475902731,radiation,0.06627218951805462,0.49738572908604656,7.936883232217445,0.57494,6577.0,132.0,0.0,True,ordinary,,,A2,
20510529,510529 (2012 EY11),510529,an,APO,False,Y,21.58,21.58,171.57774791998736,False,,1.14841441148471,0.1507539809091398,9.020852860490134,0.9752863672199628,0.0282007,5.449082828238937,False,1.282910700195142e-13,1.964e-14,6.532131874720682,0.12955594118667046,0.06477797059333523,radiation,0.12955594118667046,0.9723426482990393,6.532131874720682,0.477,8054.0,154.0,0.0,True,ordinary,,,A2,
20511684,511684 (2015 BN509),511684,an,APO,False,Y,20.77,20.77,315.0,True,0.093,1.006859710882502,0.5684228983289809,4.156586497443702,0.4345375958119904,0.0246931,5.890791102166488,False,7.671088989189398e-14,1.287e-14,5.960442105042268,0.1422222410870563,0.07111112054352815,radiation,0.1422222410870563,1.0674057035050182,5.960442105042268,0.37662,7342.0,592.0,0.0,True,ordinary,,,A2,
20513312,513312 (2007 DM41),513312,an,APO,False,Y,22.06,22.06,137.55011667291484,False,,1.181103895243509,0.527683752778621,2.264045813783411,0.5578545593799671,0.0074645,5.215077512603803,False,8.520662200729811e-14,5.434e-15,15.680276409145769,0.06898175740869276,0.03449087870434638,radiation,0.06898175740869276,0.517721565439032,15.680276409145769,0.47231,6579.0,221.0,0.0,True,ordinary,,,A2,
20516435,516435 (2004 FJ29),516435,an,ATE,False,Y,21.4,21.4,186.40646178278413,False,,0.913231824343195,0.3491699241718544,33.43914783819841,0.5943587374859574,0.132184,6.353990979093152,False,5.118211916625607e-14,6.806e-15,7.520146806678824,0.056153802464128974,0.028076901232064487,radiation,0.056153802464128974,0.42144525754601175,7.520146806678824,0.41871,7702.0,170.0,0.0,True,ordinary,,,A2,
20522684,522684 (2016 JP),522684,an,ATE,False,Y,21.14,21.14,210.11688953623158,False,,0.9953320198451684,0.3842197053826363,11.3156352813379,0.6129058444223534,0.0287319,6.020613882632023,False,5.908016262607015e-14,1.676e-14,3.5250693690972645,0.0730638559454989,0.03653192797274945,radiation,0.0730638559454989,0.5483585124253282,3.5250693690972645,0.3802,3700.0,763.0,0.0,True,ordinary,,,A2,
20523586,523586 (1999 LK1),523586,an,ATE,False,Y,22.11,22.11,134.41909375958687,False,,0.9068319279386825,0.3325733443923267,11.92736909919365,0.6052438008623735,0.0278817,6.509430324902315,False,3.712398196161026e-14,4.713e-15,7.876932306728254,0.029370778581165106,0.014685389290582553,radiation,0.029370778581165106,0.22043343104633364,7.876932306728254,0.42156,9522.0,115.0,0.0,True,ordinary,,,A2,
20523590,523590 (2001 QC96),523590,an,APO,False,Y,21.12,21.12,212.0610771778974,False,,1.335536450985984,0.3795375755084356,20.59172046835727,0.8286501843756228,0.071881,4.774314546112128,False,8.575033919690694e-14,2.408e-14,3.561060597878195,0.10702783807240676,0.05351391903620338,radiation,0.10702783807240676,0.803264833398099,3.561060597878195,0.32383,7546.0,609.0,0.0,True,ordinary,,,A2,
20523599,523599 (2003 RM),523599,an,AMO,False,Y,19.63,19.63,421.17342755235177,False,,2.903605196362838,0.6106030134649946,11.19164741242581,1.130655113551072,0.147289,2.9529473028468676,True,3.286870537542536e-12,2.983e-14,110.18674279391674,8.147858999152415,4.073929499576208,radiation,8.147858999152415,61.15127353200948,110.18674279391674,0.45824,7402.0,374.0,0.0,True,interest,dark_comet: 2003RM,,A2,
20523605,523605 (2004 RX10),523605,an,ATE,False,Y,21.49,21.49,178.8384771530535,False,,0.9198499538047928,0.3513484843390399,5.958481479624394,0.596662066716143,0.0521266,6.440839809448249,False,4.965318791866469e-14,1.203e-14,4.127447042283016,0.05226464962860223,0.026132324814301115,radiation,0.05226464962860223,0.3922564057411603,4.127447042283016,0.46227,7975.0,209.0,0.0,True,ordinary,,,A2,
20523801,523801 (1993 TQ2),523801,an,AMO,False,Y,20.02,20.02,351.93378726154515,False,,1.985488029630526,0.4191598303048344,6.037295037209522,1.153251204058315,0.201207,3.7365583510915177,False,4.029534383282589e-14,8.638e-15,4.6648927799057525,0.08346718602868712,0.04173359301434356,radiation,0.08346718602868712,0.6264375370656667,4.6648927799057525,0.34295,10399.0,805.0,0.0,True,ordinary,,,A2,
20523809,523809 (2007 TV18),523809,an,APO,False,Y,23.79,23.79,62.009890307776814,False,,1.238745233502968,0.3482950858997187,0.9318635865204499,0.8072963559921847,0.00160051,5.11587443621201,False,6.990560541802049e-14,1.768e-14,3.953936958032833,0.02551366844893456,0.01275683422446728,radiation,0.02551366844893456,0.1914850659894946,3.953936958032833,0.52686,6381.0,117.0,0.0,True,ordinary,,,A2,
20523828,523828 (1992 BC),523828,an,APO,False,Y,19.96,19.96,361.79366916624315,False,,1.421524895915082,0.3521605459440195,14.34560353990505,0.920919912496611,0.104092,4.6089292098839945,False,6.082375928437576e-14,7.829e-15,7.769032990723689,0.12951920350428148,0.06475960175214074,radiation,0.12951920350428148,0.9720669248157369,7.769032990723689,0.44973,12619.0,206.0,0.0,True,ordinary,,,A2,
20523950,523950 (1998 SZ27),523950,an,ATE,False,Y,20.17,20.17,328.4437205576095,False,,0.9050985695222967,0.5067480156438522,23.6417349957347,0.4464416654547836,0.00722537,6.408774879527835,False,3.65751869235859e-14,1.085e-14,3.370984969915751,0.07070456596684839,0.035352282983424195,radiation,0.07070456596684839,0.5306515802311415,3.370984969915751,0.45386,9175.0,150.0,0.0,True,ordinary,,,A2,
20523971,523971 (1999 AJ39),523971,an,APO,False,Y,21.21,21.21,203.45153136442391,False,,1.158216244662518,0.2770543940450764,10.08991884019113,0.8373273448243799,0.162997,5.386001483648993,False,7.578243636801035e-14,1.843e-14,4.111906476831815,0.0907464135068639,0.04537320675343195,radiation,0.0907464135068639,0.6810695613392842,4.111906476831815,0.53062,9472.0,89.0,0.0,False,ordinary,,,A2,only_89_observations
20524471,524471 (2002 JW15),524471,an,ATE,False,Y,20.36,20.36,300.9268666267865,False,,0.8989677784930967,0.2663261132119466,11.76188333563549,0.6595491841442521,0.116255,6.573684045911824,False,5.041989229030815e-14,6.796e-15,7.419054192217208,0.08930233608268798,0.04465116804134399,radiation,0.08930233608268798,0.6702314781598417,7.419054192217208,0.34292,10634.0,666.0,0.0,True,ordinary,,,A2,
20524522,524522 Zoozve (2002 VE68),524522,an,ATE,False,Y,20.54,20.54,276.9880055156496,False,,0.7235631887843501,0.4101013527116298,9.037338224915954,0.4268289462915477,0.025508,7.86443184529682,False,5.826787786158261e-14,1.122e-15,51.93215495684724,0.0949926727862552,0.0474963363931276,radiation,0.0949926727862552,0.712938566768674,51.93215495684724,0.29422,7622.0,610.0,0.0,True,ordinary,,,A2,
20525229,525229 (2004 UU1),525229,an,APO,False,Y,21.17,21.17,207.23397773422425,False,,1.225989153911023,0.2732540693795102,29.96900638373581,0.8909826285896935,0.0262786,5.053977229736812,False,5.964517534600307e-14,2.641e-14,2.258431478455247,0.0727505407828033,0.03637527039140165,radiation,0.0727505407828033,0.5460070209209075,2.258431478455247,0.32976,6962.0,227.0,0.0,False,untestable,,,A2,a_snr_2.3_below_3
20525268,525268 (2004 XL14),525268,an,ATE,False,Y,21.43,21.43,183.84886924545816,False,,0.7595640879685777,0.4103576860668916,21.46425354840927,0.4478711264102833,0.0271486,7.5002655749395215,False,4.524067053063606e-14,1.321e-14,3.42472903335625,0.04895419792961643,0.024477098964808215,radiation,0.04895419792961643,0.3674108190195141,3.42472903335625,0.42952,5109.0,280.0,0.0,True,ordinary,,,A2,
20525484,525484 (2005 GL),525484,an,APO,False,Y,21.3,21.3,195.19152767391208,False,,1.056271813319577,0.3063539787888411,15.89554724925524,0.7326787406266209,0.0067092,5.75203794910773,False,1.185027397446215e-13,3.036e-14,3.9032522972536725,0.1361411132193795,0.06807055660968975,radiation,0.1361411132193795,1.0217656508656545,3.9032522972536725,0.44291,5727.0,145.0,0.0,True,ordinary,,,A2,
20526742,526742 (2006 WR127),526742,an,ATE,False,Y,20.46,20.46,287.3829265632423,False,,0.9070432243579397,0.3759789571361303,16.78997161886168,0.5660140587864485,0.191354,6.478466891756017,False,2.440382641786908e-14,9.22e-15,2.6468358370790757,0.041278017755082504,0.020639008877541252,radiation,0.041278017755082504,0.3097995872121469,2.6468358370790757,0.41893,11736.0,267.0,0.0,False,untestable,,,A2,a_snr_2.6_below_3
