n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,resists_mundane,is_candidate
636,0.25758906499743806,34,0.05345911949685535,1.7015629356396198,0.997302350653625,0.08110192434146936,0.7583286074922714,4,0.006478197114555017,0.20081625863241592,578211300004190,199.87839555,19.4477822,16.094820022583008,0.6894340515136719,0.5268564489643827,main_sequence,True,True
636,0.2530214000024458,20,0.031446540880503145,1.4742118268558257,0.9947680138729698,0.04546032525483767,0.7581065810655134,4,0.0055693436564616065,0.2530214000024458,578211300004039,199.880951,19.4620236,,,,unknown,False,False
633,0.23847265261826323,31,0.04897314375987362,0.9985507845433974,14.845329108587707,0.03321871861410714,0.7500343844157679,4,0.0,0.2252187465802954,578211300006481,200.7180688,19.2298625,,,,unknown,False,False
668,0.17257796951504933,38,0.05688622754491018,0.9436236399148259,1.2321887987199849,0.03631500341207459,0.7469488965438228,6,0.0,0.17257796951504933,578211400004944,200.7941725,19.2141091,,,,unknown,False,False
648,0.24741803257914807,82,0.12654320987654322,0.7421302480750401,29.48276422941453,0.0542039217056256,0.7329920533723557,11,0.023582256705318865,0.238799319266491,578212400019237,199.42079235,19.27929225,,,,unknown,False,False
619,0.24630722515030234,52,0.0840064620355412,0.8291266237573375,29.475391459605653,0.05346941929602991,0.7261222086032308,6,0.025945655202653375,0.24630722515030234,578211300006422,200.6811091,19.236151,,,,unknown,False,False
650,0.2759339912865403,16,0.024615384615384615,1.0314177522408,1.0426757519568686,0.03660779890405049,0.7209027254632329,3,0.0,0.22862947487576157,578212400005218,199.5026843,19.29641685,,,,unknown,False,False
589,0.44713958425451117,25,0.042444821731748725,1.0827853028423422,0.9978257297047456,0.051198347902074746,0.7196076137999182,3,0.0,0.2892553881360689,578211300019906,199.9041737,19.3462905,,,,unknown,False,False
625,0.2608933462471641,24,0.0384,0.8979544586561282,0.16654305648142625,0.03750439064119011,0.718748682807643,3,0.0,0.215380184497306,578211300004854,200.1656843,19.3908698,,,,unknown,False,False
633,0.22338132074343497,84,0.13270142180094788,0.9164564257421336,29.54081270014666,0.059059766143502605,0.7179594005764802,13,0.02596469938396582,0.21276739694611035,578211300004400,200.3893256,19.4338569,,,,unknown,False,False
617,0.30785346673406055,58,0.0940032414910859,0.6961149967468732,0.11704862421958999,0.04940462709722139,0.7149047744705687,8,0.030091279133421654,0.30785346673406055,578211300013154,200.4870449,19.3731083,,,,unknown,False,False
652,0.19670983824873667,22,0.03374233128834356,1.202329709182164,0.1107555554668165,0.03226335461669212,0.7145198710545663,3,0.0,0.19208489480381352,578212400005549,199.5040903,19.258014,,,,unknown,False,False
625,0.237688386703649,85,0.136,0.7567237379475044,0.10478839746078646,0.04946564660503787,0.7136002083066979,9,0.030520032570596923,0.22190566033971093,578211300003965,200.3633431,19.4734559,,,,unknown,False,False
623,0.39096614904458227,58,0.09309791332263243,0.9021768374909664,0.2494734672585749,0.05141302139847286,0.712465454841379,6,0.0307035462463597,0.3174997858226689,578211300013487,199.8797377,19.3359194,,,,unknown,False,False
636,0.33198237664162455,29,0.04559748427672956,1.4475154407868933,0.28476593237796727,0.034756777203915186,0.7084374071424661,2,0.0026621620478576536,0.33198237664162455,578211300004482,199.90842225,19.4229785,,,,unknown,False,False
626,0.24084859523778523,49,0.07827476038338659,1.1339085517423386,0.1997664045677278,0.04965031474736608,0.7080895273515635,5,0.025016630442922325,0.24084859523778523,578211300004466,199.881333,19.42391745,,,,unknown,False,False
636,0.1891022787208244,115,0.18081761006289307,1.6713727948119648,0.9984994533560527,0.20805475998167627,0.7064887697714421,18,0.00936807992840435,0.1891022787208244,578211300005988,200.4498683,19.2798358,17.573299407958984,0.5955352783203125,0.14630070037422416,unknown,False,True
587,0.39076991152611995,46,0.07836456558773425,0.8195375552732129,0.8137633995337658,0.055901353383756354,0.7048675917567684,7,0.03278733407603491,0.39076991152611995,578211300006113,199.8901525,19.2621667,,,,unknown,False,False
614,0.23955389461855336,93,0.15146579804560262,0.7451932475930787,29.475391459605653,0.05002914661277623,0.7015685709210756,12,0.03447422836503053,0.2316783341519415,578211300031637,200.37056124999998,19.39938655,,,,unknown,False,False
646,0.323619559849076,58,0.08978328173374613,0.7126206400720394,0.49860536549199264,0.043794420327832734,0.7004688923503546,6,0.03546426051709855,0.323619559849076,578211400009908,200.80965229999998,19.327949150000002,,,,unknown,False,False
617,0.3562785453646171,47,0.07617504051863858,0.7965559400461028,0.1892019326894091,0.04075415615450958,0.6960288891562076,7,0.0372482879991465,0.3562785453646171,578211400004776,200.7792763,19.2368308,,,,unknown,False,False
623,0.24583114730885436,22,0.03531300160513644,1.0690858898520044,0.6087829417915291,0.03056907681349068,0.6949744303470731,2,0.0,0.24583114730885436,578211300006193,200.1142769,19.2559115,,,,unknown,False,False
636,0.22958884931788748,31,0.04874213836477988,1.779885962847919,0.33243490952451255,0.04183791394040008,0.6906501598826468,3,0.005248992450383255,0.17448030307869478,578211300006178,199.9044517,19.25542695,14.460387229919434,1.1602039337158203,1.573005427442161,main_sequence,True,True
616,0.2507707568022479,26,0.04220779220779221,0.8605753331914819,0.44526119030194744,0.03264299896790998,0.6902071003096271,2,0.0,0.21471800505876115,578211300005335,200.2239572,19.3436254,,,,unknown,False,False
625,0.23480496398950734,21,0.0336,0.9030951148057487,0.12403871522817615,0.032646769725941875,0.6902059690822174,2,0.0,0.22255057981910809,578211300005679,200.1516628,19.3094298,,,,unknown,False,False
615,0.2514341128882984,16,0.026016260162601626,0.9305924033636779,0.707181656613075,0.03286077783944398,0.6901417666481668,2,0.0,0.2514341128882984,578211300020490,200.3070161,19.2669602,,,,unknown,False,False
645,0.22001710272050679,15,0.023255813953488372,1.024337843152459,0.10735320490334037,0.03910719936619631,0.6897281107792886,2,0.0,0.22001710272050679,578212400005798,199.5163434,19.22998,,,,unknown,False,False
618,0.3408125293770514,21,0.03398058252427184,0.9519964878028772,0.2064662369827894,0.03436647332764409,0.6896900580017068,2,0.0,0.22645421504779772,578211300006176,200.2570558,19.25881325,,,,unknown,False,False
248,0.33928403632607174,59,0.23790322580645162,1.228136745876919,0.33282562263917204,0.09868614407191492,0.6878933065591486,10,0.03872968499063071,0.21373685353132055,578211400004074,200.75246314999998,19.3344309,,,,unknown,False,False
577,0.2958688847953289,15,0.025996533795493933,0.9910349328648981,0.249362063417892,0.04269290072517148,0.6871921297824486,2,0.0,0.27951215904931437,578211300005128,200.7220218,19.3678254,,,,unknown,False,False
665,0.21436449168653704,30,0.045112781954887216,0.9464826531656012,0.12495636851907024,0.030253765323227388,0.686263553617298,2,0.0,0.19794397788864682,578211400004725,200.8407652,19.2446443,,,,unknown,False,False
625,0.42541258175892294,47,0.0752,0.7202508877193713,29.48276422941453,0.06689577743349732,0.6851975888835572,7,0.03824455929546455,0.26569941871999014,578212400005488,199.15727,19.2612786,,,,unknown,False,False
606,0.26701683495482764,23,0.037953795379537955,0.5771474927803555,0.11465192464320491,0.04350936114253224,0.6851262850171551,3,0.010606968880028426,0.2621112653841945,578211300027576,200.07257420000002,19.4129273,,,,unknown,False,False
568,0.4501062292243053,14,0.02464788732394366,0.7374616278466696,0.33721050500351035,0.05873627851652221,0.6823791164450433,2,0.0,0.4501062292243053,578211300005284,200.46774895,19.3505345,,,,unknown,False,False
607,0.3027593292676838,56,0.09225700164744646,0.7416124987082072,0.999624350130872,0.042610680243972916,0.6797951110294688,7,0.04247389496577978,0.2914973613716355,578211300004509,200.0175751,19.4211227,,,,unknown,False,False
612,0.36415141083896896,87,0.14215686274509803,0.7670558999987801,29.54081270014666,0.047004393184633626,0.6795654178316554,12,0.04211108807098487,0.2795699292115241,578211300006520,200.69831375,19.22649735,,,,unknown,False,False
620,0.3358622721847314,47,0.07580645161290323,0.8041567516931063,29.54081270014666,0.04554102506364267,0.6730012694154827,4,0.02444547435514149,0.25242578753289946,578211300013352,200.65854845,19.3566666,,,,unknown,False,False
573,0.3738039093262032,44,0.07678883071553229,0.7475860743746695,0.24687332243110108,0.04124361245038643,0.6701045707749497,5,0.03584078182997813,0.3738039093262032,578211300004155,200.4146848,19.455327,,,,unknown,False,False
636,0.18971320760895094,15,0.02358490566037736,0.9539122773490558,0.16467615159647891,0.03080228373236502,0.6674425854605793,2,0.0,0.18971320760895094,578211300004474,200.03707465000002,19.4247997,,,,unknown,False,False
635,0.23544689570942123,25,0.03937007874015748,1.1605216321084197,0.9968541768370268,0.04739432489907646,0.6664646551798994,2,0.009649448425627644,0.23544689570942123,578211300006482,199.8752866,19.2230973,,,,unknown,False,False
644,0.26024018502021784,96,0.14906832298136646,0.8709780773741138,29.48276422941453,0.05964245945815487,0.6653164857424608,14,0.038545677966231096,0.1963397354422397,578212400005827,199.5151092,19.2263164,,,,unknown,False,False
629,0.3281336906416231,112,0.178060413354531,0.830427248197516,0.9972276270343952,0.06286905368475645,0.6635690811319511,18,0.032999591397064466,0.2588541110002146,578211300014139,200.1563174,19.2739088,,,,unknown,False,False
633,0.3726345351809969,13,0.020537124802527645,1.0666196765326088,0.38604637060810326,0.03550370191635591,0.6633460700170498,1,0.0,0.3726345351809969,578211300013434,199.8676012,19.3419372,,,,unknown,False,False
635,0.47096639005634966,11,0.01732283464566929,1.0204893650895188,0.11111797045236368,0.02895872611564319,0.6625417440706782,1,0.0,0.47096639005634966,578212400003800,199.2720572,19.4588906,,,,unknown,False,False
632,0.5089526812735325,92,0.14556962025316456,0.9302599622062514,24.551148323187757,0.049655918588707555,0.6624491033594887,13,0.04540851654510921,0.24484005876361814,578212400003963,199.3980929,19.4419974,,,,unknown,False,False
632,0.3568452876962306,17,0.02689873417721519,1.035455764977407,0.26187754922278417,0.0358943293751145,0.66135904708611,1,0.0,0.2548265446747091,578211300005119,200.1833218,19.3652435,,,,unknown,False,False
