alert_id,reason,mjd,band,detail,predicted_njy,limit_njy,sep_arcsec,sep_sigma,grey_z
3105353141015010031,low_significance,60859.353148099966,g,,,,,,
3105337884715015006,low_reliability,60859.337881899904,g,,,,,,
3107405544715015007,low_reliability,60861.40554400021,g,,,,,,
3116486255515015009,low_significance,60870.486250000075,r,,,,,,
3117221591015010013,low_significance,60871.221597199794,g,,,,,,
3117469200315015001,low_significance,60871.469201399945,r,,,,,,
3119223414715015007,chromatic,60873.22341440013,g,grey_excluded_by_r_nondetection,303995.9,65584.3,,,
3121490991915015049,low_reliability,60875.49099540012,r,,,,,,
3124297021015010048,low_reliability,60878.297025499865,r,,,,,,
3128482082215015007,low_reliability,60882.48208330013,r,,,,,,
3129490056215015014,low_reliability,60883.49005790008,r,,,,,,
3129490526215015012,bad_pixels,60883.4905208,r,,,,,,
3129493946215015017,low_reliability,60883.49394680001,r,,,,,,
3130484761915015020,low_reliability,60884.484768500086,r,,,,,,
3132389580315015004,low_reliability,60886.38958329987,i,,,,,,
3132486496215015022,bad_pixels,60886.48649309995,r,,,,,,
3132255234715015009,chromatic,60886.25523150014,g,grey_excluded_by_r_nondetection,347703.4,55531.6,,,
3133490876215015015,low_significance,60887.490879599936,r,,,,,,
3134487005215015026,low_reliability,60888.4870023001,r,,,,,,
3142408000315015005,low_reliability,60896.40800930001,i,,,,,,
3156452816215015027,low_reliability,60910.45281249983,r,,,,,,
3156450906015015004,chromatic,60910.450902800076,r,grey_excluded_by_g_nondetection,3185415.6,29148.8,,,
3157420945915015011,low_reliability,60911.42094910005,r,,,,,,
3157435632215015002,bad_pixels,60911.435636600014,r,,,,,,
3162203551015010028,low_significance,60916.20355319977,g,,,,,,
3164485721215010008,low_reliability,60918.485729199834,g,,,,,,
3164475155915015011,low_reliability,60918.47515049996,r,,,,,,
3165378882215015004,low_reliability,60919.378888899926,r,,,,,,
3166442961215010018,low_reliability,60920.44296299992,r,,,,,,
3172170690915010008,low_reliability,60926.17069440009,r,,,,,,
3173405181215010005,low_significance,60927.40518519981,g,,,,,,
3173408486215015017,low_significance,60927.40848380001,g,,,,,,
3174228061015010018,low_significance,60928.22806710005,r,,,,,,
3176461195915015009,chromatic,60930.46119209984,g,grey_excluded_by_r_nondetection,12525361.0,58597.6,,,
3178489152215015005,bad_pixels,60932.48915510019,r,,,,,,
3179415846015015006,bad_pixels,60933.41584490007,r,,,,,,
3181387246215015027,low_reliability,60935.38724539988,g,,,,,,
3184431252215015019,low_reliability,60938.43124999991,r,,,,,,
3185403202215015014,low_reliability,60939.403206000105,r,,,,,,
3185426072215015036,low_reliability,60939.426076400094,g,,,,,,
3185398006015015012,bad_pixels,60939.39800930023,r,,,,,,
3185223634715015014,astrometric_offset,60939.22363429982,r,,,,1.1115954212307737,3.1440658191340853,
3188498064015025011,low_reliability,60942.49806710007,r,,,,,,
3189488612215015005,low_reliability,60943.488611099776,r,,,,,,
3190162744715015007,chromatic,60944.162743099965,g,grey_excluded_by_r_nondetection,303817.9,28783.3,,,
3194481796015015008,low_reliability,60948.48179400014,r,,,,,,
3194520332615015012,low_reliability,60948.52033559978,r,,,,,,
3195531902915010000,low_reliability,60949.53190970002,r,,,,,,
3196416656015015016,bad_pixels,60950.41665509995,r,,,,,,
3197522552615015006,low_reliability,60951.52255789982,r,,,,,,
3197130594715015005,chromatic,60951.130590300076,g,grey_excluded_by_r_nondetection,1121957.0,40409.2,,,
3198420526215015016,low_reliability,60952.420520800166,r,,,,,,
3198483196215015023,low_reliability,60952.48319440009,g,,,,,,
3202412344015015001,bad_pixels,60956.41234950023,g,,,,,,
3203166574715015001,chromatic,60957.16657410003,r,grey_excluded_by_g_nondetection,184662.9,57634.2,,,
3205437904015015003,bad_pixels,60959.437905100174,g,,,,,,
3206460236215015033,low_reliability,60960.46023150021,r,,,,,,
3206502316215015031,low_significance,60960.50231479993,g,,,,,,
3207357174015015001,bad_pixels,60961.357175900135,g,,,,,,
3207435386015015007,low_reliability,60961.43538190005,r,,,,,,
3210419626215015035,low_reliability,60964.4196295999,g,,,,,,
3210501936215015064,low_reliability,60964.50193289993,r,,,,,,
3212397526015015013,low_reliability,60966.39752310002,r,,,,,,
3213123954715015006,astrometric_offset,60967.12395829987,r,,,,1.0483100067550801,2.9650676709633927,
3214354446015015013,low_reliability,60968.35444439994,r,,,,,,
3214379686215015040,low_reliability,60968.379687500186,g,,,,,,
3215153154715015006,low_significance,60969.15315969987,g,,,,,,
3215397854015015008,bad_pixels,60969.3978587999,g,,,,,,
3216361446215015074,low_significance,60970.361446800176,g,,,,,,
3216420976215015079,low_reliability,60970.42097220011,r,,,,,,
3217358024015015004,bad_pixels,60971.358020800166,g,,,,,,
3218124584715015007,chromatic,60972.1245833002,g,grey_excluded_by_r_nondetection,383627.0,64174.1,,,
3219355284015015003,bad_pixels,60973.35528940009,g,,,,,,
3220152814715015023,chromatic,60974.15281250002,g,grey_excluded_by_r_nondetection,483923.3,34910.8,,,
3221335794015015008,bad_pixels,60975.33579860022,g,,,,,,
3221377546015015006,low_reliability,60975.37754630018,r,,,,,,
3223338646015015013,low_reliability,60977.33864580002,r,,,,,,
3225308904015015006,low_reliability,60979.30890050018,r,,,,,,
3225377266215015037,chromatic,60979.37726850016,g,grey_excluded_by_r_nondetection,482853.9,24708.1,,,
3226399066015015013,bad_pixels,60980.39906249987,r,,,,,,
3229361134015015006,bad_pixels,60983.36113430001,g,,,,,,
3231314904015015003,bad_pixels,60985.31490739994,g,,,,,,
3231377214015015004,bad_pixels,60985.377210599836,g,,,,,,
3232399064015015004,bad_pixels,60986.39906249987,g,,,,,,
3234406274015015005,bad_pixels,60988.40627310006,g,,,,,,
3234344466215015034,low_reliability,60988.344467599876,r,,,,,,
3235335574015015005,bad_pixels,60989.33557870006,g,,,,,,
3236360274015015025,bad_pixels,60990.36027779989,g,,,,,,
3238347010015015012,low_reliability,60992.34701390006,r,,,,,,
3249314785915025023,low_reliability,61003.31478009978,r,,,,,,
3249330012215015009,low_reliability,61003.33001160016,r,,,,,,
3250380564315015023,chromatic,61004.3805670999,g,grey_excluded_by_r_nondetection,388081.4,28652.3,,,
3251278990015015015,bad_pixels,61005.27899309993,r,,,,,,
3251294405915015005,low_reliability,61005.294409700204,r,,,,,,
3251245684015015005,bad_pixels,61005.24568289984,g,,,,,,
3251296292215015006,low_reliability,61005.2962962999,r,,,,,,
3252384292215015017,low_reliability,61006.38429399999,r,,,,,,
3252381816215015046,low_reliability,61006.381817100104,r,,,,,,
3253318772215015008,low_reliability,61007.31877310015,r,,,,,,
3255277960015015020,low_reliability,61009.277962999884,r,,,,,,
3255335426015015006,low_reliability,61009.3354282002,r,,,,,,
3259231014015015002,bad_pixels,61013.23101849994,g,,,,,,
3259293646215015021,low_significance,61013.29364580009,g,,,,,,
3260287436015015015,bad_pixels,61014.2874305998,r,,,,,,
3261326731215010007,low_significance,61015.32673610002,r,,,,,,
3261229474015015002,bad_pixels,61015.22947920021,g,,,,,,
3261229471215010009,astrometric_offset,61015.22947920021,g,,,,1.499804821950702,4.242079986057483,
3262270156015015009,low_reliability,61016.270150499884,r,,,,,,
3262338716015015008,bad_pixels,61016.338715299964,g,,,,,,
3263256871215010004,low_reliability,61017.25687499996,g,,,,,,
3263256874015015007,bad_pixels,61017.25687499996,g,,,,,,
3263245932215015009,low_reliability,61017.24593750015,r,,,,,,
3263319546215015022,low_significance,61017.31954859989,g,,,,,,
3266099816115015012,low_reliability,61020.09981480008,r,,,,,,
3266219560015015016,bad_pixels,61020.21956019988,r,,,,,,
3266275826015015016,bad_pixels,61020.27582179988,g,,,,,,
3267253371215010012,low_significance,61021.25337960012,r,,,,,,
3267300624015015005,bad_pixels,61021.30062500015,g,,,,,,
3267189932215015005,chromatic,61021.189930600114,r,grey_excluded_by_g_nondetection,1816371.4,22774.0,,,
3269241054015015006,bad_pixels,61023.24105319986,g,,,,,,
3269277896215015041,low_reliability,61023.27789349994,g,,,,,,
3271211484015015004,bad_pixels,61025.21148149995,g,,,,,,
3271238042215015006,bad_pixels,61025.23804400023,r,,,,,,
3272273490015015014,low_reliability,61026.27349539986,r,,,,,,
3273189841215010007,low_reliability,61027.18984950008,g,,,,,,
3273189844015015001,bad_pixels,61027.18984950008,g,,,,,,
3273151252215015005,bad_pixels,61027.15125000011,r,,,,,,
3274240940015015022,bad_pixels,61028.24094909988,r,,,,,,
3274251346015015010,chromatic,61028.25134260021,r,grey_excluded_by_g_nondetection,2916971.0,25065.7,,,
3275191992015015006,low_reliability,61029.191990700085,r,,,,,,
3275191040015015007,bad_pixels,61029.191041700076,r,,,,,,
3275178621215010009,low_reliability,61029.17862269981,r,,,,,,
3275236134015015007,bad_pixels,61029.23613430001,g,,,,,,
3275174272215015006,bad_pixels,61029.17427079985,r,,,,,,
3275191992915015015,bad_pixels,61029.191990700085,r,,,,,,
3275227192915015013,bad_pixels,61029.22719909996,g,,,,,,
3276181666015015014,chromatic,61030.18166670017,r,grey_excluded_by_g_nondetection,2906121.1,21504.0,,,
3277208051215010010,bad_pixels,61031.20805560006,g,,,,,,
3277166305915015016,low_reliability,61031.1663079001,r,,,,,,
3277208054015015002,bad_pixels,61031.20805560006,g,,,,,,
3277358296215015035,low_reliability,61031.358298600186,r,,,,,,
3283214200015015010,low_reliability,61037.21420140006,r,,,,,,
3283216112015015004,low_reliability,61037.21611109981,r,,,,,,
3283373432015015002,bad_pixels,61037.37343750009,g,,,,,,
3283230420015015010,bad_pixels,61037.230428200215,r,,,,,,
3283296810015015005,bad_pixels,61037.29681710014,g,,,,,,
3283280922215015005,low_reliability,61037.28092590021,r,,,,,,
3283294404015015005,bad_pixels,61037.294409700204,g,,,,,,
3283216112915015009,bad_pixels,61037.21611109981,r,,,,,,
3283373432915015003,bad_pixels,61037.37343750009,g,,,,,,
3283275676015015006,low_reliability,61037.27567130001,r,,,,,,
3283370601315015015,chromatic,61037.37060189992,g,grey_excluded_by_r_nondetection,1213895.0,49163.2,,,
3284202395915015006,low_reliability,61038.202395800035,r,,,,,,
3295193590015015012,bad_pixels,61049.19359950023,g,,,,,,
3295215231315015015,low_reliability,61049.2152315001,r,,,,,,
3295191142015015004,bad_pixels,61049.191145800054,g,,,,,,
3295213812015015003,bad_pixels,61049.21381939994,r,,,,,,
3295214752215015008,low_reliability,61049.21475689998,r,,,,,,
3295121162215015007,low_reliability,61049.12116899993,r,,,,,,
3295173412215015002,bad_pixels,61049.17341439985,g,,,,,,
3295213812915015012,bad_pixels,61049.21381939994,r,,,,,,
3295208046015015024,bad_pixels,61049.20804399997,g,,,,,,
3295312146015015013,low_reliability,61049.31214120006,r,,,,,,
3295316810015015010,chromatic,61049.31681710016,r,grey_excluded_by_g_nondetection,930374.6,36782.4,,,
3296161655915015006,low_reliability,61050.16165510006,r,,,,,,
3297263711315015008,low_reliability,61051.26371529978,r,,,,,,
3297264180015015012,bad_pixels,61051.26418979978,r,,,,,,
3297219232015015003,bad_pixels,61051.21923610009,g,,,,,,
3297285482015015004,low_reliability,61051.285486099776,r,,,,,,
3297269830015015015,low_reliability,61051.26983800018,r,,,,,,
3297252704015015004,low_reliability,61051.25270830002,r,,,,,,
3297219232915015004,low_reliability,61051.21923610009,g,,,,,,
3297285482915015014,bad_pixels,61051.285486099776,r,,,,,,
3297190216015015011,low_reliability,61051.190219900105,g,,,,,,
3298174285915015002,low_reliability,61052.17428239994,g,,,,,,
3298211995915015013,low_reliability,61052.2119907001,r,,,,,,
3299196841315015010,low_reliability,61053.196840300225,r,,,,,,
3299275892015015003,bad_pixels,61053.275891200174,g,,,,,,
3299188750015015007,low_reliability,61053.188750000205,r,,,,,,
3299324020015015001,low_reliability,61053.3240278,g,,,,,,
3299189221215010006,bad_pixels,61053.18922450021,r,,,,,,
3299189224015015006,low_reliability,61053.18922450021,r,,,,,,
3299269524015015001,low_reliability,61053.269525500014,g,,,,,,
3299299474315015018,low_significance,61053.29947920004,g,,,,,,
3299301866015015007,low_reliability,61053.3018633998,g,,,,,,
3300113725915015005,low_reliability,61054.11372689996,r,,,,,,
3300123962215015008,low_reliability,61054.123969899956,r,,,,,,
3301177181315015013,low_reliability,61055.177187500056,g,,,,,,
3301257910015015010,bad_pixels,61055.257916700095,r,,,,,,
3301147291215010017,low_reliability,61055.14729169989,g,,,,,,
3301147294015015005,bad_pixels,61055.14729169989,g,,,,,,
3301289844315015017,low_reliability,61055.28984950017,r,,,,,,
3301169076015015016,bad_pixels,61055.16907409998,g,,,,,,
3301252736015015010,low_reliability,61055.25273150019,r,,,,,,
3302195312215015013,low_reliability,61056.1953125,r,,,,,,
3303134271315015012,low_reliability,61057.13427079981,r,,,,,,
3303131382015015002,low_reliability,61057.13138889987,r,,,,,,
3303216682015015002,bad_pixels,61057.21668979991,g,,,,,,
3303126660015015006,low_reliability,61057.1266667,r,,,,,,
3303170091215010006,bad_pixels,61057.17009259993,g,,,,,,
3303201242215015008,low_reliability,61057.201249999925,g,,,,,,
3303127154015015006,low_reliability,61057.127152800094,r,,,,,,
3303170094015015001,bad_pixels,61057.17009259993,g,,,,,,
3303131382915015003,bad_pixels,61057.13138889987,r,,,,,,
3303191586015015008,bad_pixels,61057.19158559991,g,,,,,,
3303233186015015033,low_reliability,61057.23318290012,r,,,,,,
3303174031315015012,chromatic,61057.17403940018,g,grey_excluded_by_r_nondetection,579082.7,54470.3,,,
3304115845915015008,low_reliability,61058.11584489979,r,,,,,,
3304146205915015005,low_reliability,61058.14620369999,g,,,,,,
3304112512215015007,low_reliability,61058.1125115999,r,,,,,,
3304141462215015003,bad_pixels,61058.14146990003,g,,,,,,
3305184001215010009,low_reliability,61059.18400460016,r,,,,,,
3305214141215010008,low_significance,61059.2141435002,g,,,,,,
3305214144015015007,bad_pixels,61059.2141435002,g,,,,,,
3305267896015015008,bad_pixels,61059.26789350016,r,,,,,,
3306157002215015004,low_reliability,61060.157002300024,r,,,,,,
3307266044015015001,bad_pixels,61061.2660416998,g,,,,,,
3307168131215010007,astrometric_offset,61061.16813659994,r,,,,1.3923294849746979,3.938094244491921,
3307266041215010011,astrometric_offset,61061.2660416998,g,,,,1.4986334165802133,4.238766539189573,
3312136351315015027,low_significance,61066.136354200076,g,,,,,,
3312200786015015099,chromatic,61066.20078699989,r,grey_excluded_by_g_nondetection,2924691.8,158110.2,,,
3316129872215015001,bad_pixels,61070.1298727002,g,,,,,,
3316189522915015005,bad_pixels,61070.18952549994,r,,,,,,
3317183471315015031,low_reliability,61071.18347219983,r,,,,,,
3317145461215010007,low_reliability,61071.14546300005,g,,,,,,
3317193960015015019,chromatic,61071.19396989979,r,grey_excluded_by_g_nondetection,2616181.3,85490.9,,,
3317192086015015010,chromatic,61071.19208330009,r,grey_excluded_by_g_nondetection,2912710.4,85490.9,,,
3318154822215015002,chromatic,61072.15482639987,r,grey_excluded_by_g_nondetection,1808473.9,73161.1,,,
3319145021215010003,low_reliability,61073.14502310008,g,,,,,,
3321225914315015025,low_significance,61075.22591440007,r,,,,,,
3321128396015015015,bad_pixels,61075.12839120021,g,,,,,,
3321192060015015004,chromatic,61075.19206020003,r,grey_excluded_by_g_nondetection,2661292.7,41798.4,,,
3322151952215015004,bad_pixels,61076.1519559999,g,,,,,,
3322127566215015026,low_reliability,61076.127569399774,r,,,,,,
3322169986215015026,astrometric_offset,61076.16998839984,g,,,,1.1038497153688818,3.1221556837689715,
3322172372915015007,chromatic,61076.17237270018,g,grey_excluded_by_r_nondetection,3465400.6,33481.1,,,
3324112846015015011,chromatic,61078.11284720013,r,grey_excluded_by_g_nondetection,3206896.2,343985.4,,,
3325115896015015015,bad_pixels,61079.115891200025,g,,,,,,
3325128780015015004,chromatic,61079.12878469983,r,grey_excluded_by_g_nondetection,2613127.8,24872.5,,,
3326165696015015008,chromatic,61080.1656944002,r,grey_excluded_by_g_nondetection,3471561.8,24039.2,,,
3327114574015015064,low_significance,61081.11457179999,r,,,,,,
3329566884715010076,low_significance,61083.56688660011,r,,,,,,
3331148916215015020,low_significance,61085.148912000004,g,,,,,,
3332144711315015020,low_reliability,61086.14471059991,r,,,,,,
3332130726215015032,low_reliability,61086.13072919985,r,,,,,,
3339119276215015021,low_significance,61093.11927080015,r,,,,,,
3340164712215015009,bad_pixels,61094.16471059993,g,,,,,,
3340130556015015017,bad_pixels,61094.13055559993,r,,,,,,
3343276534815010006,low_reliability,61097.27653940022,g,,,,,,
3343508134715015006,chromatic,61097.50813659979,g,grey_excluded_by_r_nondetection,351421.4,36539.3,,,
3344253064815010004,low_reliability,61098.253067099955,g,,,,,,
3345234746215015010,low_significance,61099.23474540003,g,,,,,,
3347234966215015021,low_reliability,61101.23496530019,g,,,,,,
3348193546215015025,low_reliability,61102.19354170002,r,,,,,,
3348258466215015040,low_reliability,61102.25846059993,g,,,,,,
3351195642215015005,astrometric_offset,61105.19564810023,g,,,,1.407070899361295,3.979153669531592,
3352522754715015003,astrometric_offset,61106.522754599806,g,,,,1.274705414550663,3.6054103378227604,
3353541054715040015,low_significance,61107.54105320014,r,,,,,,
3363430464715015005,low_reliability,61117.4304630002,r,,,,,,
3364521004715015004,chromatic,61118.521006899886,g,grey_excluded_by_r_nondetection,368065.3,25963.3,,,
3365527064715010016,low_significance,61119.527060199995,r,,,,,,
3366339892915010000,low_reliability,61120.33989580022,g,,,,,,
3367476854715015007,low_significance,61121.47685190011,r,,,,,,
3370521904715010030,low_significance,61124.521909699775,r,,,,,,
3371455284715015006,low_reliability,61125.45528940018,r,,,,,,
3373477234715015007,chromatic,61127.477233800106,g,grey_excluded_by_r_nondetection,330629.5,31328.5,,,
3375447591015010025,low_significance,61129.44759259978,r,,,,,,
3391476901015010045,low_significance,61145.47690969985,g,,,,,,
3394476094715015003,chromatic,61148.47609949997,g,grey_excluded_by_i_nondetection,1031853.9,35156.0,,,
3396426311015010027,low_reliability,61150.42631939985,r,,,,,,
3396453544715015008,chromatic,61150.4535416998,g,grey_excluded_by_i_nondetection,1034318.0,29626.5,,,
3404477214715015007,low_significance,61158.47721059993,g,,,,,,
3405480084715015006,chromatic,61159.4800809999,g,grey_excluded_by_r_nondetection,260717.2,39291.6,,,
3413356864715015004,low_significance,61167.35686339997,g,,,,,,
3413462104715015003,chromatic,61167.46210649982,r,grey_excluded_by_i_nondetection,882745.5,55836.7,,,
3418385631015010033,low_significance,61172.3856366002,g,,,,,,
3420448791015010032,low_reliability,61174.44879630022,r,,,,,,
3420448791015020032,chromatic,61174.44879630022,r,grey_excluded_by_g_nondetection,130715.2,25909.6,,,
3420414954715015006,chromatic,61174.4149536998,g,grey_excluded_by_i_nondetection,984455.2,35289.1,,,
3422455711015010030,low_significance,61176.45571759995,g,,,,,,
3425392511015010046,low_significance,61179.39251160016,g,,,,,,
3425425984715015004,chromatic,61179.42598380009,r,grey_excluded_by_i_nondetection,902582.0,57589.1,,,
3427423051015010026,low_reliability,61181.42305559991,r,,,,,,
3427447311015010045,low_significance,61181.44731480023,g,,,,,,
3428373024715015006,chromatic,61182.37302079983,g,grey_excluded_by_i_nondetection,1124379.2,30277.5,,,
3432437111015010044,chromatic,61186.4371181,g,grey_excluded_by_i_nondetection,640752.6,46782.1,,,
3437395590915010010,low_reliability,61191.395590300206,r,,,,,,
3440376510915010013,low_reliability,61194.37651620014,r,,,,,,
3443430834715015002,low_reliability,61197.43083330011,g,,,,,,
3444381011015010028,chromatic,61198.381018499844,r,grey_excluded_by_i_nondetection,1366011.3,47219.3,,,
3444371314715015008,chromatic,61198.37131940015,r,grey_excluded_by_g_nondetection,75510.3,18187.0,,,
3449288634715015008,low_reliability,61203.28863430023,g,,,,,,
3451398271015010020,low_significance,61205.39827550016,r,,,,,,
3451442631015010028,low_significance,61205.44263890013,g,,,,,,
3453380154715015009,chromatic,61207.38015050022,g,grey_excluded_by_i_nondetection,1120071.2,44118.4,,,
3454414154715015003,chromatic,61208.41415510001,g,grey_excluded_by_i_nondetection,1679383.5,40481.8,,,
3456388214715015012,low_reliability,61210.38821760006,r,,,,,,
3458396001015010038,low_significance,61212.396006899886,g,,,,,,
3458411364715015006,chromatic,61212.411365699954,r,grey_excluded_by_g_nondetection,85617.1,19541.6,,,
3461406431015010029,low_significance,61215.40643520001,g,,,,,,
3463308631015010020,low_reliability,61217.308634299785,r,,,,,,
3463282374715015008,low_reliability,61217.28237270005,r,,,,,,
3464358224715015007,chromatic,61218.35822919989,g,grey_excluded_by_i_nondetection,1021729.8,47154.2,,,
3465423204715015002,low_significance,61219.42320600012,g,,,,,,
3466343144715015003,chromatic,61220.34314810019,r,grey_excluded_by_i_nondetection,1051887.1,70579.7,,,
3468465722215015001,low_reliability,61222.465729199816,i,,,,,,
3470324821015010015,low_significance,61224.324826399796,r,,,,,,
3470480711315015015,low_reliability,61224.48071759986,r,,,,,,
3470475245515015003,bad_pixels,61224.475243099965,r,,,,,,
3471351254715015003,low_reliability,61225.35124999983,g,,,,,,
3472475192215015002,low_reliability,61226.475196800195,r,,,,,,
3473261111015010016,low_significance,61227.261111100204,g,,,,,,
3473485302015015004,bad_pixels,61227.48530089995,r,,,,,,
3473482852915015003,bad_pixels,61227.48285879986,r,,,,,,
3473485302915015004,bad_pixels,61227.48530089995,r,,,,,,
3474479592015015002,bad_pixels,61228.47959489981,r,,,,,,
3474474602215015003,bad_pixels,61228.47460650001,r,,,,,,
3475305301015010007,low_significance,61229.30530089978,i,,,,,,
3475374051015010019,low_significance,61229.374050899874,g,,,,,,
3475481282215015005,low_reliability,61229.48128469987,r,,,,,,
3475474172215015003,bad_pixels,61229.47417820012,r,,,,,,
3475330744715015003,chromatic,61229.33074070001,g,grey_excluded_by_i_nondetection,1325368.9,31630.1,,,
3477473725515015010,bad_pixels,61231.47372689983,r,,,,,,
3478472585515015008,bad_pixels,61232.47258100007,r,,,,,,
3479356784715015005,chromatic,61233.35678240005,g,grey_excluded_by_i_nondetection,1180325.2,40264.3,,,
3480475232215015009,bad_pixels,61234.47523149988,r,,,,,,
3481305384715015014,chromatic,61235.305381900165,r,grey_excluded_by_g_nondetection,77179.2,22538.2,,,
3482266721015010023,low_significance,61236.266724499874,g,,,,,,
3482290284715015018,low_reliability,61236.290289400145,r,,,,,,
3484268354715015007,chromatic,61238.26835650019,r,grey_excluded_by_g_nondetection,73861.2,18373.8,,,
3489353491015010033,low_significance,61243.35349539993,g,,,,,,
3490352320915010018,low_reliability,61244.35232640011,r,,,,,,
3490474762215015005,low_reliability,61244.474768499844,r,,,,,,
3491455272215015006,bad_pixels,61245.455277800094,g,,,,,,
3492474822215015005,bad_pixels,61246.47482640017,g,,,,,,
3494485322915015012,bad_pixels,61248.485324100126,r,,,,,,
3497486212915015007,bad_pixels,61251.48621529993,r,,,,,,
3500328994715015003,low_reliability,61254.32899310021,r,,,,,,
3500408961315015030,low_reliability,61254.408969900105,r,,,,,,
3500480261215010001,astrometric_offset,61254.48026619991,i,,,,1.1201791063108153,3.168337630833212,
3500406142215015001,chromatic,61254.406145799905,r,grey_excluded_by_g_nondetection,1813980.7,46017.2,,,
3501463272215015005,low_reliability,61255.46327550011,i,,,,,,
3501481521215010000,astrometric_offset,61255.481527800206,i,,,,1.1271315897703205,3.1880021743133904,
3501450592215015004,chromatic,61255.45059029991,r,grey_excluded_by_g_nondetection,1858057.1,48544.5,,,
3502248264715015007,low_reliability,61256.24826390017,r,,,,,,
3502422012215015003,chromatic,61256.42201389978,r,grey_excluded_by_g_nondetection,1829066.3,34917.2,,,
3506317311015010035,low_significance,61260.317314799875,g,,,,,,
3506371644715015005,low_significance,61260.37164349994,g,,,,,,
3508411822215015005,low_reliability,61262.41182869999,r,,,,,,
3508411822215025005,low_reliability,61262.41182869999,r,,,,,,
3508483022215015008,bad_pixels,61262.483020800166,g,,,,,,
3508483022215025008,chromatic,61262.483020800166,g,grey_excluded_by_i_nondetection,19721199.5,44853.9,,,
3509408002215015005,low_reliability,61263.40800930001,r,,,,,,
3509467932215015004,bad_pixels,61263.46793980012,g,,,,,,
3509249754715015006,chromatic,61263.24975690013,g,grey_excluded_by_r_nondetection,460612.7,28721.0,,,
3510404232215015006,low_reliability,61264.40423610015,r,,,,,,
3510441652215015007,bad_pixels,61264.44165509986,g,,,,,,
3510171194715015015,chromatic,61264.171192099806,g,grey_excluded_by_r_nondetection,206008.7,24112.4,,,
3511482802215015013,low_reliability,61265.482800900005,r,,,,,,
3513226574715015011,chromatic,61267.22657410009,r,grey_excluded_by_g_nondetection,151940.0,24176.9,,,
3514447332215015004,bad_pixels,61268.44733799994,g,,,,,,
3515169474715015029,low_significance,61269.16947920015,r,,,,,,
3515454036215015000,low_significance,61269.45403939998,g,,,,,,
3515474682215015004,bad_pixels,61269.474687499925,g,,,,,,
3515486582215015007,low_reliability,61269.486585599836,r,,,,,,
3516317970915010013,low_reliability,61270.31797449989,r,,,,,,
3516470201315015014,low_significance,61270.47020829981,g,,,,,,
3516464521215015004,bad_pixels,61270.46452549985,g,,,,,,
3516466882215015007,bad_pixels,61270.466886600014,g,,,,,,
3516423721215015003,chromatic,61270.423726900015,i,grey_excluded_by_g_nondetection,2321168.3,20631.0,,,
3516391992215015001,chromatic,61270.391990699805,r,grey_excluded_by_i_nondetection,19458241.1,39438.5,,,
3517169824715015038,low_reliability,61271.1698264,r,,,,,,
3517380126215015000,low_significance,61271.38012730004,g,,,,,,
3519471502015015006,bad_pixels,61273.47150459979,r,,,,,,
3519492731215015003,bad_pixels,61273.49273149995,g,,,,,,
3519388172215015000,bad_pixels,61273.388171299826,g,,,,,,
3519471502915015013,bad_pixels,61273.47150459979,r,,,,,,
3519473861215010005,astrometric_offset,61273.473865699954,r,,,,1.3978597241059887,3.953735113554143,
3519480931215010006,astrometric_offset,61273.48093750002,g,,,,1.4442495904984478,4.08494516310776,
3520488532215015035,low_reliability,61274.48853009986,g,,,,,,
3520455972215015003,low_reliability,61274.455972199794,r,,,,,,
3520514291315015011,low_reliability,61274.51429399988,r,,,,,,
3520442121215015012,chromatic,61274.44212959986,r,grey_excluded_by_i_nondetection,9122194035.0,35541.8,,,
3520493722215015007,chromatic,61274.49372689985,g,grey_excluded_by_i_nondetection,19591898.7,35541.8,,,
3521173174715015008,low_reliability,61275.173171299975,g,,,,,,
3521474283015015016,low_significance,61275.47428240022,i,,,,,,
3521495261215010006,low_significance,61275.49526620004,i,,,,,,
3521495264015015001,low_reliability,61275.49526620004,i,,,,,,
3521394241215015002,bad_pixels,61275.394247699995,g,,,,,,
3521511451315015002,low_significance,61275.511458300054,r,,,,,,
3521352382215015006,chromatic,61275.35238429997,g,grey_excluded_by_i_nondetection,20246246.8,36485.5,,,
3522345873015015004,low_reliability,61276.34587959992,i,,,,,,
3523194104715015010,chromatic,61277.19410880003,g,grey_excluded_by_i_nondetection,353380.8,69784.7,,,
3523426452915015006,chromatic,61277.42645830009,g,grey_excluded_by_r_nondetection,3436727.1,53673.5,,,
3524455492815010001,low_significance,61278.45549769979,i,,,,,,
3524480761215015002,bad_pixels,61278.480763900094,g,,,,,,
3524400782215015002,low_reliability,61278.40078700008,r,,,,,,
3524516041315015008,low_reliability,61278.5160416998,r,,,,,,
3524434881215010001,astrometric_offset,61278.43488429999,i,,,,1.093211687118829,3.0920623390677573,
3524414280015015017,chromatic,61278.41428240016,r,grey_excluded_by_g_nondetection,3153618.5,33609.3,,,
3524481722215015005,chromatic,61278.48172450019,g,grey_excluded_by_i_nondetection,3868659.4,52042.7,,,
3524485052915015014,chromatic,61278.485057900194,g,grey_excluded_by_i_nondetection,3532072.2,52042.7,,,
3526481925915015013,low_reliability,61280.481921299826,i,,,,,,
3527398511215010004,low_significance,61281.39851849992,g,,,,,,
3527406512215015004,low_reliability,61281.40651619993,g,,,,,,
3527384421215015001,bad_pixels,61281.38442130014,g,,,,,,
