target_id,tier,ra,dec,n_events,n_visits,visits_exact,duty_cycle,p_binomial,p_timing,timing_period_d,first_mjd,last_mjd,polarities,grey_confirmed,notes
4447571950793503232,interest,253.72160783429834,11.100555981887952,1,51,True,0.0196078431372549,0.15950567190084142,1.0,,61264.21912040003,61264.21912040003,flash,1,vet:astrophysical:known_variable
6853281543872847360,interest,305.43926795315514,-21.153981847444708,1,36,True,0.027777777777777776,0.27804616221343387,1.0,,61256.289293999784,61256.289293999784,dip,1,vet:astrophysical:known_variable
221808986094089216,interest,52.02854452195962,34.44721034227314,1,38,True,0.02631578947368421,0.37997391166010785,1.0,,61264.407546299975,61264.407546299975,flash,1,vet:unexplained
58775497870151168,interest,47.988015258787634,18.058468979648783,1,23,True,0.043478260869565216,0.38382755506566146,1.0,,61306.35043979995,61306.35043979995,flash,1,
150030904230676864,interest,62.45550169175339,24.093467874718883,2,32,True,0.0625,0.4800375943482338,1.0,,61283.43317130022,61288.38761569979,"dip,flash",0,mixed_polarity_without_grey_confirmation_in_both_polarities_consistent_with_a_variable_star;vet:astrophysical:known_variable
4298530366516032128,watch,297.3793448757925,8.678871649671146,1,27,True,0.037037037037037035,0.06441614185934415,1.0,,61303.14317130018,61303.14317130018,flash,0,
288344179900767360,watch,22.504985478414163,20.349597604280273,1,24,True,0.041666666666666664,0.07045440256478,1.0,,61305.31692129979,61305.31692129979,flash,0,
4375880498427319808,watch,265.4451729757855,1.519788969660714,1,38,True,0.02631578947368421,0.07186951605252381,1.0,,61283.16666670004,61283.16666670004,flash,0,
4471199875858401024,watch,272.06703522907026,4.921138802117858,1,25,True,0.04,0.07243093772512184,1.0,,61306.1412037001,61306.1412037001,flash,0,
2544529773670927872,watch,8.326355582512745,2.2090081856780115,1,27,True,0.037037037037037035,0.07293942935145063,1.0,,61300.295578700025,61300.295578700025,flash,0,
4486700859506000640,watch,265.68210023483846,8.150750894481897,1,29,True,0.034482758620689655,0.07729331520012137,1.0,,61293.14532409981,61293.14532409981,flash,0,
2689542953509208064,watch,318.8920260960246,-0.01979808173373399,1,27,True,0.037037037037037035,0.0815239413560354,1.0,,61299.209965299815,61299.209965299815,flash,0,
3292741835736351616,watch,72.26775882764608,8.981237050865296,1,18,True,0.05555555555555555,0.08309109861897233,1.0,,61296.48555559991,61296.48555559991,flash,0,
22685712315555712,watch,37.31426716261132,8.143602276364104,1,28,True,0.03571428571428571,0.08340707676252015,1.0,,61302.3625810002,61302.3625810002,flash,0,
3238516018199386240,watch,75.83878251596902,3.7313623851006885,1,15,True,0.06666666666666667,0.08975746700256879,1.0,,61303.445439800154,61303.445439800154,flash,0,
4387883248390849024,watch,257.9922927963425,2.510068574549994,1,23,True,0.043478260869565216,0.08978064656251433,1.0,,61298.12966440013,61298.12966440013,flash,0,
3332169394997240320,watch,95.97916306217721,12.844578826690602,1,6,True,0.16666666666666666,0.09592477621313444,1.0,,61287.50488429982,61287.50488429982,flash,0,
4319061070407960448,watch,289.7566037675018,12.78793456310419,1,39,True,0.02564102564102564,0.09645601415721344,1.0,,61288.184155100025,61288.184155100025,flash,0,
4338731745733157376,watch,249.88226419714834,-9.122559287638037,1,18,True,0.05555555555555555,0.09854637968621252,1.0,,61281.173726900015,61281.173726900015,flash,0,
4388680119442497024,watch,259.02688369259096,4.259713447002644,1,26,True,0.038461538461538464,0.09896263922637376,1.0,,61297.131215299945,61297.131215299945,flash,0,
4485610693727072896,watch,264.1894795564406,5.148992825766839,1,36,True,0.027777777777777776,0.09977411491403806,1.0,,61285.16584490007,61285.16584490007,flash,0,
3417732943192504960,watch,81.9985863238547,25.380814760321694,1,19,True,0.05263157894736842,0.1004402985169572,1.0,,61303.42854169989,61303.42854169989,flash,0,
3302054149467642880,watch,59.42978910495916,9.361118686279832,1,31,True,0.03225806451612903,0.10221637844452115,1.0,,61273.47197919991,61273.47197919991,flash,0,
4386255627583303552,watch,252.32010193535376,3.3888932422443485,1,39,True,0.02564102564102564,0.10280681795579928,1.0,,61275.17458330002,61275.17458330002,flash,0,
6628460175089516928,watch,335.2724445269612,-22.488082343362702,1,36,True,0.027777777777777776,0.10531442251900364,1.0,,61254.419027800206,61254.419027800206,flash,0,
3023121827755777280,watch,85.55173531397355,-5.45835993841364,1,5,True,0.2,0.10628136496807737,1.0,,61266.4973726999,61266.4973726999,flash,0,
4432624330732420224,watch,248.5362864104711,3.036113234602867,1,38,True,0.02631578947368421,0.10955204664506918,1.0,,61268.22885419987,61268.22885419987,flash,0,
2701743718646096256,watch,326.8620251972617,7.968120348177115,1,26,True,0.038461538461538464,0.11170486318570184,1.0,,61301.27644680021,61301.27644680021,flash,0,
6629032333452633216,watch,336.87351850022367,-21.026847183658067,1,22,True,0.045454545454545456,0.11534982188887978,1.0,,61300.27143519977,61300.27143519977,flash,0,
4370898194630696192,watch,267.99799142493043,-1.4998405064060958,1,50,True,0.02,0.11764120699699568,1.0,,61255.213402799796,61255.213402799796,flash,0,
3341238918520502912,watch,84.15388057875977,13.009962433014747,1,23,True,0.043478260869565216,0.11780389785331,1.0,,61265.498205999844,61265.498205999844,flash,0,
39122346001196544,watch,61.07839191715588,14.96181297256201,1,21,True,0.047619047619047616,0.11984739133175698,1.0,,61299.425416700076,61299.425416700076,flash,0,
3176976489830236672,watch,65.42487808826247,-13.090393250161009,1,13,True,0.07692307692307693,0.12021687765001086,1.0,,61305.4311573999,61305.4311573999,flash,0,
191054404620077056,watch,84.86059262767601,40.06330785764186,1,25,True,0.04,0.12238615970680201,1.0,,61237.49107640004,61237.49107640004,flash,0,
4069385168258161408,watch,268.8276792787525,-23.208206833011065,1,13,True,0.07692307692307693,0.12247897700103205,1.0,,61284.14758099988,61284.14758099988,flash,0,
4263923723391557248,watch,288.99623836766517,-0.5782279197962484,1,42,True,0.023809523809523808,0.12282200488584957,1.0,,61284.18722219998,61284.18722219998,flash,0,
4448413425083216384,watch,254.35188659882417,12.84573743578151,1,51,True,0.0196078431372549,0.1254398832263895,1.0,,61251.2291898001,61251.2291898001,flash,0,
3188302902705356160,watch,72.81295130563598,-6.2142092840809795,1,15,True,0.06666666666666667,0.1258733887967172,1.0,,61301.43284719996,61301.43284719996,flash,0,
3281963563765514368,watch,71.71254038206135,5.446602453090636,1,17,True,0.058823529411764705,0.12668493061874267,1.0,,61291.50344910007,61291.50344910007,dip,0,
6870598783291515648,watch,296.9512855225669,-18.361315105225902,1,30,True,0.03333333333333333,0.12774589793865967,1.0,,61288.16780090006,61288.16780090006,flash,0,
2335432795558314112,watch,2.083557737289795,-25.996774680683554,1,18,True,0.05555555555555555,0.12792756331813296,1.0,,61305.35628469987,61305.35628469987,flash,0,
160684690868591360,watch,74.78894433634915,33.03095697443365,1,34,True,0.029411764705882353,0.12933070907534844,1.0,,61282.42912039999,61282.42912039999,flash,0,
4374634373793834880,watch,259.7491263026217,0.5902464130478712,1,40,True,0.025,0.1298855941943768,1.0,,61277.19649309991,61277.19649309991,flash,0,
4369817035397678720,watch,263.7044225043785,-2.3775017055591983,1,47,True,0.02127659574468085,0.13071958823374738,1.0,,61254.21206020005,61254.21206020005,flash,0,
4337537263789420160,watch,251.70947667805632,-10.574613947953877,1,21,True,0.047619047619047616,0.1310491817922408,1.0,,61277.15421300009,61277.15421300009,flash,0,
216883448881467520,watch,58.341814803934355,32.31458894872693,1,38,True,0.02631578947368421,0.13151244010287239,1.0,,61281.40604169993,61281.40604169993,flash,0,
3260535559610880128,watch,62.19488967278989,4.435274637577034,1,17,True,0.058823529411764705,0.13260450770814333,1.0,,61283.43024310004,61283.43024310004,flash,0,
2514080620205373440,watch,34.93423629872415,3.032940108158567,1,25,True,0.04,0.13564611746634117,1.0,,61305.33240740001,61305.33240740001,flash,0,
6837607833816286720,watch,324.6655513148461,-18.02899908150003,1,35,True,0.02857142857142857,0.1359615418031757,1.0,,61287.230208300054,61287.230208300054,flash,0,
147908438767993216,watch,68.18961176982941,25.09241103037939,1,27,True,0.037037037037037035,0.136137634167239,1.0,,61291.51483799983,61291.51483799983,flash,0,
2372084431554856192,watch,14.261179045070683,-14.42180241878963,1,42,True,0.023809523809523808,0.13635805144965316,1.0,,61268.419097200036,61268.419097200036,flash,0,
669232630012771584,watch,120.76777075407708,18.619874973666693,1,8,True,0.125,0.1365273966503484,1.0,,61287.515798599925,61287.515798599925,flash,0,
6819716919910887680,watch,331.1893921986632,-22.60365446789839,1,25,True,0.04,0.13713156750750805,1.0,,61291.272685199976,61291.272685199976,dip,0,
3434476473763533696,watch,98.64865153861466,29.36153329413002,1,29,True,0.034482758620689655,0.13786026797322332,1.0,,61266.50600690022,61266.50600690022,flash,0,
3398412664171226368,watch,86.97923159765547,18.55644854191415,1,15,True,0.06666666666666667,0.14125698720356608,1.0,,61299.45822919998,61299.45822919998,flash,0,
119350101706291712,watch,53.33786921284729,27.414390664268087,1,33,True,0.030303030303030304,0.14259631975137171,1.0,,61282.42270829994,61282.42270829994,flash,0,
116297651268418304,watch,43.33794773295567,27.226797227815975,1,42,True,0.023809523809523808,0.14430761834564987,1.0,,61275.35190969985,61275.35190969985,flash,0,
6874446214994950016,watch,304.29494442631267,-15.497629242636418,1,42,True,0.023809523809523808,0.14430761834564987,1.0,,61235.3772454001,61235.3772454001,flash,0,
4351582631480097408,watch,248.92466204846198,-6.265478354168194,1,36,True,0.027777777777777776,0.14635683580077596,1.0,,61238.212580999825,61238.212580999825,flash,0,
666879675130245760,watch,117.8673870474815,15.888218058393871,1,8,True,0.125,0.1492369774182144,1.0,,61280.50990739977,61280.50990739977,flash,0,
6814241386365008512,watch,322.81228189160055,-26.306242142879046,1,26,True,0.038461538461538464,0.15041725508099674,1.0,,61297.229838000145,61297.229838000145,flash,0,
2395425895180951424,watch,354.0986977263889,-16.49129233883434,1,28,True,0.03571428571428571,0.15063457633103286,1.0,,61295.29450230021,61295.29450230021,flash,0,
6878950639257401344,watch,301.45930395097366,-13.017802145386993,1,49,True,0.02040816326530612,0.15138889274184728,1.0,,61300.13048609998,61300.13048609998,dip,0,
3309735337699436928,watch,71.3055553143202,15.392909935897718,1,19,True,0.05263157894736842,0.15168495098271872,1.0,,61300.47030089982,61300.47030089982,flash,0,
2612327756583580288,watch,332.3013800433195,-13.141419675114825,1,53,True,0.018867924528301886,0.1537405364161383,1.0,,61256.398912000004,61256.398912000004,flash,0,
2522531672735514496,watch,10.599495773282289,-7.789814201334139,1,48,True,0.020833333333333332,0.15376373901781457,1.0,,61254.39813659992,61254.39813659992,flash,0,
147258180719392512,watch,71.68841808232554,24.610713515854314,1,42,True,0.023809523809523808,0.15379889253391316,1.0,,61248.48943290021,61248.48943290021,flash,0,
6814065262641010048,watch,323.49671650013937,-26.326004094785983,1,40,True,0.025,0.15381296006560288,1.0,,61242.418530100025,61242.418530100025,flash,0,
6811228106028770816,watch,325.7262402264092,-26.47521669850529,1,38,True,0.02631578947368421,0.15382851246495424,1.0,,61254.38577549998,61254.38577549998,flash,0,
3450993685330287488,watch,88.5109890280813,32.24952037099281,1,36,True,0.027777777777777776,0.15384579792915928,1.0,,61244.49745369982,61244.49745369982,flash,0,
3450863015243140736,watch,91.51353912248494,33.90268993655505,1,32,True,0.03125,0.15388687210260613,1.0,,61243.48979170015,61243.48979170015,flash,0,
3419246317868537088,watch,77.43767405662713,25.09966644079387,1,30,True,0.03333333333333333,0.15391153093772345,1.0,,61257.49363429984,61257.49363429984,flash,0,
3378382487184347904,watch,102.77835907001482,21.732672747277242,1,14,True,0.07142857142857142,0.15436434048884973,1.0,,61263.50445599994,61263.50445599994,flash,0,
230538799183316480,watch,59.90198818977481,41.36042507373706,1,12,True,0.08333333333333333,0.15450658900095568,1.0,,61254.48800930008,61254.48800930008,flash,0,
3408829849653432576,watch,76.7006185462412,20.501617029353678,1,10,True,0.1,0.15470633813416385,1.0,,61240.49684030004,61240.49684030004,flash,0,
2403162024634246528,watch,343.4572864762926,-17.35970423709456,1,35,True,0.02857142857142857,0.15521660795262449,1.0,,61286.29199070018,61286.29199070018,flash,0,
119675003095684608,watch,53.34477056144285,28.67623303274512,1,32,True,0.03125,0.15537777891067037,1.0,,61284.36810189998,61284.36810189998,flash,0,
6812903491167271424,watch,327.5918904031521,-25.245977900158742,1,36,True,0.027777777777777776,0.15788444471101495,1.0,,61280.33561340021,61280.33561340021,flash,0,
3370184906448016640,watch,93.17745116631768,16.96377518460891,1,13,True,0.07692307692307693,0.15817906005261512,1.0,,61260.50879629981,61260.50879629981,flash,0,
4088966821822783488,watch,287.70306250951967,-15.362751004528155,1,22,True,0.045454545454545456,0.16079455389476993,1.0,,61293.192546300124,61293.192546300124,flash,0,
3410395077465092608,watch,69.41137054575795,18.70224839650668,1,20,True,0.05,0.16556189633976956,1.0,,61300.45298610022,61300.45298610022,flash,0,
4265440877705058432,watch,284.1535828164219,-0.40081748508851756,1,37,True,0.02702702702702703,0.16624738697135566,1.0,,61286.17038189992,61286.17038189992,flash,0,
4444768887634945280,watch,256.5354074456486,11.287389098587896,1,35,True,0.02857142857142857,0.1670386524065453,1.0,,61285.163032399956,61285.163032399956,flash,0,
228752848701733760,watch,64.16983048169902,41.721836659684655,1,12,True,0.08333333333333333,0.1674064287696913,1.0,,61254.48800930008,61254.48800930008,flash,0,
4205355758311091840,watch,285.5890610652517,-7.474903875157002,1,30,True,0.03333333333333333,0.1676371459038539,1.0,,61299.15052080015,61299.15052080015,dip,0,
19761939098460160,watch,39.421653603906485,7.788566813113974,1,35,True,0.02857142857142857,0.16864385217210412,1.0,,61288.40659719985,61288.40659719985,flash,0,
3384674133239529984,watch,101.56544094727533,25.858385009391487,1,10,True,0.1,0.1704910088098931,1.0,,61306.47111110017,61306.47111110017,flash,0,
3302411971783374208,watch,58.37861040564799,9.179632415742935,1,30,True,0.03333333333333333,0.17145853112242035,1.0,,61305.43256939994,61305.43256939994,dip,0,
4219582339258483968,watch,307.08033874078404,-3.17994184394832,1,48,True,0.020833333333333332,0.17188674348046612,1.0,,61269.23234950006,61269.23234950006,flash,0,
3425318817510655360,watch,92.47529351489428,23.314793194571795,1,21,True,0.047619047619047616,0.17451332280767742,1.0,,61302.42311340012,61302.42311340012,flash,0,
6825144457198482688,watch,328.954325192066,-17.643758005477572,1,27,True,0.037037037037037035,0.1748347665727844,1.0,,61298.25349539984,61298.25349539984,flash,0,
6898884956861917440,watch,318.87958007787415,-6.729351907681111,1,53,True,0.018867924528301886,0.17558277628604996,1.0,,61258.255601900164,61258.255601900164,flash,0,
4308721194364613632,watch,291.39942297616227,10.122194995341385,1,56,True,0.017857142857142856,0.17587837154141167,1.0,,61280.24951389991,61280.24951389991,flash,0,
149180608083027328,watch,64.73264377884553,24.567282404279535,1,40,True,0.025,0.17765841093042886,1.0,,61257.49020829983,61257.49020829983,dip,0,
1730175421406736000,watch,316.53443970632964,2.3258269969417507,1,56,True,0.017857142857142856,0.18156229637386806,1.0,,61248.236273100134,61248.236273100134,flash,0,
2752294418568329600,watch,4.099677195852482,8.83502170063387,1,51,True,0.0196078431372549,0.18159109640581556,1.0,,61236.41295140004,61236.41295140004,flash,0,
3446004307721368576,watch,84.35739422318836,29.99954051785637,1,33,True,0.030303030303030304,0.1817673098300031,1.0,,61244.49204860022,61244.49204860022,flash,0,
3400987278021972864,watch,84.12714069518142,19.691640890381056,1,30,True,0.03333333333333333,0.18181732195915948,1.0,,61243.497002299875,61243.497002299875,dip,0,
3201619019310017920,watch,70.49377886807562,-3.7849290402286284,1,14,True,0.07142857142857142,0.18244927101311098,1.0,,61255.48892359994,61255.48892359994,flash,0,
4355431540653393536,watch,244.69613841621762,-5.547003688468206,1,29,True,0.034482758620689655,0.1829797594276974,1.0,,61250.29052079981,61250.29052079981,flash,0,
3276679036005385856,watch,55.66241965647243,5.800231939107589,1,7,True,0.14285714285714285,0.18365054181360296,1.0,,61240.48136569979,61240.48136569979,flash,0,
3297731728740278016,watch,63.21440796668786,7.952770757127663,1,6,True,0.16666666666666666,0.18405580109739364,1.0,,61243.48373840004,61243.48373840004,flash,0,
4475028272269817216,watch,271.44582442378567,7.0734551426525005,1,56,True,0.017857142857142856,0.1845437542136359,1.0,,61255.39038190013,61255.39038190013,flash,0,
6888938946476445312,watch,316.44387772845624,-12.299366120958204,1,50,True,0.02,0.18494465704155025,1.0,,61255.2954051001,61255.2954051001,flash,0,
3391882084792881920,watch,77.46787568968351,14.01819958567798,1,27,True,0.037037037037037035,0.18819510479733895,1.0,,61250.500104200095,61250.500104200095,flash,0,
