n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac
1058,0.4713391084917611,57,0.05387523629489603,1.0549242014793925,1.0350208953504687,0.03721751502111976,0.669248532688405,3,0.017627221631340877,0.2602607476954131,722215200004062,241.52167615000002,43.8308943,,,,unknown,-0.001339141610877131,0.35968439685601084,-0.009671487702334471,0.0,False,False,False,0.8717948717948718
1643,0.3062234378270491,27,0.016433353621424222,1.0421632966356074,5.419909125333705,0.019435013974632723,0.6666992936057466,1,0.0,0.22342611105169308,722215200018554,241.5508759,43.863932,,,,unknown,-0.001931600733218748,0.7449016428289879,-0.01395020141582613,0.0,False,False,False,0.8043478260869565
602,0.2795045807679791,10,0.016611295681063124,1.036877232034606,0.11010320478584912,0.03161606722067268,0.6627278137558746,1,0.0,0.2795045807679791,722215200004294,241.50729825000002,43.8048302,,,,unknown,-0.00461875565323067,0.6679039422490191,-0.0336794995994211,0.0,False,False,False,0.8592592592592593
1461,0.38432261701741954,11,0.007529089664613279,0.8930052564517271,1.0001293208773223,0.03254859782926849,0.6602354206512194,1,0.0,0.3201864134699577,722215200003853,241.5667495,43.8525421,,,,unknown,0.0024957959772255304,1.047456230960499,0.018017874971856876,0.05236461453408286,False,False,False,0.9110671936758893
1621,0.28541436750701876,61,0.03763109191856878,0.9614180559939559,1.0001020150926727,0.020384749106788363,0.6261934312185181,2,0.022563714683148474,0.2243891424694776,722215200038450,241.5423761,43.876168,,,,unknown,0.0008121227011685278,0.29555252005097676,0.00586636369706603,0.010266136469865551,False,False,False,0.8386075949367089
55,0.5279093403136268,40,0.7272727272727273,0.8970522932027759,0.3497385348870101,0.3953906540625288,0.5513828037812414,8,0.20932469958686223,0.5279093403136268,1760205200025005,241.3680385,43.713642,,,,unknown,-0.020960161022305628,0.44479125777133205,-0.10389966317851408,0.0,False,False,False,1.0
57,0.28524790004037115,30,0.5263157894736842,0.5603065528119532,0.10600349020015888,0.5088341405205942,0.5490587784591362,7,0.04031374051362127,0.28524790004037115,1760205200021420,241.5031627,43.8341466,,,,unknown,0.014296669392092608,0.5148285177071379,0.07086868907315277,0.12402020587801733,False,False,False,1.0
46,0.5448022780010693,35,0.7608695652173914,0.5025017121425293,2.2116141019450795,0.41414293021230414,0.5457571209363088,8,0.2237533432842469,0.5448022780010693,1760205200021850,241.35995515000002,43.72462645,,,,unknown,0.018941721537061695,0.6198084088922394,0.07525029483362812,0.28793801595884916,False,False,False,1.0
41,0.6640226811781353,31,0.7560975609756098,1.3489073979659267,0.6295139332730508,0.4979185155737075,0.5415588892058434,6,0.1337370854904096,0.6640226811781353,1760205200028103,241.3611231,43.7228483,,,,unknown,0.027083268151746557,0.6620672576838132,0.10722217252278692,0.18763880191487708,False,False,False,1.0
47,0.37386436112435417,25,0.5319148936170213,0.4850007576122783,0.3918162012588193,0.4390975486635888,0.5382707354009234,6,0.15238064389163208,0.37386436112435417,1760205200032031,241.3586175,43.7264766,,,,unknown,0.02147686306438399,1.0039255860548129,0.10646095877535901,0.2904733445235449,False,False,False,1.0
