source_id,simbad_id,simbad_otype,simbad_sptype,simbad_n_match,candidate_class
631212300000402,,,,0,unexamined
631212400000735,,,,0,unexamined
631212400000632,,,,0,unexamined
630209400000033,,,,0,unexamined
1675203200005800,,,,0,unexamined
1675203200022617,,,,0,unexamined
