n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac
800,0.2840840207204789,50,0.0625,1.4486537575327285,8.05513148227546,0.03715076994376705,0.7757739944688337,4,0.0,0.22643192891549224,711211300004959,146.90298155,40.8840428,,,,unknown,0.008269480451223622,2.4022982333529095,0.06083222838763295,0.10645639967835765,False,False,False,0.9444444444444444
917,0.4155372138874813,46,0.05016357688113413,0.9321469143002054,0.4986232770182227,0.03238950058956823,0.7365768105955836,5,0.01456877974251531,0.27955501266403937,711211400012805,148.2433023,40.7386382,,,,unknown,0.005227064385474963,1.4169545413552278,0.03860859073915984,0.1300650337935297,False,False,False,0.9653179190751445
815,0.28949738611949494,20,0.024539877300613498,1.1770468632310072,1.1398340662056041,0.027286009256807072,0.7324370090168184,3,0.0,0.24894801202350203,711210300006396,149.5909136,40.7530515,,,,unknown,0.015126017257092608,3.079329896836554,0.11172517502127924,0.20186544803416295,False,False,False,0.9014084507042254
793,0.24998931948379355,34,0.04287515762925599,0.6400476799427441,1.5132261278040382,0.030396689342897885,0.7249056226958323,4,0.0,0.18854027772001536,711211300006692,146.9933499,40.7033799,,,,unknown,0.01664842604820195,3.6806522335337415,0.12246970793781632,0.26877416757387784,False,False,False,0.8791208791208791
909,0.31074491945991123,38,0.041804180418041806,0.7786996076932707,0.11038526882147488,0.02921387577539819,0.7241182740385981,5,0.019039187742927496,0.2698283345524417,711211400005510,148.1280961,40.8391363,,,,unknown,0.006666760898697308,2.155561284228372,0.04908791572101821,0.19007051917844853,False,False,False,0.9834254143646409
819,0.25584216956426675,26,0.031746031746031744,0.9798887068655535,0.25623933168342383,0.027248623198637925,0.7218254130404087,3,0.0,0.25584216956426675,711210300006292,149.4941039,40.769041,,,,unknown,0.01112217674810097,2.645366984088385,0.08189344706668689,0.14331353236670205,False,False,False,0.8
908,0.3385874853244407,27,0.02973568281938326,0.7152248223760445,179.1617948028239,0.030117524790867812,0.7209647425627397,3,0.0,0.2915271564085087,711212400023630,146.46642225,40.7183709,,,,unknown,0.0016570899738570996,0.9571059020334292,0.012203572834089042,0.04218958579298915,False,False,False,0.9482758620689655
945,0.1986393888068816,23,0.02433862433862434,0.8806509594760119,0.16671852010238888,0.0262651546285025,0.7190364015737142,3,0.0,0.1986393888068816,711211400006201,148.6975664,40.7599334,,,,unknown,0.0045467222456158215,1.9360713080858458,0.033471650982526864,0.05857538921942201,False,False,False,0.782608695652174
920,0.4708013007959171,82,0.0891304347826087,0.8713775890538215,1.0026696391619816,0.028913621938625286,0.7027041094227927,8,0.036207267998539905,0.4708013007959171,711211400012561,148.1477086,40.771615600000004,,,,unknown,0.010225785161355203,2.5038256230106213,0.07529330777108367,0.15259662193272977,False,False,False,0.9535864978902954
926,0.459667064959147,63,0.06803455723542116,0.8149865379734557,0.4979194091589661,0.03713987663914098,0.6988869178226697,4,0.01665703972852934,0.3145790730050696,711212400005060,146.26109854999999,40.8318408,,,,unknown,0.006444444985313158,2.845213587606916,0.047433277697668655,0.08300823597092014,False,False,False,0.9493670886075949
820,0.21162127499702643,27,0.032926829268292684,1.0992786944797746,1.3159265090244203,0.02508243373291297,0.6961328000812939,2,0.0,0.19898565082310937,711210300012906,149.5798563,40.7408265,,,,unknown,0.012066852507404722,2.6761650785712363,0.08884916769960466,0.15548604347430814,False,False,False,0.8
976,0.7697493207814372,6,0.006147540983606557,1.4767232215544006,0.9985211980204015,0.011847999942473902,0.695048993310522,1,0.0,0.7697493207814372,711212400005595,146.31682095000002,40.7628155,,,,unknown,0.0037660969642720117,2.9170880953855085,0.027714597718418537,0.048500546007232435,False,False,False,1.0
949,0.2670544506977637,21,0.022128556375131718,0.9171190332405419,1.8765267918732236,0.020656015958052606,0.6938031952125843,2,0.0,0.25247749519583373,711212400021076,146.5990458,40.74733,,,,unknown,0.003128705720727346,1.5808331865873435,0.02302832402538281,0.040299567044419914,False,False,False,0.8876404494382022
932,0.33985510069358493,21,0.022532188841201718,0.9581516731049082,2.068389675053635,0.02264448479392352,0.693206654561823,2,0.0,0.20766530749192347,711212400004681,146.47636365,40.8829243,,,,unknown,0.002372964959312951,1.6309388923112416,0.01746260834949759,0.05139289794495411,False,False,False,0.8962264150943396
802,0.2469088916022113,24,0.029925187032418952,0.8971268752703202,0.13394779071713409,0.02736656967526108,0.6917900290974217,2,0.0,0.21205852701070171,711210300006551,149.7062042,40.73163445,,,,unknown,0.00948851448163921,1.9027147360578671,0.06986489283617929,0.12226356246331374,False,False,False,0.9029126213592233
867,0.33003833687484674,11,0.012687427912341407,0.8325045866631218,0.16681758428890173,0.030211296208198467,0.6909366111375405,2,0.0,0.33003833687484674,711211400013031,148.4387115,40.7084646,,,,unknown,0.006252227579036922,3.7509423094396785,0.046445471276045244,0.20385495948825344,False,False,False,0.9541284403669725
941,0.22513001248713294,44,0.04675876726886291,0.9325339668371604,0.9972905811880121,0.03728381366231282,0.6906493073940839,4,0.019388516169074086,0.22513001248713294,711211400006222,148.7614809,40.757124,,,,unknown,0.007892541090172163,2.4484592097327966,0.05810259929341997,0.10167954876348494,False,False,False,0.9659090909090909
867,0.3733641692721946,18,0.020761245674740483,0.8969755814067475,0.3888541613161046,0.03125695064094581,0.6906229148077163,2,0.0,0.3039779729035933,711211400006224,148.8330573,40.7572198,,,,unknown,0.0058004243407146685,1.890473516644119,0.043136752396920136,0.09632265002794356,False,False,False,0.9695652173913043
785,0.30057368506809623,24,0.030573248407643312,0.9336787214424812,0.5464360679528751,0.033879949160146555,0.689836015251956,2,0.0,0.30057368506809623,711211300012662,147.6571401,40.776386,,,,unknown,0.0073081098903786165,2.1941094494818456,0.053780123766968245,0.11815367813065594,False,False,False,0.9534883720930233
925,0.3562722251329036,25,0.02702702702702703,1.093870314923625,0.9995369299216279,0.054188461384638974,0.6893756804800258,2,0.0,0.2984090020514729,711212400011335,146.4406661,40.853746,,,,unknown,0.0043086036786455775,1.1680982978276127,0.03173639379153504,0.055538689135186316,False,False,False,0.9375
780,0.27047886228358986,17,0.021794871794871794,0.9000296205438003,0.7070238480595109,0.038067102380614545,0.6885798692858157,2,0.0,0.20399689831785472,711211300005552,147.5717782,40.8374039,,,,unknown,0.011545872355027707,3.205192466812198,0.08496573791473173,0.237220823311141,False,False,False,0.9
778,0.26179392306467675,13,0.016709511568123392,0.9184045319440257,0.10921097406460609,0.03813492382950933,0.6885595228511473,2,0.0,0.24409068699265624,711211300017531,147.2969585,40.8746959,,,,unknown,0.0037428827938560823,1.0950625313927562,0.027559157727459167,0.12034391063843818,False,False,False,0.8918918918918919
976,0.5947508430945785,16,0.01639344262295082,1.1660997561756914,1.458980475631724,0.014268828071498625,0.6866330727552923,2,0.006350754731266551,0.5947508430945785,711212400004785,146.5832825,40.87284925,,,,unknown,0.002926525090681659,2.277787860172673,0.021536212787547974,0.10018837237820893,False,False,False,1.0
797,0.21278150664338413,20,0.025094102885821833,0.9874029897241399,0.21636111525584817,0.026319792281691484,0.6790895108195124,2,0.0,0.19425828610471463,711211300005073,146.8711531,40.8706928,,,,unknown,0.007499057286314307,2.0005204468691096,0.05518529894091048,0.12061273468505485,False,False,False,0.8
976,0.59280949727597,10,0.010245901639344262,1.2736086666342887,1.0577148582736688,0.01275748471577811,0.674175508842029,1,0.0028045885804316105,0.59280949727597,711212400004968,146.5402325,40.8499981,,,,unknown,0.003973510533314017,2.7508215609509263,0.02924094812359239,0.07200499254962,False,False,False,1.0
976,0.5371328070469175,12,0.012295081967213115,1.300584451830425,0.18261095833180827,0.013282277885661116,0.6713904612316262,1,0.004219974170833644,0.5371328070469175,711212400005849,146.4326503,40.7350376,,,,unknown,0.0038700905181337213,3.01162537307385,0.028479883248219838,0.05076982553029271,False,False,False,1.0
763,0.29437134633881923,24,0.03145478374836173,1.1456193757909703,0.28889226506028715,0.02989569146413882,0.6697684551082166,1,0.0,0.29437134633881923,711211400011844,147.9902729,40.8672483,,,,unknown,0.004129636989779675,2.4501471307727765,0.030406885814462464,0.07404538350864265,False,False,False,0.872093023255814
742,0.33797485057987864,52,0.07008086253369272,0.6333862327356861,183.9533673215206,0.04210969241819676,0.6685101063994097,5,0.03628566195837708,0.33797485057987864,711211300006493,146.95418035,40.72501375,,,,unknown,0.0038549598878636613,0.8096326293779146,0.028563256123599078,0.04998569821629838,False,False,False,0.9960629921259843
925,0.2797280601250631,24,0.025945945945945945,1.0538312869016722,0.12080824837810605,0.022717037310737362,0.6664147660208791,1,0.0,0.23249075403942598,711211400005998,148.4524632,40.7823704,,,,unknown,0.006049488811120982,3.4493110404815703,0.04454292616296957,0.17639500402372235,False,False,False,0.9345794392523364
955,0.3386678561038581,21,0.02198952879581152,0.9398091596358089,0.23328686335200374,0.019046284579070823,0.6642861146262787,1,0.0,0.2291930319463229,711212400004986,146.3200383,40.8424608,,,,unknown,0.0002379465311260182,0.21893933185646616,0.001751043007701706,0.0030643252634779848,False,False,False,0.9207920792079208
910,0.3764880118424505,22,0.024175824175824177,0.9403141990342448,0.15604658699580898,0.022232313219788344,0.6633303060340635,1,0.0,0.2533762373786681,711211400005622,148.09308670000001,40.824592949999996,,,,unknown,0.0034968467899196727,1.2788530411019694,0.025747595082789575,0.04505829139488175,False,False,False,0.945054945054945
880,0.35116639376548353,11,0.0125,0.843183440510704,0.14171961718137313,0.023090348581269685,0.6630728954256191,1,0.0,0.2361096636300335,711211400017374,148.09696185,40.8820645,,,,unknown,0.00699841910574201,4.129943464260268,0.0519886503561241,0.18137561526403864,False,False,False,0.9647058823529412
930,0.3453469915700994,18,0.01935483870967742,0.9958044779816806,0.1129381677885806,0.02382379533371954,0.6628528613998842,1,0.0,0.27771165341622484,711211400005212,148.1844828,40.87215055,,,,unknown,0.004520344855798458,2.164017741798948,0.03328370271101958,0.07907981307761759,False,False,False,0.8648648648648649
963,0.3958076140222728,22,0.02284527518172378,0.9306548523688974,0.16842496199831908,0.0240603038689021,0.6627819088393294,1,0.0,0.20449453413732865,711212400004900,146.5468399,40.8576165,,,,unknown,0.004286258444932253,2.7715075156044384,0.03154245088361238,0.05519928904632165,False,False,False,0.8991596638655462
901,0.3430418873865674,8,0.008879023307436182,0.8713920748558469,0.19681878000577738,0.024717746231767798,0.6625846761304697,1,0.0,0.3264108547221992,711212400004611,146.5610489,40.8947911,,,,unknown,0.0041799135695917925,2.1041217144460647,0.030959767511570722,0.07501292647858208,False,False,False,0.9359605911330049
864,0.3636538923456498,5,0.005787037037037037,0.9246929854638918,36.413612319828474,0.025404171544073473,0.6623787485367779,1,0.0,0.2601616627741338,711211400006335,148.93456045,40.7421229,,,,unknown,0.007995220772809964,3.348499090840814,0.05886952429521448,0.15173492811722378,False,False,False,0.9390862944162437
892,0.3338314341662003,16,0.017937219730941704,0.8613384132920386,0.2205691538328467,0.025671242859919233,0.6622986271420243,1,0.0,0.3338314341662003,711211400017693,148.1048367,40.8259524,,,,unknown,0.007495073078520261,2.8280517309907833,0.05536075083612908,0.09688131396322588,False,False,False,0.9649122807017544
796,0.34830300267648406,17,0.02135678391959799,0.9234114361659725,0.12271684545628465,0.026493519057997197,0.6620519442826008,1,0.0,0.34830300267648406,711211300005820,147.70174315,40.8092575,,,,unknown,0.008007265158728006,1.992087824210418,0.0589033114920784,0.17519617972652182,False,False,False,0.8823529411764706
903,0.30986093998730824,94,0.10409745293466224,0.6965577813436439,0.14460219302276406,0.0351357799333254,0.6618297517607798,11,0.0492098380864075,0.3019536701901543,711211400021534,148.1970353,40.8963799,,,,unknown,0.007479316129717661,1.9903253481436163,0.05507078276459074,0.1172072031713671,False,False,False,0.968
941,0.29381306259400575,16,0.01700318809776833,0.8526157041537615,0.12078703343744865,0.027254204295853016,0.6618237387112441,1,0.0,0.24822492957374775,711212400005736,146.5990777,40.7537781,,,,unknown,0.0052769288605066765,2.246582996109459,0.03886169992887822,0.06800797487553686,False,False,False,0.8888888888888888
789,0.21513919768062384,17,0.021546261089987327,0.8542104186084076,0.14179119364415224,0.027293744026226602,0.661811876792132,1,0.0,0.20258382639459127,711211300005442,147.5527193,40.8468314,,,,unknown,-0.026954820715503956,5.8242548057060155,-0.1983594166159556,0.0,False,False,False,0.9032258064516129
798,0.23561542952028025,19,0.023809523809523808,0.9415082483184154,0.11220215789917704,0.02737702531786782,0.6617868924046396,1,0.0,0.2337061995436508,711211300006485,147.67251295,40.73886895,,,,unknown,0.007638573251539733,2.1373878419230428,0.056211946276539575,0.12240936752240576,False,False,False,0.7307692307692307
789,0.35304120083411183,19,0.024081115335868188,0.8733601520937279,5.981614190153362,0.028349543514420407,0.6614951369456739,1,0.0,0.20213042596399333,711211300006656,147.2425665,40.712551,18.62641716003418,1.8864498138427734,1.0605158177067626,main_sequence,0.031752968419154017,9.035112761297098,0.23366897832214537,0.7740384615384616,True,True,False,0.8709677419354839
813,0.23389518483555605,26,0.03198031980319803,0.9707966065690251,0.19624039491671366,0.02864747606619757,0.6614057571801407,1,0.0,0.20890647114281446,711210300006532,149.3656312,40.7348737,,,,unknown,0.008071850431534237,2.2210033088583856,0.05943385199865158,0.10400924099764025,False,False,False,0.8793103448275862
728,0.3795903961624467,10,0.013736263736263736,0.8008737809523622,10.867912822054517,0.0294228164749356,0.6611731550575194,1,0.0,0.2620172134865415,711211300006645,147.40071745,40.71648585,,,,unknown,0.00566812198108467,1.4212129304650396,0.04173482025492335,0.07303593544611586,False,False,False,0.98125
778,0.26465227694571813,13,0.016709511568123392,0.8320701921492516,0.11232767516496585,0.02972108779548532,0.6610836736613545,1,0.0,0.26465227694571813,711211300005668,147.9059928,40.82970215,,,,unknown,0.008398049351672278,2.316447053347736,0.06180100024217331,0.16023508375713663,False,False,False,0.9528301886792453
941,0.2882846051341508,23,0.024442082890541977,0.8914555155734512,1.1663131086296545,0.03078409678839317,0.6607647709634821,1,0.0,0.2039661055923614,711211400006555,148.3213923,40.713093,,,,unknown,0.008228017535270957,4.535745154813429,0.06057227962061242,0.24969443505447936,False,False,False,0.8181818181818182
799,0.22723412424950218,18,0.02252816020025031,0.8824357168508068,0.23996059888218535,0.03101072517250631,0.6606967824482481,1,0.0,0.21113658376028144,711211300005157,147.5676563,40.8747267,,,,unknown,0.007247811834822056,2.2432649299574967,0.05331659557659937,0.1654194268744335,False,False,False,0.8214285714285714
825,0.3787492586404677,5,0.006060606060606061,0.8517509989940457,0.1423796802296245,0.031031813126495476,0.6606904560620513,1,0.0,0.3787492586404677,711212400004781,146.6034041,40.8734605,,,,unknown,0.003990994828263871,1.7025316922614404,0.029560484915719772,0.11423084860250958,False,False,False,0.9495798319327731
