key,designation,h,diameter_m,a,e,i,node,argperi,a2_au_day2,a2_unc_au_day2,a2_snr,dadt_au_myr,amr_m2_kg,amr_unc_m2_kg,ratio_realistic,ratio_hard,ratio_inviolable,amr_ratio,accel_au_day2_residual,accel_snr_residual,ratio_hard_residual,n_detections,mjd_min,mjd_max,mean_along_arcsec,mean_cross_arcsec,along_cross_power_ratio,apparition_spearman,n_apparitions,h_g,h_r,h_i,h_z,g12_r,extendedness_median,moid_earth,tisserand_j,normalized_rms,arc_days,n_opp,orbit_ok,orbit_reasons,amr_snr,fit_ok,fit_reasons,timing_correlation,best_law,delta_chi2_law,sky_variance_explained,breakpoint_p,breakpoint_mjd,score,tier,reasons,path
21164719562175556,2013 GD154,19.325,468.25168775966085,2.2327335449802295,0.196188477815828,6.5124162098987,76.5145708557989,220.9056288237202,,,,,,,,,,,,,,12,61095.19483766307,61098.20768536987,0.04711693348211551,-0.031023808543552963,2.2759254910231026,,1,,,,,,,,,0.809705,4696.955197082998,4.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
21164711174091336,2011 SH232,17.183,1255.6810824695779,2.6708934322281537,0.185944189620137,12.1649915197547,300.3459743850045,107.0686321678887,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.81936,8589.809062512002,10.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164723856094022,2014 GF63,17.385,1144.1404802224718,2.5859431367536008,0.132811156168579,12.2178360393103,214.2764037257375,250.6001080381207,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.883281,5783.945835335996,10.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164728134152268,2015 FL40,16.289,1895.3060608949197,3.259915006891562,0.033095585784711,11.1534973958455,206.6884175861882,116.5253473798628,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.957466,7079.906632512002,14.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164724092089687,2014 UW165,16.249,1930.5424313543413,2.8496879058173157,0.112420116929139,8.2156392036543,280.9149496668038,19.5272272016319,,,,,,,,,,,,,,629,,,,,,,0,,,,,,,,,0.815451,7390.882468009005,15.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21165810448937802,2021 EJ13,17.421,1125.328586778193,3.04728615536339,0.111014388204458,5.9908261206144,211.2205246913139,307.1489059797808,,,,,,,,,,,,,,234,61094.12090321916,61096.276457146814,-0.0006451646954855042,0.052246849922525644,0.07893175006991293,,1,,,,,,,,,0.302377,7647.163524907002,8.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
21163633119738188,2006 RL119,18.128,812.604740255375,2.6602107757806825,0.148911630898339,9.3204195550097,188.5415557001511,53.270279659035,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.823185,7102.822705080995,8.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164732630775118,2016 RN95,18.46,697.3958383216827,2.5368553441329817,0.237542200753769,14.0869214718216,142.2855739713284,302.8450359765127,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.406998,4340.318541852002,6.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163633236128090,2006 YZ21,17.329,1174.0304239602897,2.368613148926391,0.120754763062054,7.337797053084,77.6771163158748,249.5245113075731,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.87267,9017.199353565,13.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164723823785543,2014 EG186,18.398,717.5949131043689,2.5454206570115434,0.096525311088986,14.8900636443558,171.7640996966411,240.38877745744,,,,,,,,,,,,,,461,61094.12090321916,61096.33103376777,-0.1498105361132878,0.10265883472963669,2.096080914083524,,1,,,,,,,,,0.40157,4368.0244335649995,5.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
20892057940799818,1997 LJ1,16.124,2044.9342620249058,2.914210784574801,0.182763990968867,9.0452150339236,187.6207045869688,79.0242097123592,,,,,,,,,,,,,,67,61094.12090321916,61094.27258301657,0.03916089270737592,0.012205096916861058,4.729780834353981,,1,,,,,,,,,0.875138,11843.225840834006,21.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
21164706944463181,2010 WM31,14.008,5418.503414973615,5.202443417435203,0.022845609678803,9.5545868982389,70.0408388996154,45.5044757230866,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.898603,5996.234381852002,14.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163620252987714,2003 SB321,16.704,1565.59473236284,2.5577017633292183,0.107305033707518,6.4609698896424,72.9117706860542,258.0977120494137,,,,,,,,,,,,,,404,61094.194368591496,61098.24137255241,-0.009508769497881557,-0.03801106238768548,0.19941305777368734,,1,,,,,,,,,0.926013,8681.123487732002,19.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
21164706862150229,2010 RU202,17.971,873.5330707464132,2.7409797238357796,0.209441199105548,12.6801040696113,312.2443499641034,52.0635711314707,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.324151,5737.779567997002,6.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164719864034123,2013 YK133,18.503,683.7216805287278,2.4851639318934207,0.173717830173179,14.4859007061395,309.5410398120716,148.7999384712498,,,,,,,,,,,,,,39,61094.12136688755,61094.271669922906,-0.05021470219722456,0.017502294031604936,6.176568822590923,,1,,,,,,,,,0.970249,4431.0604021300005,6.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
21164719477043531,2013 BK31,14.572,4179.0671682217035,5.1282498542357375,0.063690818384455,8.3271531796117,75.8230429593683,78.1831903169235,,,,,,,,,,,,,,373,61094.194368591496,61098.23217452125,-0.049199082425009324,-0.01911209999460589,3.3141759849564836,,1,,,,,,,,,1.03209,5977.183451945,14.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
21163641793819201,2008 WA152,17.409,1131.5645972304833,3.0789120391503,0.23137409928561,14.790799746925,182.6806164956484,257.2101435895393,,,,,,,,,,,,,,18,61105.095333993595,61109.14520318322,0.0625341799891992,0.04653823178789444,1.8659717003047376,,1,,,,,,,,,0.943908,6306.048525485995,8.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
21163628689569866,2005 JJ38,15.245,3065.3449337552847,2.63525662331731,0.278913166316256,11.3922067660574,22.9441966372344,279.2565342779016,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.872002,12342.389895092998,19.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163615804536140,2002 JL15,16.456,1755.00901401265,2.292952389269831,0.18862155389404,6.8535351386458,87.7751829096016,221.8698365828791,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.89524,10680.336136110995,20.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163628572127319,2005 CW30,16.578,1659.125932197726,2.9767872122756804,0.124217241255554,12.7968176276688,134.433225677331,246.6792789827189,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.958526,8598.742871852002,12.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163615722091330,2002 EB163,13.606,6520.476760887925,5.175261629547224,0.050992035738955,7.0206888064626,96.7210226974335,31.6291231396501,,,,,,,,,,,,,,14,61097.38352047425,61098.24043959218,-0.05672860951725966,-0.0574580277198621,0.9522042628398617,,1,,,,,,,,,0.856195,9555.163806285,18.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits+residuals
20890932541993814,1981 EV13,13.554,6678.50647569649,3.175426632038847,0.178928371585623,9.8681857136301,204.9181299780798,80.5883800655079,,,,,,,,,,,,,,21,,,,,,,0,,,,,,,,,0.808884,16463.339981273,24.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163607349932867,2000 RC113,18.049,842.7123360975932,2.5259320507076266,0.246588105461297,9.5982879111837,41.2372048674708,28.2178798545013,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.972391,8812.8420158,7.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163628823918676,2005 RT58,18.087,828.0934536486081,2.397614928988536,0.167701726503901,7.9040808938052,99.6866225781306,269.5925826622729,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.820695,7446.302520324004,11.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164736691385418,2017 DJ104,16.596,1645.4297733507103,2.665480784255937,0.164135014875565,12.584587346985,136.352438573668,280.7019401449801,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.936866,8025.541123737998,14.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21163607368872274,2000 SR381,16.861,1456.395577273126,3.0918421075977927,0.269163632264631,15.9069130730966,26.5746769526498,250.5052552895711,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.988835,9273.282203610996,9.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
21164706810442311,2010 OG62,17.411,1130.5228675290434,2.742518238941344,0.352994303319741,19.5249330869921,315.9584611447403,34.8573268605529,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,0.903751,5691.642799005,6.0,True,[],,False,no_fitted_a2|no_a2_uncertainty,,,,,,,,untestable,no_acceleration_measurement,mpc_orbits
