n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac,rejected_shared_epoch
799,0.21502258790819162,49,0.06132665832290363,0.8308950479101489,1.0001257697822576,0.03818033199761011,0.808545900400717,6,0.0,0.21502258790819162,578201100001361,204.9938961,16.762908,,,,unknown,0.0016504915157602618,1.262664351621731,0.011658492238476958,0.0650452185601918,False,False,False,0.9375,
794,0.2102414360255821,53,0.06675062972292191,0.974279691485542,0.99709252525802,0.05215566047001495,0.7924759252000126,7,0.003959125552994277,0.2102414360255821,578201100001363,205.5057189,16.75229,,,,unknown,-0.006726384200510856,2.0083360050001757,-0.047432374211227625,0.0,False,False,False,0.6666666666666666,
756,0.2491237637200806,36,0.047619047619047616,0.9013841701019248,0.3326509352511743,0.024939304100429792,0.7825182087698711,5,0.0,0.20921241950168745,578201200000556,204.49220225,16.859675350000003,,,,unknown,0.00424350156192879,0.8871691257129386,0.029974609775968608,0.052455567107945064,False,False,False,0.8913043478260869,
785,0.3441539669716177,42,0.0535031847133758,0.7471624099258815,0.5000259461895433,0.03977734790627212,0.7780667956281183,5,0.0,0.3441539669716177,578201100008032,205.1965784,16.8513238,,,,unknown,0.0014555122055435112,0.3813408282397148,0.01028122499758874,0.017992143745780294,False,False,False,0.9568965517241379,
757,0.33161448108527025,41,0.05416116248348745,0.9687238304129246,0.9971529146117719,0.04263018994302847,0.7772109430170915,5,0.0,0.3123860608833683,578201200001212,204.5449875,16.7761986,,,,unknown,0.005320339085478478,0.9568750891257174,0.03758100622864761,0.08980522243859483,False,False,False,0.7692307692307693,
794,0.18471948297027407,55,0.06926952141057935,0.9233150671460515,1.0349964329986545,0.04388971980445998,0.7712016482019253,12,0.00033186575200821604,0.18471948297027407,578201100000340,205.4408288,16.8763578,,,,unknown,0.0019815621855279945,0.5636956983565478,0.013997056567807644,0.024494848993663373,False,False,False,0.25,
769,0.30901807350828914,33,0.04291287386215865,0.7791244133012054,1.0351586448151926,0.0472447547004436,0.7692360385125024,5,0.0021968450257881583,0.2811311784470243,578201100001072,205.3488125,16.7888347,,,,unknown,-0.0003690497733736953,0.10144880771898637,-0.002606838428912495,0.0,False,False,False,0.9703703703703703,
407,0.19661897859967292,54,0.13267813267813267,0.9703314860220449,0.10154449840287137,0.055074372010762845,0.7660718844882525,8,0.009914051800370274,0.19661897859967292,579204200001405,205.1863605,16.7679093,,,,unknown,0.013668965313216687,2.8917868231715467,0.09604939530027617,0.1680864417754833,False,False,False,0.65,
204,0.7295942165980327,74,0.3627450980392157,2.957316525739643,0.20498699560834274,0.09015696472010809,0.7603919021283461,10,0.05647421359882213,0.7295942165980327,578201200034385,204.4468212,16.83749105,,,,unknown,-0.01770189527246225,1.6838876653053139,-0.08610267440171224,0.0,False,False,False,0.9886363636363636,
668,0.4274576397651564,53,0.07934131736526946,0.8336156299460827,0.9997332062690272,0.07495244213084755,0.7575960325267534,6,0.013306078277997426,0.32484516208849323,579204200016826,205.34984905,16.793948,,,,unknown,0.004323959508943224,0.91438124098863,0.030384116649908696,0.05317220413734021,False,False,False,0.9044117647058824,
758,0.3806814960786741,31,0.040897097625329816,1.0400680237656532,0.36754977228571695,0.04423988276969647,0.7567517003670912,5,0.007460138742646354,0.3806814960786741,578201200001259,204.5642155,16.77242615,,,,unknown,0.007072981837458961,1.4692100903805818,0.04996105891336273,0.11147031463684628,False,False,False,0.8518518518518519,
806,0.2127856539472176,39,0.04838709677419355,1.0817151342470788,0.24118932265686147,0.030330124262424485,0.7558038707760975,4,0.0,0.2127856539472176,578201100001745,204.8822112,16.721196749999997,,,,unknown,0.00213360297221395,0.7559126295479632,0.015071021846537504,0.026374288231440626,False,False,False,0.5333333333333333,
398,0.2994906118948685,55,0.13819095477386933,1.2291013972103013,0.9970920123932587,0.0993550646939669,0.7556051810759551,6,0.016111461116157643,0.2994906118948685,579204200016376,205.1843528,16.862696149999998,,,,unknown,0.015534834636719709,3.9340610571357,0.10916052815672692,0.26575580884512806,False,False,False,0.5526315789473685,
