n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate
689,0.8164167660485581,33,0.047895500725689405,6.67025936603999,1.0012968601848637,0.042509128220164026,0.9572472615339508,5,0.0,0.7482060006323037,755211200004560,183.564229,49.1233848,16.314407348632812,0.8460779190063477,0.5684705997763346,main_sequence,-0.00021571617040407143,0.36115542402632744,-0.001532073854963974,0.0,False,True,True
691,0.654871932242532,11,0.015918958031837915,2.8288227117034537,0.9994752060573188,0.03308157052257014,0.7698048915454362,1,0.0,0.5069197131055649,755211200005068,183.5477878,49.0769576,14.453653335571289,0.8155603408813477,1.0786904299324218,main_sequence,-0.0009865071954184683,1.3024802598763403,-0.007006437574908594,0.0,False,True,True
654,0.4024761014474284,44,0.0672782874617737,0.8792124593129474,1.017053242555381,0.044635918674549725,0.748058995403162,7,0.019516742998157713,0.29823006237347605,755211100021104,184.39029955,49.042015449999994,,,,unknown,0.006409761023710637,1.9229280645700515,0.04552385073473483,0.07966673878578595,False,False,False
730,0.2648571121511588,27,0.036986301369863014,0.8375649617765671,1.0321001459771189,0.054091913614964834,0.7437724259155106,4,0.0,0.2648571121511588,755210200019571,186.54248035,49.169392849999994,,,,unknown,-0.001718978830409779,0.9582225193251811,-0.01219463350431589,0.0,False,False,False
712,0.4019785302583927,51,0.07162921348314606,0.9182978250900559,1.0000058367918265,0.04587016086684031,0.7401994145891978,8,0.022013179050250055,0.2928532072186045,755210200025305,185.7243424,49.06739895,,,,unknown,-0.003374488882492009,1.1104165083516053,-0.02393901219631008,0.0,False,False,False
690,0.34737499131240734,74,0.1072463768115942,0.9211781646886888,29.567756184621235,0.046783434704746184,0.7380951993446128,9,0.02262325674798779,0.22430742921114255,755211200003949,183.62872149999998,49.1843949,,,,unknown,0.0013716897440539488,0.5159695839537657,0.00974210862559257,0.017048690094786996,False,False,False
733,0.2449551598764541,15,0.020463847203274217,1.128023148430597,0.1492716226992638,0.030291391787482014,0.7285939713695913,3,0.0,0.2371462876896896,755210200005635,186.052022,49.0180222,,,,unknown,0.001634888161474865,0.9331656417768883,0.011598082582058522,0.044335106057063936,False,False,False
646,0.7033208951322858,16,0.02476780185758514,1.128584815621099,0.6562665462662375,0.033882384348093535,0.7275503736328379,3,0.0,0.7033208951322858,755211200005395,183.57309555,49.0462228,,,,unknown,0.004338556874957106,1.9851859810863508,0.030813600514760977,0.13915107362810442,False,False,False
731,0.28716095450486545,71,0.09712722298221614,0.880080278773717,0.9972828646777181,0.07173005197651994,0.725347959306731,8,0.024377675033437664,0.24808227949325456,755210200012509,186.3738124,49.1675673,,,,unknown,-0.0013381046291453562,0.833768545200476,-0.009492666445307323,0.0,False,False,False
658,0.2267802686664564,90,0.13677811550151975,0.9772575685627062,0.9972074382277922,0.04986676848088299,0.7188866728329665,10,0.02871776554092291,0.21823567495045382,755211100020021,184.93326424999998,49.1871517,,,,unknown,-0.0014271492433148476,0.4858928441579627,-0.010135998657129946,0.0,False,False,False
633,0.5109160444267364,52,0.08214849921011058,0.9184274748109736,0.465261189791886,0.04509923052347473,0.7142673081810833,6,0.030734307553958073,0.22487737083279236,755211100013583,184.9287639,49.0814025,,,,unknown,0.0028970191088745767,0.7412813986684349,0.02057541069007482,0.1610069687076309,False,False,False
730,0.34229172802624086,47,0.06438356164383562,0.9205629534037093,1.000081687180542,0.058468144200029416,0.7109872192791933,6,0.030490779153599296,0.2939512247702868,755210200014060,185.9943528,49.004035,,,,unknown,-0.004984122783195009,1.0764851326397442,-0.03535794019469401,0.0,False,False,False
646,0.32824603270767394,27,0.04179566563467492,0.8850368258488288,1.0405713834833217,0.0393873808050738,0.7104154983161635,4,0.012589429147438115,0.30131316522815965,755211100005886,185.0432436,49.0104721,,,,unknown,-0.005800809712229819,1.9970934886064833,-0.04119891435941182,0.0,False,False,False
719,0.34091351232706857,32,0.04450625869262865,0.824642954260911,1.017053242555381,0.05258972423310062,0.7102921945873446,5,0.021310296047575054,0.311779621691453,755210200025447,185.7571138,49.0369524,,,,unknown,-0.0010504575330596922,0.32281165404236634,-0.007452066541422758,0.0,False,False,False
533,0.3450701754757579,55,0.10318949343339587,0.6140294521122537,0.18119932920197115,0.061690820771140936,0.7096707103481557,6,0.030607347806834023,0.302536109475919,755211100039186,184.8913363,49.110466,,,,unknown,0.00015102426997619197,0.028940104917729075,0.0010717960253988459,0.00187564304444798,False,False,False
650,0.28781857875193995,42,0.06461538461538462,0.9434986814221374,27.359032418645114,0.04628347709390919,0.7083268003970622,5,0.022596052158255,0.2591556041328643,755211100012719,184.89604930000002,49.16530015,,,,unknown,0.004018648041400557,1.9186798111439456,0.028541521737770845,0.04994766304109897,False,False,False
655,0.3731120181550307,88,0.13435114503816795,1.0062837117925907,0.3365072533876179,0.04187954530890632,0.707571812700694,12,0.033413782138063175,0.3731120181550307,755211100005491,184.6534412,49.0471694,,,,unknown,0.0007608136157472325,0.291819411218035,0.005403503399285935,0.009456130948750386,False,False,False
652,0.28248350751899776,62,0.0950920245398773,0.7412691524549718,0.9996267573671725,0.07140159118917297,0.7057611269191695,12,0.03093946524135957,0.25614780652222524,755211100014081,184.93649864999998,49.0340701,,,,unknown,-0.06183581301622789,4.878969031602703,-0.439174613749034,0.0,False,False,False
649,0.4241122613114078,49,0.07550077041602465,0.9018180136927417,1.6387179785269117,0.05005965546899591,0.7036822261704536,8,0.033766625729615904,0.40739287057883444,755211100004536,185.2668899,49.1399684,,,,unknown,0.006852834091537794,1.7901180873632039,0.04867066652814417,0.11358275733334318,False,False,False
733,0.25168785813266525,61,0.08321964529331514,0.9687354136377165,27.3023796633284,0.07278231568818898,0.7018358004368969,7,0.03210983495221548,0.25168785813266525,755210200012954,186.3494674,49.1178838,,,,unknown,-0.0012010138586779375,0.5398017060066734,-0.008520130429232985,0.0,False,False,False
730,0.42336776067137616,79,0.10821917808219178,0.9282055313114846,0.9972828646777181,0.05966267826666823,0.7015391331337875,12,0.03352068779540402,0.2730140125102315,755210200025463,186.06216875,49.033639550000004,,,,unknown,0.0016076600060823685,0.47259302550044124,0.011404924962948634,0.09207400330054474,False,False,False
735,0.26042389342047656,14,0.01904761904761905,1.1183641661675707,0.16064787892037155,0.03008327853676794,0.6980768664090239,2,0.0,0.26042389342047656,755210200004226,186.0825179,49.1508778,,,,unknown,-0.0019962665149271487,1.6451472347180254,-0.01416174172735863,0.0,False,False,False
643,0.36153421006212794,75,0.1166407465007776,0.8949771623227025,1.0321001459771189,0.046804232325404094,0.696744335978684,11,0.03640479810789827,0.304497217203305,755211100026434,185.181568,49.0505415,,,,unknown,0.00018482054253232536,0.04918357726225508,0.0013146537036080835,0.08752791670858687,False,False,False
654,0.5401078971964779,19,0.0290519877675841,1.0602405237040182,1.946147292900631,0.03700820087126482,0.6925119711608617,2,0.0,0.3093995897586044,755211200004516,183.5688805,49.126004449999996,,,,unknown,-0.005311493546536702,3.8476873430181024,-0.03772365239209613,0.0,False,False,False
720,0.3141310221117575,89,0.12361111111111112,0.9225090915793892,0.9972828646777181,0.07015003838499993,0.6915608477938073,9,0.03579804689689759,0.3141310221117575,755210200004774,186.0074126,49.097527850000006,,,,unknown,-0.0010486808263453844,0.4507777493643938,-0.007439462379671402,0.0,False,False,False
689,0.7236412472358655,13,0.018867924528301886,1.450665176051737,0.24627865655484066,0.0226971899289115,0.6902307535844308,1,0.0,0.7020873778963482,755211200004414,183.5883577,49.1372617,,,,unknown,-0.0005143413422182347,0.5030702022427785,-0.0036529895810015855,0.0,False,False,False
720,0.3458881634874358,25,0.034722222222222224,0.9042306845285564,0.16647325132390847,0.03496249156678549,0.6895112525299644,2,0.0,0.297492430683738,755210200005805,186.0340954,49.0029627,,,,unknown,0.0031087961268037897,0.9667651440013013,0.022054157232972806,0.1587870828500101,False,False,False
635,0.3530984615102404,13,0.02047244094488189,0.8686265056334025,0.13012081166577033,0.03502350353814918,0.6894929489385553,2,0.0,0.3333963857912041,755211200005547,184.0339286,49.0355285,,,,unknown,-0.002114598573283279,0.3962657913831098,-0.015029909327608693,0.0,False,False,False
658,0.2680374861725203,78,0.11854103343465046,1.0221657742119443,29.567756184621235,0.06753788764140964,0.6868145726013133,11,0.029062682305159574,0.18805913501021976,755211100013076,184.7105089,49.12930195,,,,unknown,0.003047663914708834,1.1260613830999726,0.021645330711959152,0.06628841965501939,False,False,False
706,0.4885881816870996,48,0.0679886685552408,0.9105492876761073,0.16998884424463775,0.04361772921339349,0.6809869370245,6,0.04197591473716067,0.26796777446203623,755210200013636,185.9034404,49.04958395,,,,unknown,-0.00021000289062124596,0.0401645020059401,-0.0014909280412425798,0.0,False,False,False
729,0.3171316503750976,71,0.09739368998628258,0.9786697933030782,0.9972828646777181,0.10136754842612637,0.6751271081469307,14,0.03386849482269619,0.3171316503750976,755210200013424,185.9723774,49.0708395,,,,unknown,-0.0025831854793490323,1.0287553248639973,-0.01832541485506406,0.0,False,False,False
