n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate
73,0.5044310861999227,32,0.4383561643835616,0.8465650911898478,0.11706210175147644,0.2512993945621272,0.5946101816313618,6,0.2104791521939104,0.48759823621499854,755211100036570,184.2967931,49.1159347,,,,unknown,0.22273121183544037,5.155958262850587,0.6695887334441813,0.5224766610280469,True,False,False
320,0.6459667596960172,31,0.096875,1.327196630334077,0.9976651827867196,0.4495892777950222,0.554755014481538,8,0.14174024432564253,0.6131179681857987,755210200005612,185.7580061,49.02180065,20.867395401000977,0.7786445617675781,-0.4140942369448376,unknown,0.13044456991155237,4.854699587708362,0.6387307571590948,0.623375967016669,True,False,False
598,0.4459440590843733,20,0.033444816053511704,0.7169584263681212,26.112792415933914,0.04871960770988788,0.5343819585635239,1,0.040334053041169916,0.40367868103366167,755211100039099,184.8918506,49.166540850000004,,,,unknown,0.019420220268245626,6.087203676381856,0.13792803226908573,0.5167594414905394,True,False,False
33,0.5718481982118437,2,0.06060606060606061,0.713493635545116,0.1779971074829075,0.5768442479440915,0.52,1,0.0,0.5718481982118437,755211200004977,183.7124073,49.0896118,,,,unknown,0.25809982373969986,6.836916004679631,0.7875994644887636,0.7194532803743705,True,False,False
69,0.4725324728738658,14,0.2028985507246377,0.6934233786600084,0.33554017568484895,0.23063800238207835,0.4508085992853765,1,0.12771182456853888,0.4075756127812111,755211100036584,184.2976821,49.1138782,,,,unknown,0.09798521743792599,4.111174403776614,0.2959289998800875,0.6472272856354625,True,False,False
35,0.7136066932043863,17,0.4857142857142857,0.9894045281947174,0.2674405793180919,0.6318178778201154,0.43000000000000005,3,0.06188400954547946,0.7136066932043863,755211200038890,183.9871541,49.0841196,,,,unknown,0.5632520662352745,4.3220676667791915,1.1450809058528517,0.559932080009002,True,False,False
31,0.5884716868866838,11,0.3548387096774194,0.5116449033742905,2.1765253960213675,0.61563644812904,0.37,1,0.146245247817391,0.5352996495485589,755211200038813,183.5239245,49.1226086,,,,unknown,0.22255160209038172,6.508702486237452,0.6836452619016496,0.7869461988989961,True,False,False
658,0.2522536874858011,315,0.4787234042553192,0.9030117936365368,0.996905846486576,0.4282172699427715,0.36153481901716855,54,0.05069587630876501,0.2522536874858011,755211100036886,184.52583165,49.0535197,19.10494613647461,1.302328109741211,0.29930518425732916,unknown,0.0381795891458325,4.333716074447208,0.27116173457309306,0.5987427405012312,True,False,False
599,0.33827975175360947,3,0.005008347245409015,0.843464609863927,1.3041675473001855,0.03344125085063795,0.28996762474480864,0,0.0,0.0,755211100004346,184.6994096,49.1574533,,,,unknown,0.04310530758890419,6.168079005936306,0.30614551483170777,0.6034463204749045,True,False,False
293,0.5232087727249866,4,0.013651877133105802,1.0062389992400402,0.9985315982782447,0.14902777681806786,0.25566600690898206,0,0.0,0.0,755211100005025,185.0974728,49.0955384,21.287748336791992,0.6357307434082031,,unknown,0.071835637908995,4.043171123536245,0.2838268539376902,0.5897036898828996,True,False,False
101,0.4738210863134895,0,0.0,0.6720918556326901,1.0349502597565847,0.26126937030307906,0.22161918890907628,0,0.0,0.0,755211200004566,183.6773293,49.1246327,,,,unknown,0.06639752684433617,7.064780271354605,0.25624351656327193,0.8091109931369398,True,False,False
76,0.47814861551392873,0,0.0,0.6388087922301877,0.5077927601874856,0.2658565066809784,0.2202430479957065,0,0.0,0.0,755211200004070,183.86031359999998,49.1762862,21.287240982055664,1.0312213897705078,,unknown,0.1481059100277572,4.860902947459156,0.4322959423461922,0.6030389024633991,True,False,False
61,0.4179548429571096,0,0.0,1.0293601315974485,0.12431280097146241,0.30105207894434965,0.21144598421254202,0,0.0,0.0,755210200013387,185.7945477,49.0751073,,,,unknown,0.05042574713697551,4.408598780113847,0.190196548620552,0.5496985291617403,True,False,False
71,0.4583212981378607,0,0.0,0.7942375376164773,0.2509902996133157,0.3033315633886108,0.20900053098341675,0,0.0,0.0,755210200005250,186.0725528,49.0543367,,,,unknown,0.09539627349949158,6.141806743591171,0.3736370626196294,0.6459873966301507,True,False,False
73,0.42051020540390105,0,0.0,0.5433917843305953,1.0092143660087578,0.30743622185923136,0.20776913344223058,0,0.0,0.0,755211100021057,184.8263451,49.0524391,,,,unknown,0.0685153824576223,4.255731673024202,0.20204199533936074,0.6379585338419361,True,False,False
66,0.47459330800879806,0,0.0,0.5131246698914946,0.13294603133666363,0.30804920596174834,0.20758523821147548,0,0.0,0.0,755210200013364,185.7397994,49.07820705,,,,unknown,0.057070366192955864,7.463231611810173,0.27781704468058693,0.8633085289448138,True,False,False
58,0.4302715748700312,0,0.0,0.5624576364561306,0.7802169262790799,0.32647634679737797,0.2020570959607866,0,0.0,0.0,755210200003810,186.14519475,49.19058795,,,,unknown,0.08408936165468331,11.52982295551714,0.34188653478253,0.75,True,False,False
46,0.4346991480166371,0,0.0,0.5392731812188263,0.30534325956646813,0.38470251094321445,0.18458924671703567,0,0.0,0.0,755210200004131,186.2870646,49.15943245,,,,unknown,0.08183478770479723,4.542841004449965,0.3112396922780925,0.6296772803559971,True,False,False
55,0.5235631418919091,0,0.0,0.7580857065065727,0.2864206116053642,0.3880291119541294,0.18359126641376117,0,0.0,0.0,755210200004062,186.2801264,49.1656186,,,,unknown,0.08239380418466337,4.188962293240356,0.24657568066871477,0.5492836501258951,True,False,False
49,0.4834073771286682,0,0.0,0.6910743035352854,0.6853978139107613,0.39406335445586166,0.1817809936632415,0,0.0,0.0,755211100013636,185.3949424,49.078844,,,,unknown,0.09095702584430974,4.294761108939376,0.27282439798882224,0.6410808887151501,True,False,False
38,0.4611537907113614,0,0.0,1.1819649719245862,0.9472040986599712,0.45812862977769475,0.17347930938216674,0,0.0,0.0,755211200004438,183.4556437,49.131568900000005,,,,unknown,0.10831822987843548,4.18413253703253,0.317636979300428,0.5488972696292691,True,False,False
