source_id,ra,dec,b_gal,teff,logg,mh,alphafe,parallax,parallax_over_error,ruwe,dm_twin,dm_twin_err,z_twin,n_twins,twin_scatter,grey_mag,grey_err,grey_sigma,av_fit,av_err,f_cov,f_cov_err,midir_worst_sigma,closure_verdict,closure_ratio,f_ir,horizon_pc,v_tan_kms
1769768830827635584,328.39599966961947,16.18729577354237,-28.873806332780152,4009.0,5.02,-0.2,-0.01,11.327171569435443,680.49493,1.0859629,0.7205051749528462,0.13095543945592686,5.501911016039411,50,0.1286552659096048,0.6467823844438559,0.13122345283366865,4.92886271834106,0.5017456672422963,0.07912879420549591,0.44882812781749826,0.0666153305523211,-0.08098982046454432,no_far_ir_data,,,251.22761168715218,21.85849372358201
2246874590005713024,310.7288061457759,67.26010445547443,15.053671590570094,4166.0,5.04,-0.1,0.09,9.322758475683075,897.7555,1.022615,0.4783287480557856,0.12382012283776904,3.8630937935871623,50,0.120625858287422,0.4002221055831997,0.12343470512871305,3.2423790794158194,0.5081456283447466,0.08333307311915708,0.3083105402555565,0.07863649027271231,-0.5702319990066347,no_far_ir_data,,,243.1636594540915,39.09907555324605
2271848892822896384,314.4738764381565,71.06930222116783,16.25818660003844,4053.0,5.04,-0.59,0.24,11.899754446466332,1232.3934,0.9409519,0.6028924416159169,0.16474256041723984,3.659603444847431,50,0.16164904356304066,0.5521692435801091,0.1646092872775738,3.35442339075929,0.4732131072249659,0.10001425745888583,0.3986430943007553,0.09117217535234694,-0.3957751149981481,no_far_ir_data,,,241.71467808461693,19.865608637003344
4962090654691056896,27.500478560802172,-38.49202358946048,-73.2908707809681,4084.0,5.03,0.03,0.09,9.674621665835005,762.2284,1.0908409,0.4976293491994337,0.14723538124086136,3.379821786078478,50,0.14453850315107247,0.4769738189916022,0.14717868839274473,3.240780470327353,0.30341766187283953,0.08856944545923295,0.3555184746760618,0.08736371245137159,-0.25538351991978525,no_far_ir_data,,,245.21434462997692,13.038681809270352
2459955889017810048,29.4638192888272,-11.862816511867127,-68.18635745959506,4043.0,5.03,0.15,0.18,11.607216804077078,800.7803,1.0866215,0.6869412248885371,0.1666089826265252,4.123074362853541,50,0.1630777892220582,0.6163032433523211,0.16603253813689292,3.7119425521531357,0.621818044625824,0.10547874582347289,0.43313622755680237,0.08668572578139727,-0.41682736319869645,no_far_ir_data,,,277.0339242378619,7.790920212477431
6838601100838332800,326.03672467831353,-15.298082127659457,-45.04887306092525,4216.0,5.04,-0.24,0.13,8.954393779119588,386.9519,1.01693,0.48025132744934673,0.13078937883422478,3.671944401984385,50,0.12736272946889732,0.4131658343550682,0.13080673382514071,3.158597591064221,0.6412539861000499,0.13955317660265848,0.31650763713346375,0.08234541980749037,-0.23701931592553774,no_far_ir_data,,,250.90236690901543,44.66924377740579
5602594488981631872,107.13148892091672,-34.67246274774962,-11.822388743501692,4078.0,4.12,0.12,0.06,8.543557935936175,774.59515,1.0334239,0.49597634414509884,0.12207183742258429,4.0629874557236665,50,0.11867213550528713,0.4346234389444638,0.12142808201645454,3.579266276194403,0.5982327253025449,0.09891534223198162,0.32988301719170543,0.07494547901457496,-0.19443310754604687,no_far_ir_data,,,290.462429812565,28.983519859625563
608056838130997376,131.84165389680683,12.395006440975996,31.26908470867897,4718.0,4.51,0.08,0.06,8.191496079419515,575.4448,0.98310024,0.1937170728794646,0.049700348692047654,3.897700478517175,50,0.04531947751304185,0.18389896782654971,0.049240464781411766,3.7347122664847676,0.16453142432130088,0.060521112732192774,0.15580959270830597,0.03828584497494263,0.7965158712853758,no_far_ir_data,,,242.4837779905144,28.92868714719421
5456789763847750016,164.66787600219027,-27.68788266617087,28.862855655029254,4064.0,5.04,-0.4,0.12,9.839050555839068,619.3023,1.0989056,0.34907449399297796,0.10264885093959887,3.400666357175124,50,0.09875993144722647,0.3120422181325944,0.1016683106267923,3.0692180897748,0.29592319208869433,0.07688665834515093,0.24978954409596776,0.07024968802924828,-0.022433399513910535,no_far_ir_data,,,212.02288006874005,5.947993344994946
4438306198804806656,247.50869532273887,5.0705144475550314,33.58789380099155,4191.0,5.02,-0.5,0.19,10.065348240741054,648.5468,1.1407111,0.5576960676360105,0.14412011705970204,3.8696614949666177,50,0.1411385477771368,0.488234075408954,0.14410963267374302,3.3879350488269684,0.7499483272726959,0.11882827358816707,0.362167903288357,0.08465937560322476,-0.18867777482380965,no_far_ir_data,,,248.98600979500813,20.874005908133963
6077585127096408448,186.86197190610787,-51.60987796668569,11.085191598828718,4117.0,5.04,0.0,0.05,9.766073195893467,696.04034,1.0789331,0.3460797046827473,0.10118307644461878,3.4203319057230823,50,0.09703121226121371,0.30429810099677784,0.10005621067407923,3.0412714907622416,0.3625909255738766,0.07494433520711055,0.2444194678722491,0.06963065666641258,0.05091751465495929,no_far_ir_data,,,227.3509616426374,6.001296804879201
5807951993694729344,250.69387339329276,-69.59364717102251,-15.198540646431676,4109.0,4.83,-0.12,-0.02,8.694040325340522,665.87445,1.0296837,0.3086483465367795,0.0766175414010093,4.028429272108092,37,0.07263682933747104,0.25987019647000453,0.07663288695292185,3.391105396168247,0.526333684205668,0.12731878057857693,0.2128601106254061,0.055557511939114526,-1.042717351706692,no_far_ir_data,,,222.11321033722317,9.768711765580854
5313369260985016832,140.99651776554668,-51.15976690996718,-0.6003614830396252,4180.0,5.03,-0.2,0.2,9.049175472007974,803.30145,1.0580266,0.39661105963141985,0.09938049213507646,3.9908341276108,50,0.09614240519560201,0.3471909618125504,0.0993317828896453,3.4952655807886726,0.3984072247506003,0.09892780316943371,0.27368733820493374,0.0664488586778774,-0.06030728879207666,no_far_ir_data,,,236.68305909936373,63.807607843176
6402923436559144704,326.7229187902316,-62.95065447321549,-43.35839395554857,4157.0,5.02,-0.15,0.17,10.360349954688354,799.615,1.1010264,0.5881182613325988,0.11470496515845013,5.127225839964201,50,0.11162309054211893,0.5520739649309813,0.11451717684937471,4.820883470233712,0.4573627258457756,0.08042712253538552,0.39859031998277294,0.06343321553028737,-0.9849876601609799,no_far_ir_data,,,255.40988834345316,40.452204287661104
1079983824526361856,168.2660107049954,75.64287342189724,39.97169016497767,4044.0,5.02,-0.11,0.11,10.310731711609225,882.4529,1.0454093,0.28519906975413,0.08371915720807614,3.4066165889044293,50,0.08091922966403,0.25709889257708046,0.08385747151000479,3.065903227792967,0.20013109608974936,0.0721981549301479,0.21084839711800218,0.06095058612372045,0.0931549392305765,no_far_ir_data,,,198.62982961635254,68.11376107411117
2342133253777815296,12.025458455470444,-28.243584351524554,-88.66232753304382,4200.0,5.04,-0.1,0.16,9.981498134277494,621.95465,1.046469,0.5434835427128526,0.1051748269821144,5.167429871838773,50,0.10198354754399554,0.466879054409123,0.10475251957797876,4.456972073703429,0.6333690476757643,0.07078145112709805,0.34949838632597807,0.06276080941509614,-0.14013005144857338,no_far_ir_data,,,248.2422028457409,66.19154568914487
2532410819070371584,16.367839601783096,-2.0419746221876314,-64.68940403043212,4037.0,4.15,-0.33,0.28,8.766253675982277,509.49612,0.8763547,0.49061157570713654,0.09494346061566067,5.167407765903695,50,0.09111093779298768,0.46628720175678356,0.09419262067592682,4.950358089738917,0.506642876891871,0.08705760710239671,0.34914369053707295,0.05646478509522697,-0.18990781137611168,no_far_ir_data,,,296.0989526932856,83.82069004871514
4966616004032364160,35.72147843200969,-35.203797296767036,-68.90040289843655,4192.0,5.05,-0.15,0.08,8.905040312087346,729.45197,1.0292814,0.5272749144658269,0.12679117556404845,4.158608926214067,50,0.12408968678495692,0.48811530479698645,0.12699169360809254,3.84367899134689,0.4239323731101563,0.10207144262584576,0.36209812588588675,0.07461134573436627,-0.911156582695996,no_far_ir_data,,,264.80490537772647,15.727794495994369
2717976118044643712,343.3491493498288,10.127901948553175,-43.02169520093594,4132.0,4.78,-0.11,0.18,10.666010213992454,745.2006,1.0075654,0.4921784787529928,0.06860195336452905,7.174409103742458,50,0.06460129399530493,0.40844481974778535,0.0679951095054851,6.006973482627255,0.9159031451120857,0.07939605376425637,0.31352919452899775,0.042990790383302696,-0.2001103576340059,no_far_ir_data,,,269.57881130694204,48.409903510790464
6894312809556695424,321.9817251738187,-9.417062815624002,-38.947064633284285,4108.0,4.7,0.01,0.16,9.379382192480927,655.8236,1.0260988,0.37943949337633853,0.05202048032717478,7.294040558447604,50,0.04783813668981964,0.32404994218880256,0.05156333570564291,6.284503082552506,0.7177896006207807,0.06542776244779176,0.2580408019723692,0.035236819993776536,-0.4638570051462573,no_far_ir_data,,,260.6266102862006,27.98850352793782
2817703987348097920,350.1770699552521,16.89166374386678,-40.785829455699556,4229.0,5.04,-0.17,0.12,8.628219494598458,560.9385,1.0619462,0.3874021600929156,0.09443055490404063,4.102508562896721,50,0.09150854754332793,0.3509152146303007,0.09477623435336119,3.7025654904367453,0.39043503308633626,0.08522491662158199,0.27617444144153913,0.0631842803696241,0.07226945769711139,no_far_ir_data,,,248.43873735708996,89.68504656275644
2975001117251765760,74.77362911056983,-20.717120750384648,-33.58778924984594,4199.0,5.05,-0.17,0.08,8.558144213454721,682.5457,1.0406303,0.5009776499025262,0.14171538067319195,3.5350972316676375,50,0.13808287729582422,0.4303323144877391,0.14103840032665813,3.0511712660598054,0.5038158599046889,0.0964314172160146,0.3272292921497897,0.0873937002432051,-0.821602015509479,no_far_ir_data,,,254.91492288697756,21.243117048984274
2912502196270023808,93.26844563977996,-24.707919531004606,-18.984195278018145,4386.0,5.03,-0.26,0.12,8.563123009508937,761.24396,1.0555276,0.4680472260577435,0.13036165316726478,3.590375042706771,50,0.12736043264766428,0.42819235586467774,0.1300944516832497,3.291395984413143,0.5703157937675208,0.08140208130029088,0.3259019704564434,0.08077138180518194,0.21674296587845976,no_far_ir_data,,,265.13080837758156,22.255917907907538
5603460938506156288,107.59249248672712,-32.24213335333785,-10.437037467014243,4003.0,4.9,-0.25,0.06,10.234082262545458,841.8045,0.9896627,0.4825006244583161,0.1134914209483488,4.251428173393895,50,0.11040343585440461,0.42160436934702217,0.1130954008209312,3.7278648493811564,0.4788081016929945,0.06880586196702324,0.3217992710086981,0.0706445847031562,-0.33070508351528005,no_far_ir_data,,,234.0413167521562,11.225597928241552
4887151859151601536,61.583633589275884,-30.075159448070913,-47.44071033285507,4073.0,5.03,-0.2,0.04,9.981477049598457,821.1472,1.0242515,0.49866820918483246,0.09524508797216012,5.235631776943624,50,0.09096264017650814,0.411831680736599,0.09409399202600342,4.37681165257381,0.544948657968626,0.08023591563193103,0.3156672448756672,0.059306856049943096,-0.9923514001644874,no_far_ir_data,,,236.35720137929292,27.35774345146963
3289726150219062656,72.19925111481915,8.665938637273703,-22.331206817858313,4014.0,5.02,-0.21,-0.01,10.763206499424538,587.9976,1.1013963,0.5864256888747583,0.13673207906394957,4.288866905918158,50,0.13323331930281007,0.5289078084803629,0.1360582486431389,3.887363050421232,0.5267281147558099,0.08233305989255041,0.38562027302314617,0.07699055192963959,-0.9423645645672182,no_far_ir_data,,,246.9944025802407,47.8326082352522
3545702902526273280,170.51756329037792,-19.302636640794653,38.768479727181145,4171.0,4.78,-0.71,0.21,9.739715514549342,592.27325,1.1170868,0.5701516869292496,0.14029022125521828,4.064087160373211,30,0.13625411294258913,0.5123934244725781,0.1398730191528489,3.6632756451238855,0.5080620325419433,0.07407218735581123,0.3762039358955135,0.0803622817767193,-0.6054073232686081,no_far_ir_data,,,252.29825104192764,30.430907565382558
3626746220980886144,193.27358242621284,-9.596518701286097,53.27303529497972,4005.0,4.97,-0.47,0.24,10.427113911272714,530.255,1.0424967,0.5781844803961897,0.15983737746872717,3.617329623099665,50,0.15683875818215992,0.5265341451521229,0.15980212702857016,3.2949132464174693,0.5592018828153184,0.10141879313746359,0.3842756315690712,0.09062428176142913,0.5402631088233777,no_far_ir_data,,,242.27359814906546,16.994369658268024
5381892406155748480,172.97450028016664,-44.209981191544415,16.376356463307623,4013.0,5.06,-0.23,0.11,11.316293555132653,921.04645,1.048111,0.5961009705918752,0.12066074311303764,4.9403058129141035,50,0.11795851252805668,0.5411399559259505,0.1208169620834801,4.479006478842289,0.36102743333951814,0.08178725909494688,0.39250316781749206,0.06760014211369034,-0.10823970688515197,no_far_ir_data,,,234.72873134569846,34.372914000120595
5997403001127175808,242.73265574205192,-39.01983020213564,9.122667105464263,4084.0,5.01,-0.12,0.03,9.74356427781505,575.6654,1.0479277,0.4588291621615035,0.14157385007301493,3.2409174570365087,50,0.13626695661946828,0.4441592386917929,0.140829750399158,3.153873648379686,0.3261363508129804,0.09005829365296023,0.3357427479636823,0.08616013963165647,,no_far_ir_data,,,247.07807783424516,13.305127566688755
6165696896559095168,200.19945371170323,-36.79994555351268,25.6998983138022,4145.0,4.96,-0.23,0.24,10.156051192121733,628.68994,1.1264716,0.6359960673637506,0.16247717001899953,3.9143718916902563,50,0.15807358311326405,0.55642093998806,0.16122665067885944,3.4511722326625227,0.5970864521574338,0.09912391098472052,0.4009933773426031,0.08894962798723452,-0.8583534421389909,no_far_ir_data,,,258.8168194476617,26.089159152792032
6909980536719090560,313.4729684347239,-7.108586747664012,-30.408749952708565,4173.0,5.02,-0.06,0.14,8.244247047905857,534.8138,0.9720923,0.30186248931973836,0.08308091602314518,3.633355333198826,50,0.07949060251528249,0.24956424142799977,0.08247814820749262,3.0258225584813556,0.4653554195224555,0.0686911943866226,0.2053528988646286,0.060365511523766666,0.5440648441574488,no_far_ir_data,,,212.05489898144518,14.705001629037145
5929425763488406272,252.12334606098767,-55.49766509571424,-6.78402065154094,4148.0,4.32,0.16,0.1,8.54096863473073,553.14233,0.949264,0.3149348034581516,0.051805328708632664,6.079197088574248,50,0.04579817704468361,0.2607982951747954,0.05027535632642422,5.187398245007016,0.367805100282505,0.06576760084505176,0.2135326785654229,0.03641761659133411,0.2624831672523598,no_far_ir_data,,,257.4979704934286,13.11636275470753
6358150532801542528,331.5107987965086,-75.4696234053999,-37.51903932212288,4031.0,5.04,-0.45,0.23,11.737358160169952,987.21216,1.0210046,0.8555895828190305,0.1760550103083015,4.859785480235702,50,0.17239534230241352,0.7698489429782324,0.17543867077752032,4.388137116898838,0.36611624655766584,0.08913805310445053,0.5078920027555964,0.07951726444894475,-0.4354703507783148,no_far_ir_data,,,240.4717478761805,53.06876402717057
6469091599641504256,307.37591901771225,-55.900765793204265,-35.77670365323784,4093.0,5.03,-0.07,0.13,11.684417119177784,821.7529,1.1821653,0.5001717610826519,0.10841850080432845,4.613343270493584,50,0.1044248344665751,0.46238376333339126,0.1096682487311655,4.216204495677254,0.22543753713757347,0.09109495348482141,0.3467995208069182,0.06597859803286349,,no_far_ir_data,,,239.43134957302874,14.606505131204074
6476757841386982272,316.6016297792496,-52.48423638545896,-41.5083097536879,4273.0,5.04,-0.03,0.09,8.58401311448368,668.3154,1.0062078,0.46410399155126125,0.11176568975114755,4.1524728437198775,50,0.1078129819648761,0.4092156176842629,0.1108041092580099,3.6931447797788346,0.6162897156510804,0.08924699222103508,0.3140163685768005,0.07000761779179629,-0.14913515936687433,no_far_ir_data,,,267.8765052867096,31.001023377161033
925970901497198848,117.39990511933141,44.24123078714739,28.568410727961314,4132.0,5.02,-0.17,0.11,9.326902096201765,756.462,1.0471765,0.46045008541800225,0.1404320801769966,3.2788098334630096,50,0.13811405313651715,0.4366939379845094,0.1411566641397097,3.0936827577073647,0.06728355892311558,0.12997150971764537,0.3311597126220842,0.08695598746248263,-0.640325721832597,no_far_ir_data,,,249.36195004475863,15.691173374549193
1402807172950109312,234.6343276411916,50.32339053291214,50.77877650094069,4050.0,4.74,-0.58,0.27,8.816416935642778,846.0046,1.0058823,0.38576623223733986,0.09425464460384876,4.092808729572013,50,0.09137505134122606,0.3491763672142633,0.09432119928235436,3.7019924457172095,0.35807230855060534,0.08797410590980592,0.2750142787792581,0.06298170991116246,-0.2784600885600759,no_far_ir_data,,,248.73347503428897,35.21297306999464
5029114443977866496,20.42748200582173,-30.59014576612962,-82.5249584127865,4175.0,5.01,-0.37,0.12,9.758654469849217,646.2724,1.0907794,0.5615954754570129,0.14083411901929058,3.9876379343849844,50,0.13753450558818373,0.5110544309405771,0.14048460258914944,3.637796751542715,0.5967957835193611,0.09917277697705823,0.37543415945408165,0.08081326155960487,-0.5904024540526411,no_far_ir_data,,,255.9916604031834,41.11509672436642
686460847644584832,135.47556935958514,23.28947822934717,38.382491594494084,4020.0,5.05,-0.22,0.06,11.907223606233789,581.9153,1.0523508,0.48774910506486346,0.12265022056715152,3.976748698937877,50,0.11959186974200488,0.42728630417103464,0.12236876498778859,3.491792241375275,0.45156094953189635,0.08428685603746137,0.32533919786606524,0.07603818384336904,-0.4125256713187338,no_far_ir_data,,,230.4127956533678,5.02440833163706
5699919547422937216,125.75261113756567,-22.597599161848947,8.303822392482424,4171.0,5.05,-0.38,0.23,9.280369451796918,685.31976,1.0228676,0.45870572209056437,0.12666065980884325,3.6215327062313176,50,0.12395432342873383,0.4170882843755961,0.12696126502259322,3.2851616932248877,0.4794978587331827,0.10378079449601509,0.3189724418196952,0.0796363977943251,-0.1965525181538528,no_far_ir_data,,,242.35950810639218,53.935541767213785
1446702254111206016,201.45914937333035,25.302061757255554,82.07361992597552,4014.0,4.79,-0.62,0.12,11.625489826515368,616.05756,1.1297132,0.6656922448612885,0.17085506115235366,3.896239539943638,33,0.16735124368804594,0.5988150777157354,0.17144022117673038,3.4928505901683513,0.4722163091401197,0.11676191343315603,0.42393171131187757,0.09096249567139877,-0.011305505927223462,no_far_ir_data,,,228.76285049143246,62.54244708450794
3145227198227056000,117.90426941754012,7.577815321254262,16.80599848767119,4375.0,5.01,0.03,0.08,8.497855942500637,518.0313,1.0900413,0.5772367767553703,0.10760566986545544,5.364371389324719,50,0.10479013785041702,0.5218463876409902,0.10767241635155422,4.846611651559332,0.6906567012405049,0.0802763549671032,0.3816114424567125,0.06132556871829724,-0.38078082940345565,no_far_ir_data,,,291.6421061062314,20.479202697823588
3517081377903213312,188.30775068439476,-18.11956313966473,44.5373513398308,4220.0,5.02,-0.05,0.15,8.851889362019474,484.20477,1.0117497,0.5130524388475157,0.11586439862536772,4.428042133169855,50,0.11147693169004293,0.422411163055319,0.11440061470562139,3.692385431164669,0.4912060087692691,0.08335465032212545,0.3223030442392588,0.07140680027376291,-0.7177915737126622,no_far_ir_data,,,247.31191161988284,14.247809264331673
3526512541969770112,189.3221116415479,-15.79698866711169,46.93767270447046,4000.0,5.14,0.0,0.01,10.807668791454745,672.5875,1.0742867,0.44994270442302664,0.10227537554041188,4.39932585967618,50,0.09905880596438842,0.4368433764012876,0.10140882837223653,4.307745029829036,0.0,0.0,0.33125176403845824,0.06246174235293884,-0.14314018614773966,no_far_ir_data,,,242.04490810423698,21.37506205434237
3409760831055285120,70.2813035382213,19.089119564086474,-17.68227046835258,4071.0,5.01,-0.28,0.15,10.068566336431456,597.9785,1.0072564,0.4751371955954564,0.130292689886601,3.6466911229554593,50,0.12772180770296396,0.4251943926103238,0.13049942257832417,3.2582089959449996,0.387170995967922,0.07919639999163784,0.32403806116289136,0.08124684644076909,-0.5876555501066335,no_far_ir_data,,,229.76255316614515,21.948773749286534
6031688140190648832,249.1849553067766,-29.851100620152735,11.597627671369494,4782.0,4.27,0.14,-0.01,9.382917930837953,645.7401,0.8404382,0.2957858483589124,0.07309173943015734,4.046775335556899,50,0.06861476324110648,0.2666523831039206,0.07173393413408947,3.7172418649934573,0.24137985388610386,0.04907514036783204,0.2177617528310778,0.05168200770469971,-0.13720102565507478,no_far_ir_data,,,289.7354752435694,49.767352105518846
6260849968564628480,236.96079930499346,-17.453917100995064,28.223804430037053,4108.0,4.86,0.02,0.17,9.3343793729931,624.3558,0.916287,0.2952282256233385,0.08325851782545932,3.5459221871117883,50,0.06090771751977532,0.22993958560689057,0.07003158020084058,3.2833699446372147,0.6255490033055954,0.08158405793698836,0.19085907846951378,0.05219077810209683,,no_far_ir_data,,,230.57906809534853,19.315649426151406
1270760018343992576,232.989268864068,27.12043623367457,54.441368338639016,4023.0,5.01,-0.23,0.07,9.773202038837765,657.7793,1.1107321,0.49358924890984923,0.12540778882733392,3.9358739479047924,50,0.12269561629158521,0.44861505696347065,0.12563379657505352,3.570815092700541,0.39689091876944943,0.09583398154456559,0.3384632471209795,0.07654840418316816,-0.37121856398653785,no_far_ir_data,,,238.70839721159905,21.845704125115613
4372410817686299392,265.87168818960714,0.8845138208659006,15.48785142178408,4768.0,4.35,0.04,0.09,8.823024875232127,659.1073,0.97629476,0.3977577749471557,0.09949739100464892,3.9976704005090027,50,0.09624272116207673,0.34493574188067816,0.09884839387665531,3.4895432121142482,0.6837661426541559,0.06904818405211995,0.2721771213304053,0.06626298567542037,0.23597358966536508,no_far_ir_data,,,297.00050244156137,5.452238336015141
4507555807646914560,284.2689545639796,14.815254334277281,5.476230065282792,4117.0,5.01,-0.07,0.05,9.666811235069622,606.38666,1.0500823,0.47250478626676795,0.12612132478838112,3.746430566437384,50,0.12368868827036861,0.41898869435933345,0.12670903747588153,3.3066993697200644,0.5110942211085128,0.10986774191797491,0.3201634305253743,0.07933919582079783,0.14786647329558789,no_far_ir_data,,,245.6696092115924,24.82648495094842
4932461530741266304,18.14031257557659,-47.42562999179277,-69.28462315717624,4173.0,5.03,-0.5,0.28,10.232845685260301,805.3476,1.1312348,0.6896042770303321,0.1873166365411763,3.681489747861995,50,0.1837925730442749,0.6237982355715852,0.18714017274196026,3.33332082808171,0.504320382130868,0.13784725188147945,0.43703589374431595,0.09703388321261852,-0.4297775729360058,no_far_ir_data,,,259.90278779588783,58.6577901773037
6436081374360295296,274.0039978777161,-67.49833466271133,-21.643783524419042,4007.0,5.04,-0.07,0.15,11.87615664460496,805.2777,1.1678709,0.5587131725699406,0.12943807323857015,4.316451555487573,50,0.1260951680086227,0.5289652934076043,0.1291388233222069,4.096098135320726,0.2732506526145589,0.09306226595519859,0.3856528008497131,0.07307122490884915,-0.38508414170759625,no_far_ir_data,,,233.22286836486933,10.770605634918287
6560055467918237440,331.0980811052329,-48.194141299477316,-51.483750000437226,4009.0,5.0,-0.07,0.02,10.386589865087092,667.2282,1.0210997,0.5287046239438986,0.12117035454279257,4.363316637463342,50,0.11811738210626074,0.47205766054834364,0.12075003754248617,3.9093789961121055,0.5171351559721474,0.06975936028060015,0.3525936783638012,0.07200122580441062,0.04180150599176292,no_far_ir_data,,,238.84328888590798,26.575593746836834
6560034714636210304,331.3262424659054,-48.536252599635205,-51.5210980478366,4320.0,4.76,-0.47,0.2,8.12627620448252,575.7996,1.0286005,0.3917459484061645,0.09768253282529792,4.010399168362983,50,0.09392735558295262,0.3371015421200323,0.09702464527431642,3.4743908742665313,0.5020204036837228,0.08089046981516358,0.2669064758335311,0.06551143714600127,0.039731459674136195,no_far_ir_data,,,245.8311356810469,12.150578420409037
