source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax,teff_gspphot,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,phot_variable_flag,global_sigma,feature_resid,feature_index,class
4014119972926397824,180.63252213489162,29.49013349237408,13.221795082092285,0.7954111099243164,2.0440613421731237,5924.564453125,1.0350684339580779e-13,5.170114553490479e-13,NOT_AVAILABLE,0.04558617119345902,10.652914864165481,163,clean
4014124611491099904,180.82493079586163,29.540885754832477,9.932188034057617,1.0071563720703125,13.97567958520594,5164.7373046875,1.0885114695453196e-13,5.437059765085739e-13,NOT_AVAILABLE,2.1436355882540483,11.424350089718187,70,clean
4014141649625027968,180.74113852087683,29.72105317607839,12.547269821166992,0.8175363540649414,1.8978450285217077,5628.80615234375,1.0405994913410127e-13,5.197741651148668e-13,NOT_AVAILABLE,0.4996287856667915,6.476287633755015,214,clean
4014185256429246976,180.36936847970466,29.710853840875224,14.173410415649414,0.9050283432006836,0.5506527816290778,5532.6357421875,1.0247086789120716e-13,5.118368836404263e-13,NOT_AVAILABLE,-0.7625937684928115,9.457319205770256,90,clean
4020291566052744704,179.12602052473204,30.312456366515853,14.539257049560547,1.005814552307129,1.2392138312419656,5598.6533203125,1.0615666061041668e-13,1.4654807315578333e-12,NOT_AVAILABLE,1.7029917341057554,15.741004865008554,229,clean
4026312182488564608,179.38006723943784,30.722673052433333,14.985042572021484,0.7746858596801758,0.682365616480893,5793.78759765625,1.0256868325595608e-13,5.123269972324984e-13,NOT_AVAILABLE,1.7872819938518603,13.890644204162882,158,clean
4008115780445001216,180.16706400457974,29.170652363382544,14.894506454467773,1.2871894836425781,2.156912847080891,4564.240234375,1.0366048839617614e-13,5.209316051441037e-13,NOT_AVAILABLE,0.3005192216521731,7.204180012988385,184,clean
4008186046109996672,180.17935677936256,29.81983909279357,12.068961143493652,1.0467424392700195,0.24315857587377698,,1.0223258058248558e-13,5.106465922853631e-13,NOT_AVAILABLE,0.6872010821576685,11.249209863966284,47,clean
4014115368721477504,180.78414005826284,29.402455793711685,13.675606727600098,0.8535757064819336,1.7397550052883641,5650.14306640625,1.0414261954975329e-13,5.201871377223666e-13,NOT_AVAILABLE,1.829473638217929,25.26229561038589,236,clean
4014199172123302912,180.48136017278344,30.019375467308418,14.056763648986816,0.7227935791015625,1.1676475018839414,5922.08984375,1.032892575723171e-13,5.159246510913484e-13,NOT_AVAILABLE,-0.504319706022782,8.210117618757565,62,clean
4020213706885583488,179.85701776177405,29.97226241891449,13.339527130126953,1.256591796875,4.567854711563912,4632.2880859375,1.0679833888993864e-13,5.334523513027267e-13,NOT_AVAILABLE,0.0,8.145007564317172,193,clean
4026285313173139200,180.25954143492405,30.86674014552719,12.417106628417969,1.2320575714111328,6.686868264736016,4722.11572265625,1.0589242021219122e-13,5.289273251156412e-13,VARIABLE,0.5174063488951394,11.201191582132564,331,known_variable
4026295376281008768,179.61642734969416,30.55143060196089,13.653592109680176,1.3153886795043945,3.0918928936757433,4634.4375,1.0885114695453196e-13,5.437059765085739e-13,NOT_AVAILABLE,1.126392462420188,10.531514096760912,171,clean
