source_id,ra,dec,l,b,track,feh,feh_provenance,population,kinematic_method,v_tot_or_bound_kms,v_tot_err_kms,luminosity_class,M_G,bp_rp,phot_g_mean_mag,W1mag,W2mag,W3mag,W4mag,chi_W1,chi_W2,chi_W3,chi_W4,chi_w1_w2,chi_w1_w3,w1_w2_obs,w1_w2_locus,t_dust_k,t_dust_lo_k,t_dust_hi_k,tau,tau_lo,tau_hi,dust_fit_chi2,n_excess_bands,registration_arcsec,registration_arcsec_unpropagated,chance_superposition_p,ebv_sfd,blend_verdict,simbad_id,simbad_otype,verdict,reject_reason,followup_verdict,neighbour_over_excess,n_beam_neighbours
2779888518293092480,7.299082534633122,13.760257981699905,114.72446960217707,-48.756728111006744,halo,-0.4462999999523163,gaia_gspphot,halo,vtan_lower_bound,296.93314612217245,19.298636345399864,dwarf,9.788747856416322,2.0203571,17.995983,14.953,14.815,10.925,7.84,-1.5676977709643782,-0.7797793443544423,9.135289445161034,6.160167063519782,0.6441331809927773,3.900615947548741,0.1379999999999999,0.002829852531315513,178.13906698146377,169.14239803126165,191.32663392547283,0.5630282471004826,0.4799670075121714,0.6384975057487945,9.563952370683637e-05,2,0.22494235109720473,0.6048301876300565,0.000177035788559321,0.0707,isolated,,,surviving,,surviving,0.0,0
2557444495515985280,9.506709793412298,7.983172870630219,117.17420391236536,-54.738579761876274,halo,-1.836300015449524,gaia_gspphot,unclassified,vtan_lower_bound,173.17843564926002,29.232725777532764,dwarf,6.17167673357276,1.0921574,17.32494,15.337,15.379,10.772,7.871,0.3586676169247463,0.34913444118247966,10.70538737199847,5.615509141667327,0.12569610678366822,3.539009875811504,-0.041999999999999815,-0.07170489897657584,189.72987907598852,178.6654016999503,204.88511206398897,0.37706089826563166,0.323577728098751,0.43796934221189066,2.1771800476244607e-05,2,0.08471168346892588,0.21320488448359076,0.00014068446032289295,0.0418,isolated,,,surviving,,surviving,0.0,0
649456921252601344,123.85711024960806,12.048584877900728,211.3017686474098,24.020665440154236,halo,-2.2363998889923096,gaia_gspphot,unclassified,vtan_lower_bound,193.25014623344077,37.53174554723517,dwarf,6.202660490404455,0.7380276,17.66806,16.517,16.505,11.962,8.849,-1.8359033308407569,-0.5581309817623071,8.282559970541788,5.231536178833786,0.14657835651598033,3.0873364847336435,0.012000000000000455,-0.036672252962148155,176.29953686897986,166.84203923766762,188.72456661460322,0.210091456618416,0.1742269920226538,0.2483538845982327,2.939730551076991e-05,2,0.2243318041692511,0.20826228557947143,0.0005659359239920114,0.0259,isolated,SDSS J081525.69+120255.0,*,surviving,,surviving,0.0,0
2750383364279118080,8.667477760288534,9.584424070237665,116.04307649081514,-53.06289627606468,halo,-2.257499933242798,gaia_gspphot,unclassified,vtan_lower_bound,133.15283313024165,24.66709611146927,dwarf,7.320138498416917,1.1714363,17.73981,15.502,15.322,10.742,8.503,1.3299920896059083,1.9112965885980564,13.367359747818464,3.8278164523738787,1.0395494241166432,3.898861513003551,0.1800000000000015,-0.07770785648690115,287.1988393438623,238.1920911718369,313.23279102237836,0.32770041412899664,0.30770411900127637,0.379665611976706,2.3491214662018365,4,0.5091267224049888,0.6346056253090026,0.00013038500506834527,0.1084,isolated,,,surviving,,rejected,0.0,0
2751242490882715904,8.438409912501443,10.274151369374763,115.7984895204432,-52.35249057384777,halo,-1.2569999694824219,gaia_gspphot,unclassified,vtan_lower_bound,267.86661417687264,47.62373879523488,dwarf,7.2234727472463405,1.7203159,17.875732,15.063,15.088,10.786,7.835,-0.9693802667723634,-0.531530113442646,10.328503190006224,5.97659678814192,0.10194214988010465,4.0215037076355875,-0.02499999999999858,-0.04775664191157558,186.53350900283607,176.23552880766957,199.35007956204512,0.49141923204630267,0.42911318009054544,0.5575421420530285,8.212826685394248e-07,2,0.264560468413155,0.489880633798108,0.00014709224484210637,0.067,isolated,,,surviving,,surviving,0.0,0
654724921978568320,121.0456003803665,14.801352792374919,207.3498546016941,22.64634409452056,halo,-1.5508999824523926,gaia_gspphot,unclassified,vtan_lower_bound,285.5219803478364,49.962767299308695,dwarf,6.758447874918819,1.0009708,17.677504,15.881,15.885,11.48,9.031,0.02605873464340838,0.203459426079112,9.107306877688819,2.4718807910371385,0.16568888115618596,3.1807396083904513,-0.0039999999999995595,-0.06283932968763106,242.3629761485477,207.70999523711748,313.23279102237836,0.17029422178762835,0.15262653541765756,0.22350166378069009,3.527441819528576e-06,2,0.9484752086001021,0.8911829983859075,0.00032770687965377743,0.0285,isolated,,,surviving,,surviving,0.0,0
598933842262363264,131.64008800948957,11.492350285721757,215.4529768083898,30.713749686293777,halo,-1.555799961090088,gaia_gspphot,unclassified,vtan_lower_bound,149.1807836986422,29.252974789645194,dwarf,6.779206541138862,0.91853523,17.836973,16.28,16.172,11.741,9.005,-0.8162915179693871,0.2553996451273706,9.413779528786877,3.887572318600348,0.580499454708963,3.396201414042859,0.10800000000000054,-0.05404060861309645,204.88511206398897,188.72456661460322,228.60533154386349,0.207205777883056,0.17276585024812163,0.24698359556534955,9.009988602315389e-06,2,0.3818870617870297,0.4372482536466274,0.0004371265235115773,0.0259,isolated,,,surviving,,surviving,0.0,0
3850098672289261312,148.78052450954158,5.3512603092518845,232.27540006608902,42.772609352426656,halo,-0.7928000092506409,gaia_gspphot,halo,vtan_lower_bound,318.01257734088875,37.101349629350175,dwarf,8.685836326174183,1.7234612,17.912086,15.064,15.022,10.89,8.619,-0.739845669473795,-0.021015152330974295,5.585509295542755,2.193128679008252,0.4305864072830627,3.744036576087691,0.041999999999999815,-0.04730193869722976,277.01416578685604,225.49626905686804,423.35148889662685,0.2716922916417714,0.25137764712650534,0.38663240168274715,2.679779242953373e-08,2,0.03726982216908058,0.5245352145556383,0.00016806915273492873,0.0555,isolated,,,surviving,,surviving,0.0,0
1787429770709459200,323.7990319872733,20.24964022485854,72.63058984347899,-22.911611943266212,halo,-1.335800051689148,gaia_gspphot,unclassified,vtan_lower_bound,168.41924513767765,24.466645252051478,dwarf,6.9113455067291305,1.3163548,17.645203,15.291,15.068,11.176,8.308,0.2505475629026797,1.9823817562646247,5.540631628684964,3.615905586434838,1.37619072167882,3.101781243520249,0.22300000000000075,-0.08301440559976658,200.4119928187921,178.6654016999503,335.43022303802564,0.270122289533529,0.18198015599997183,0.33699996187559395,3.7329100824209505,3,0.11984696123276507,0.09583724374198331,0.0002434093513550284,0.0977,isolated,,,surviving,,surviving,0.0,0
658049909563460992,128.98893667590175,16.51362774633017,208.91536062475785,30.357556197390657,halo,-2.091099977493286,gaia_gspphot,unclassified,vtan_lower_bound,134.92355573956698,24.80120948707765,dwarf,7.135073618871239,1.106657,17.789537,15.817,15.852,11.145,8.484,0.008361800174760162,0.12778960080443647,11.267773022529465,4.64175177245797,0.11600309951722902,3.6994372996729696,-0.03500000000000014,-0.07286899063995245,209.16010940886977,193.9645776164648,234.95264749674783,0.3278699748917403,0.2774523199577182,0.377428371592887,6.852795564782355e-05,2,0.16847429113620319,0.1872124032031338,0.00021390967132117744,0.0288,isolated,,,surviving,,surviving,0.0,0
2793871763577645056,3.7587283756803855,17.601295977168256,110.748346821529,-44.40757137212717,halo,-1.4427000284194946,gaia_gspphot,unclassified,vtan_lower_bound,277.91025844189045,47.27949512831446,dwarf,6.706110313486683,1.057066,17.53897,15.694,15.697,11.453,8.669,-0.33802217064484513,0.11689053053457517,7.520792342873092,2.9272079837288114,0.26626780756711355,3.0298598549680826,-0.0029999999999983373,-0.06888761952079991,206.31550449284572,183.22654179382872,242.00890124024215,0.1895139748489817,0.14770203958938857,0.24755801634306748,6.00260096916827e-06,2,0.38282993194431186,0.15926602220511912,0.0003337324245477058,0.0477,isolated,,,surviving,,surviving,0.0,0
65248937003450112,56.06277524050432,24.064308028493496,166.1000774658207,-23.980312065342382,halo,-1.5342999696731567,gaia_gspphot,unclassified,vtan_lower_bound,199.70370798757094,31.213518233917476,dwarf,6.795327340863462,1.5454464,17.450478,14.601,14.515,10.026,7.401,1.4362794256663094,1.9083375194981453,7.569081774363403,2.6693365865000587,0.7209975953403606,4.198347657801037,0.0860000000000003,-0.07080441886861788,283.763788928944,190.91030315573371,313.23279102237836,0.5039399858120615,0.4491264826684019,0.834711065048402,3.7282031670588935,4,0.1091145763735169,0.08756469745194032,5.722522416384823e-05,0.6021,isolated,,,surviving,,rejected,0.0,0
665288926618770944,130.5390980868488,22.343080192420206,203.06827076051806,33.7609019671393,halo,-2.060699939727783,gaia_gspphot,halo,vtan_lower_bound,286.1239685658074,38.19775219818712,dwarf,6.061543491976003,0.77682304,16.966267,15.553,15.542,11.08,8.321,-0.1124398201232838,0.1918247893381581,9.22334474571607,4.008855136667389,0.2231888697549929,3.069825538609049,0.011000000000001009,-0.03985706640893505,201.83766475374853,183.62611607515723,225.49626905686804,0.17739361455372185,0.14774351956755474,0.21310089169038354,8.518738070506515e-08,2,0.2084998347280709,0.25113542211205375,0.0002019975597992163,0.0379,isolated,Gaia DR3 665288926618770944,*,surviving,,surviving,0.0,0
3314639228277849088,67.34117734390328,19.233821679848848,177.6726869954793,-19.7536971649782,halo,-1.469499945640564,gaia_gspphot,unclassified,vtan_lower_bound,256.9416118270308,48.862990415806316,dwarf,6.820939394185039,1.7876759,17.815464,14.589,14.566,10.962,7.865,1.7645382289028662,1.3373052587935306,8.256109010196269,5.241426210063415,0.26110451853216504,3.0615254680608825,0.022999999999999687,-0.036878199181693994,178.73029228168153,166.84203923766762,196.63889233836906,0.5340880137397722,0.4371565373944414,0.6290833560963879,4.872358926084175,4,0.02134087355616519,0.1877287938015275,0.0001927345918223411,0.7817,isolated,,,surviving,,rejected,0.0,0
4006257433995575808,179.0391245291799,25.670057660262596,216.53292092642593,77.54176360750607,halo,-1.5091999769210815,gaia_gspphot,halo,vtan_lower_bound,208.57648143924743,36.24527829615481,dwarf,6.767767339218111,0.83057594,17.823322,16.426,16.006,11.895,9.102,-0.9447465215883707,1.5990041511889859,9.077724050830964,4.018879804048643,1.976996165287962,3.2771834034781167,0.41999999999999815,-0.045314725327683325,201.1688960245661,183.62611607515723,313.23279102237836,0.18527610436638206,0.13039023763731666,0.2267957777479187,2.388335601166645,3,0.03495887253130915,0.15510706389676665,0.0005225824185041139,0.0186,isolated,,,surviving,,surviving,0.0,0
3956587992643652864,194.73222041123344,23.276438889279277,327.0822188071034,85.79216886469327,halo,-0.6068000197410583,gaia_gspphot,halo,vtan_lower_bound,366.4563877229345,30.2867244080787,dwarf,8.295483561843106,1.6898117,17.626556,14.826,14.762,10.966,8.705,-0.7563936746163604,0.1374924287598012,5.284680270674224,0.837925115574426,0.57199444157597,3.151915171338638,0.06400000000000006,-0.052166628877631904,,,,,,,,1,0.06196606587239235,0.5773137867330521,0.00019791047735406853,0.0221,isolated,2MASS J12585583+2316360,LM*,surviving,,surviving,0.0,0
1764760967679792256,313.7919681483991,17.498614219544102,63.91102988326579,-17.409674871239208,halo,-0.9222999811172485,gaia_gspphot,halo,vtan_lower_bound,229.95942771722568,39.61244866169535,dwarf,3.952478629029425,0.87786865,16.401278,14.81,14.793,10.424,8.529,0.08698724516165156,0.5613358402760731,7.535015456211702,0.8727451002341332,0.4029186250312905,3.1402724460076326,0.017000000000001236,-0.05003317483747294,,,,,,,,1,0.11705254711818679,0.14074444904802427,9.680810336898382e-05,0.1055,isolated,,,surviving,,rejected,0.0,0
485205925763134208,87.67907086190367,70.12461780813526,143.43206950235918,20.46229792545489,halo,-2.5241000652313232,gaia_gspphot,unclassified,vtan_lower_bound,156.3327831239456,32.347938735836905,dwarf,5.853252830289314,0.9694309,17.677279,16.03,15.842,11.446,7.971,-0.7753859970499211,0.7635678869603307,9.826224864340979,8.818166361970409,1.0632184819185282,3.5017946675218825,0.1880000000000006,-0.05931345923767317,156.96125045997843,149.53041416549385,162.33475171165793,0.5198404556566416,0.46584650600309485,0.5942593003522917,5.505966046825961e-05,2,0.2027222847913712,0.1894454244872729,0.00030934322825704186,0.115,isolated,,,surviving,,rejected,0.0,0
1108922042857540864,112.97132624376208,70.26852170636595,145.22430980588956,28.81378981099058,halo,-1.1916999816894531,gaia_gspphot,unclassified,vtan_lower_bound,173.26534182516542,29.49307593638655,dwarf,5.428910248837081,0.87456894,17.39348,15.866,15.907,11.53,7.699,-0.4742374242518951,-0.2062396660592246,8.148565221275126,9.941991402663216,0.03867160295599763,3.0744547184193314,-0.04100000000000037,-0.049708009018242016,142.31440218197514,137.73603325687895,147.49678092427777,0.5504100141893288,0.48447219897585464,0.6092532074523732,0.0003909295525943435,2,0.09327179340591696,0.10279655623208417,0.0003530864720073801,0.0231,isolated,,,surviving,,surviving,0.0,0
1098315913177666432,122.21984883759261,69.4822458223221,145.89176665371662,32.03709395081215,halo,-1.0678000450134277,gaia_gspphot,unclassified,vtan_lower_bound,150.04181137879002,30.397745221040697,dwarf,5.2911578041168355,0.81573105,17.415081,15.923,15.919,11.331,8.441,0.09198393515257557,0.28580341972128803,10.43106950625583,5.476453371832495,0.21679601849854557,3.3312810782660804,0.0039999999999995595,-0.0438074881065984,190.0421352192976,178.6654016999503,204.88511206398897,0.24964041747084123,0.21256279231206748,0.29065079781645436,0.00012160849996689649,2,0.13267667195286095,0.14246832164633325,0.00026507071491055356,0.0318,isolated,,,surviving,,surviving,0.0,0
1097280826059648896,124.63144821573486,68.66978558641907,146.68730910233106,33.01258354884439,halo,-1.9211000204086304,gaia_gspphot,unclassified,vtan_lower_bound,263.1705168113932,54.27294633535771,dwarf,6.152310460555519,0.87148476,17.84981,16.398,16.296,11.461,8.005,-1.0355279331732206,0.12002729490094538,12.332006352292508,11.187380856789066,0.5372391156670884,3.938767196488765,0.10200000000000031,-0.049404082353677214,157.48392345643398,153.68218427892157,162.33475171165793,0.6169546565041415,0.5551243969523987,0.6767097563316092,4.583894826737378e-05,2,0.6758776258841008,0.8125743968244764,0.0003002515539415329,0.0412,isolated,,,surviving,,surviving,0.0,0
