source_id,ra,dec,l,b,track,feh,feh_provenance,population,kinematic_method,v_tot_or_bound_kms,v_tot_err_kms,luminosity_class,M_G,bp_rp,phot_g_mean_mag,W1mag,W2mag,W3mag,W4mag,chi_W1,chi_W2,chi_W3,chi_W4,chi_w1_w2,chi_w1_w3,w1_w2_obs,w1_w2_locus,t_dust_k,t_dust_lo_k,t_dust_hi_k,tau,tau_lo,tau_hi,dust_fit_chi2,n_excess_bands,registration_arcsec,registration_arcsec_unpropagated,chance_superposition_p,ebv_sfd,verdict,reject_reason
5546928517380110208,126.21581538200994,-32.937824624764566,252.45343283280073,2.7620782429529713,halo,-1.1861000061035156,gaia_gspphot,unclassified,vtan_lower_bound,162.61778318401113,24.92832487581616,dwarf,-0.32432435446960817,0.21836948,14.387493,14.116,14.089,12.222,8.877,-1.5006363229141897,-0.8003957185476323,7.971300481422484,2.5002030981634498,0.44230691374279196,4.111038739508316,0.026999999999999247,-0.03376572782092929,157.2225869582062,,,0.002871113148620778,,,9.490517768995232e-06,2,0.09298490194855913,0.09317775969669043,0.0008747857372476409,,rejected,wise_quality
465651974760828416,39.40041773846782,61.10899972528953,135.40083641097638,0.8338977553902364,phot,-1.3252999782562256,gaia_gspphot,unclassified,vtan_lower_bound,42.82514336731971,3.4555252055057792,dwarf,6.125433137275756,1.7743092,17.309717,14.52,14.826,10.497,7.944,-1.1265383789769825,-1.5883178556239321,7.971222207860912,2.352292440950525,-0.6707985804054725,3.601585448833279,-0.30600000000000094,-0.039215154503646765,238.27860161657244,,,0.2782592919683793,,,1.154910066247794e-06,2,0.36886104318158813,0.3840664690455238,0.00011364511589262438,,rejected,ledger
6201954495078182656,221.76633535505448,-36.62229827281891,327.43240822135624,20.688322315015064,halo,-0.16290000081062317,gaia_gspphot,unclassified,vtan_lower_bound,162.8822481369716,27.40145835715288,dwarf,2.4395506655393397,0.256567,15.305868,14.758,14.669,12.641,9.075,0.658952822731374,1.6024604649460072,7.970863811125406,2.3902005973042337,0.8211497551280587,3.058848767801949,0.08899999999999864,-0.03351107171317513,151.59208641972342,,,0.01408364740410056,,,2.5657691782694485,3,0.09717059173982553,0.0414905632532279,0.0013028541896988877,,rejected,ledger
3005338906507602688,90.75732701054653,-9.715818347286051,216.25550065557536,-15.121509910406356,phot,-1.1026999950408936,gaia_gspphot,unclassified,vtan_lower_bound,32.618450295328394,6.054185179833232,dwarf,7.09925770091678,2.335556,17.785093,13.488,13.449,9.42,8.061,4.425859816793302,6.484977659762391,7.970495994572893,1.6918883387128438,-0.10711273360556998,4.007441513522547,0.0389999999999997,0.0661679929862733,349.496775635492,,,1.1649190256190367,,,18.183368125028395,4,0.03475368427656664,0.008188224561834729,0.0005470107984942851,,rejected,wise_quality
2080861803238282624,304.23723646213494,43.40717618814908,80.20120472132257,4.454016201076557,phot,-1.0029000043869019,gaia_gspphot,unclassified,vtan_lower_bound,58.00219724025745,3.882571435324119,dwarf,6.848914491299013,1.9552708,17.357094,14.042,14.1,10.202,8.422,0.5807146271520288,0.28424679447927054,7.970185542390473,0.7411701391574789,-0.2504492262060761,3.73949958304825,-0.05799999999999983,-0.0068231616810665585,,,,,,,,1,0.17308447980606884,0.1900030051653933,7.642445187494573e-05,,rejected,ledger
2063548339086222848,310.33197052935594,38.62972203021391,79.01978032073913,-2.067305763063309,phot,-1.2302000522613525,gaia_gspphot,unclassified,vtan_lower_bound,23.89531281604666,3.9121297241496262,dwarf,6.600207780762489,1.7277374,17.502232,14.557,14.794,10.226,8.523,-0.012788069203861612,-1.0465379917745887,7.9698895939330345,0.7266861484632287,-0.8752162639865283,4.079692646073788,-0.2370000000000001,-0.04668371880240718,,,,,,,,1,0.22337249349093888,0.22462349532364093,7.494576473643377e-05,,rejected,ledger
1640365215706606208,238.58550050099979,64.51487343396396,98.12122939685612,42.761076341617866,halo,-0.012000000104308128,gaia_gspphot,halo,vtan_lower_bound,292.06142258359336,33.54743899844263,giant,0.2679955191233425,0.1928711,14.510367,14.091,14.068,12.666,9.796,0.5591975120232497,1.118013882213182,7.969863282385443,1.961453893365727,0.4274613536445799,4.12862287623137,0.022999999999999687,-0.034146354597061224,177.8434543313549,,,0.0032960707862706748,,,1.2447179415737963,3,0.0563382422514677,0.01105942912886551,0.0015862825154667748,,rejected,ledger
6182167546382635392,200.46018454519145,-29.580747855368937,310.79966810085494,32.826111767550756,halo,-0.28200000524520874,gaia_gspphot,halo,vtan_lower_bound,234.56497305319914,23.46537375859623,giant,1.1736797509312353,0.06586456,13.743537,13.558,13.592,12.782,8.647,0.5628053621849973,0.49025061790236374,7.969424578129448,18.277701565294603,-0.018654477536897425,5.1230847850002865,-0.034000000000000696,-0.03155959369317855,118.51909896593291,,,0.006850629966319573,,,0.0007602219604905258,2,0.02676082998844118,0.0666433972510162,0.0026169546329786186,,rejected,ledger
2074422375962790272,300.351036439371,40.962415362356545,76.57689810787292,5.562238339490977,phot,-1.1167000532150269,gaia_gspphot,unclassified,vtan_lower_bound,46.32632236159988,4.353758404452479,dwarf,6.214120450806401,1.3472404,17.425562,15.089,15.684,10.477,8.888,-0.29503905984550405,-2.269908960996904,7.969422340023798,0.7602458766103475,-2.0447099681291925,4.019081019276768,-0.5949999999999989,-0.08316587209753967,,,,,,,,1,0.2101563493869042,0.23038606912890616,9.987631315599987e-05,,rejected,wise_quality
507556042218527488,33.04406402412811,60.45818466472768,132.7283039458475,-0.8687916535473623,phot,-1.4807000160217285,gaia_gspphot,unclassified,vtan_lower_bound,31.94316555164684,2.9317573355566715,dwarf,6.091667445146481,1.7960701,17.345686,14.12,14.202,10.155,7.42,1.6863409534867249,1.0247239429478958,7.969293320373461,4.139807213186727,-0.24516249521676436,3.681906545998586,-0.08200000000000074,-0.03541059924277912,205.976509755371,,,0.5506940201912229,,,3.714226091883276,4,0.1179714020949778,0.10697432308250844,7.090909423645986e-05,,rejected,wise_quality
149224343732975360,66.46858918321072,23.883994766798363,173.3878294203685,-17.34857879259184,phot,-1.3220000267028809,gaia_gspphot,unclassified,vtan_lower_bound,30.10242488591593,6.725840259589427,dwarf,7.274731191103687,1.8311348,17.855513,14.75,14.724,11.03,7.466,0.19318291260343504,0.3440001466909144,7.967713486769368,8.214394679362492,0.21166830862586988,3.376564997874597,0.0259999999999998,-0.02928009315847868,152.72089539420676,145.49080536182112,160.12697780072622,0.6884186234473603,0.6041027379454099,0.7823236355887242,0.00015031782737651156,2,0.07995997234615625,0.10894883293191876,0.00021250672196715392,,rejected,galactic_cirrus
