n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,resists_mundane,is_candidate
1777,0.24580125047880108,25,0.014068655036578503,0.8914283497135606,1.0013031248563944,0.024628103886898574,0.6926115688339305,2,0.0,0.24580125047880108,723204400014648,250.1299531,37.1581792,,,,unknown,False,False
58,0.23562375104110755,38,0.6551724137931034,0.32546187433579454,0.49098104013353333,0.32722008051653256,0.5718339758450403,10,0.07857647698451542,0.23562375104110755,1721209400036963,250.20205235,37.1305313,,,,unknown,False,False
45,0.3582903414899665,25,0.5555555555555556,1.4019912479849523,0.12138586875538827,0.4806186299509655,0.5499338858938075,8,0.05916777170913267,0.3582903414899665,1721209400015908,250.173081,37.1888297,,,,unknown,False,False
50,0.3578656477235852,7,0.14,1.4902519892251693,0.8727239643054667,0.3400124511534616,0.47173942937832286,1,0.041890651543049606,0.26457859870577893,1721209400008166,250.19844684999998,37.16253705,,,,unknown,False,False
31,0.47572643524692404,6,0.1935483870967742,1.1272282723009945,0.3249287736561349,0.6474821505276186,0.37763369633805965,1,0.2393211090720136,0.43512296358405833,1721209400016227,250.2327239,37.1555358,,,,unknown,False,False
1806,0.09680168229877384,183,0.10132890365448505,1.3271543187846628,0.9975253745340141,0.26154684631468944,0.3272224109930749,38,0.010961250102431637,0.09680168229877384,723204400005756,250.1311897,37.1564168,,,,unknown,False,False
47,0.204674798823421,3,0.06382978723404255,1.1919908304981177,0.15705475194918345,0.27090369756408134,0.23024834056066265,0,0.0,0.0,1721209400008367,250.1719477,37.1468837,,,,unknown,False,False
58,0.1334905647948319,1,0.017241379310344827,1.2556075509507076,0.20909963088683794,0.30308141116662973,0.22441202970705354,0,0.0,0.0,1721209400008019,250.23820884999998,37.1733421,,,,unknown,False,False
79,0.5989990070612027,1,0.012658227848101266,0.5489762328450156,0.11135150007294552,0.2678456229321221,0.21964631312036337,0,0.0,0.0,723204400027731,250.1367978,37.1706545,,,,unknown,False,False
55,0.17947734617302502,0,0.0,1.3301569895127774,0.11141770012062376,0.33455900288873647,0.21944171850414568,0,0.0,0.0,1721209400008139,250.1863555,37.1647856,,,,unknown,False,False
58,0.26730187527961036,1,0.017241379310344827,1.1553167136138454,0.1066642989725715,0.24813181063352047,0.2130080350116046,0,0.007290474871723324,0.0,1721209400008176,250.1885562,37.1618826,,,,unknown,False,False
52,0.250059707209375,0,0.0,1.1812111062817787,2.8035544411229494,0.3337782182205338,0.21073920091074658,0,0.0,0.0,1721209400026149,250.18619085,37.15437785,,,,unknown,False,False
56,0.16497491947232368,1,0.017857142857142856,1.1022875781699135,0.13590464043709563,0.32268578522092595,0.209331519123917,0,0.0,0.0,1721209400008280,250.18748005,37.1540642,,,,unknown,False,False
58,0.13267829276943943,0,0.0,1.0299128715606787,0.3594077111088294,0.3138116785265366,0.20765126873567974,0,0.0,0.0,1721209400008318,250.2202224,37.14969255,,,,unknown,False,False
49,0.3682402865794061,2,0.04081632653061224,1.2210609874182092,0.16401890411822753,0.3538076251375528,0.20712137170382672,0,0.0,0.0,1721209400007931,250.2009591,37.1824835,,,,unknown,False,False
58,0.0724095258939379,4,0.06896551724137931,1.0995947344606938,0.14214057752967546,0.25090398315227397,0.2069080604465881,0,0.007932142891790445,0.0,1721209400007994,250.20345275,37.17673775,,,,unknown,False,False
56,0.08723781355673166,1,0.017857142857142856,1.4002155971186567,0.14574888978061443,0.40035731998917967,0.2039057398303655,0,0.0,0.0,1721209400008242,250.1850002,37.1570337,,,,unknown,False,False
49,0.10870176194061065,0,0.0,1.6335700009689087,0.12691909313830566,0.4477400579272783,0.20369218267995104,0,0.0,0.0,1721209400008445,250.1735548,37.1394183,,,,unknown,False,False
39,0.2994549189093687,0,0.0,1.450295501255399,0.48186859480063365,0.42175536456806284,0.2004911207049051,0,0.0,0.0,1721209400007827,250.2118983,37.1897294,,,,unknown,False,False
47,0.3291017670620776,0,0.0,0.7924803907735026,0.12868156969965353,0.3380335219418305,0.19858994341745084,0,0.0,0.0,1721209400016623,250.1970046,37.1164959,,,,unknown,False,False
30,0.22557801789682053,0,0.0,0.5234674049690833,0.1680247072213763,0.34729679825077514,0.19581096052476746,0,0.0,0.0,1721209400008001,250.15812929999998,37.17733425,,,,unknown,False,False
