n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate
436,0.25374997274327393,16,0.03669724770642202,1.0525248314416833,0.1643067754767933,0.0511599026478124,0.6878035190921573,2,0.0,0.25374997274327393,634203200014496,253.89189715,23.8318293,,,,unknown,0.005529188170182315,0.7459539469350093,0.03558940575125701,0.12478146006469976,False,False,False
354,0.28197101492966115,13,0.03672316384180791,1.169656298597471,0.1180335521952873,0.06265853488213913,0.6613818174512066,1,0.0,0.24251601371037967,634203200002373,253.8795892,23.9734761,,,,unknown,-0.00941458492881476,1.1267257669738402,-0.02504460811707618,0.0,False,False,False
340,0.2917051827192324,11,0.03235294117647059,0.7178913471468237,0.36004375061303645,0.04418225959435028,0.5908983989135791,1,0.021948974402705254,0.20283595171122837,634203200004510,253.88075665000002,23.81919925,,,,unknown,-0.0014632155292391355,0.2150227092402759,-0.003896484240462082,0.0,False,False,False
155,0.4513197599127343,69,0.44516129032258067,1.0832683152214293,1.5756648635308932,0.20673831616801133,0.5872603183485967,16,0.062044612239016105,0.4513197599127343,634203200027096,253.8741157,23.9710717,,,,unknown,0.010739969274027336,0.5362556921258845,0.02982091360627484,0.302186598810981,False,False,False
61,0.626493262707778,40,0.6557377049180327,0.5916962803756901,0.4631585345394024,0.2750497404855705,0.5810565064257575,13,0.4194542419398368,0.6232834327813439,634203200042753,253.8958449,23.8509128,,,,unknown,0.012107690568987165,0.10515351972662006,0.010078642963696129,0.017637625186468223,False,False,False
53,0.31167013019742673,4,0.07547169811320754,0.7177094902581338,0.1716485600558542,0.31812053745123403,0.5745638387646298,1,0.0,0.31167013019742673,1631212100015288,255.7863949,23.8739391,,,,unknown,0.004673330688903467,1.0819426892541653,0.023094507560517633,0.10291538823090585,False,False,False
51,0.2850703973544739,5,0.09803921568627451,0.8213321619903504,0.2557298669072596,0.32665183723900554,0.5720044488282984,1,0.0,0.23091673739436236,1631212100007071,255.8746144,23.8299541,,,,unknown,0.008300288567658779,1.635182702061061,0.04126844751156303,0.2597197831452353,False,False,False
343,0.2945904872799243,16,0.04664723032069971,1.0190504077937799,1.0038361733075905,0.06488697397011778,0.5699080128114027,1,0.02725630648839629,0.25147851245168984,634203200002236,253.8805243,23.9829502,,,,unknown,-0.005038310965668136,0.3554788495137855,-0.013423214809936057,0.0,False,False,False
343,0.3657585344503316,113,0.3294460641399417,0.8473127220190675,0.9931560781055031,0.1281238375525787,0.5544199915913692,24,0.07350350826748886,0.3657585344503316,634203200013589,253.8880428,23.9246203,,,,unknown,0.025414249579985965,1.489079239067069,0.06806243609083525,0.36910926315896164,False,False,False
49,0.34514127832422126,19,0.3877551020408163,1.1645434322163108,0.3669399861823974,0.39954061094810034,0.5300104226485486,5,0.060958810322952486,0.34514127832422126,1631212100025356,255.7784022,23.8521873,,,,unknown,0.003474050454301927,0.27936168385060717,0.017167945053193055,0.09254390384308783,False,False,False
52,0.16462860492591236,2,0.038461538461538464,0.7165009639024766,0.3145277275550645,0.3447634214660404,0.48639581139225596,1,0.0,0.16462860492591236,1631212100006986,255.80534849999998,23.8353592,,,,unknown,-0.0034981628172146184,1.3305199611034302,-0.017287102712827827,0.0,False,False,False
93,0.46467043144309794,9,0.0967741935483871,1.2456826283417828,0.6089498481445698,0.2132232238373144,0.4707739905493127,1,0.1461504354612565,0.3508574577748783,634203200021469,253.8734659,23.9245857,,,,unknown,0.04959011917664148,1.0845152550887422,0.1412164757119274,0.2471288324958729,False,False,False
34,0.29568875236115344,9,0.2647058823529412,0.9033323344512523,0.6803600243467236,0.5301636735657871,0.4446403843998762,2,0.03511987186670794,0.29568875236115344,1630209100020119,253.874103,23.971062699999997,,,,unknown,0.004306735386429793,0.6173894655087182,0.012499679534473701,0.021874439185328977,False,False,False
53,0.1510239788771971,5,0.09433962264150944,0.950234090032446,0.15218144535404005,0.40387871180511514,0.423488846231449,2,0.0,0.131464320488081,1631212100006955,255.8074977,23.837499,,,,unknown,-0.0029515225590503696,0.4163735312718171,-0.014585734370751505,0.0,False,False,False
43,0.3762007044172504,11,0.2558139534883721,1.2805434451361666,0.12200634033297632,0.4338420559029029,0.4066799899372991,1,0.09431738601131748,0.3566961359923898,1630209100028263,253.8880187,23.9246166,,,,unknown,-0.06589748221399312,14.486859299047403,-0.27052451250368775,0.0,False,False,False
163,0.08207247673053741,2,0.012269938650306749,1.3187022321434412,0.11955859688126469,0.12766411184319845,0.3835205142981984,1,0.0,0.08207247673053741,634203200002829,253.8743297,23.942298,,,,unknown,0.0008478029728270486,0.12725726613147936,0.00235406351419058,0.004119611149833514,False,False,False
385,0.0802410638950577,19,0.04935064935064935,0.9130829478113459,0.9572658541392736,0.06738753482000123,0.3701595045495605,2,0.0,0.06340107279215923,634203200013015,253.8840528,23.9811765,,,,unknown,0.0038930598385446343,0.691714946986013,0.010361368965017579,0.12229906235544741,False,False,False
393,0.06609951702826211,3,0.007633587786259542,0.966615738374768,0.4483467216080447,0.045961331015644244,0.33738108064511,1,0.005107586215863602,0.06609951702826211,634203200002599,253.8861001,23.9573813,,,,unknown,0.0017370408060615721,0.5924281959986942,0.004623247225092078,0.11225734931057778,False,False,False
53,0.030827523778213517,0,0.0,2.533024961612315,0.2819842723662501,0.19893927002875927,0.3322997166881111,0,0.0,0.0,1631212100006582,255.7789294,23.8638489,,,,unknown,0.0014194418443538284,1.0245891735868746,0.007014549705198856,0.012275461984097995,False,False,False
51,0.09821916764113525,3,0.058823529411764705,1.6656157290564928,0.5068411717925555,0.3711171866478753,0.3158404301084523,1,0.0,0.07525234221739352,1630209200005783,253.8033435,23.8498327,,,,unknown,0.0019423892065087262,0.3401175472625497,0.009641514512257563,0.06151550753930786,False,False,False
363,0.06837587144000623,6,0.01652892561983471,1.1039416885541236,0.24631934602035666,0.03778728680919951,0.2942218233836311,0,0.00022616396228546936,0.0,634203200003741,253.8819602,23.8722192,,,,unknown,0.004656753643337451,1.5171601668250017,0.012381795980322194,0.27166814296556385,False,False,False
