n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac,rejected_shared_epoch
389,0.6759162973573777,41,0.10539845758354756,1.9056786044159502,0.9970645690505081,0.20239431255908255,0.7836224224972322,5,0.0,0.6154727943097966,756206300000366,195.067109,46.736797,,,,unknown,0.016649260610985667,0.5036390713568702,0.11878816674296622,0.20787929180019088,False,False,False,1.0,True
778,0.4560708875085584,37,0.04755784061696658,0.8701358812469254,1.0319706128966895,0.03982889479172681,0.778051331562482,5,0.0,0.31288405936862196,756207100019914,194.3022429,46.8680017,,,,unknown,-0.0032290677061048703,0.9613978222083804,-0.02298635231494658,0.0,False,False,False,0.9942196531791907,
793,0.3399339070131434,43,0.05422446406052964,0.9068799154306069,1.0350236682753327,0.06815354444751784,0.7473432863352455,7,0.017403550110166387,0.3399339070131434,756207100005571,194.4197457,46.8633612,,,,unknown,0.00022573572268528127,0.04572064473426833,0.0016069240082317966,0.0028121170144056436,False,False,False,0.9803921568627451,
772,0.28365151952042333,68,0.08808290155440414,0.9310708494409279,1.0351848558871268,0.07793266770903058,0.7293082475040855,10,0.022437317394401784,0.28365151952042333,756206200013438,195.3491685,46.8955832,,,,unknown,0.0007192206689225939,0.08778795279174656,0.005121820657520639,0.008963186150661117,False,False,False,0.9819819819819819,
747,0.19880216328585254,52,0.06961178045515395,0.9213184398776675,0.9624518208008481,0.054388394911086005,0.7221847410577849,6,0.026261214638940635,0.19880216328585254,756206100006515,196.8392251,46.7909523,,,,unknown,0.010854118212479438,1.1515954323123132,0.07731175833647556,0.13529557708883222,False,False,False,0.8961038961038961,
730,0.3820820774453294,62,0.08493150684931507,1.0560015691253828,0.5078927458399927,0.09313685590125004,0.7183636217863952,9,0.025685138530250885,0.22603230827995247,756207100005972,194.60430305,46.818561849999995,,,,unknown,0.003916640243482896,0.8601159071380088,0.02797727969969706,0.048960239474469855,False,False,False,0.9803921568627451,
511,0.683160587009217,16,0.03131115459882583,1.2708992151812548,0.9967655424900319,0.10463282631102344,0.7148641050175683,3,0.0,0.683160587009217,756206300000538,195.0747708,46.7131692,,,,unknown,0.0037425356453930393,0.612709182534369,0.02665706875396096,0.04664987031943167,False,False,False,0.945054945054945,
710,0.7524419529199508,18,0.02535211267605634,1.3779650530550918,0.9976631607368214,0.043273755291351745,0.7096957765959,2,0.0,0.31484106126761835,756206300000443,195.40631995,46.72536355,,,,unknown,-0.00409606510513228,0.40922829683584366,-0.029175163438355047,0.0,False,False,False,1.0,
864,0.26625932991209267,73,0.08449074074074074,0.8803203587978193,0.9970645690505081,0.05315228789865658,0.70873743581372,6,0.025615450168873025,0.19185123795144232,756206400008831,196.5982511,46.72510735,,,,unknown,0.004747061826225096,0.5619034770804653,0.03379263643377661,0.059137113759109065,False,False,False,0.9473684210526315,
800,0.3074457480089179,49,0.06125,0.84388977383525,0.5078927458399927,0.07249087141719167,0.702359844101925,7,0.03196429815763916,0.3074457480089179,756207100030371,194.65942595,46.890761749999996,,,,unknown,0.002416810847798565,0.45155827125648956,0.01721099768770506,0.030119245953483847,False,False,False,0.9883040935672515,
711,0.38747604225009236,62,0.08720112517580872,0.778951176371599,0.516756916795427,0.062098725672802016,0.7016600070861385,7,0.0332367917373403,0.20586993189764657,756206300000411,196.2374053,46.7222204,,,,unknown,0.006701486136476424,0.5803503830881468,0.04773287247475431,0.08353252683082003,False,False,False,0.9912280701754386,
782,0.30968507370089704,28,0.03580562659846547,0.9347444025467806,1.0320507256850466,0.04321749406313678,0.6951294618872834,4,0.017301763297925203,0.30968507370089704,756207100005622,193.99295655,46.85506035,,,,unknown,0.0028184756160484566,0.6725734791222574,0.020063621655304266,0.03511133789678246,False,False,False,0.9942528735632183,
649,0.3863531121598922,24,0.03697996918335902,1.3484796596315745,1.5882417041844812,0.02833545412626623,0.6924182569619963,2,0.006663295459339413,0.3863531121598922,756206300000152,195.3674271,46.7688287,,,,unknown,-0.0008276337762117676,0.14750034240926316,-0.005896303505030049,0.0,False,False,False,1.0,
778,0.24194623688791517,58,0.07455012853470437,0.9346308350174667,0.22663186638450425,0.03966332586863376,0.6888643197064801,10,0.039745560844309955,0.2328403930025903,756207400039878,193.71148914999998,46.712488449999995,,,,unknown,-0.003693073697649907,0.6242083425415379,-0.026209168999666202,0.0,False,False,False,0.994413407821229,
834,0.2457148319738658,57,0.0683453237410072,0.8576092436515522,1.0350236682753327,0.06999594238971037,0.6863819580376517,9,0.03753975308181173,0.2457148319738658,756207400000737,194.74066564999998,46.72727005,,,,unknown,-0.005817596021759861,0.7841569979491972,-0.04141338673868668,0.0,False,False,False,0.98989898989899,
734,0.3047771591262307,75,0.10217983651226158,0.8906598129758626,29.577687166184333,0.08028431030518395,0.6859064148502609,13,0.03452657354320411,0.21281641001860263,756207400017145,194.4336343,46.7782855,,,,unknown,0.0031238732060578623,0.48582333887826257,0.022237857380186667,0.03891625041532666,False,False,False,0.9846153846153847,
840,0.3247846667261818,20,0.023809523809523808,0.8224908481543863,1.0379327469729671,0.050407107815244635,0.6858002501469299,3,0.009692539169498922,0.24916778857590305,756207400017531,194.0041196,46.7245608,,,,unknown,-0.0005669783015935004,0.07849316425621933,-0.004036136342034536,0.0,False,False,False,0.9710144927536232,
853,0.2519759521575864,80,0.09378663540445487,0.815779881993348,0.5000600457679142,0.03675160061932835,0.6845279615076931,10,0.041482186102169465,0.204138676116984,756206400000572,196.4105008,46.7234043,,,,unknown,0.006100588939839299,0.9010525965081404,0.04342802226814159,0.07599903896924777,False,False,False,0.9479768786127167,
448,0.22759809539717435,47,0.10491071428571429,0.7260459435008715,0.2521903296440825,0.09885110029057548,0.6823774700468725,10,0.03598906662198494,0.22759809539717435,756207400000033,194.1871718,46.792246750000004,,,,unknown,-0.00016585780127702191,0.035598585343224604,-0.0011825101812781623,0.0,False,False,False,1.0,
679,0.5000424536483861,53,0.0780559646539028,0.8792360935494085,1.0000647321214833,0.05339185301597329,0.6782309747034604,5,0.03191715646391588,0.45560956248844275,756207200005804,193.4755544,46.8375987,,,,unknown,-0.00010310954651786414,0.01709412755265724,-0.0007340039875989495,0.0,False,False,False,0.9923076923076923,
