source_id,ra,dec,dist_pc,period_yr,a0_au,m1_msun,m2_msun,ruwe,amrf,tclass,simbad_id,simbad_otype,lit_matches,match_kind,in_literature,known_gaia_bh,novel_candidate
4277855016732107520,274.22383058148915,3.4975241393315075,656.6707670783726,1.1619523783915362,2.443654151210372,2.1362538596011613,14.282767467634388,9.310685,1.7167085397959594,3,TYC  436-126-1,*,Shahaf+2023,source_id,True,False,False
4373465352415301632,262.17120727595824,-0.5810919626714084,483.0944516856459,0.5085986526818603,1.4384216886788022,0.8531398541578912,13.058099050216072,7.6376343,2.380287097084562,3,GALEX J172841.0-003451,SB*,Shahaf+2023,source_id,True,True,False
6281177228434199296,223.20970977619407,-19.37362169770056,226.65991834835853,0.4214845618249239,1.1838375166926511,1.0958943260834195,11.247811301363903,6.456141,2.042591051341595,3,GALEX J145250.3-192225,**,Shahaf+2023,source_id,True,False,False
3229063344935793024,75.76124056690986,1.95454983181982,317.974485550974,2.2728186355994047,2.583430480768259,1.5364209817316203,5.474303151395535,14.235802,1.2951403930424712,3,TYC  102-1311-1,*,Shahaf+2023,source_id,True,False,False
2397135910639986304,341.2023567424176,-22.602092719582227,833.4692855532629,2.507914530365036,2.608959857321609,1.3560870164399803,4.691543385224399,6.5451856,1.276918139521955,3,GALEX J224448.5-223607,**,Shahaf+2023,source_id,True,False,False
3027759739607108992,111.47395941354232,-17.09822082684648,851.9753605443145,4.911844109234269,4.211556179858274,0.8202352214302898,4.368229799415348,4.9288964,1.5570411020232666,3,,,,,False,False,True
3509370326763016704,195.32096975867373,-18.869145009930858,122.423428411782,0.2994993232386883,0.6039766764374742,0.5262637421307108,3.301650001472593,10.212758,1.671174452270055,3,GALEX J130117.1-185207,**,Shahaf+2023,source_id,True,False,False
4240540718818313984,297.4278105380831,1.4919840722499071,731.9985239263807,1.8923144719713527,1.869741710257134,0.868788747996752,3.0246477834893386,7.4880376,1.2808000819522645,3,GALEX J194942.6+012931,**,Shahaf+2023,source_id,True,False,False
