source_id,ra,dec,dist_pc,parallax_over_error,phot_g_mean_mag,bp_rp,ruwe,gaia_significance,accel_significance,accel_total_mas_yr2,accel_m_s2,implied_companion_msun,abs_g,dark_companion,rank_score
2050100594630067712,290.6787050558981,36.09011392433673,105.49420644457942,35.750107,13.516225,1.8617544,24.79856,91.389114,220.07052487244087,17.334962729940393,0.00027470804808890046,0.4168272413592076,8.400081813129953,True,0.277804412032477
1172340086840027264,218.535565151594,7.622598062928111,50.78404199558314,32.936787,9.300188,1.1232119,38.76036,120.33037,209.74051605576483,29.581520542486235,0.00022566677329235622,0.3424146443188506,5.771551743513562,False,0.2598586424262464
4565081019061253632,254.57036073902492,21.67151069212197,102.1832081340559,41.06382,9.726714,0.8611717,20.87858,71.09701,201.47737838649584,16.002990695147478,0.0002456408251382795,0.3727221980568017,4.679816466078456,False,0.25049440420782576
2270797862786144768,316.81584865275806,70.06132528325772,206.49839108194104,31.002737,12.843655,1.340828,16.992971,74.27065,144.7805757743718,13.467609909690484,0.00041776019959261667,0.6338868946770337,6.2690712714187775,True,0.2275266237096862
635130112940983552,137.94628033589362,17.99738857573397,30.078248035441742,58.983845,13.890532,2.8406248,35.719955,132.71964,189.6717769290214,43.42549347767664,0.0001962082028610311,0.2977157913631432,11.499268858161194,True,0.2241453820542664
6902689365878552832,312.50474406210265,-9.650595651777888,87.62888637447303,45.961025,11.605779,1.4937267,13.938239,140.60936,191.46873904263566,16.631021957663965,0.00021892032826861146,0.33217795089908214,6.892542231515507,False,0.2215422581231594
4141841816292976896,260.4768058894523,-12.104746279314057,168.7975184053555,22.925268,12.695995,1.3151894,16.556198,72.03285,108.12529757089872,18.41407726918408,0.00046691290755304047,0.708468574416711,6.559165043259956,True,0.2143093664410177
2990261754529453312,78.98333371785591,-10.494810621802621,232.08472152618248,25.83412,11.974539,1.0119696,10.606374,67.24508,131.37891274860104,13.586923848377607,0.00047368273282542616,0.7187407437703339,5.146306047293932,False,0.21369535031421025
5047799093607270272,45.84468291493327,-35.53470696815666,129.01184649435177,34.906067,11.549183,1.0886765,15.783472,81.55896,185.60531380127478,12.310207706402057,0.00023856945206047594,0.3619924762552448,5.996034936050765,False,0.21054728969247993
1831875367909530752,305.5342606385686,23.74632623147223,124.77675877088957,31.477154,9.292666,0.60330105,16.666143,89.9428,136.62712332835937,16.59906153540432,0.0003111265664979974,0.4720867456528015,3.811997934692391,False,0.20443164623264318
1971349723564625152,322.8934288187597,45.5165018903013,106.28784690082804,37.50543,8.377691,0.7927599,14.054041,69.058716,165.97334280101236,15.287698349402554,0.0002440875203944793,0.3703652968453058,3.245273221264207,False,0.20443116896281166
6606871814033940608,339.9326013420709,-32.072484120288834,40.31378967467112,35.107033,10.437833,1.7949715,41.072803,72.571724,238.00265034184986,28.35576500754724,0.00017171761799036312,0.260555092934641,7.410564703957975,False,0.2023441727158593
206222442403751296,74.55804982083865,44.860829695875815,139.39451804781484,29.341473,12.115789,1.4711304,17.947468,115.06437,140.16333653443925,14.811998263871777,0.00031015530103928313,0.47061299959912806,6.394560940208831,False,0.20092331492234922
2941267997433021568,92.23628256688592,-20.22125971517145,143.6009679189441,49.07142,9.718095,0.72640514,12.696403,73.92506,156.77528889761146,12.994425664335925,0.00028030724145603343,0.42532315671842386,3.9323079897076623,False,0.20073949059289922
3195809783985008128,61.60268348085966,-7.8352819168199614,77.57405579512762,46.833237,9.119668,0.8002577,16.22165,94.92082,188.1702182739449,16.843580525950326,0.00019627761700309265,0.2978211166550234,4.671085515874507,False,0.19996621366715994
3170993188070483072,67.85125406606126,-17.8109237382583,104.70813596201123,35.72353,12.052188,1.6090498,20.280739,92.91135,190.70835694316358,13.13792814788546,0.00020664608025308887,0.31355366604226104,6.952285778360605,False,0.19966371462182003
1673042181592112128,205.06067042202943,68.73746487265943,64.42626786666074,54.817955,9.138686,0.8216114,27.367767,65.26463,192.01858668322666,18.943522199913417,0.00018333423318403895,0.2781815210600535,5.0933713104279335,False,0.196531826793426
6075948882001399424,184.58475036520844,-55.299852077444065,100.3797688858098,50.34219,12.523573,1.7052155,20.383081,91.65085,174.99907950958675,14.38541687399323,0.00021691446021303287,0.3291343544192775,7.515341964610956,False,0.19442679179685765
4373996966286538240,263.0900997027705,0.35528595582169376,61.31782013484689,72.40863,10.879956,1.5605621,18.739048,69.909615,145.8426762568668,25.665603043488247,0.00023640575318771255,0.3587093957683778,6.942022709572227,False,0.1938550120437414
532624842914472704,16.583570687995635,68.53683227867562,113.99036216595094,57.346813,10.996591,1.0484848,9.632474,74.87361,144.01562779621688,15.7010325712223,0.00026885381858287845,0.40794434785734285,5.712249946894721,False,0.1915615550991701
3867850016937383424,163.34756927925037,9.738901860598943,56.00148884638051,29.688046,9.892558,1.0740194,41.59907,66.189316,158.63338309886916,24.883224419253832,0.00020932740562414518,0.31762216518300024,6.1515602316322635,False,0.18896725988721075
6346720078639417344,270.3126963585607,-85.29122430914589,60.2627927394741,45.508965,9.892507,1.2415705,32.191605,74.81083,168.32605992053652,21.894549509472,0.00019820067499851243,0.3007390615961385,5.992260328551168,False,0.18803300019101063
4440365481006613760,246.48117081483153,8.468450271371802,169.9600025525358,20.628017,13.343482,1.8747511,21.515121,92.475204,131.1437950288278,13.243188496280577,0.0003381108836558329,0.513031299549608,7.191748372817556,True,0.18756761126009608
461921263084168576,48.092868524202714,58.56749437847201,104.50339393278212,57.76324,12.614556,1.7423601,15.575459,63.104122,151.6743964517912,15.419160121852064,0.00024205328155163115,0.36727865205630505,7.518904336768535,False,0.18610171950844398
1270799428963941504,232.4885486374143,27.21237509781937,112.48893223575391,44.662193,8.889761,0.63099384,12.439114,116.097336,170.85873123415132,12.96854998195138,0.00021913970657370005,0.33251082375941615,3.634211999072204,False,0.1859630833798493
2918492060742745344,101.72597161826681,-29.07482693410779,124.49039856224894,36.259335,10.965586,1.0625801,16.55851,105.98447,126.39500703675583,16.18159964556434,0.0003026057461326797,0.4591577103671541,5.489906421830124,False,0.18408250243614566
5979624374833370752,260.1337152339141,-31.913977193897225,110.18131098831006,37.64481,11.271742,1.473937,11.5854025,65.18781,99.83277275361355,22.26464867400453,0.0003685052192419124,0.5591500323039958,6.061202189539941,False,0.18380774533730337
4584612644836789120,269.5289194826505,29.24853706587822,81.95483256486229,46.68291,10.48976,1.1224556,20.616526,104.79808,188.33823872003614,14.750302214485291,0.0001815914293590671,0.2755370841181908,5.921887562085416,False,0.18324892425316014
824750342080412672,146.06644213797364,47.08446649318839,83.55525694546296,40.768425,9.754271,0.8199196,18.115377,61.17513,171.43535461175813,15.728293876561061,0.00019741277595396392,0.29954354589321874,5.144401658229705,False,0.18064144738527757
2297894128558108288,321.75181195415036,81.74282143354026,48.42833830429261,54.16831,7.8696766,0.9267101,21.200712,62.8245,204.56531880917402,21.308149188800922,0.00015501194216573943,0.23520679747164966,4.444178752027904,False,0.17943460705025793
164641596995364992,65.56032547098589,28.966275323028736,135.3579420015381,31.795565,9.327481,1.388854,13.913931,61.24268,97.91106765059386,19.13895703583836,0.0003891543338812898,0.5904818900763473,3.6700625564388965,False,0.1780757537337575
5255177676822697216,157.49807824296204,-59.92437143084277,89.43320396473662,40.660362,8.461943,0.64263535,18.280512,73.81299,161.6401734319689,15.30369361065399,0.0002055961194277631,0.31196051186494267,3.7044487240848625,False,0.17487688916071167
4698497413538721408,25.60802390334247,-66.84278536811235,147.02730602916927,35.547035,7.8391113,0.7234092,12.922401,85.43396,105.51358175639417,16.136665986435563,0.0003563950558523814,0.540774720647914,2.0021213293329483,False,0.1701239746178915
1815218213417395456,307.11908492428176,18.533551739827782,144.80500005975017,36.70558,12.684602,1.5286531,15.236495,76.53393,141.3917197894825,12.118625871549398,0.0002636069142869265,0.3999829770181105,6.880683993063245,False,0.16968052240905745
3046512116573661696,106.3232316958052,-10.665543923934337,81.55071593695999,32.079594,10.3299055,1.1386423,27.03366,101.1565,128.0378560037106,19.94344039819579,0.0002443136426130249,0.370708402557796,5.772766619541428,False,0.1677696181005146
82247116185488128,38.15349671966056,16.33762562905654,135.8640244685217,27.182236,11.795657,1.5839462,23.12403,79.472404,106.82129870482301,16.36656065911253,0.000334027144169818,0.5068348525353058,6.13013478384415,False,0.16652811910595297
1101569363787441664,108.34189956235868,65.43102395609283,161.14726240295767,24.276777,9.730686,0.8133831,14.09261,74.35006,139.08202613607824,11.360132826604852,0.0002749958897023392,0.41726399676740455,3.6945715275308544,False,0.1661087785310575
6483747711683016192,317.24290996144896,-44.74675827638008,203.7905995703188,15.322738,13.477164,1.4417391,15.35889,62.43773,128.4151984383152,11.020155644931974,0.0003373585618665611,0.5118897668634775,6.931243533264686,True,0.16447177353918618
5378639496705725184,176.0290239769956,-45.247096514588215,131.25239588134812,36.212254,12.196092,1.4576979,16.489716,60.31539,181.4547618288222,9.715277007963683,0.00019155005850301238,0.2906477732394894,6.605555453105506,False,0.16427226318647162
2025704252705799552,292.0932921686578,27.521721560675,91.60992565469002,60.289284,9.448613,0.81904984,14.998215,69.29755,155.22952054189213,14.524355742180266,0.0001998753647842918,0.3032801459524037,4.638900513342675,False,0.16240266002786616
3241986626651247360,77.02066161673093,7.897756213474774,93.6892368198624,13.789118,6.411093,1.146213,25.515598,94.445526,97.24195898718726,22.73852245485681,0.0003200160816906542,0.4855752186718984,1.5526447287217033,False,0.16205715272390617
4538102993748633344,283.1538200448453,26.931456150852487,134.7693377836036,53.490276,12.591669,1.502059,16.919838,83.872444,158.16549129855684,10.799370679813329,0.00021862982332981692,0.3317371543040011,6.943713610744553,False,0.1618723769111103
5088611698217419648,56.20003590348681,-21.294310390713342,104.46510525816414,79.8815,9.247321,0.86198807,6.116882,228.9435,170.94982289684177,11.837564952669332,0.00018576054749389986,0.28186308010969013,4.152464897882986,False,0.16098718851719582
