lam_um,response
11.3467,0.73516
11.3592,0.72474
11.3716,0.71275
11.3841,0.70073
11.3966,0.68751
11.4092,0.67233
11.4217,0.65579
11.4343,0.6381
11.4469,0.61902
11.4596,0.59962
11.4723,0.57982
11.485,0.55955
11.4977,0.5396
11.5105,0.51859
11.5232,0.4975
11.5361,0.47667
11.5489,0.45562
11.5618,0.43441
11.5747,0.41264
11.5876,0.39073
11.6006,0.36893
11.6136,0.34785
11.6266,0.32753
11.6396,0.30714
11.6527,0.28687
11.6658,0.26718
11.679,0.24844
11.6921,0.23039
11.7053,0.21269
11.7186,0.19597
11.7318,0.18057
11.7451,0.16604
11.7584,0.15272
11.7718,0.14049
11.7851,0.12862
11.7985,0.11764
11.812,0.10756
11.8254,0.098194
11.8389,0.089849
11.8525,0.081989
11.866,0.074745
11.8796,0.06835
11.8933,0.062323
11.9069,0.05696
11.9206,0.052097
11.9343,0.04725
11.9481,0.042922
11.9618,0.039342
11.9757,0.036202
11.9895,0.033261
12.0034,0.030414
12.0173,0.027821
12.0312,0.025494
12.0452,0.023206
12.0592,0.021101
12.0732,0.019577
12.0873,0.018491
12.1014,0.017245
12.1156,0.015609
12.1297,0.014081
12.1439,0.01293
12.1582,0.01185
12.1724,0.010838
12.1867,0.010059
12.2011,0.0093961
12.2155,0.0086539
12.2299,0.0078096
12.2443,0.0070576
12.2588,0.0064837
12.2733,0.0060255
12.2878,0.0056665
12.3024,0.0052398
12.317,0.0046884
12.3317,0.0044067
12.3463,0.0044298
12.361,0.0041112
12.3758,0.0033056
12.3906,0.002664
12.4054,0.0025158
12.4203,0.0025041
12.4352,0.0024099
12.4501,0.0023594
12.465,0.002393
12.48,0.0023252
12.4951,0.0018846
12.5102,0.0012533
12.5253,0.0010302
12.5404,0.0013007
12.5556,0.0016035
12.5708,0.0015757
12.5861,0.0011707
12.6014,0.0007422
12.6167,0.00069602
12.6321,0.00096412
12.6475,0.0012294
12.6629,0.0013354
12.6784,0.0013594
12.6939,0.001391
12.7095,0.0012603
12.7251,0.00083599
12.7407,0.00046254
12.7564,0.00038777
12.7721,0.00030852
12.7878,0.00022547
12.8036,0.00049925
12.8194,0.00085722
12.8353,0.00086436
12.8512,0.00071308
12.8671,0.000591
12.8831,0.00035658
12.8992,0.0001014
12.9152,7.2773e-05
12.9313,0.00022794
12.9475,0.00041864
12.9636,0.00053008
12.9799,0.00039927
12.9961,0.00010347
13.0124,0.0
