n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,resists_mundane,is_candidate
75,0.4951118240600225,2,0.02666666666666667,2.8530475740691608,0.9972192489390486,0.12979263674852085,0.7422450634195934,1,0.0,0.4951118240600225,1615207300017359,139.8241832,21.1806495,,,,unknown,False,False
162,0.9163444651903085,92,0.5679012345679012,2.590113209819668,0.1993898651878201,0.09799559961861712,0.7390812503942277,16,0.04040419219836051,0.9163444651903085,569214400031382,139.27874775,21.0143296,17.888460159301758,1.5272407531738281,0.783939292733429,unknown,False,True
75,0.5134676883346614,2,0.02666666666666667,2.5962357496749764,0.9972192489390486,0.11137879989332088,0.7323605050125023,1,0.0,0.5134676883346614,1615207300003908,139.8443086,21.1813359,,,,unknown,False,False
75,0.32025830208200434,3,0.04,3.127616865734605,0.9972192489390486,0.2183627277646827,0.7321481936146715,1,0.0,0.32025830208200434,1615207300003313,139.2096116,21.2395159,13.526132583618164,0.7390413284301758,0.8891699562704607,giant,False,True
819,0.2997479708031866,38,0.0463980463980464,0.9176682184374167,0.19049016518415135,0.059569386441193195,0.727025547053464,4,0.0,0.19333663072903906,569214400005087,139.1531227,21.0848301,,,,unknown,False,False
831,0.31245665930900235,26,0.031287605294825514,0.9529036369552348,0.24618722774519192,0.023403423724714614,0.7229789728825857,3,0.0,0.22681617502517837,569214400004563,139.832474,21.1535806,,,,unknown,False,False
751,0.36181675198251184,14,0.018641810918774968,1.0327502418897139,0.7135881219074285,0.03327548125544607,0.721982370136749,3,0.0,0.3083558945625917,569214400004597,139.4018959,21.1534708,,,,unknown,False,False
76,0.23423858400942876,2,0.02631578947368421,2.716715508067377,1.000240468028833,0.17350844487890335,0.7209503970203717,1,0.0,0.23423858400942876,1615207400004450,140.2825798,21.04725145,,,,unknown,False,False
832,0.19968248787564535,40,0.04807692307692308,1.1762650765366531,1.7000453386502035,0.06302582276916378,0.7209484636129129,3,0.0,0.19968248787564535,569214400005200,139.7880221,21.0603124,,,,unknown,False,False
827,0.24235229507546263,33,0.03990326481257558,1.166373046481527,0.32636933317088596,0.06659465734053444,0.7200039855867314,3,0.0,0.22537720664085226,569214400004727,139.6149006,21.1321462,,,,unknown,False,False
823,0.2295155041659036,90,0.10935601458080195,0.8023672962386001,0.7961438632348911,0.057245846395921895,0.7194698609996965,10,0.027785461693842314,0.2295155041659036,569214400004167,139.2240851,21.2168981,,,,unknown,False,False
831,0.36263131799457027,36,0.04332129963898917,1.1087134621054358,0.45348591089360574,0.05763912322179554,0.7192310707597875,3,0.0,0.2021642731295502,569214400004750,139.0588084,21.1338259,,,,unknown,False,False
831,0.3059910359223177,36,0.04332129963898917,1.1243869863658922,0.9281828891320864,0.06323971162993072,0.7184913056929744,3,0.0,0.20807517007675402,569214400005520,139.7587739,21.0139922,,,,unknown,False,False
845,0.2048190338927801,29,0.03431952662721893,0.8840109557827736,0.997217372282881,0.04053019696025075,0.7178409409119249,3,0.0,0.2048190338927801,569213300004569,140.414951,21.1204851,,,,unknown,False,False
808,0.31578120463938686,30,0.03712871287128713,1.0908082389228306,0.3654943387836737,0.06035568296445573,0.7173417894460331,3,0.0,0.31578120463938686,569214400004616,139.59485965,21.1483697,,,,unknown,False,False
828,0.22987491098402135,43,0.051932367149758456,1.1783609935600483,0.4844862247520247,0.0855621793568768,0.71503300580654,3,0.0,0.20950328047013533,569214400004757,139.42333345,21.13021375,,,,unknown,False,False
814,0.32911191323352995,31,0.038083538083538086,1.010005272705933,0.7566032995407072,0.057825688258121316,0.7132526098849197,3,0.0,0.21448232786320975,569214400003837,139.1407392,21.26301285,,,,unknown,False,False
831,0.2808530547869933,80,0.09626955475330927,1.0049064251138273,0.5313240924315418,0.03397404038861695,0.7111301957619227,7,0.032990659209440616,0.2808530547869933,569213300009854,140.2639813,21.1679109,,,,unknown,False,False
809,0.2827390683098323,29,0.03584672435105068,1.0655498723523857,0.342840398358999,0.07703255398387265,0.7108232261459814,3,0.0,0.234584000581474,569214400004626,139.7276866,21.1447507,,,,unknown,False,False
841,0.19530934097121677,29,0.034482758620689655,0.8881960097440661,0.3400185468618848,0.030106245945774684,0.707186733218106,3,0.0,0.19391997367728164,569213300024695,140.7996305,21.11406,,,,unknown,False,False
76,0.23482889762726722,2,0.02631578947368421,2.425612239042577,0.9972192489390486,0.17433725532717043,0.7032355577444035,1,0.0,0.23482889762726722,1615207400011560,140.3012287,21.025816900000002,,,,unknown,False,False
832,0.1961407010424715,28,0.03365384615384615,1.0349327572344502,0.5002365563446364,0.06805218778612301,0.702932564794499,3,0.0,0.1961407010424715,569214400004210,139.0574602,21.2115238,,,,unknown,False,False
75,0.3147729670815854,4,0.05333333333333334,2.2465815468188453,0.9972192489390486,0.1544826471133735,0.6984500986751186,1,0.0,0.3147729670815854,1615207300002981,139.2124477,21.2747022,17.003211975097656,1.0024452209472656,0.5731407960275514,main_sequence,True,True
836,0.3158915418007199,81,0.09688995215311005,0.8201612693658368,0.1991233936620808,0.05654027327938585,0.697483872059101,10,0.03518468198569444,0.20240122185698217,569213300014908,140.82308995,21.15761155,,,,unknown,False,False
76,0.2251668375843201,2,0.02631578947368421,2.361573160349956,0.9972985208590398,0.18803207766358246,0.6952847663219226,1,0.0,0.2251668375843201,1615207400003930,140.18755825,21.11167155,,,,unknown,False,False
793,0.35490468476977843,19,0.02395964691046658,0.9135072345839725,0.23074704439497917,0.025965395436917192,0.6922103813689249,2,0.0,0.29165464882945524,569214400009942,139.9031436,21.1354854,,,,unknown,False,False
846,0.24890339318150956,22,0.026004728132387706,0.8788323473650338,0.9972896669859322,0.025969226382029326,0.6922092320853913,2,0.0,0.24890339318150956,569213300004983,140.7924624,21.0566178,,,,unknown,False,False
76,0.24777438163470444,2,0.02631578947368421,2.2242484788527084,0.17683580217017605,0.17155382383289006,0.6919887615812955,1,0.0,0.24777438163470444,1615207400003963,140.3914207,21.1079749,,,,unknown,False,False
849,0.1866884572038745,41,0.048292108362779744,0.9401068682947511,0.1723712684185398,0.026997772496830538,0.6917278379130665,3,0.0,0.1866884572038745,569213300005029,140.8619934,21.0491838,,,,unknown,False,False
827,0.2671350493610247,19,0.022974607013301087,0.8793858253427876,0.5020989015805456,0.02805279131376202,0.6915841626058714,2,0.0,0.21615391780653836,569213300004350,140.239186,21.1537468,,,,unknown,False,False
76,0.2805579796511234,2,0.02631578947368421,2.2405552494773504,0.9972192489390486,0.1798044860656859,0.6904919691489353,1,0.0,0.2805579796511234,1615207400003885,140.3773863,21.11891045,,,,unknown,False,False
815,0.2737038868417072,55,0.06748466257668712,1.0780319634686342,0.3326273365455733,0.08530976884121655,0.689875099228725,7,0.036404629309009326,0.2290919867408382,569214400004697,139.5858539,21.1360703,,,,unknown,False,False
811,0.4147569297528906,12,0.014796547472256474,0.8216961804385309,0.7255949381213754,0.03392380714560813,0.6898228578563176,2,0.0,0.4147569297528906,569213300014992,140.7036733,21.1439298,,,,unknown,False,False
76,0.26165353489507626,2,0.02631578947368421,2.0667908927584713,0.16232308457629058,0.14958038065398693,0.6891333393693122,1,0.0,0.26165353489507626,1615207400004659,140.30004665,21.02339555,,,,unknown,False,False
75,0.2505679190601978,3,0.04,2.6864378501404302,0.9972192489390486,0.2768442810225762,0.688132986701653,1,0.0,0.2505679190601978,1615207300003231,139.2221347,21.2486754,13.78184700012207,0.7641839981079102,1.4835815296517936,main_sequence,True,True
822,0.311051891696985,94,0.11435523114355231,0.8865946633299213,0.8792399290132206,0.0633548404036868,0.6873236239663347,11,0.037889974637519766,0.24775215546757678,569214400010042,139.05287735000002,21.1270732,,,,unknown,False,False
73,0.26519021990481306,11,0.1506849315068493,2.2205497840389494,0.9972985208590398,0.38645178022180265,0.6872974529757963,3,0.0,0.26519021990481306,1615207300005006,139.7961517,21.0568145,18.363834381103516,1.5004196166992188,0.47049635878873985,unknown,False,True
827,0.227367365412096,21,0.02539298669891173,1.0560268949249412,0.4547902470023583,0.04458943398423461,0.6872243577729474,2,0.0,0.1987821651203182,569214400005010,139.5270079,21.0932134,,,,unknown,False,False
818,0.31429153313512515,81,0.09902200488997555,0.7929663560931126,0.9646989173217091,0.05955969091062489,0.6868380711701775,7,0.03327792281818913,0.19317930010202888,569214400010144,139.60917335,21.1037326,,,,unknown,False,False
809,0.27408783912735457,32,0.03955500618046971,1.0402984559075605,4.002696800024191,0.05229693454025577,0.6867288269923769,2,0.0,0.22186714654189443,569214400003941,139.0783721,21.2490441,,,,unknown,False,False
798,0.3221621623052602,29,0.03634085213032581,0.8118172336623789,0.7783944968675376,0.04445969851491408,0.6866620904455258,2,0.0,0.26004701241482087,569214400010493,139.18540715,21.0494022,,,,unknown,False,False
816,0.2673786005601251,27,0.03308823529411765,0.9954348039107226,0.39251524564743917,0.04496311227631212,0.6865110663171065,2,0.0,0.22471339592728112,569214400004166,139.1732632,21.2172785,,,,unknown,False,False
772,0.3450144483194524,25,0.03238341968911917,1.0270564501143382,4.081069708825648,0.051935385995712464,0.6860427712081466,2,0.0,0.2533182098753387,569214400015010,139.73413095,21.1002392,,,,unknown,False,False
76,0.2393354795524486,3,0.039473684210526314,2.098596974634309,0.9972985208590398,0.16631457368619929,0.6860214463721988,1,0.0,0.2393354795524486,1615207400003429,140.2618691,21.16940925,14.435920715332031,0.7401323318481445,0.566771320317922,giant,False,True
811,0.3474965684408905,73,0.09001233045622688,0.7424765011332691,0.23957590509496957,0.0644041498907039,0.6859050612226655,9,0.038257897936707794,0.24140328101325492,569214400005320,139.737925,21.0440544,,,,unknown,False,False
823,0.25279079053382136,30,0.03645200486026731,1.0262719010788819,0.962202281366299,0.05352140938463951,0.6855198912493411,2,0.0,0.22905510676962593,569214400009294,139.0986949,21.248078,,,,unknown,False,False
835,0.19233917919306687,44,0.05269461077844311,1.1803408664935708,2.3596759334876714,0.0626725307357414,0.6836843956473126,4,0.0,0.1698525159757739,569214400003946,139.1666678,21.2479783,,,,unknown,False,False
806,0.26708893234977793,23,0.028535980148883373,1.0497490842153623,0.4993649306463883,0.06449422749041984,0.6836366768057959,2,0.0,0.2576711831230185,569214400005409,139.22170295,21.035833500000003,,,,unknown,False,False
812,0.2834826087838497,23,0.02832512315270936,0.9314446067632407,0.5151092841313517,0.06143267164110556,0.6815701985076684,2,0.0,0.27406125550983407,569214400004665,139.6505718,21.14002975,,,,unknown,False,False
838,0.2409590474945711,32,0.03818615751789976,0.9240746016055745,0.1570817069399537,0.027892439684283066,0.6809563368332159,2,0.0035586437538330726,0.2409590474945711,569213300009856,140.8859916,21.1591407,,,,unknown,False,False
76,0.4326018440506193,4,0.05263157894736842,1.8561735338751335,0.1373375162105973,0.13598700724082174,0.6805743098602616,1,0.0,0.4326018440506193,1615207400003300,140.0926096,21.183099900000002,17.709884643554688,1.272674560546875,0.3775426880838471,unknown,False,True
76,0.288653957010257,2,0.02631578947368421,2.0416597358692696,0.9972192489390486,0.1731750090914984,0.6805470814247067,1,0.0,0.288653957010257,1615207400004158,140.37794305,21.084498449999998,,,,unknown,False,False
713,0.2472501320488807,17,0.023842917251051893,0.8443274829584566,0.4984782735854909,0.06696525350068834,0.6799104239497935,2,0.0,0.2472501320488807,569213300004293,140.1021862,21.1637306,,,,unknown,False,False
830,0.27795187592729487,32,0.03855421686746988,0.9918640433425,0.9938313041768396,0.0716251600512443,0.6785124519846267,2,0.0,0.23947134137738946,569214400004688,139.6185246,21.13669875,,,,unknown,False,False
76,0.2135507184967088,3,0.039473684210526314,2.5635038367424094,0.9972192489390486,0.2857934193838317,0.6780722043893951,1,0.0,0.2135507184967088,1615207400003400,140.18918415000002,21.17224915,12.858973503112793,0.7173881530761719,1.3520190495159907,main_sequence,True,True
805,0.32080164717025694,26,0.03229813664596273,0.9450511580263736,0.44163512546994843,0.07549980919970006,0.67735005724009,2,0.0,0.32080164717025694,569214400005176,139.7587804,21.0638176,,,,unknown,False,False
834,0.1814816577509455,38,0.045563549160671464,0.9907618257692136,0.3514234986698717,0.05771938829447476,0.6761592179353414,4,0.0,0.17065075048103695,569214400005214,139.1590883,21.065317200000003,,,,unknown,False,False
821,0.2589351063333917,35,0.04263093788063337,1.027389364967497,2.356038688002261,0.08542927854641671,0.6760145783341248,2,0.0,0.24026698419431325,569214400005482,139.769637,21.0194224,,,,unknown,False,False
76,0.2551507239389855,2,0.02631578947368421,2.3202524086612146,0.9972985208590398,0.2543982770364097,0.67289566140875,1,0.0,0.2551507239389855,1615207400003273,140.12465735,21.1859119,,,,unknown,False,False
76,0.30425527865740754,2,0.02631578947368421,1.8792613003353338,0.9972985208590398,0.1690073388010048,0.6720534763798186,1,0.0,0.30425527865740754,1615207400010885,140.35799685,21.1225629,,,,unknown,False,False
849,0.17397805769050623,45,0.053003533568904596,1.0234902570759425,2.8744301960600933,0.029967666072487187,0.6720449922575099,4,0.007130351370149305,0.17397805769050623,569213300005253,140.906159,21.0207944,,,,unknown,False,False
816,0.27968224461118074,23,0.028186274509803922,0.9920117008861089,0.10169600362343059,0.027338448729125615,0.6719629948450137,2,0.0,0.19124905711636087,569213300005063,140.4629771,21.0492856,,,,unknown,False,False
830,0.2420969757999092,29,0.03493975903614458,0.9847490059956563,0.6734160493373825,0.04274235291347602,0.6716900570389567,2,0.0,0.19316739540279382,569214400010629,139.311362,21.0278939,,,,unknown,False,False
76,0.2837415476234463,3,0.039473684210526314,1.7943092530099125,0.39458568614653067,0.1549629146237764,0.6711696807934618,1,0.0,0.2837415476234463,1615207400003487,140.17772695000002,21.1631908,15.98731517791748,1.3565053939819336,1.5130144311772158,main_sequence,True,True
75,0.40392542198342185,4,0.05333333333333334,1.9733187967635735,0.8164757477269863,0.20365877861408746,0.6673014942215882,1,0.0,0.40392542198342185,1615207300003462,139.1987374,21.2223042,18.170564651489258,1.3105754852294922,0.6626137817131023,unknown,False,True
829,0.3404230592697137,115,0.13872135102533173,1.4303265875023783,0.4993649306463883,0.25075881883009443,0.6672753280171192,20,0.01729601671847458,0.3404230592697137,569214400005230,139.7961422,21.0568153,,,,unknown,False,False
828,0.2675250783181924,26,0.03140096618357488,1.0397544875327824,3.4315650746384265,0.05590786327984725,0.6665206963182223,2,0.0,0.19157696443391592,569214400005339,139.640188,21.04260285,,,,unknown,False,False
75,0.355942135066701,6,0.08,1.9460847812945512,0.14140395623417423,0.20445037917530104,0.6654299731250828,1,0.0,0.355942135066701,1615207300002952,139.1940833,21.2771159,16.96390724182129,2.352025032043457,3.302835320852379,giant,False,True
816,0.21838177010033266,15,0.01838235294117647,0.9710677944068962,0.1089997306189191,0.02057870111161379,0.6638263896665159,1,0.0,0.21838177010033266,569213300004506,140.7030786,21.1247841,,,,unknown,False,False
827,0.2902966748819009,18,0.02176541717049577,0.9671268939858405,0.8022727677758291,0.021479314663618573,0.6635562056009144,1,0.0,0.2650254855528863,569213300010540,140.8550643,21.0445955,,,,unknown,False,False
812,0.2694526663603588,16,0.019704433497536946,0.9043598962978385,0.10110850151448629,0.021818352553883338,0.6634544942338351,1,0.0,0.2694526663603588,569213300004157,140.68446025,21.17528235,,,,unknown,False,False
837,0.25291021210524767,20,0.023894862604540025,0.8971146864184179,0.994693644282153,0.021971325118871426,0.6634086024643385,1,0.0,0.21174756682641327,569213300004759,140.4705632,21.0918904,,,,unknown,False,False
805,0.2847218608893157,17,0.02111801242236025,0.8958714403874659,0.13788277219915593,0.02197148086540376,0.6634085557403789,1,0.0,0.2681511546077324,569213300004494,140.7193453,21.1262062,,,,unknown,False,False
795,0.29408053058283434,13,0.016352201257861635,0.88670906179924,0.22582647371656905,0.023692601026588468,0.6628922196920235,1,0.0,0.23608823261765643,569213300005375,140.9233651,21.0040673,,,,unknown,False,False
831,0.32236248681527047,18,0.021660649819494584,0.9401622521137636,0.4738228753762366,0.024140169959770412,0.6627579490120689,1,0.0,0.32236248681527047,569214300004818,138.9706129,21.1858029,,,,unknown,False,False
762,0.3155448430237512,13,0.01706036745406824,0.933666103717868,0.4228342172592315,0.024328275484156052,0.6627015173547531,1,0.0,0.3155448430237512,569213300004067,140.3826495,21.192153949999998,,,,unknown,False,False
816,0.2378500947057095,14,0.01715686274509804,0.9233117857338866,0.9810033598860941,0.0249091641058003,0.6625272507682599,1,0.0,0.22292717772165738,569213300004090,140.2676578,21.18939485,,,,unknown,False,False
839,0.2728607565454477,23,0.027413587604290822,0.8806300661401971,2.597123364213482,0.026501804327716982,0.6620494587016849,1,0.0,0.2458340785792288,569213300004469,140.5687032,21.1317807,,,,unknown,False,False
729,0.3977102836192927,9,0.012345679012345678,0.9299554794669015,0.1005071831004327,0.026826911866567615,0.6619519264400298,1,0.0,0.3977102836192927,569214400010390,139.8832384,21.0584285,,,,unknown,False,False
813,0.3864513907728503,17,0.020910209102091022,0.9334597930906346,0.19856579236965435,0.026863173016409468,0.6619410480950771,1,0.0,0.25415837745840486,569214300005284,138.9703647,21.1243325,,,,unknown,False,False
778,0.287172470281728,13,0.016709511568123392,0.878399244770896,0.26689277741196826,0.026896421624764626,0.6619310735125706,1,0.0,0.23347976512959845,569214400004796,139.84319019999998,21.1188173,,,,unknown,False,False
76,0.3128852364819462,3,0.039473684210526314,1.7849195565952622,0.9972985208590398,0.1845086083450854,0.6617425908921901,1,0.0,0.3128852364819462,1615207400010480,140.3026609,21.176670350000002,16.507877349853516,0.9914493560791016,0.5633446158220745,main_sequence,True,True
632,0.43524780441593236,6,0.00949367088607595,0.8512572300116222,0.10172758908678439,0.028802779243672107,0.6613591662268984,1,0.0,0.4075987475937446,569214400004039,139.1711937,21.2359558,,,,unknown,False,False
814,0.34330009720975374,18,0.022113022113022112,0.8743830605235556,0.9999719598164012,0.029441569754437697,0.6611675290736687,1,0.0,0.34330009720975374,569213300005007,140.64479985,21.05510315,,,,unknown,False,False
849,0.19962904491531863,26,0.030624263839811542,0.7962056388065619,0.12264780387321875,0.026744381863855388,0.6611358539155657,1,0.0,0.19962904491531863,569213300004801,140.3467216,21.0866831,,,,unknown,False,False
837,0.22766732656418265,25,0.02986857825567503,0.9929219711708825,0.16163689800349876,0.032840076656458446,0.6609823390349049,2,0.009721879322719201,0.2117007234422521,569213300004250,140.9561311,21.1576876,,,,unknown,False,False
562,0.26817478668901795,10,0.017793594306049824,0.8915617127540739,1.7511173644373228,0.03063200089232395,0.6608103997323028,1,0.0,0.22619379485987212,569213400010273,141.0216545,21.16514645,,,,unknown,False,False
829,0.33652345261547534,18,0.021712907117008445,0.8582790902945581,1.0320820205410293,0.03135223948151673,0.660594328155545,1,0.0,0.22239569550329208,569213300004947,140.9372169,21.0579476,,,,unknown,False,False
684,0.37555452912601284,8,0.011695906432748537,0.8039818955323559,0.9816249154838326,0.031889656831075336,0.6604331029506774,1,0.0,0.37555452912601284,569214400005472,139.8218738,21.020355549999998,,,,unknown,False,False
75,0.25384122973508105,5,0.06666666666666667,2.043981558525876,0.11040802950357993,0.24080140245790577,0.6603984727741808,1,0.0,0.25384122973508105,1615207300004516,139.1764784,21.1034395,18.148426055908203,1.1505508422851562,0.5193647469026783,unknown,False,True
763,0.5518755664953199,12,0.015727391874180863,0.8965403932680327,0.413654270595105,0.032778666206542496,0.6601664001380373,1,0.0,0.29994302990755617,569214300004265,138.9672312,21.2524657,,,,unknown,False,False
802,0.30534041586469496,25,0.03117206982543641,1.0556068117667095,1.0718059923930154,0.04451828618506977,0.6599809228504816,1,0.0,0.24059734355448592,569214400005304,139.55005605000002,21.0482618,,,,unknown,False,False
803,0.2945678901373522,11,0.0136986301369863,0.7919806635862657,0.9875528746303008,0.03348488382827201,0.6599545348515184,1,0.0,0.2845248011874646,569213300004463,140.5337084,21.1331457,,,,unknown,False,False
825,0.2958273647623402,26,0.03151515151515152,1.0615783898751987,0.8661746052672552,0.04594961418326448,0.6599098191375327,1,0.0,0.2252471473359967,569214400005354,139.5933755,21.0404119,,,,unknown,False,False
832,0.21317888148135944,39,0.046875,1.0880515069675836,0.6704294753513694,0.0503558637942627,0.6597228878710651,4,0.0,0.16009406908439217,569214400010521,139.4762148,21.04224205,,,,unknown,False,False
749,0.3237692677460866,11,0.014686248331108143,0.8120445390604707,1.0351886469331297,0.035201452531165744,0.6594395642406503,1,0.0,0.3034823212487585,569213300005006,140.5093656,21.057031,,,,unknown,False,False
783,0.35606007599862954,25,0.031928480204342274,1.0135366783321402,1.6076600138622308,0.039334856621469266,0.6590117437134877,1,0.0,0.22123010966101964,569214400003750,139.2179898,21.273738,,,,unknown,False,False
789,0.32647332595706957,41,0.051964512040557666,0.7384976644649346,0.17889430329951356,0.035335615545346484,0.6588914892647524,4,0.030169275357214573,0.32647332595706957,569213300004802,140.9536543,21.0783106,,,,unknown,False,False
744,0.3350911155380518,13,0.01747311827956989,1.0283612689907928,0.5833731998146546,0.04401873700760287,0.6584960550371667,1,0.0,0.3350911155380518,569214400004954,139.71819375,21.09676085,,,,unknown,False,False
73,0.43777363437995986,5,0.0684931506849315,1.7115622744363084,0.12665340017259374,0.18088608026221262,0.6584279123875147,1,0.0,0.43777363437995986,1615207300021888,139.9567836,21.1607744,18.813440322875977,2.149648666381836,0.7795261010891376,unknown,False,True
76,0.22007636770958316,3,0.039473684210526314,2.383543241761701,0.9972985208590398,0.31550622453551797,0.6583607271450467,1,0.0,0.22007636770958316,1615207400003394,140.13361375,21.1728682,14.784220695495605,0.8768463134765625,0.7563770856896561,main_sequence,True,True
791,0.34963649939339836,27,0.03413400758533502,0.9608160951211333,0.3681549136432925,0.03941916631060061,0.6581742501068198,1,0.0,0.26253373251350953,569214400004573,139.0692574,21.1599046,,,,unknown,False,False
794,0.29969461801431785,21,0.02644836272040302,1.0157827002331294,0.7504533223194827,0.0430268101589819,0.6580389189662932,1,0.0,0.2560665202524445,569214400009903,139.20963784999998,21.1483827,,,,unknown,False,False
738,0.42469959468241014,102,0.13821138211382114,0.7101196470518563,0.12538782415075894,0.041847920456713525,0.657445623862986,9,0.08359193165320053,0.36418109028990076,569213300018906,140.1859597,21.17114425,,,,unknown,False,False
75,0.3726336337734315,4,0.05333333333333334,1.6230225659599344,0.14140395623417423,0.1678128904685821,0.6570374868170215,1,0.0,0.3726336337734315,1615207300005189,139.198336,21.0305945,16.938274383544922,1.5888175964355469,1.0771257902372693,main_sequence,True,True
76,0.2782242610951178,2,0.02631578947368421,1.5787720627903024,0.23416844060250752,0.16239246016886794,0.6560085857167578,1,0.0,0.2782242610951178,1615207400004458,140.27516880000002,21.046429699999997,,,,unknown,False,False
682,0.507419281367091,9,0.013196480938416423,0.9422856849348347,0.4931176738512109,0.04760355526403535,0.6557189334207895,1,0.0,0.36496940730267535,569214400005443,139.5762231,21.027520600000003,,,,unknown,False,False
820,0.2557886383136073,35,0.042682926829268296,1.1206133580842073,0.28519069606591524,0.047603200977893806,0.6557002699017095,2,0.0,0.18356371854854048,569214400004415,139.109731,21.18243795,,,,unknown,False,False
823,0.25840785684564815,31,0.03766707168894289,0.9784312667684216,0.36151779291963954,0.047677275083108,0.6556968174750676,1,0.0,0.23183654849053015,569214400005045,139.2156112,21.0903107,,,,unknown,False,False
781,0.292850953695334,27,0.034571062740076826,0.9417688590647435,0.49871320212288395,0.04795299581700108,0.6556141012548997,1,0.0,0.22757237043944245,569214400004623,139.3566547,21.1487401,,,,unknown,False,False
820,0.2722401972378643,17,0.020731707317073172,1.0701757766950852,1.2540264029025483,0.06230879012030601,0.6555179095656133,1,0.0,0.2062339058622652,569214400004666,139.67208145,21.1393828,,,,unknown,False,False
777,0.3469614668253723,16,0.02059202059202059,0.979588642675218,0.566042037868169,0.04903623586172788,0.6552891292414816,1,0.0,0.28541613136745203,569214400004736,139.3387643,21.1337867,,,,unknown,False,False
74,0.37276394306415306,6,0.08108108108108109,2.086476419811037,0.9972192489390486,0.26670442057204286,0.6551772590170494,1,0.0,0.37276394306415306,1615207300004778,139.16212505,21.0756288,16.708463668823242,0.9735851287841797,0.61894714579724,main_sequence,True,True
786,0.3048220956052017,24,0.030534351145038167,1.1236591813468035,2.0938893068112217,0.07730728733469046,0.6542273646804011,1,0.0,0.30304291070093714,569214400004598,139.7763281,21.1493535,,,,unknown,False,False
833,0.20502794230443577,41,0.04921968787515006,1.0374545510771653,1.071889506823443,0.05291706155301307,0.6541328148988151,5,0.0,0.14607087954415698,569214400015264,139.5992674,21.0513174,,,,unknown,False,False
761,0.3745429674915015,15,0.01971090670170828,0.9888675221474047,0.33277217129325753,0.054397015984203545,0.6536808952047389,1,0.0,0.273998563526881,569214400003807,139.1164881,21.2665882,,,,unknown,False,False
622,0.45362148177924777,7,0.011254019292604502,0.8859341697919122,0.5254587776316314,0.055385184772006914,0.653384444568398,1,0.0,0.3915378383451775,569214400010047,139.72412465000002,21.1199986,,,,unknown,False,False
775,0.2726971925297236,14,0.01806451612903226,0.9775592999222367,5.244963682511423,0.055561437571753726,0.6533315687284739,1,0.0,0.2518013779966375,569214400005473,139.6327288,21.0223685,,,,unknown,False,False
709,0.38300492699782096,9,0.012693935119887164,0.856478752597226,3.7252121323603578,0.05820018044427511,0.6525399458667175,1,0.0,0.34566219018962197,569214400014825,139.5500858,21.1338042,,,,unknown,False,False
