spec_id,wavelength,significance,width_ratio,score,redshift,n_survivors,ra,dec,spectype,data_release,n_lines_in_spectrum,simbad_id,simbad_otype,simbad_sptype,simbad_n_match,candidate_class,hunt_rank
02fb98cd-5e1f-11f0-a36c-525400f334e1,4318.172626237272,9.991406165707756,1.4906374498857071,0.5353275653092728,-0.000260282977251336,1,296.86836,78.649829,STAR,SDSS-DR17,1,,,,,unexamined,0.5353275653092728
0add7cb9-5e33-11f0-a13f-525400f334e1,6770.1766405182425,8.923652299610513,1.3488353999210267,0.5978584184665952,-0.0005837693461216986,1,46.545626,0.334314,STAR,SDSS-DR17,2,,,,0.0,unexamined,0.5198768856231263
0520870e-5e13-11f0-b457-525400f334e1,5672.833016309789,12.252682545610536,1.4387433753020424,0.5928804279831437,-8.835961489239708e-05,1,112.93199,39.257065,STAR,SDSS-DR17,2,,,,0.0,unexamined,0.5155481982462119
0355938b-5e33-11f0-9d68-525400f334e1,6523.790409982095,9.476172159581001,1.372728336169043,0.5907343246686145,6.716226380376611e-06,1,36.950729,23.784439,STAR,SDSS-DR17,2,,,,0.0,unexamined,0.5136820214509692
017e6f38-5e32-11f0-b77c-525400f334e1,4020.6845399191307,9.60666711491347,1.2778185529740271,0.666571453152732,-8.279776375275105e-05,1,50.119829,17.230355,STAR,SDSS-DR17,3,,,,0.0,unexamined,0.5127472716559477
064bd18b-5e37-11f0-a08d-525400f334e1,4318.172626237272,8.276705492348638,1.4750642499027928,0.5108581537519932,-0.0004496763285715133,1,357.33249,-0.483493,STAR,SDSS-DR17,1,,,,,unexamined,0.5108581537519932
0299c56d-5e21-11f0-a818-525400f334e1,6266.138646723356,8.361335061156993,1.4809085708951815,0.5100005271861433,-7.871575508033857e-05,1,357.5974,37.881773,STAR,SDSS-DR17,1,,,,,unexamined,0.5100005271861433
03ed1fe8-5e2c-11f0-82cb-525400f334e1,5734.558665459642,8.384435264736535,1.4876991630332401,0.5076301000176386,0.00014068491873331368,1,63.030579,-5.4319505,STAR,SDSS-DR17,1,,,,,unexamined,0.5076301000176386
03260934-5de7-11f0-bbed-525400f334e1,5400.077590665924,13.289974222311258,0.9758956071320102,0.8792427652198134,-3.851886503980495e-05,1,187.26608,-2.4590318,STAR,SDSS-DR17,6,2dFGRS TGN183Z193,G,,1.0,g,0.5024244372684648
03b8e589-5e2b-11f0-9d54-525400f334e1,4331.1178393104055,9.079633392817815,1.5404168783896348,0.5023309668808724,-0.0005276684532873333,1,332.35737,0.77701071,STAR,SDSS-DR17,1,,,,,unexamined,0.5023309668808724
040247bb-5e34-11f0-9f0b-525400f334e1,4815.041116556669,8.462100761315483,1.50959341682779,0.5007686997319432,8.456724026473239e-05,1,120.95178,6.818392,STAR,SDSS-DR17,1,,,,,unexamined,0.5007686997319432
02318a1d-5e05-11f0-93dc-525400f334e1,7533.55563733717,14.558648997077183,1.570271170102394,0.571012918252779,-0.00030042839352972806,1,212.11382,62.779202,STAR,SDSS-DR17,2,,,,,unexamined,0.4965329723937209
0aa91a86-5dfe-11f0-8518-525400f334e1,5655.877570891539,9.291934760331449,0.8160481056956936,0.6393017278715346,4.042822911287658e-05,2,225.75002,1.8786086,STAR,SDSS-DR17,3,,,,0.0,unexamined,0.49177055990118046
0aa91a86-5dfe-11f0-8518-525400f334e1,5655.877570891539,9.291934760331449,0.8160481056956936,0.6393017278715346,4.042822911287658e-05,2,225.75002,1.8786086,STAR,SDSS-DR17,3,,,,0.0,unexamined,0.49177055990118046
000a7794-5e0f-11f0-b02f-525400f334e1,3911.1097238892985,8.547633047720229,1.5429669677886677,0.4916737801518738,1.1021194040949922e-05,1,113.17064,40.446476,STAR,SDSS-DR17,1,,,,,unexamined,0.4916737801518738
0a073e1c-5de8-11f0-9d98-525400f334e1,5718.735365066645,15.59258926671228,1.1113025727881534,0.7723449794866041,-0.0001025996170938015,2,120.56466,13.471403,STAR,SDSS-DR17,5,SDSSCGB 30753.1,G,,1.0,g,0.4827156121791275
0a073e1c-5de8-11f0-9d98-525400f334e1,5718.735365066645,15.59258926671228,1.1113025727881534,0.7723449794866041,-0.0001025996170938015,2,120.56466,13.471403,STAR,SDSS-DR17,5,SDSSCGB 30753.1,G,,1.0,g,0.4827156121791275
05b0282f-5e0a-11f0-b84c-525400f334e1,5802.297599818741,8.516879335478782,1.5788468104926452,0.48197254995652955,-0.0001856726739788428,1,4.2423243,-10.185658,STAR,SDSS-DR17,1,,,,,unexamined,0.48197254995652955
016d0a62-5e32-11f0-a9c7-525400f334e1,6459.516322696259,8.755102639843077,1.4109887599129332,0.5531245355140122,7.248995098052546e-05,1,50.331088,17.411182,STAR,SDSS-DR17,2,,,,,unexamined,0.4809778569687063
0a073e1c-5de8-11f0-9d98-525400f334e1,7901.326351541296,14.804167352956943,1.1062693256846083,0.7673711830740354,-0.0001025996170938015,2,120.56466,13.471403,STAR,SDSS-DR17,5,SDSSCGB 30753.1,G,,1.0,g,0.4796069894212721
0a073e1c-5de8-11f0-9d98-525400f334e1,7901.326351541296,14.804167352956943,1.1062693256846083,0.7673711830740354,-0.0001025996170938015,2,120.56466,13.471403,STAR,SDSS-DR17,5,SDSSCGB 30753.1,G,,1.0,g,0.4796069894212721
066eb4b6-5e25-11f0-a751-525400f334e1,3864.55951581426,8.06563454182101,1.569586585776275,0.4752395359031322,8.192757377400994e-05,1,312.90408,-6.578068,STAR,SDSS-DR17,1,,,,,unexamined,0.4752395359031322
03063bf0-5e09-11f0-93d4-525400f334e1,7125.248247522675,15.01907351419779,1.4583653163817274,0.6149621324833332,0.00016305044118780643,1,58.112491,-0.942486,STAR,SDSS-DR17,3,,,,0.0,unexamined,0.4730477942179486
0af0453e-5e32-11f0-8f96-525400f334e1,4010.513660865759,10.227603119900339,1.0927568588142322,0.8148992227365972,-0.0001298400602536276,1,19.214628,25.342957,STAR,SDSS-DR17,6,,,,0.0,unexamined,0.46565669870662696
05f3a1bc-5e13-11f0-80b4-525400f334e1,6008.9695048348585,9.639667210645625,1.4770026157240852,0.5350750467414291,-0.00012932857498526573,1,112.99533,39.462388,STAR,SDSS-DR17,2,,,,,unexamined,0.4652826493403732
0a59106e-5e0d-11f0-812e-525400f334e1,5316.183950739626,10.980377919523475,1.5536100923565233,0.530060036935971,0.00012243927631061524,1,79.203608,15.732692,STAR,SDSS-DR17,2,,,,,unexamined,0.4609217712486705
0b82f8a3-5de3-11f0-822f-525400f334e1,4873.040266252345,9.824308307692009,0.9854731990789922,0.7309296701765976,-0.00017524408758617938,2,165.12277,28.957892,STAR,SDSS-DR17,5,2MASS J11002946+2857283,LM*,M0V,1.0,lm*,0.4568310438603735
0b82f8a3-5de3-11f0-822f-525400f334e1,4873.040266252345,9.824308307692009,0.9854731990789922,0.7309296701765976,-0.00017524408758617938,2,165.12277,28.957892,STAR,SDSS-DR17,5,2MASS J11002946+2857283,LM*,M0V,1.0,lm*,0.4568310438603735
01df5fc0-5de2-11f0-a1fc-525400f334e1,6617.5921870566035,8.972050936897173,1.3228298911981693,0.5185771265524768,0.00010447554086567834,2,137.58139,7.0281347,STAR,SDSS-DR17,2,SDSS J091019.53+070141.2,LM*,M0V,2.0,lm*,0.45093663178476245
