source_id,ra,dec,vim_d_ra,vim_d_ra_error,vim_d_dec,vim_d_dec_error,role,expected,phot_g_mean_mag,ruwe
5826441003300945024,237.8718799832723,-62.69007173176036,0.5492130494004561,0.18551168,7.386758152630162,0.17738937,VIM_POSITIVE,BLEND,,
4248790560719227904,301.9511451231439,6.098612343026618,4.410533347638201,0.2631151,-2.9004759958805204,0.15930241,VIM_POSITIVE,BLEND,,
5429125638982884608,140.93382502644008,-41.3445196108643,3.8896306173408184,0.18038838,3.5091247348928962,0.18647687,VIM_POSITIVE,BLEND,,
3152480435916383616,117.6588069580522,13.972759677291622,2.260146688285908,0.31790584,2.919017121051122,0.15728585,VIM_POSITIVE,BLEND,,
43562551911234560,58.100253700988844,16.858890579757663,2.1405090669066453,0.2037449,-3.9067764414173207,0.074399784,VIM_POSITIVE,BLEND,,
5867423340730923008,207.4891723324339,-60.554895743628755,-7.164347896984013,0.24138154,2.521551918404851,0.30554157,VIM_POSITIVE,BLEND,,
5275976932088695296,124.10332373448212,-66.19571691284234,3.4536344654406443,0.29141277,-8.316104419933836,0.30375972,VIM_POSITIVE,BLEND,,
5511453874210476800,110.16760781011628,-45.15581766956306,2.8499688365668634,0.10844976,0.9070608151663533,0.1374683,VIM_POSITIVE,BLEND,,
5949341973503627520,262.0369475691919,-50.42369517674343,-6.603362972124613,0.28459594,-0.0927794362368538,0.13212363,VIM_POSITIVE,BLEND,,
4808177993377819008,85.52901294340454,-39.86921828793273,-3.1992707512089464,0.18118326,-5.74554029305684,0.17984025,VIM_POSITIVE,BLEND,,
1854322722417334528,322.0897311246185,33.600798111975266,-2.7914307702514467,0.049361296,-2.3389003109007906,0.0651158,VIM_POSITIVE,BLEND,,
6000790214186934656,229.98350460228193,-43.688604714490104,7.054572188960579,0.31920266,3.2400048763732556,0.24705625,VIM_POSITIVE,BLEND,,
5257401542157487744,148.7741580418296,-60.03626011272502,-3.0432287234977813,0.18506917,3.978424341409153,0.19789375,VIM_POSITIVE,BLEND,,
5209877557199273216,115.60500769547825,-78.34716238246992,-0.33445452446605234,0.16563205,-3.2133539436512923,0.15635858,VIM_POSITIVE,BLEND,,
6001409655864447616,232.89355462411925,-43.460974597739686,5.642108901203264,0.15661648,-1.1193328888370362,0.1203219,VIM_POSITIVE,BLEND,,
