spec_id,wavelength,significance,width_ratio,score,redshift,n_survivors,ra,dec,spectype,data_release,n_lines_in_spectrum,simbad_id,simbad_otype,simbad_sptype,simbad_n_match,candidate_class,hunt_rank
0066ab51-868c-11ef-b5a0-525400f334e1,8542.400000000232,10.712541890530318,1.1406320929201477,0.7946215927314422,-0.00031724513844285995,1,242.2707321617049,11.147686263136384,STAR,DESI-DR1,4,,,,0,unexamined,0.5480148915389257
0027e935-88f3-11ef-952d-525400f334e1,8547.200000000234,9.076157477733188,1.7525160552220218,0.4722040289352043,0.00021771432827198122,1,215.740637467352,-3.4285427058222258,STAR,DESI-DR1,1,,,,0,unexamined,0.4722040289352043
0043521b-85ec-11ef-8227-525400f334e1,8534.40000000023,8.368718586165413,1.4979232028293228,0.5032808501126634,-0.0012591051267473667,1,310.7028071627347,-2.6738129951117666,STAR,DESI-DR1,2,,,,0,unexamined,0.4376355218370987
00712b12-87cc-11ef-9734-525400f334e1,8538.40000000023,10.409808014661358,1.6672858509618103,0.5010333974032134,-0.0007891013640983417,1,337.3802229362389,12.341757635866035,STAR,DESI-DR1,3,,,,0,unexamined,0.3854103056947795
006c53d0-876e-11ef-886a-525400f334e1,8542.400000000232,23.838343445702893,1.6470191685521225,0.6208025700646196,-0.0003197934976532229,1,41.33003923230213,-0.46374116488252615,STAR,DESI-DR1,6,,,,0,unexamined,0.3547443257512112
006c62c3-878e-11ef-b7e4-525400f334e1,8685.600000000264,9.02342721131605,0.9916516734332104,0.7172766767789376,-0.0006229065286107039,2,249.9188358225333,74.19039688558277,STAR,DESI-DR1,12,,,,0,unexamined,0.2706704440675236
00607aa3-878e-11ef-afea-525400f334e1,7148.800000000316,9.023724878466076,1.0163979736737698,0.8167251076378581,-0.00017405900717939034,1,249.68684505972507,74.23311718090352,STAR,DESI-DR1,19,,,,0,unexamined,0.2207365155777995
000c5b46-883f-11ef-b061-525400f334e1,4302.40000000016,8.691380985764079,1.7734827043051788,0.4642296652165134,0.00022843824545004727,1,126.30508856146037,2.7223098012897933,STAR,DESI-DR1,9,,,,0,unexamined,0.21101348418932425
002e2076-8730-11ef-b987-525400f334e1,8797.60000000029,10.594628054657896,1.579767089720403,0.5177922823526842,-0.0013098524006531786,1,337.39024610896007,-4.964698887051121,STAR,DESI-DR1,12,GES J22293365-0457527,*,,1,*,0.19539331409535252
00421c0d-87ed-11ef-be9b-525400f334e1,4077.6000000001086,10.291625428438765,1.309199344260816,0.6521062054737643,-0.00022865054193947775,1,208.34652138360013,52.52701103745251,STAR,DESI-DR1,18,,,,0,unexamined,0.1836918888658491
0061589c-8840-11ef-a2d4-525400f334e1,8801.600000000291,8.137524143752085,1.7598470307102358,0.45401577956871497,-0.0008621287426183412,1,148.9873595532572,52.83188252102921,STAR,DESI-DR1,11,2MASS J09555696+5249550,RG*,F9,1,rg*,0.181606311827486
009c5e2c-882b-11ef-afca-525400f334e1,5617.600000000459,8.288381937901228,0.8452749326495451,0.6425461603007049,0.00015213986641875895,2,128.96823850848511,-1.2245049238045629,STAR,DESI-DR1,19,,,,0,unexamined,0.17366112440559592
0064fbb1-87cb-11ef-b96e-525400f334e1,8695.200000000266,10.71717213399978,1.0119351606430245,0.7121790374586935,0.0004783976449774838,3,168.785942347389,50.845875902173134,STAR,DESI-DR1,22,,,,0,unexamined,0.17160940661655263
0064fbb1-87cb-11ef-b96e-525400f334e1,8695.200000000266,10.71717213399978,1.0119351606430245,0.7121790374586935,0.0004783976449774838,3,168.785942347389,50.845875902173134,STAR,DESI-DR1,22,,,,0,unexamined,0.17160940661655263
0064fbb1-87cb-11ef-b96e-525400f334e1,8695.200000000266,10.71717213399978,1.0119351606430245,0.7121790374586935,0.0004783976449774838,3,168.785942347389,50.845875902173134,STAR,DESI-DR1,22,,,,0,unexamined,0.17160940661655263
003e1548-88df-11ef-acdc-525400f334e1,8434.400000000209,10.95014948598317,1.432333759474056,0.47792290916143587,-0.00034130534019572844,2,216.68009960693618,2.7085351768386334,STAR,DESI-DR1,13,,,,0,unexamined,0.17068675327194138
0001cd05-8998-11ef-8a5d-525400f334e1,8550.400000000234,16.477976876086103,1.6635271689827873,0.5737245916793892,0.0006202191963592812,1,122.42854000381077,5.093185620400492,STAR,DESI-DR1,17,CRTS J080942.8+050535,RR*,,1,rr*,0.16874252696452624
003a811c-87b4-11ef-a50c-525400f334e1,6135.200000000085,8.237017215615072,1.0657041597806733,0.690656706513635,-0.0005639342748020472,2,210.79452886601538,45.054439367680466,STAR,DESI-DR1,22,,,,0,unexamined,0.16642330277436987
006b5efd-8920-11ef-9c06-525400f334e1,4460.0000000001955,8.614973145483933,1.0182549948044044,0.658930129778387,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.16473253244459676
006b5efd-8920-11ef-9c06-525400f334e1,4460.0000000001955,8.614973145483933,1.0182549948044044,0.658930129778387,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.16473253244459676
006b5efd-8920-11ef-9c06-525400f334e1,4460.0000000001955,8.614973145483933,1.0182549948044044,0.658930129778387,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.16473253244459676
006b5efd-8920-11ef-9c06-525400f334e1,4460.0000000001955,8.614973145483933,1.0182549948044044,0.658930129778387,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.16473253244459676
006b5efd-8920-11ef-9c06-525400f334e1,5046.400000000329,8.363510127169175,1.035194705506067,0.6515689408006615,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.16289223520016538
006b5efd-8920-11ef-9c06-525400f334e1,5046.400000000329,8.363510127169175,1.035194705506067,0.6515689408006615,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.16289223520016538
006b5efd-8920-11ef-9c06-525400f334e1,5046.400000000329,8.363510127169175,1.035194705506067,0.6515689408006615,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.16289223520016538
006b5efd-8920-11ef-9c06-525400f334e1,5046.400000000329,8.363510127169175,1.035194705506067,0.6515689408006615,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.16289223520016538
0064fbb1-87cb-11ef-b96e-525400f334e1,6107.200000000079,8.219253453499714,0.9925962169116225,0.6687001962306809,0.0004783976449774838,3,168.785942347389,50.845875902173134,STAR,DESI-DR1,22,,,,0,unexamined,0.16113257740498332
0064fbb1-87cb-11ef-b96e-525400f334e1,6107.200000000079,8.219253453499714,0.9925962169116225,0.6687001962306809,0.0004783976449774838,3,168.785942347389,50.845875902173134,STAR,DESI-DR1,22,,,,0,unexamined,0.16113257740498332
0064fbb1-87cb-11ef-b96e-525400f334e1,6107.200000000079,8.219253453499714,0.9925962169116225,0.6687001962306809,0.0004783976449774838,3,168.785942347389,50.845875902173134,STAR,DESI-DR1,22,,,,0,unexamined,0.16113257740498332
003d883c-88e8-11ef-847b-525400f334e1,8448.000000000211,18.17282302421601,1.111235383819428,0.7339042231875317,0.0012733078721071768,5,184.16292796503947,-0.6270586195025074,STAR,DESI-DR1,25,Gaia DR3 3698099848403791744,PM*,,1,pm*,0.1595443963451156
003d883c-88e8-11ef-847b-525400f334e1,8448.000000000211,18.17282302421601,1.111235383819428,0.7339042231875317,0.0012733078721071768,5,184.16292796503947,-0.6270586195025074,STAR,DESI-DR1,25,Gaia DR3 3698099848403791744,PM*,,1,pm*,0.1595443963451156
003d883c-88e8-11ef-847b-525400f334e1,8448.000000000211,18.17282302421601,1.111235383819428,0.7339042231875317,0.0012733078721071768,5,184.16292796503947,-0.6270586195025074,STAR,DESI-DR1,25,Gaia DR3 3698099848403791744,PM*,,1,pm*,0.1595443963451156
003d883c-88e8-11ef-847b-525400f334e1,8448.000000000211,18.17282302421601,1.111235383819428,0.7339042231875317,0.0012733078721071768,5,184.16292796503947,-0.6270586195025074,STAR,DESI-DR1,25,Gaia DR3 3698099848403791744,PM*,,1,pm*,0.1595443963451156
003d883c-88e8-11ef-847b-525400f334e1,8448.000000000211,18.17282302421601,1.111235383819428,0.7339042231875317,0.0012733078721071768,5,184.16292796503947,-0.6270586195025074,STAR,DESI-DR1,25,Gaia DR3 3698099848403791744,PM*,,1,pm*,0.1595443963451156
007475a1-85cf-11ef-a04f-525400f334e1,8513.600000000226,9.63062849310346,1.1133458050193972,0.660706284468371,-0.00033190092079689017,3,218.81752262492415,40.60355729860973,STAR,DESI-DR1,22,,,,0,unexamined,0.15920633360683636
006b5efd-8920-11ef-9c06-525400f334e1,6143.200000000087,8.410542724967144,0.8960867678296441,0.6269697529003442,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.15674243822508604
006b5efd-8920-11ef-9c06-525400f334e1,6143.200000000087,8.410542724967144,0.8960867678296441,0.6269697529003442,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.15674243822508604
006b5efd-8920-11ef-9c06-525400f334e1,6143.200000000087,8.410542724967144,0.8960867678296441,0.6269697529003442,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.15674243822508604
006b5efd-8920-11ef-9c06-525400f334e1,6143.200000000087,8.410542724967144,0.8960867678296441,0.6269697529003442,0.0007415802341894091,4,207.98449589684708,-0.4487752848681699,STAR,DESI-DR1,21,,,,0,unexamined,0.15674243822508604
00991e1d-868b-11ef-810a-525400f334e1,5877.600000000027,26.138341730919546,1.6336167032479045,0.5311360498138836,-0.0006619960439886643,2,148.89407372966278,2.213487314183375,STAR,DESI-DR1,17,PG 0953+024,HS*,sdOHe,1,hs*,0.15621648523937753
00991e1d-868b-11ef-810a-525400f334e1,5877.600000000027,26.138341730919546,1.6336167032479045,0.5311360498138836,-0.0006619960439886643,2,148.89407372966278,2.213487314183375,STAR,DESI-DR1,17,PG 0953+024,HS*,sdOHe,1,hs*,0.15621648523937753
00401146-88cd-11ef-9fe1-525400f334e1,6452.000000000157,9.349479665650474,0.7357473556546023,0.5235232854655697,6.869938056734512e-05,4,97.96704392659721,60.84698265612638,STAR,DESI-DR1,17,,,,0,unexamined,0.15397743690163815
009c3cf2-85fe-11ef-9178-525400f334e1,6482.400000000164,9.459663943826717,0.9363796239629937,0.6541115146285572,-9.579098822782266e-05,5,250.74349795689622,2.4709602485876565,STAR,DESI-DR1,23,,,,0,unexamined,0.15211895689036214
009c3cf2-85fe-11ef-9178-525400f334e1,6482.400000000164,9.459663943826717,0.9363796239629937,0.6541115146285572,-9.579098822782266e-05,5,250.74349795689622,2.4709602485876565,STAR,DESI-DR1,23,,,,0,unexamined,0.15211895689036214
009c3cf2-85fe-11ef-9178-525400f334e1,6482.400000000164,9.459663943826717,0.9363796239629937,0.6541115146285572,-9.579098822782266e-05,5,250.74349795689622,2.4709602485876565,STAR,DESI-DR1,23,,,,0,unexamined,0.15211895689036214
0072a765-8611-11ef-8632-525400f334e1,5221.600000000369,8.08327035215135,0.9192369707654047,0.6483502097449682,-0.0013568138905777427,3,27.382875172335893,1.0606373930756996,STAR,DESI-DR1,23,Gaia DR3 2511070054289304704,Pe*,,1,pe*,0.15077911854534143
0072a765-8611-11ef-8632-525400f334e1,5221.600000000369,8.08327035215135,0.9192369707654047,0.6483502097449682,-0.0013568138905777427,3,27.382875172335893,1.0606373930756996,STAR,DESI-DR1,23,Gaia DR3 2511070054289304704,Pe*,,1,pe*,0.15077911854534143
003d5ca0-8ba0-11ef-962b-525400f334e1,6105.600000000079,10.295242481713716,1.1285552493862316,0.6459248666066757,0.00014918921715182193,4,157.6260193081957,2.7486892252739388,STAR,DESI-DR1,23,,,,0,unexamined,0.15021508525736646
003d883c-88e8-11ef-847b-525400f334e1,6112.00000000008,12.146843689198157,1.0753640247455691,0.6908909771828864,0.0012733078721071768,5,184.16292796503947,-0.6270586195025074,STAR,DESI-DR1,25,Gaia DR3 3698099848403791744,PM*,,1,pm*,0.15019369069193184
