n_members,n_used,n_trim,k_trimmed,s_raw,s_det,s_trim,err_floor,x_trim,two_pop,gap,dist_kpc,r_gal_kpc,mh_median,cluster,s_field,field_likeness,z_census,assembly_candidate
224,63,58,5,0.6292153984308242,0.6124368548059355,0.48169576177991225,0.04389990270746435,10.972592923264246,False,0.13232200581203157,0.7207512946210476,8.845611264041633,-0.6144000291824341,NGC_2264,0.48495847293734545,0.9932721844456676,2.4974555356334647,False
200,77,63,14,0.7080897736111655,0.6200009435534668,0.5424103643821285,0.05341947470919085,10.153794423006682,False,0.07342152683516412,14.235194261707278,6.515802436127169,-0.48820000886917114,Palomar_8,0.3954093751788139,0.7289856557760163,2.4959990462718293,False
49,14,10,4,1.5584350586280227,1.36536152391039,1.0158454908726777,0.07011694776617054,14.487873805636397,False,0.5638721161403151,4.189525596662593,9.981098967334603,-1.3149500489234924,UBC_1162,0.5698373126864433,0.5609488035399122,2.476956911208163,False
339,96,81,15,0.6167615906327962,0.6546491197545158,0.45880072036240993,0.046059784554889245,9.960982770461271,False,0.18473695910048127,14.909922370919766,6.631118894272267,-0.34379999339580536,NGC_6569,0.3954093751788139,0.8618325072952746,2.473024248424219,False
104,27,24,3,1.0253661745280027,1.1304214848470213,0.9011517159719775,0.06959769224802434,12.948011447858867,False,0.2184438357427858,4.046881992279981,4.946257960860465,-0.7910000085830688,HSC_273,0.44440935035347934,0.49315708162874855,2.4694259609364893,False
61,25,20,5,1.6237436116218567,1.6719110235629042,1.5219452511105434,0.11401755631097102,13.348341258600527,False,0.6737797405385608,14.055641061717216,12.428771805934348,-1.09660005569458,HSC_502,0.18295285024316982,0.12020987621576501,2.4667578019935967,False
1056,69,56,13,0.7183196755215525,0.7126722407042987,0.5450281729780306,0.05153261828427231,10.576372618434808,False,0.09741431920293575,3.2574763033020995,10.075184662484302,-0.5235999822616577,King_11,0.5693183607637882,0.9573346137068718,2.4659514636280946,False
824,270,254,16,0.9723632441461085,0.9233709944763411,0.9090680927358498,0.0856741670063291,10.610760798744542,False,0.05991233048126665,3.661880034692528,4.5239463053609485,-0.7326500117778778,HSC_31,0.44440935035347934,0.4888625548566168,2.457954938640525,False
1768,107,85,22,0.184583704020828,0.42909279335757133,0.29155901244212873,0.030430413152384646,9.581171671317943,False,0.14066296191144945,5.300904495338304,12.278858483809822,-0.1559000015258789,IC_166,0.18295285024316982,0.6274985249495039,2.4538718578251433,False
34,13,10,3,2.2674884929865597,2.202737861467403,1.2069779067354411,0.08473817925457662,14.24361388636107,False,1.3116381193300481,7.534452607899177,12.821932891374747,-1.6604000329971313,HSC_863,0.18295285024316982,0.15157928676425347,2.452869849972429,False
80,44,42,2,1.4132884365677834,1.3298828369463858,1.2921088887694951,0.1115353376145486,11.58474898094497,False,0.2615998884143993,6.589438557868169,14.120411003699198,-1.8975499868392944,Berkeley_34,0.44440935035347934,0.3439410983208238,2.4474491221533614,False
159,78,66,12,0.7331457166135311,0.6994653705728279,0.5514453544954685,0.05531659348718072,9.96889576403982,False,0.14413505432399987,11.215795775177172,3.0179210309455144,-0.5851500034332275,NGC_6316,0.44440935035347934,0.8058991643153488,2.44260951923051,False
136,37,33,4,0.6468583719760179,0.9076189262351575,0.7074432504434178,0.05865289322919733,12.061523507100473,False,0.25811378738492907,0.9141599692432115,8.461744004399305,-0.6586999893188477,NGC_7129,0.48495847293734545,0.6855086575967453,2.432732979409274,False
99,12,9,3,1.606471194934845,2.297808731805897,1.306675598645691,0.09493947094031124,13.763249212408212,False,1.7436260804489374,3.010952477773397,5.477189338212517,-1.2807499766349792,UFMG_47,0.44440935035347934,0.3401068718311485,2.429420519194169,False
181,72,68,4,1.6851231860160827,1.759138453304167,1.450406689391876,0.14171188955809386,10.234897678061735,False,0.4499681884747787,6.505784379817886,8.817797757930371,-1.993149995803833,Teutsch_J1037.3-6034,0.48495847293734545,0.3343603394029285,2.425550249181014,False
105,84,79,5,1.1583553757317364,0.8425528497796947,0.8318350809585174,0.08464470353402677,9.827373080988153,False,0.10677637574789589,19.645212753991814,11.20326682389482,-0.6906999945640564,HSC_61,0.32557895371690393,0.39139844083245645,2.420307634397462,False
66,27,24,3,1.0705854888439177,1.0853399376129793,0.8144971779814452,0.06463408636855282,12.601666144657257,False,0.30946270349702476,2.38397396935547,7.5274489568600575,-1.3270000219345093,UBC_1587,0.44440935035347934,0.545624174481306,2.418422212656168,False
145,48,42,6,0.7304028933227061,0.5922955413604941,0.539935545255355,0.04886747519609559,11.0489756855393,False,0.1252744892219123,8.08035254804561,1.7317778854603705,-0.8915999829769135,NGC_6256,0.44440935035347934,0.823078521610023,2.4151076140312226,False
651,87,69,18,1.3497590005517006,0.978735914338471,0.7406952202617186,0.07551482921671211,9.80860617635875,False,0.24640423094368202,11.295635633876591,3.0048622763992032,-1.3481999635696411,NGC_6144,0.44440935035347934,0.5999894939195786,2.413379584055629,False
282,47,38,9,1.8133680255711078,1.789449868349971,1.0231508604247832,0.0927838029425353,11.027257214909172,False,0.6612028651449642,12.914526934253141,6.457511058033816,-1.5608999729156494,NGC_6426,0.3954093751788139,0.3864624372349657,2.411702393945346,False
57,19,16,3,0.7246948650583159,0.5180294205312193,0.47313182880743265,0.03478160428506808,13.602932887444485,False,0.26223770211578645,3.5045230661427658,5.030603849961053,-0.49059998989105225,CWNU_2672,0.44440935035347934,0.9392928636267176,2.4054294995552485,False
283,76,63,13,0.9231409193918109,0.9086017501064367,0.5845567489670751,0.05968719251016304,9.793671378789371,False,0.10358403508926739,15.663515750489005,8.025746923287706,-0.7874500155448914,NGC_6981,0.48495847293734545,0.8296174388445228,2.385876909043361,False
92,22,18,4,1.2215882701590657,1.0616861512229852,0.9724842828303942,0.07446091879204014,13.06033149478613,False,0.343467178449417,2.720796715398216,5.747141099096273,-0.9745000004768372,NGC_6200,0.44440935035347934,0.45698358132846695,2.3734457957299746,False
39,17,14,3,0.19599971981663256,0.48520558520689316,0.45319458147742747,0.03426225914543442,13.227224146362731,False,0.1979481441426827,9.52695569558744,13.908159266927916,-0.125,FSR_0358,0.44440935035347934,0.980614880488403,2.361571747159178,False
415,53,44,9,0.4225409946978092,0.46077264788279454,0.4300379260730718,0.04079855911875487,10.540517492819635,False,0.09258626455917374,0.3924400680100852,8.25121512547683,-0.43230000138282776,OC_0470,0.48495847293734545,0.8867520624361395,2.35449222651773,False
64,18,15,3,1.673039968214929,1.5398732628982341,0.521731964028163,0.039912485907394865,13.071898484065562,False,1.26650484339077,5.337165996349965,10.062936395340008,-1.3189499974250793,CWNU_2347,0.5693183607637882,0.9164151377942843,2.3524665003739815,False
52,23,20,3,1.8270080439090728,1.795090488548432,1.4782228062169827,0.11773623883667142,12.555376499393992,False,0.7317830195942583,6.619050721437267,13.558519563182744,-2.4744999408721924,FSR_1212,0.44440935035347934,0.300637595688837,2.3374352126095923,False
78,52,47,5,0.3557498663149774,0.38868005317123544,0.34125126138740924,0.03223724979321867,10.585619541875246,False,0.12628832365253617,16.07698480481397,7.908551581370651,-0.16044999659061432,NGC_6453,0.44440935035347934,0.7678759709173107,2.33618871311539,False
68,18,15,3,1.992910942339897,1.9636865236723604,1.4924375585609906,0.11604480941100308,12.860873020827086,False,0.8681894475321272,4.64127736844809,8.150017947414339,-2.038699984550476,UBC_1482,0.48495847293734545,0.3249438947415279,2.3253459583978104,False
40,16,14,2,1.9021757886886597,1.7954706769131223,1.540275234691633,0.1199133854003016,12.844898253433508,False,1.3565616292358909,7.169317406149007,11.85332789627489,-2.3639999628067017,HSC_2083,0.32557895371690393,0.21137712688218716,2.3089422580981713,False
1581,81,67,14,1.323813436925411,0.8700045423295362,0.6711872797655055,0.07140755738885818,9.399387184055001,False,0.20378065226536002,11.503300232103092,16.24108324796323,-1.3451999425888062,NGC_2298,0.44440935035347934,0.6621242144349694,2.3060861977419793,False
291,51,43,8,0.415572778250277,0.6397856761766517,0.47337969677908615,0.045305657130122405,10.448578097421521,False,0.10811576707953563,15.754039688505305,17.177122447497926,-0.20260000228881836,Berkeley_56,0.44440935035347934,0.938801037258836,2.3055798647827976,False
58,13,10,3,0.26182717364430425,0.6600095061456065,0.445174652965723,0.03465577308873578,12.845613105379513,False,0.6391904548524889,0.5406124649990388,8.139753183089585,-0.3321000039577484,CWNU_88,0.48495847293734545,0.9179644811015347,2.2886376640342534,False
