source_id,w1_band,w1_n_epochs,w1_baseline_yr,w1_t_first_yr,w1_t_last_yr,w1_mag_median,w1_tau_rise,w1_tau_p,w1_tau_raw,w1_slope_mag_yr,w1_slope_err,w1_slope_sigma,w1_scan_period_d,w1_scan_amp_mag,w1_scan_amp_step_mag,w1_chi2_red_ramp,w1_ramp_order,w1_growth_tau_yr,w1_rise_mag,w1_rise_sigma,w1_mono_frac,w1_delta_bic,w1_step_amp_mag,w1_step_t0_yr,w1_step_tau_yr,w1_chi2_red_step,w1_rising,w1_reasons,w1_slope_raw_mag_yr,w1_slope_raw_sigma,w1_ensemble_frac,w2_band,w2_n_epochs,w2_baseline_yr,w2_t_first_yr,w2_t_last_yr,w2_mag_median,w2_tau_rise,w2_tau_p,w2_tau_raw,w2_slope_mag_yr,w2_slope_err,w2_slope_sigma,w2_scan_period_d,w2_scan_amp_mag,w2_scan_amp_step_mag,w2_chi2_red_ramp,w2_ramp_order,w2_growth_tau_yr,w2_rise_mag,w2_rise_sigma,w2_mono_frac,w2_delta_bic,w2_step_amp_mag,w2_step_t0_yr,w2_step_tau_yr,w2_chi2_red_step,w2_rising,w2_reasons,w2_slope_raw_mag_yr,w2_slope_raw_sigma,w2_ensemble_frac,star_verdict,star_is_candidate,star_reasons,star_n_bands_rising,star_rise_w2_minus_w1_mag,star_grey_rise_suspect,is_candidate,screen_verdict,n_exp_raw,frac_nb_gt1,frac_na_gt0,n_exp_clean,n_epochs_w1,n_epochs_w2,w1_median,w2_median,cut_cc_flags,cut_ph_qual,cut_qual_frame,cut_moon_masked,neowise_status,ra,dec,b,parallax,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,phot_variable_flag,non_single_star,teff_gspphot,random_index,allwise_designation,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,cc_flags,ph_qual,ext_flag,allwise_sep_arcsec,allwise_n_neighbours,sample_unit,subsample_stride,query_shape,parent_route,abs_g,v_tan_kms,kinematically_old,w1w2_2010,agn_like_2010,tile,shard_file,vet_verdict,flags,optical,optical_slope_mag_yr,optical_slope_sigma,optical_rms_mag,optical_n,region,untested_checks,rise_colour,rise_colour_ratio,rise_colour_err,rise_colour_z,neighbour,neighbour_pred_dmag,gaia_scatter
4703009912338709760,W1,21,9.99607370265926,2014.345299816332,2024.3413735189908,9.72999954223633,0.7714285714285715,3.4005413057581705e-08,-0.7333333333333334,-0.0036846289635898,0.0004776659094624,7.713820246741873,365.0,0.0340806885674663,0.006897345110259,1.0388567951010923,2,8.0,0.0301139571186084,4.258756657385785,0.7,23.26121082917772,0.0226989342839969,2021.3385579869653,5.0,2.4558931408714515,True,,-0.002732822084033,6.328482120913709,1.0,W2,21,9.99607370265926,2014.345299816332,2024.3413735189908,9.776000022888184,0.8,5.990402729927965e-09,-0.6952380952380953,-0.003718619258638,0.0004498947605389,8.265531374900329,365.0,0.0458280280972664,0.0053018729684435,0.4866225685709089,2,8.0,0.0318271422712612,4.366237349821946,0.65,27.64189753187936,0.0217576108607145,2022.339473470836,5.0,2.1588890794193656,True,,-0.0012531237753659,2.4229763555481867,1.0,IGNITION_CANDIDATE,True,,2,0.0017131851526528,False,True,IGNITION_CANDIDATE,481,0.0,0.0,463,21,21,9.729000091552734,9.776000022888184,1.0,0.0,17.0,0.0,OK,2.341244533709681,-69.80265498821466,-46.89094830140262,3.78995452943305,314.89902,-5.138732648657907,-9.963268848960578,0.9122782,11.594841,1.0228405,NOT_AVAILABLE,0,5216.5874,1592292438,J000921.90-694809.4,9.736000061035156,0.0230000000447034,9.77400016784668,0.0199999995529651,9.65999984741211,0.0469999983906745,0,AAAU,0,0.0278610450990381,1,field_ra5.294117647058823_dec-68.0,1,gaia_only,ari_gaia,4.48801100083778,14.021967378423016,False,-0.0380001068115234,False,d05_r000,stars_s0of12.csv,clean_optical_untested,,untested,,,,0,,optical_flatness,dust_compatible,1.009,0.179,2.78,clear,-0.0,quiet
5802068055991339904,W1,21,9.996090537727923,2014.20351108038,2024.199601618108,10.344999313354492,0.8571428571428572,9.272100236630847e-11,-0.8476190476190477,-0.0068734106242758,0.0005766413787876,11.919731876901654,365.0,0.0120030262925083,0.0813630686345367,1.4151844469366606,2,12.0,0.0552201622745656,7.394094770526718,0.65,101.88420131999294,0.036288377732734,2021.2006101578568,5.0,8.098842002217072,True,,-0.0060916035360813,12.892211977602232,1.0,W2,21,9.996131974995931,2014.20351108038,2024.199643055376,10.36999988555908,0.8380952380952382,4.202924880858883e-10,-0.8095238095238096,-0.0069468800186909,0.0005404642537509,12.853542062178173,345.0,0.0024000136562069,0.0027443498620785,1.9858304594544665,1,,0.0669182029565611,7.141509970305577,0.75,118.29392041281145,0.0461042432810786,2021.6486055951696,5.0,9.7309328898727,True,,-0.0051084389464643,8.294563848338452,1.0,IGNITION_CANDIDATE,True,,2,0.0116980406819955,False,True,IGNITION_CANDIDATE,411,0.0,0.0,407,21,21,10.347000122070312,10.368000030517578,0.0,0.0,4.0,0.0,OK,254.43851447227937,-75.66605520582293,-19.68933980877289,3.708328101564323,296.15234,-9.150688784985793,-53.3950896583865,1.2141702,12.270821,1.0014763,NOT_AVAILABLE,0,5079.7183,1045075808,J165745.24-753957.4,10.347,0.022,10.355,0.02,10.214,0.061,0,AAAU,0,0.0635370537638664,1,field_ra253.63636363636363_dec-76.0,1,inner_cone,esa_gaia,5.116711378796229,69.251690396396,True,-0.0080000000000008,False,d03_r015,stars_s0of12.csv,rejected_rise_stellar_coloured,rise_stellar_coloured,not_checked,,,,0,,optical_flatness,stellar_coloured,1.011,0.116,4.22,,,
5444341368077003392,W1,21,9.945546712390067,2014.458998755716,2024.4045454681057,11.094500541687012,0.8380952380952382,4.202924880858883e-10,-0.8380952380952382,-0.0078847758058633,0.0005478737445265,14.391592743098924,370.0,0.0135678079901393,0.0023915417789892,2.0365021984951466,1,,0.0731699934223986,10.100831244977234,0.6,141.29089202011966,0.053570684483595,2021.4050487335128,5.0,11.321492301272686,True,,-0.0065509723040991,10.793241126642908,1.0,W2,21,9.945732726823962,2014.4588536280785,2024.4045863549024,11.089499950408936,0.7809523809523811,1.9471578511403178e-08,-0.7047619047619048,-0.0065574456912597,0.0007626020973013,8.598777415462814,385.0,0.0091233282801153,0.0047751835942473,2.116261420060166,1,,0.0731726923134772,6.479087086770287,0.75,75.90692558443658,0.0419796821705512,2021.968724502856,5.0,7.0529549900008375,True,,-0.0033990719052979,3.740347056200178,1.0,IGNITION_CANDIDATE,True,,2,2.698891078622978e-06,False,True,IGNITION_CANDIDATE,343,0.0087463556851311,0.0,248,21,21,11.093999862670898,11.09000015258789,1.0,0.0,43.0,0.0,OK,160.85824109288436,-34.835511182078186,21.040083164416256,3.684718552417815,189.55276,-35.234987078868215,15.619547678352866,1.0584693,14.108969,1.6976767,NOT_AVAILABLE,0,4913.5757,1275654536,J104325.99-345007.9,11.106,0.023,11.068,0.022,10.859,0.102,0,AAAU,0,0.0190094131976366,1,field_ra160.27397260273972_dec-36.0,1,inner_cone,esa_gaia,6.940990339814363,49.58493350178965,True,0.0380000000000002,False,d13_r032,stars_s10of12.csv,rejected_rise_stellar_coloured,rise_stellar_coloured,not_checked,,,,0,,optical_flatness,stellar_coloured,0.832,0.113,5.86,,,
4572744241447044352,W1,21,9.989673990604388,2014.168368585384,2024.158042575988,11.196125030517578,0.7523809523809525,9.793002339135753e-08,-0.7047619047619048,-0.0049954578473627,0.0004859457356353,10.279867649895635,365.0,0.0154465304871039,0.0744922646497059,0.9762303450250528,1,,0.0562842787455615,7.652933436221954,0.6,49.15442210545438,0.0337190200035137,2020.6076671175904,5.0,3.977419539695562,True,,-0.0045823100507407,6.855399872296694,1.0,W2,21,9.989673990604388,2014.168368585384,2024.158042575988,11.26800060272217,0.7333333333333334,2.630991197352243e-07,-0.6730329430622446,-0.0045551381366234,0.0007808373335111,5.833658229609057,360.0,0.011411059034842,0.0392072688554115,1.6748217051594505,2,5.0,0.0444186731113092,6.039368943768542,0.65,27.302838141367893,0.036576658778855,2023.6063964432208,2.0,3.403697532413045,True,,-0.0026282416793576,3.010527939581773,1.0,IGNITION_CANDIDATE,True,,2,-0.0118656056342523,False,True,IGNITION_CANDIDATE,372,0.0,0.0,354,21,21,11.196000099182127,11.267999649047852,0.0,0.0,18.0,0.0,OK,254.9565240474826,25.192838652777247,34.81808692353432,3.935231858076656,312.90826,-177.94162232480377,-114.90068907062256,1.157017,13.387799,1.1001654,NOT_AVAILABLE,0,5092.5625,1406884101,J165949.64+251134.7,11.338,0.023,11.362,0.022,11.28,0.151,0,AABU,0,0.1020815297961235,1,field_ra253.73493975903614_dec24.0,1,inner_cone,esa_gaia,6.362650890207579,255.1566186299726,True,-0.0240000000000009,False,d28_r058,stars_s11of12.csv,rejected_rise_stellar_coloured,rise_stellar_coloured,not_checked,,,,0,,optical_flatness,stellar_coloured,0.912,0.18,3.28,,,
4867872438154507904,W1,21,9.947768943540495,2014.130872258323,2024.0786412018635,9.832249999046326,0.8476190476190477,2.0086659004074168e-10,-0.8,-0.0058695348036164,0.0005252414716429,11.17492643004022,360.0,0.0096696299380519,0.0094291292745843,2.039599869300264,1,,0.05355786525514,7.574225941556984,0.7,115.32194566214466,0.0362897568338432,2021.642978017064,5.0,9.593739904320152,True,,-0.005602488563339,10.675537606942653,1.0,W2,21,9.947768943540495,2014.130872258323,2024.0786412018635,9.835500240325928,0.7238095238095239,4.211272699796076e-07,-0.701672642767021,-0.0044697790106723,0.0007056942276813,6.333874977776346,365.0,0.0120963174149349,0.0531689343230436,2.1440128810697163,1,,0.0424322698210222,5.79459354855972,0.6,41.87333089529478,0.0243002821564511,2019.6435178513573,5.0,4.815500333202207,True,,-0.0026484499376034,4.386716609245091,1.0,IGNITION_CANDIDATE,True,,2,-0.0111255954341178,False,True,IGNITION_CANDIDATE,468,0.0064102564102564,0.0,333,21,21,9.835000038146973,9.836999893188477,0.0,0.0,19.0,0.0,OK,70.85189823771339,-35.095988879146624,-40.40037714621193,6.256760598851896,594.2851,-6.610205421563325,12.314151590038003,1.1321863,12.663032,1.5380116,NOT_AVAILABLE,0,4714.8784,1362329447,J044324.45-350545.6,9.852,0.023,9.829,0.02,9.724,0.042,0,AAAB,0,0.0216439347714185,1,field_ra71.5068493150685_dec-36.0,1,inner_cone,esa_gaia,6.644779267937459,10.589120166917978,False,0.0229999999999996,False,d13_r014,stars_s2of12.csv,rejected_rise_stellar_coloured,rise_stellar_coloured,not_checked,,,,0,,optical_flatness,stellar_coloured,0.762,0.138,5.24,,,
6047688718733868800,W1,21,9.98852742244958,2014.1717965617008,2024.1603239841504,9.094249963760376,0.6761904761904762,3.59593795306901e-06,-0.6380952380952382,-0.0046767474936969,0.0007250180785963,6.450525347935369,345.0,0.0050114278028108,0.0070217084436859,3.108857398260609,2,8.0,0.034196857250329,3.943301327772119,0.65,35.602472908043154,0.0314831453180114,2021.1612473762111,5.0,5.486644589499298,True,,-0.0043988358431893,6.198125669535661,1.0,W2,21,9.98852742244958,2014.1717965617008,2024.1603239841504,9.03599977493286,0.6380952380952382,1.6154145401213247e-05,-0.6,-0.0031031316689719,0.0005156072938106,6.018401419494764,345.0,0.0037050891387791,0.0015706061779928,1.5515171365627656,1,,0.0393504785729614,5.5649980483754,0.65,18.522597426720303,0.022265676778407,2020.6107221511536,5.0,2.587289591522698,True,,-0.0013454220337466,2.533380660503585,1.0,IGNITION_CANDIDATE,True,,2,0.0051536213226324,False,True,IGNITION_CANDIDATE,264,0.0075757575757575,0.0,171,21,21,9.093999862670898,9.034000396728516,0.0,0.0,3.0,15.0,OK,249.02192980716265,-23.95812964023014,15.528766862059978,17.420460206663286,912.7627,-29.19698063639632,-35.396258014157965,1.1172146,12.592481,2.2367344,NOT_AVAILABLE,0,,278853800,J163605.27-235729.0,9.100000381469728,0.0219999998807907,9.031000137329102,0.0189999993890523,8.961999893188477,0.0359999984502792,0,AAAU,0,0.0432091506761433,1,field_ra249.3975903614458_dec-24.0,1,gaia_only,ari_gaia,8.797778778679593,12.486044411033143,False,0.069000244140625,False,d16_r057,stars_s3of12.csv,rejected_star_forming_region,star_forming_region;rise_stellar_coloured,not_checked,,,,0,Ophiuchus,optical_flatness,stellar_coloured,0.664,0.151,5.52,,,
5212308607471240192,W1,21,9.99598520007953,2014.2030014595389,2024.1989866596184,9.927999496459964,0.7904761904761906,1.0920377197172605e-08,-0.761904761904762,-0.0033232841506788,0.0005920710659593,5.612981855977335,360.0,0.0075895954217655,0.000809384230119,2.37378455740701,1,,0.0269623843464099,3.8130569616609007,0.65,31.46090339047416,0.0215026676927177,2020.197158353924,5.0,4.381746399396432,True,,-0.0028057333223542,5.269261111416392,1.0,W2,21,9.996063641851606,2014.2030014595389,2024.1990651013905,9.968749761581424,0.6952380952380953,1.5853263558114176e-06,-0.6666666666666667,-0.003036030320501,0.0005781403265093,5.2513726880669065,345.0,0.0033051517336299,0.0019859636984165,2.4898199974326367,1,,0.0365211968134957,5.164877184774275,0.6,29.47949216720289,0.0206795090913931,2020.64288550884,5.0,4.381159149874057,True,,-0.0013737460985295,2.4236467492691416,1.0,IGNITION_CANDIDATE,True,,2,0.0095588124670857,False,True,IGNITION_CANDIDATE,703,0.0028449502133712,0.0,688,21,21,9.925999641418455,9.970999717712402,0.0,0.0,15.0,0.0,OK,95.99555223421092,-77.47163284293475,-27.91745514466544,5.479877669990238,483.1310424804688,7.665560238982056,27.46294049419712,0.8949653506278992,11.601764678955078,0.9285526275634766,NOT_AVAILABLE,0,5549.0615234375,813911064,J062358.92-772818.0,9.930999755859377,0.0219999998807907,9.968999862670898,0.0189999993890523,9.883999824523926,0.0350000001490116,0,AAAU,0,0.0246566170032928,1,field_ra90.0_dec-76.0,1,gaia_only,ari_gaia,5.29561899706926,24.665441021091908,False,-0.0380001068115234,False,d03_r005,stars_s4of12.csv,clean_optical_untested,,untested,,,,0,,optical_flatness,dust_compatible,0.914,0.238,2.54,clear,0.0,quiet
5747379623232417792,W1,21,9.943622517499762,2014.3402146832923,2024.283837200792,10.95599937438965,0.7142857142857143,6.642084472366773e-07,-0.7047619047619048,-0.005882942745296,0.0008518330604582,6.906215570139491,365.0,0.0068500586075505,0.0516301852142161,1.0624644633313864,2,3.0,0.0511123857086754,6.71102756316171,0.6,34.430028417212625,0.0323288161092582,2021.857969499414,5.0,3.2256624928527584,True,,-0.0042432424255214,6.023860303453005,1.0,W2,21,9.943622517499762,2014.3402146832923,2024.283837200792,10.98824977874756,0.7523809523809525,9.793002339135753e-08,-0.6666666666666667,-0.0069774684533545,0.0010428499136133,6.6907695558779885,365.0,0.0223782205389257,0.0480543992424859,1.735985287328767,2,3.0,0.0711647937152868,5.96355919547123,0.65,46.69541860698955,0.0443700413037422,2022.8553362483688,5.0,4.761777384435093,True,,-0.0033712097536205,3.377046106085669,1.0,IGNITION_CANDIDATE,True,,2,0.0200524080066113,False,True,IGNITION_CANDIDATE,313,0.0063897763578274,0.0,246,21,21,10.949999809265137,10.98799991607666,1.0,1.0,10.0,0.0,OK,131.32535035079485,-12.023035380099364,18.65752428726354,3.605800160700624,244.28564453125,-7.649769711836676,4.074633140159784,1.0394295454025269,12.858613967895508,1.0175838470458984,NOT_AVAILABLE,0,5481.35302734375,1708103081,J084518.09-120122.9,10.952,0.023,10.987,0.021,10.984,0.133,0,AABU,0,0.0720862671732902,1,field_ra131.46067415730337_dec-12.0,1,inner_cone,esa_gaia,5.643622236635606,11.394682762807353,False,-0.0350000000000001,False,d19_r032,stars_s4of12.csv,rejected_optical_not_flat,optical_not_flat;optical_variable_gaia,brightening,,,,0,,,dust_compatible,1.186,0.247,1.34,clear,0.0,variable
1421075180688797952,W1,21,9.99528242214933,2014.187474482084,2024.182756904233,11.076499938964844,0.8857142857142858,7.15158054380767e-12,-0.8952380952380954,-0.004560814638736,0.0003655163980703,12.477729214924402,385.0,0.0012718402964686,0.0038970419381611,0.5128535303606022,1,,0.042323781022203,5.985486513250853,0.7,53.500689533399935,0.0313379293530084,2021.6264708806632,5.0,3.742010311605555,True,,-0.0036415773236775,10.079185555706252,1.0,W2,21,9.995267923598476,2014.187565892428,2024.1828338160265,11.08650016784668,0.8,5.990402729927965e-09,-0.7904761904761906,-0.003651353407293,0.00045647648085,7.998995699611128,385.0,0.0012276881102621,0.0032288905978419,1.475080374030351,1,,0.0392413509681297,5.153076207552933,0.65,32.28802274838749,0.0255553095942636,2021.6264708806632,5.0,3.418356282097107,True,,-0.0009592217943641,1.4013285642661744,1.0,IGNITION_CANDIDATE,True,,2,-0.0030824300540732,False,True,IGNITION_CANDIDATE,705,0.0,0.0,700,21,21,11.076000213623049,11.086000442504885,0.0,0.0,5.0,0.0,OK,265.6350292297186,55.83138409886843,31.6875912548962,4.038802017681433,276.89374,4.687641628137296,23.251606532322903,1.0527303,14.438528,2.0547514,NOT_AVAILABLE,0,6007.235,1080182262,J174232.40+554952.8,11.092,0.023,11.087,0.02,10.929,0.069,0,AAAU,0,0.0287455599755048,1,field_ra264.7058823529412_dec56.0,1,inner_cone,esa_gaia,7.469790883663411,27.84024557657912,True,0.0050000000000007,False,d36_r037,stars_s5of12.csv,rejected_rise_stellar_coloured,rise_stellar_coloured,not_checked,,,,0,,optical_flatness,stellar_coloured,0.801,0.119,6.16,,,
1675041544703386752,W1,21,9.944947898338569,2014.353211001484,2024.2981588998225,8.302000045776367,0.8380952380952382,4.202924880858883e-10,-0.8048776968288395,-0.0036055512112098,0.0003696655991412,9.75354812453561,380.0,0.0040704658643647,0.006190711308925,0.7629143813519164,1,,0.0327651121337986,4.633686595229327,0.6,41.45038461325033,0.0232753080911906,2021.2948851116664,5.0,3.222058948052404,True,,-0.0037575808865861,9.564416495166984,1.0,W2,21,9.94497939730286,2014.353211001484,2024.2981903987868,8.353999137878418,0.7428571428571429,1.6183725535608674e-07,-0.7494054756083149,-0.0033028888477348,0.0004454633103899,7.414502543078877,365.0,0.0086714090686403,0.0668502936674842,0.8921640940023775,1,,0.0345195916387712,4.881807466313123,0.65,32.126174451038004,0.0164291961760869,2021.8669779278453,5.0,2.746927944908771,True,,-0.0022159269786682,6.130919096262351,1.0,IGNITION_CANDIDATE,True,,2,0.0017544795049726,False,True,IGNITION_CANDIDATE,692,0.0,0.0,672,21,21,8.305000305175781,8.354000091552734,1.0,0.0,19.0,0.0,OK,212.16348834377985,71.21721175887646,44.59970245077291,7.02852889990123,613.90576171875,-18.66691949224702,24.576020277010983,0.9631914496421814,10.026679039001465,0.9602651596069336,NOT_AVAILABLE,2,5382.6943359375,1163962975,J140839.26+711301.8,8.312000274658203,0.0230000000447034,8.362000465393066,0.0199999995529651,8.284000396728516,0.0189999993890523,0,AAAB,0,0.0498251732505707,1,field_ra212.14285714285717_dec72.0,1,gaia_only,ari_gaia,4.261001213523214,20.814913154851805,False,-0.0500001907348632,False,d40_r016,stars_s6of12.csv,rejected_rise_stellar_coloured,rise_stellar_coloured,not_checked,,,,0,,optical_flatness,stellar_coloured,0.916,0.155,3.85,,,
