n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate
51,0.21416327700156412,18,0.35294117647058826,1.5090622299910446,1.4245241224690757,0.33407848269057966,0.6603201889922888,3,0.0,0.21416327700156412,1626211100008135,220.6757443,24.2686868,20.81378173828125,1.5668964385986328,,unknown,0.0031624430741771974,0.8736590466388302,0.012563292041819397,0.12615242773985058,False,False,True
48,0.20890282801409388,3,0.0625,1.5421214242587604,0.11804507947937226,0.36671840325739014,0.5925117644783086,1,0.0,0.20890282801409388,1626212100007497,219.24551225,24.2791769,18.60155487060547,2.259428024291992,1.5488950279660771,main_sequence,-0.009505654148294468,2.382368484127296,-0.03776267471458807,0.0,False,True,True
