n_epochs,max_depth,n_dips,dip_duty_cycle,asymmetry,best_period_d,period_power,score,n_dip_events,out_of_dip_rms,max_event_depth,source_id,ra,dec,g_mag,bp_rp,parallax,hr_class,secular_slope_mag_yr,secular_sigma,secular_total_mag,secular_score,is_secular_fader,resists_mundane,is_candidate,shared_epoch_frac
100,0.26504383030429535,7,0.07,0.7057651163210158,0.4772042066335268,0.2730279220123624,0.43809162339629126,1,0.06068990880469743,0.22505485816683235,1705216300010009,108.44954775,38.88144145,,,,unknown,-0.008482466240104665,2.574323383835478,-0.05742437833752443,0.0,False,False,False,0.8974358974358975
105,0.27328982665756196,7,0.06666666666666667,0.5689176450576603,0.1993191594329095,0.27656526768576106,0.4370304196942717,1,0.08061747377477892,0.26159980960470475,1705216300016736,108.5353969,38.8870949,,,,unknown,0.008290985456223823,1.1582229185331752,0.05607151485666857,0.16062515099916996,False,False,False,0.9285714285714286
96,0.13686215307592364,6,0.0625,0.8779206969671765,49.34188874827404,0.1518955934914441,0.433850245515765,1,0.01582287446963177,0.13686215307592364,706205300008227,108.5565848,38.85987585,,,,unknown,0.005461848885091622,0.9157335715170614,0.013559330018616155,0.27372882753257827,False,False,False,0.0
64,0.16481062643103117,12,0.1875,0.9281218593083548,0.15032488647994463,0.26502097430794874,0.42232913255372595,3,0.03130550322000005,0.14077291228210764,706205300040532,108.55254205,38.8360958,,,,unknown,-0.01455859868428389,1.7895114424194123,-0.0361024051849403,0.0,False,False,False,0.09090909090909091
125,0.24922106308324365,10,0.08,1.0035595719153738,1.890364599393045,0.15054367572404484,0.3788540589206562,1,0.021457671207301736,0.11978379453449373,1705216300009928,108.5240059,38.8907909,,,,unknown,0.003931455037499396,0.7753760413171344,0.026545014336459758,0.04645377508880457,False,False,False,0.6153846153846154
64,0.10142714261452712,8,0.125,1.270938150988204,0.15802122049115694,0.29938877903560535,0.3730078452748721,1,0.0,0.10142714261452712,706205300008586,108.55203555,38.83134395,,,,unknown,-0.002992742749733524,1.088758044110839,-0.007417344754859826,0.0,False,False,False,0.0
115,0.19263339087214026,6,0.05217391304347826,1.1635162063577258,0.6762212717527358,0.14700902289998033,0.2657082655114694,0,0.0,0.0,1705216300010003,108.4650617,38.8828194,,,,unknown,0.005396088586875641,1.395878072783212,0.0364491212122285,0.06378596212139986,False,False,False,0.6428571428571429
110,0.34416406671885924,6,0.05454545454545454,1.0579756569592482,0.15040764987341704,0.1311736942010494,0.26412643115724005,0,0.0,0.0,1705216300016789,108.54604015,38.88255015,,,,unknown,0.0019668919487342376,0.8540109971613018,0.013296588217341592,0.08576902938034778,False,False,False,0.875
107,0.30692631760152544,5,0.04672897196261682,0.8330235805511709,0.10385099975198214,0.12371055401415164,0.2628868337957545,0,0.0,0.0,1705216300010001,108.461192,38.8827504,,,,unknown,0.005236694664003852,1.6807836866542594,0.03541543117675242,0.12447700455931672,False,False,False,0.8461538461538461
42,0.11501165341598019,1,0.023809523809523808,1.308850664510853,0.7460271191841819,0.1992905307059148,0.25611868546116145,0,0.0008750650659050827,0.0,1704209100000000,108.48469635000001,38.7157323,,,,unknown,0.007138645060459017,0.964670978202649,0.0469411835614196,0.2383970712324843,False,False,False,0.0
